"instanceType","codeSystem","uuid:ID","codeSystemVersion","code","decode","id"
"Code","http://www.cdisc.org","d38aec3e-1803-4b05-b649-4096328239c7","2023-12-15","C49677","HR","Code_377"
"Code","http://www.cdisc.org","ff1a6aac-c792-41af-aff6-a5d0968a97ef","2023-12-15","C25298","SYSBP","Code_378"
"Code","http://www.cdisc.org","e87b72f6-6c97-4321-b14d-6595415f95a0","2023-12-15","C77140","Clinical Test Result","Code_379"
"Code","http://www.cdisc.org","79a51049-b152-41f6-998e-e780a2b807a5","2023-12-15","C49669","Unit of Pressure","Code_380"
"Code","http://www.cdisc.org","3fd9b94a-9d6d-4f95-91c7-832979664432","2023-12-15","C62122","Sitting","Code_381"
"Code","http://www.cdisc.org","65ddc147-29b2-4138-ba7b-0cb05a17668a","2023-12-15","C62166","Standing","Code_382"
"Code","http://www.cdisc.org","f36bd01c-d067-47a3-83a1-c4d563181e3b","2023-12-15","C62167","Supine Position","Code_383"
"Code","http://www.cdisc.org","59e33a28-9d99-4326-b150-7f431f9df977","2023-12-15","C62164","Body Position","Code_384"
"Code","http://www.cdisc.org","c80f68f2-a43f-457c-84f6-a5e32d7dfb0b","2023-12-15","C12681","Brachial Artery","Code_385"
"Code","http://www.cdisc.org","b1ccdffb-3a2b-4fa7-8450-27e13bdcb66b","2023-12-15","C12687","Common Carotid Artery","Code_386"
"Code","http://www.cdisc.org","09ddcffe-a111-48c3-80af-b6b184eddc51","2023-12-15","C32478","Dorsalis Pedis Artery","Code_387"
"Code","http://www.cdisc.org","2facd9fb-5f57-48d0-b391-15e7d0fe6d02","2023-12-15","C12715","Femoral Artery","Code_388"
"Code","http://www.cdisc.org","2ca0003c-ea3f-4b9f-9f68-a40b87d59284","2023-12-15","C12838","Radial Artery","Code_389"
"Code","http://www.cdisc.org","85dae328-0727-452e-9956-f169443ca815","2023-12-15","C13717","Anatomic Site","Code_390"
"Code","http://www.cdisc.org","b2792d53-ec0d-4378-8251-e65f78d73ee2","2023-12-15","C25229","Left","Code_391"
"Code","http://www.cdisc.org","76fe822e-b935-4637-abb2-585e823f2b88","2023-12-15","C25228","Right","Code_392"
"Code","http://www.cdisc.org","4fc81f4c-3ec5-453f-8438-1c99a71957b8","2023-12-15","C25185","Laterality","Code_393"
"Code","http://www.cdisc.org","05c8eff3-f53b-422a-8202-850ed107df89","2023-12-15","C25298","SYSBP","Code_394"
"Code","http://www.cdisc.org","508f3ab6-7c45-4b17-ac80-e15e6ea65650","2023-12-15","C25299","DIABP","Code_395"
"Code","http://www.cdisc.org","184cd1ef-8c27-4c41-be68-380a224f6543","2023-12-15","C77140","Clinical Test Result","Code_396"
"Code","http://www.cdisc.org","66e9f558-768b-48a3-9ed2-6289092e31d8","2023-12-15","C49669","Unit of Pressure","Code_397"
"Code","http://www.cdisc.org","48922906-910d-4fab-8be7-d4340d91f0a2","2023-12-15","C62122","Sitting","Code_398"
"Code","http://www.cdisc.org","8293415a-69c1-43a2-9671-c29accbf2593","2023-12-15","C62166","Standing","Code_399"
"Code","http://www.cdisc.org","89e8b105-2077-4fff-a40f-afa5b7bc27ec","2023-12-15","C62167","Supine Position","Code_400"
"Code","http://www.cdisc.org","98b34f78-e0be-4147-a18a-9526c11d77f7","2023-12-15","C62164","Body Position","Code_401"
"Code","http://www.cdisc.org","255b3af8-11ae-4da2-b5cf-8581704aaaf8","2023-12-15","C12681","Brachial Artery","Code_402"
"Code","http://www.cdisc.org","12b0a86c-004e-4eb5-a62d-08a693597924","2023-12-15","C12687","Common Carotid Artery","Code_403"
"Code","http://www.cdisc.org","6b62f24e-f3e2-46a1-aa7e-3fbf1b315c7a","2023-12-15","C32478","Dorsalis Pedis Artery","Code_404"
"Code","http://www.cdisc.org","67cf38bf-62b3-40b6-a244-49b87f3f1cb2","2023-12-15","C12715","Femoral Artery","Code_405"
"Code","http://www.cdisc.org","6f1eb929-ea54-4074-ad0e-7557e4f0319e","2023-12-15","C12838","Radial Artery","Code_406"
"Code","http://www.cdisc.org","c944523e-e708-4d10-be64-0a1a6a4c3c8b","2023-12-15","C13717","Anatomic Site","Code_407"
"Code","http://www.cdisc.org","c59ef2c5-d7b7-4b4e-b278-36a10cbfa822","2023-12-15","C25229","Left","Code_408"
"Code","http://www.cdisc.org","db849d0e-6035-47c5-982f-7c388575c927","2023-12-15","C25228","Right","Code_409"
"Code","http://www.cdisc.org","270d1556-c7f2-4810-9c81-d29bb7139690","2023-12-15","C25185","Laterality","Code_410"
"Code","http://www.cdisc.org","45a70787-df85-4295-90cc-05a5693eba71","2023-12-15","C25299","DIABP","Code_411"
"Code","http://www.cdisc.org","55dbf748-11d1-41f7-8b57-8e5d8440ee17","2023-12-15","C49677","HR","Code_412"
"Code","http://www.cdisc.org","af2eccb2-a964-401a-b6e6-9efbce02540e","2023-12-15","C77140","Clinical Test Result","Code_413"
"Code","http://www.cdisc.org","2f5dc373-2dc9-40c7-aa95-850190eeb020","2023-12-15","C73688","Count per Minute","Code_414"
"Code","http://www.cdisc.org","9cf6e437-9443-4971-ba7c-0d37f6992777","2023-12-15","C62122","Sitting","Code_415"
"Code","http://www.cdisc.org","835369e6-b68a-43ac-99f5-78ed61828e4c","2023-12-15","C62166","Standing","Code_416"
"Code","http://www.cdisc.org","2f7c869b-e5cf-4995-b00d-5251c0517a81","2023-12-15","C62167","Supine Position","Code_417"
"Code","http://www.cdisc.org","c973ea6c-d5dd-4257-9a59-bba6096c5678","2023-12-15","C62164","Body Position","Code_418"
"Code","http://www.cdisc.org","8c065625-8a93-44cd-a2db-7b5b66ae53c8","2023-12-15","C12681","Brachial Artery","Code_419"
"Code","http://www.cdisc.org","fcae4910-4122-45f8-b635-88ce8f0617c5","2023-12-15","C12687","Common Carotid Artery","Code_420"
"Code","http://www.cdisc.org","cb8f90f4-8b52-437c-8c05-601a855dbe48","2023-12-15","C32478","Dorsalis Pedis Artery","Code_421"
"Code","http://www.cdisc.org","4ddc24bf-cb99-4fe2-b2d2-f38dca7d4f5e","2023-12-15","C12715","Femoral Artery","Code_422"
"Code","http://www.cdisc.org","507dc5b8-0701-4451-a43b-26641474ede1","2023-12-15","C12838","Radial Artery","Code_423"
"Code","http://www.cdisc.org","b04be89e-4f5c-4498-8452-482262a1ea84","2023-12-15","C13717","Anatomic Site","Code_424"
"Code","http://www.cdisc.org","1000d8cf-e9fd-48f6-b09c-bc4201ca8462","2023-12-15","C25229","Left","Code_425"
"Code","http://www.cdisc.org","0d5d22b7-84d7-4199-a319-3339aad040f6","2023-12-15","C25228","Right","Code_426"
"Code","http://www.cdisc.org","28ea73b4-bd23-4902-85e6-5f021c233c7d","2023-12-15","C25185","Laterality","Code_427"
"Code","http://www.cdisc.org","33a9917b-631b-4d00-9388-19969a2aa289","2023-12-15","C49677","HR","Code_428"
"Code","http://www.cdisc.org","569df8bf-f006-45e0-86ac-bb9fbc5e12a3","2023-12-15","C174268","Placebo Comparator Arm","Code_123"
"Code","http://www.cdisc.org","8f7da286-d0ad-4aa6-b667-ee498edda5c7","2023-12-15","C188866","Data Generated Within Study","Code_124"
"Code","http://www.cdisc.org","6f40e8b9-ba3c-4b10-9060-6daf9c38ead8","2023-12-15","C174267","Active Comparator Arm","Code_125"
"Code","http://www.cdisc.org","86284864-c1c5-41cb-9dd5-dd39a12ed064","2023-12-15","C188866","Data Generated Within Study","Code_126"
"Code","http://www.cdisc.org","5ebe3f5e-9361-4030-bc81-eb6893876b50","2023-12-15","C174267","Active Comparator Arm","Code_127"
"Code","http://www.cdisc.org","7bf1a598-bd93-4cbe-830c-83489abb587f","2023-12-15","C188866","Data Generated Within Study","Code_128"
"Code","http://www.cdisc.org","ee711ed0-75b0-4ceb-9984-e2f2e957227c","2023-12-15","C15228","Double Blind Study","Code_136"
"Code","http://www.cdisc.org","63623fe0-ad6c-4950-98b7-90036a03bce0","2023-12-15","C202487","Screening Epoch","Code_129"
"Code","http://www.cdisc.org","8be22539-5810-45c8-a02e-09cb1e86eb15","2023-12-15","C101526","Treatment Epoch","Code_130"
"Code","http://www.cdisc.org","3c68e344-49ce-40d9-8495-eab75d54978e","2023-12-15","C101526","Treatment Epoch","Code_131"
"Code","http://www.cdisc.org","a6f4d607-c46f-4e84-99aa-602372004ee4","2023-12-15","C101526","Treatment Epoch","Code_132"
"Code","http://www.cdisc.org","2d7de324-5a91-4c66-9e4a-7c6334618205","2023-12-15","C202578","Follow-Up Epoch","Code_133"
"Code","ICD-10-CM","af66c644-9aa4-4591-bbe5-8c6f431e44dc","1","G30.9","Alzheimer's disease; unspecified","Code_550"
"Code","SNOMED","f837efb2-ef20-446a-885a-cbaf14573dde","January 31, 2018","26929004","Alzheimer's disease","Code_551"
"Code","http://www.cdisc.org","6b2fb236-c9c7-4b2e-8752-ed0b9e098738","2023-12-15","C70793","Sponsor","Code_142"
"Code","http://www.cdisc.org","290c2944-d41d-4cf3-832d-e6845edeabe7","2023-12-15","C49636","Both","Code_553"
"Code","http://www.cdisc.org","81a2efb2-044e-4350-978e-16efd58bf65b","2023-12-15","C25532","Inclusion Criteria","Code_565"
"Code","http://www.cdisc.org","7f813495-cd58-4606-8cf5-084a99f8b4ae","2023-12-15","C25532","Inclusion Criteria","Code_566"
"Code","http://www.cdisc.org","5744163a-0be4-474f-9cd5-7d83ff499594","2023-12-15","C25532","Inclusion Criteria","Code_567"
"Code","http://www.cdisc.org","64abbe15-91d3-46c1-8de4-730466473250","2023-12-15","C25532","Inclusion Criteria","Code_568"
"Code","http://www.cdisc.org","d150210a-266b-4e83-b714-594ab4eeccdd","2023-12-15","C25532","Inclusion Criteria","Code_569"
"Code","http://www.cdisc.org","28640968-aea8-49d0-9e5a-dc10f56d37ee","2023-12-15","C25532","Inclusion Criteria","Code_570"
"Code","http://www.cdisc.org","9840645b-87a0-4b38-a6a5-e1af41aa7231","2023-12-15","C25532","Inclusion Criteria","Code_571"
"Code","http://www.cdisc.org","863b2002-71cc-4871-936e-883034540cb2","2023-12-15","C25532","Inclusion Criteria","Code_572"
"Code","http://www.cdisc.org","f2666fd0-766f-45c9-bd97-996bdc5b3bd1","2023-12-15","C25370","Exclusion Criteria","Code_573"
"Code","http://www.cdisc.org","28b7ccd7-92d7-443e-bd71-2b65176404dc","2023-12-15","C25370","Exclusion Criteria","Code_574"
"Code","http://www.cdisc.org","6fc4e666-4a23-4c89-89ca-1742713fa9f6","2023-12-15","C25370","Exclusion Criteria","Code_575"
"Code","http://www.cdisc.org","0c2c39d9-ef76-4ddc-b6d5-b4ca89f3fd2e","2023-12-15","C25370","Exclusion Criteria","Code_576"
"Code","http://www.cdisc.org","b4ade6bc-8472-486a-88e2-1137c39ffe19","2023-12-15","C25370","Exclusion Criteria","Code_577"
"Code","http://www.cdisc.org","920918c8-9a02-4c4f-848b-87b77896276e","2023-12-15","C25370","Exclusion Criteria","Code_578"
"Code","http://www.cdisc.org","61ac06aa-e2b6-403c-8581-31850ff1aaff","2023-12-15","C25370","Exclusion Criteria","Code_579"
"Code","http://www.cdisc.org","1490d28f-3f98-4302-8ce8-a9396e2f2af6","2023-12-15","C25370","Exclusion Criteria","Code_580"
"Code","http://www.cdisc.org","f042eb10-c568-4a09-8ca5-a1e186f4638f","2023-12-15","C25370","Exclusion Criteria","Code_581"
"Code","http://www.cdisc.org","3f047bf1-5eca-489b-8805-a7f129e5f5d9","2023-12-15","C25370","Exclusion Criteria","Code_582"
"Code","http://www.cdisc.org","d58afa02-8336-41cb-b9f0-9cb11c338fa5","2023-12-15","C25370","Exclusion Criteria","Code_583"
"Code","http://www.cdisc.org","c8b49d74-a094-4976-bf9f-b78c252fbd1d","2023-12-15","C25370","Exclusion Criteria","Code_584"
"Code","http://www.cdisc.org","288360cf-0c19-43b5-9284-ce61a339f1b2","2023-12-15","C25370","Exclusion Criteria","Code_585"
"Code","http://www.cdisc.org","fefc1cb2-e12a-428e-a726-1e1cce124c45","2023-12-15","C25370","Exclusion Criteria","Code_586"
"Code","http://www.cdisc.org","2ef9e419-ed41-4a89-88f7-4ec4b9a61069","2023-12-15","C25370","Exclusion Criteria","Code_587"
"Code","http://www.cdisc.org","9e1ee399-96c5-4556-b893-4ee19722823a","2023-12-15","C25370","Exclusion Criteria","Code_588"
"Code","http://www.cdisc.org","748f9e2a-5b8d-4f47-a115-5bf784f4ee5c","2023-12-15","C25370","Exclusion Criteria","Code_589"
"Code","http://www.cdisc.org","c3d2f738-06ff-447f-9101-ce6d9a5aa975","2023-12-15","C25370","Exclusion Criteria","Code_590"
"Code","http://www.cdisc.org","0aed19ce-24a1-439a-a97e-719dbf46a418","2023-12-15","C25370","Exclusion Criteria","Code_591"
"Code","http://www.cdisc.org","619d4771-1b7e-4753-b050-984a8e5d720b","2023-12-15","C25370","Exclusion Criteria","Code_592"
"Code","http://www.cdisc.org","a49ff8e5-d08f-4c30-857f-2735169a29fa","2023-12-15","C25370","Exclusion Criteria","Code_593"
"Code","http://www.cdisc.org","558416bb-e944-4185-b864-951cc07b56d8","2023-12-15","C25370","Exclusion Criteria","Code_594"
"Code","http://www.cdisc.org","9d632241-1cdf-4c7f-9072-188fb0e8db05","2023-12-15","C25370","Exclusion Criteria","Code_595"
"Code","http://www.cdisc.org","893fd0e9-929e-45fe-ac77-5da78ba054d2","2023-12-15","C29848","Year","Code_552"
"Code","http://www.cdisc.org","f8d7fc04-d744-4420-a00b-d10a9132e4b2","2023-12-15","C201357","Before","Code_14"
"Code","http://www.cdisc.org","2c098137-6439-4293-8d17-0fa92a7ef785","2023-12-15","C201355","Start to Start","Code_15"
"Code","http://www.cdisc.org","69791ec1-6604-4564-a39b-6fbea06da75f","2023-12-15","C201357","Before","Code_16"
"Code","http://www.cdisc.org","3b319e84-8727-4edc-b492-b51143411cf5","2023-12-15","C201355","Start to Start","Code_17"
"Code","http://www.cdisc.org","4114e88f-11f2-49dc-992f-f61670b4fb82","2023-12-15","C201358","Fixed Reference","Code_19"
"Code","http://www.cdisc.org","189e7339-7e31-4b9a-9a21-c789f4b1d554","2023-12-15","C201355","Start to Start","Code_20"
"Code","http://www.cdisc.org","47bfdd87-ed71-409c-b07b-1beb387d6b27","2023-12-15","C201356","After","Code_21"
"Code","http://www.cdisc.org","3ca33334-b705-46db-9d72-715dd595ef30","2023-12-15","C201355","Start to Start","Code_22"
"Code","http://www.cdisc.org","65e8dadf-96cf-4943-a412-830c380e8f52","2023-12-15","C201356","After","Code_24"
"Code","http://www.cdisc.org","df69f37b-3e3e-41d9-aabe-bf35b1a86700","2023-12-15","C201355","Start to Start","Code_25"
"Code","http://www.cdisc.org","c9fd78f9-5cef-477a-be18-e742f7b88906","2023-12-15","C201356","After","Code_27"
"Code","http://www.cdisc.org","94d86a12-d88f-4e18-b5f6-636035154a20","2023-12-15","C201355","Start to Start","Code_28"
"Code","http://www.cdisc.org","9af5ff91-fc1d-4202-9ed8-8286f8f6f7d4","2023-12-15","C201356","After","Code_30"
"Code","http://www.cdisc.org","6146e90b-7243-4778-a51a-9364cec6800b","2023-12-15","C201355","Start to Start","Code_31"
"Code","http://www.cdisc.org","e94096fe-90c4-4e26-97e0-83ddb078a59c","2023-12-15","C201356","After","Code_35"
"Code","http://www.cdisc.org","e12d4472-61b1-4277-a962-6ce8cbd949de","2023-12-15","C201355","Start to Start","Code_36"
"Code","http://www.cdisc.org","cfeb6412-b126-4896-b6ac-55a4c1ec11bc","2023-12-15","C201356","After","Code_40"
"Code","http://www.cdisc.org","34fe00e2-f531-4778-bb28-b18ffab23ea8","2023-12-15","C201355","Start to Start","Code_41"
"Code","http://www.cdisc.org","d2ee7c4f-c32c-4140-97a4-2d6b8aebd4fe","2023-12-15","C201356","After","Code_45"
"Code","http://www.cdisc.org","489a0b13-009f-49c1-a711-7b799024fc16","2023-12-15","C201355","Start to Start","Code_46"
"Code","http://www.cdisc.org","9232cc09-9906-4fbe-92ea-d86f58436d82","2023-12-15","C201356","After","Code_50"
"Code","http://www.cdisc.org","02a8e5a7-64a1-4ae8-91a9-1380d1a2260e","2023-12-15","C201355","Start to Start","Code_51"
"Code","http://www.cdisc.org","7280bf01-7c47-4dad-b15c-bd99f2a84cf3","2023-12-15","C201356","After","Code_53"
"Code","http://www.cdisc.org","5edcd23b-44db-4694-9cae-b896baf2c076","2023-12-15","C201355","Start to Start","Code_54"
"Code","http://www.cdisc.org","91a1c740-4bca-4dea-bb0a-28db061979af","2023-12-15","C201356","After","Code_33"
"Code","http://www.cdisc.org","90c37bf5-5135-427e-99f5-a1dada502cdb","2023-12-15","C201355","Start to Start","Code_34"
"Code","http://www.cdisc.org","a6d01aab-dbbd-4e69-bd28-6ff508729f90","2023-12-15","C201356","After","Code_38"
"Code","http://www.cdisc.org","c4787679-4dcf-4a92-91a1-e6701d2311d4","2023-12-15","C201355","Start to Start","Code_39"
"Code","http://www.cdisc.org","5bfb9336-b900-4e19-afae-73112294ad53","2023-12-15","C201356","After","Code_43"
"Code","http://www.cdisc.org","4943a594-4f1a-4fcf-b7c3-c90a6514933b","2023-12-15","C201355","Start to Start","Code_44"
"Code","http://www.cdisc.org","0f473bc3-47fb-4252-b4af-b209317648b1","2023-12-15","C201356","After","Code_48"
"Code","http://www.cdisc.org","bf30bf10-7dee-478c-a7cf-8a5da221c62d","2023-12-15","C201355","Start to Start","Code_49"
"Code","http://www.cdisc.org","1cb2a471-4885-4a7f-a85a-260d4be31e4d","2023-12-15","C201358","Fixed Reference","Code_56"
"Code","http://www.cdisc.org","73929b99-baf9-4a30-a0a7-de3f47ac9cf4","2023-12-15","C201355","Start to Start","Code_57"
"Code","http://www.cdisc.org","fcb18090-1078-46e4-9a87-1bd5eada151a","2023-12-15","C201358","Fixed Reference","Code_58"
"Code","http://www.cdisc.org","99713aff-3b48-445c-86ce-e72291645d5d","2023-12-15","C201355","Start to Start","Code_59"
"Code","http://www.cdisc.org","b1bc37ea-af34-48f2-b19b-4b9e7b4e202d","2023-12-15","C201358","Fixed Reference","Code_60"
"Code","http://www.cdisc.org","00c7a159-e382-4136-8990-efb46ac341e3","2023-12-15","C201355","Start to Start","Code_61"
"Code","http://www.cdisc.org","8332f741-b622-4ae7-a716-1d001841b0d1","2023-12-15","C201356","After","Code_62"
"Code","http://www.cdisc.org","f12b2a76-4895-4532-94ac-a58c0f6e2d3b","2023-12-15","C201355","Start to Start","Code_63"
"Code","http://www.cdisc.org","76bc8b7e-5bd9-4100-b4b3-07624c908a2d","2023-12-15","C201356","After","Code_64"
"Code","http://www.cdisc.org","675741dc-d39b-497f-8ea1-ed2ce6fd42dd","2023-12-15","C201353","End to Start","Code_65"
"Code","http://www.cdisc.org","22a20a18-1e90-4e05-ba7c-caca58d970a2","2023-12-15","C201356","After","Code_66"
"Code","http://www.cdisc.org","b378857a-77eb-4e28-84a7-447a25c7adb5","2023-12-15","C201355","Start to Start","Code_67"
"Code","http://www.cdisc.org","2ebb91d8-ebd2-43f7-99da-e78a5ef31356","2023-12-15","C201356","After","Code_68"
"Code","http://www.cdisc.org","300f283f-512f-4842-ac89-3df545801888","2023-12-15","C201353","End to Start","Code_69"
"Code","http://www.cdisc.org","674c5551-c2e9-453e-9447-9dacdc7960d1","2023-12-15","C201356","After","Code_70"
"Code","http://www.cdisc.org","f97b128e-b472-4c30-93f5-5d903755cc74","2023-12-15","C201355","Start to Start","Code_71"
"Code","http://www.cdisc.org","1ea9bdbc-6d0c-44c5-8208-1bd3ad6b17a7","2023-12-15","C70793","Clinical Study Sponsor","Code_596"
"Code","ISO 3166 1 alpha3","daada8de-06c2-4760-9a48-8c68f0ddf8b6","2020-08","GBR","United Kingdom of Great Britain and Northern Ireland","Code_597"
"Code","http://www.cdisc.org","b8e188d2-9b02-4c5e-acd7-57e1b383dae7","2023-12-15","C94108","Study Acronym","Code_3"
"Code","http://www.cdisc.org","4054dbbf-f7c8-4920-8b4f-285c1f2789a4","2023-12-15","C99905x1","Brief Study Title","Code_5"
"Code","http://www.cdisc.org","3035a46e-94bb-49e2-a781-64d09c870d11","2023-12-15","C99905x2","Official Study Title","Code_6"
"Code","http://www.cdisc.org","63e852b5-0e3a-4477-b6cb-b0eb1d3ac532","2023-12-15","C99905x3","Public Study Title","Code_7"
"Code","http://www.cdisc.org","2968af75-95e2-4dec-a662-91906895e139","2023-12-15","C25508","Final","Code_8"
"Code","http://www.cdisc.org","273436fd-1624-40d6-8d7f-d62cbed85d57","2023-12-15","C99903x1","Protocol Effective Date","Code_11"
"Code","http://www.cdisc.org","c115ec7f-a3cd-4d25-85ce-46b2dc39cb96","2023-12-15","C41129","Region","Code_13"
"Code","ISO 3166 1 alpha3","fb3cc6ee-df97-42b3-adec-8300896f2d34","2020-08","150","Europe","Code_12"
