"id","codeSystemVersion","decode","code","uuid:ID","codeSystem","instanceType"
"Code_380","2023-12-15","Unit of Pressure","C49669","ebac6895-76ae-4100-8551-c639cc69b505","http://www.cdisc.org","Code"
"Code_381","2023-12-15","Sitting","C62122","70f8f37f-73be-480a-bbb3-49342cabb33d","http://www.cdisc.org","Code"
"Code_382","2023-12-15","Standing","C62166","2f70dbea-e42f-46e5-8dc7-8733ad7349d5","http://www.cdisc.org","Code"
"Code_383","2023-12-15","Supine Position","C62167","d967854b-7162-4523-8b10-f817bb221999","http://www.cdisc.org","Code"
"Code_384","2023-12-15","Body Position","C62164","eff51b86-eb82-4399-8117-a56391dae718","http://www.cdisc.org","Code"
"Code_385","2023-12-15","Brachial Artery","C12681","350ca09a-839e-4f3e-bad6-eecfacc82116","http://www.cdisc.org","Code"
"Code_386","2023-12-15","Common Carotid Artery","C12687","db9c1e3a-a365-425f-81b6-8dd84ca438ea","http://www.cdisc.org","Code"
"Code_387","2023-12-15","Dorsalis Pedis Artery","C32478","e1cca50c-700e-4dd7-abf4-125836a0659d","http://www.cdisc.org","Code"
"Code_388","2023-12-15","Femoral Artery","C12715","b523f792-ada3-4268-8f88-058356117640","http://www.cdisc.org","Code"
"Code_389","2023-12-15","Radial Artery","C12838","278d78fd-03bd-42f7-891b-5b023e2ce80e","http://www.cdisc.org","Code"
"Code_390","2023-12-15","Anatomic Site","C13717","a345c5fa-fa77-45f7-8fc0-6e54e3f2fb38","http://www.cdisc.org","Code"
"Code_391","2023-12-15","Left","C25229","d87dd77e-3d6d-47a9-9db8-d8c0470e40bf","http://www.cdisc.org","Code"
"Code_392","2023-12-15","Right","C25228","9f785020-56ff-4875-bc02-d1101fc8c8fe","http://www.cdisc.org","Code"
"Code_393","2023-12-15","Laterality","C25185","b5e99234-a555-470b-9db7-4f68383e1209","http://www.cdisc.org","Code"
"Code_394","2023-12-15","SYSBP","C25298","434f3ac7-3187-4c6b-b7b8-3cb79e4706c4","http://www.cdisc.org","Code"
"Code_395","2023-12-15","DIABP","C25299","1b091646-9c44-4115-954a-83f6b0531458","http://www.cdisc.org","Code"
"Code_396","2023-12-15","Clinical Test Result","C77140","7440e247-dbd1-463e-bb4a-739559a173d9","http://www.cdisc.org","Code"
"Code_397","2023-12-15","Unit of Pressure","C49669","8771f44d-c7d3-49f0-a2f3-512f34e993da","http://www.cdisc.org","Code"
"Code_398","2023-12-15","Sitting","C62122","62b31c90-1453-4eb5-8809-4adf0a377660","http://www.cdisc.org","Code"
"Code_399","2023-12-15","Standing","C62166","e4c56890-380d-4450-913d-90680c4712f7","http://www.cdisc.org","Code"
"Code_400","2023-12-15","Supine Position","C62167","63da6967-b565-478f-bb5a-39d55b1ee4a4","http://www.cdisc.org","Code"
"Code_401","2023-12-15","Body Position","C62164","03775078-e01d-4d9d-92cf-b9e79ca32076","http://www.cdisc.org","Code"
"Code_402","2023-12-15","Brachial Artery","C12681","5acf8fb0-f46d-4e90-84d6-b91646818937","http://www.cdisc.org","Code"
"Code_403","2023-12-15","Common Carotid Artery","C12687","fbc22bf6-1fd2-4c46-be9f-736af86753c5","http://www.cdisc.org","Code"
"Code_404","2023-12-15","Dorsalis Pedis Artery","C32478","db07c15f-68c3-4f06-9354-4a6769bd699a","http://www.cdisc.org","Code"
"Code_405","2023-12-15","Femoral Artery","C12715","d1681755-d133-4ed0-8509-80814a0d93e7","http://www.cdisc.org","Code"
"Code_406","2023-12-15","Radial Artery","C12838","93017b11-5e9f-4050-9d98-b7540c6010a2","http://www.cdisc.org","Code"
"Code_407","2023-12-15","Anatomic Site","C13717","45c7be77-a2bf-44ed-8369-64be49e8b3ec","http://www.cdisc.org","Code"
"Code_408","2023-12-15","Left","C25229","0991f64e-5d26-4da7-89ca-6f502c19dc35","http://www.cdisc.org","Code"
"Code_409","2023-12-15","Right","C25228","f5542ec4-7611-4ec7-92c1-8cbe1e1de312","http://www.cdisc.org","Code"
"Code_410","2023-12-15","Laterality","C25185","ecbb449f-784e-4c0c-ae50-c3cddb57ce82","http://www.cdisc.org","Code"
"Code_411","2023-12-15","DIABP","C25299","6f3728d0-e68f-41cc-9293-bada943350bb","http://www.cdisc.org","Code"
"Code_412","2023-12-15","HR","C49677","a9eed355-f0ff-4285-a203-037a9692abb1","http://www.cdisc.org","Code"
"Code_413","2023-12-15","Clinical Test Result","C77140","8a774a7d-1fce-446f-b60f-41c2a3eae48b","http://www.cdisc.org","Code"
"Code_414","2023-12-15","Count per Minute","C73688","bed6af2b-01ef-4931-846b-f91338862d07","http://www.cdisc.org","Code"
"Code_415","2023-12-15","Sitting","C62122","700eaf34-1086-4afe-b524-e9e0c6f0924c","http://www.cdisc.org","Code"
"Code_416","2023-12-15","Standing","C62166","2d619635-0d22-421e-a25e-14f8dc74f29d","http://www.cdisc.org","Code"
"Code_417","2023-12-15","Supine Position","C62167","a3a20c91-4bf0-4a88-9dfc-02b572968328","http://www.cdisc.org","Code"
"Code_418","2023-12-15","Body Position","C62164","42adfc6f-0e12-4610-8724-1a6f262ba7fe","http://www.cdisc.org","Code"
"Code_419","2023-12-15","Brachial Artery","C12681","b2db1d6f-34c8-4de8-854b-407dd0ea0034","http://www.cdisc.org","Code"
"Code_420","2023-12-15","Common Carotid Artery","C12687","81c2d176-194e-4524-991f-81eccdc057ba","http://www.cdisc.org","Code"
"Code_421","2023-12-15","Dorsalis Pedis Artery","C32478","c11ca241-8691-4726-8054-b1d333261baa","http://www.cdisc.org","Code"
"Code_422","2023-12-15","Femoral Artery","C12715","5cef5de1-17d7-4594-ae35-edea727aac56","http://www.cdisc.org","Code"
"Code_423","2023-12-15","Radial Artery","C12838","916bf18e-0ef9-4def-8cb1-8913cbef2d43","http://www.cdisc.org","Code"
"Code_424","2023-12-15","Anatomic Site","C13717","823c033b-d6ad-4152-8a1e-48493c1a9360","http://www.cdisc.org","Code"
"Code_425","2023-12-15","Left","C25229","05d517cf-01f3-4195-a467-f1fdcead8b04","http://www.cdisc.org","Code"
"Code_426","2023-12-15","Right","C25228","9fd1d894-aa17-4cca-9081-c6df166c2bb9","http://www.cdisc.org","Code"
"Code_427","2023-12-15","Laterality","C25185","1b82706b-ae88-46d7-b8e8-3e56aa6d9a8a","http://www.cdisc.org","Code"
"Code_428","2023-12-15","HR","C49677","7e07bd25-eb81-4556-a614-dbd259b283b8","http://www.cdisc.org","Code"
"Code_123","2023-12-15","Placebo Comparator Arm","C174268","2c8facb2-b4fe-4980-bd4f-6ad22fc4e797","http://www.cdisc.org","Code"
"Code_124","2023-12-15","Data Generated Within Study","C188866","f5291be3-016a-49e7-beb0-09b3b66e0a81","http://www.cdisc.org","Code"
"Code_125","2023-12-15","Active Comparator Arm","C174267","b10d8581-9592-46e2-84db-19c9d4c7d349","http://www.cdisc.org","Code"
"Code_126","2023-12-15","Data Generated Within Study","C188866","ff112c7d-568f-47c7-9d23-d376ea9ef12d","http://www.cdisc.org","Code"
"Code_127","2023-12-15","Active Comparator Arm","C174267","f53af251-f206-4ed7-9b85-674c237a5e10","http://www.cdisc.org","Code"
"Code_128","2023-12-15","Data Generated Within Study","C188866","998bae80-074a-4bb8-a8fb-3293b86b6fbb","http://www.cdisc.org","Code"
"Code_136","2023-12-15","Double Blind Study","C15228","b6903722-091f-4cc9-94e9-6100b0bd666e","http://www.cdisc.org","Code"
"Code_129","2023-12-15","Screening Epoch","C202487","71924873-f3a9-402d-b077-d47c6a24292f","http://www.cdisc.org","Code"
"Code_130","2023-12-15","Treatment Epoch","C101526","9aa2527a-f324-42fe-8e30-422049ff0c5b","http://www.cdisc.org","Code"
"Code_131","2023-12-15","Treatment Epoch","C101526","35636a0d-4f4a-4cd9-bbbd-beab16e1e7c8","http://www.cdisc.org","Code"
"Code_132","2023-12-15","Treatment Epoch","C101526","aaa1d297-9603-42dc-8f6f-f73115c02136","http://www.cdisc.org","Code"
"Code_133","2023-12-15","Follow-Up Epoch","C202578","37128492-1141-4fbb-936d-fb468a7d0a37","http://www.cdisc.org","Code"
"Code_550","1","Alzheimer's disease; unspecified","G30.9","1c2a1a46-d595-46ad-8c76-6c69a870ad38","ICD-10-CM","Code"
"Code_551","January 31, 2018","Alzheimer's disease","26929004","8e98db7c-3c3b-41ea-a164-854201c4b007","SNOMED","Code"
"Code_142","2023-12-15","Sponsor","C70793","f5f8c2df-2774-4793-8dc4-b2fef9a2181b","http://www.cdisc.org","Code"
"Code_555","2023-12-15","Primary Objective","C85826","62a1863b-cfb3-4881-a426-1f77ff829ef9","http://www.cdisc.org","Code"
"Code_554","2023-12-15","Primary Endpoint","C94496","ecf22803-0cd5-454f-9a8f-07d93dd6da18","http://www.cdisc.org","Code"
"Code_556","2023-12-15","Primary Endpoint","C94496","b22fab2a-6ed6-4295-b2b4-be611517556f","http://www.cdisc.org","Code"
"Code_558","2023-12-15","Primary Objective","C85826","3a0af3a6-ba36-4fc1-baf1-464a0233e2e1","http://www.cdisc.org","Code"
"Code_557","2023-12-15","Primary Endpoint","C94496","3511de56-ac1c-40cd-8c8c-4d8848d39cff","http://www.cdisc.org","Code"
"Code_559","2023-12-15","Primary Endpoint","C94496","09fc624a-999c-4818-acac-cbe78c97e5db","http://www.cdisc.org","Code"
"Code_560","2023-12-15","Primary Endpoint","C94496","7c118053-99ec-45f7-94f1-978eebfa8dd9","http://www.cdisc.org","Code"
"Code_562","2023-12-15","Secondary Objective","C85827","220bddb8-1594-49a7-84c2-da383e5a7463","http://www.cdisc.org","Code"
"Code_561","2023-12-15","Secondary Endpoint","C139173","dbdcb575-c74b-4cd7-b791-8c3d4e6a0f7d","http://www.cdisc.org","Code"
"Code_563","2023-12-15","Secondary Endpoint","C139173","0b66dde3-8a78-42e1-8497-3f5a532c64cf","http://www.cdisc.org","Code"
"Code_564","2023-12-15","Secondary Endpoint","C139173","4742ac3c-ab00-423a-81a2-3024486af53c","http://www.cdisc.org","Code"
"Code_566","2023-12-15","Secondary Objective","C85827","96895c50-0e29-4de8-9163-b2895af3bbc3","http://www.cdisc.org","Code"
"Code_565","2023-12-15","Secondary Endpoint","C139173","7ec1d5b1-190a-46e7-aeb3-ef87204e58b1","http://www.cdisc.org","Code"
"Code_568","2023-12-15","Secondary Objective","C85827","b8fbcdfc-1cd4-46d7-9a62-1b36fb93cba5","http://www.cdisc.org","Code"
"Code_567","2023-12-15","Secondary Endpoint","C139173","9faf519e-0529-44d4-9306-684c746b3a23","http://www.cdisc.org","Code"
"Code_570","2023-12-15","Secondary Objective","C85827","1f82d6e2-bb7d-4f1d-93d3-d201f02fd8f0","http://www.cdisc.org","Code"
"Code_569","2023-12-15","Secondary Endpoint","C139173","febb18a5-46e0-44a8-88e0-9a0331c3b49e","http://www.cdisc.org","Code"
"Code_553","2023-12-15","Both","C49636","3e53e0c1-b6f6-4a9d-be7b-2e2f2e549367","http://www.cdisc.org","Code"
"Code_571","2023-12-15","Inclusion Criteria","C25532","396fe064-6fce-4287-8459-68eb0329a249","http://www.cdisc.org","Code"
"Code_572","2023-12-15","Inclusion Criteria","C25532","df0d4ffe-2b2f-41f5-b5a8-a285003cbe88","http://www.cdisc.org","Code"
"Code_573","2023-12-15","Inclusion Criteria","C25532","b899488c-fbae-4770-940e-7078a70cf383","http://www.cdisc.org","Code"
"Code_574","2023-12-15","Inclusion Criteria","C25532","db53bd93-bdc8-4859-8737-4134b4585b86","http://www.cdisc.org","Code"
"Code_575","2023-12-15","Inclusion Criteria","C25532","1b3ef1e1-bbee-4455-8ebe-d276f1490f0d","http://www.cdisc.org","Code"
"Code_576","2023-12-15","Inclusion Criteria","C25532","36612a2c-3bef-43e9-8d00-cc31bad77a3e","http://www.cdisc.org","Code"
"Code_577","2023-12-15","Inclusion Criteria","C25532","11d1e9ce-0f23-4079-af0a-cd5fa34ba60c","http://www.cdisc.org","Code"
"Code_578","2023-12-15","Inclusion Criteria","C25532","f26af1d7-2c46-4846-a6c1-5266e5b8844c","http://www.cdisc.org","Code"
"Code_579","2023-12-15","Exclusion Criteria","C25370","77137476-c698-4efc-97f5-1efe07d0e020","http://www.cdisc.org","Code"
"Code_580","2023-12-15","Exclusion Criteria","C25370","e2dca516-6971-44dd-802b-c1127c2f749a","http://www.cdisc.org","Code"
"Code_581","2023-12-15","Exclusion Criteria","C25370","8760cfc3-d754-4333-a1a8-6af41a2ff2d1","http://www.cdisc.org","Code"
"Code_582","2023-12-15","Exclusion Criteria","C25370","07baae8d-c0d7-4497-8a70-b4659312d805","http://www.cdisc.org","Code"
"Code_583","2023-12-15","Exclusion Criteria","C25370","c0ce6e69-564f-4a6d-a35c-2202bf27d794","http://www.cdisc.org","Code"
"Code_584","2023-12-15","Exclusion Criteria","C25370","f66f0943-ed51-446b-9372-84f200c1817a","http://www.cdisc.org","Code"
"Code_585","2023-12-15","Exclusion Criteria","C25370","01c1958f-db28-4e8c-9e8d-0f3c03212b5f","http://www.cdisc.org","Code"
"Code_586","2023-12-15","Exclusion Criteria","C25370","55293b90-070e-414a-9257-2bc004494e0f","http://www.cdisc.org","Code"
"Code_587","2023-12-15","Exclusion Criteria","C25370","c3b2da96-0571-4910-8cee-177b8a142437","http://www.cdisc.org","Code"
"Code_588","2023-12-15","Exclusion Criteria","C25370","5f514797-fc4a-413c-9048-b4bad7c8578c","http://www.cdisc.org","Code"
"Code_589","2023-12-15","Exclusion Criteria","C25370","c3f304e3-c9be-41f5-924f-f1a5cac3ceb7","http://www.cdisc.org","Code"
"Code_590","2023-12-15","Exclusion Criteria","C25370","4b851519-cb33-4e88-8cba-b01e70178ef4","http://www.cdisc.org","Code"
"Code_591","2023-12-15","Exclusion Criteria","C25370","e48606f6-645b-4d8b-a9d3-7e81a3939bf9","http://www.cdisc.org","Code"
"Code_592","2023-12-15","Exclusion Criteria","C25370","4de34161-6b23-4126-82ab-05626b11b1c2","http://www.cdisc.org","Code"
"Code_593","2023-12-15","Exclusion Criteria","C25370","9910d65f-84ab-4fa0-a840-50344f903e8b","http://www.cdisc.org","Code"
"Code_594","2023-12-15","Exclusion Criteria","C25370","19349ed7-9f00-47f3-8a42-6873e304bb40","http://www.cdisc.org","Code"
"Code_595","2023-12-15","Exclusion Criteria","C25370","ab81a18a-6715-4bbc-a919-3800205cb4b1","http://www.cdisc.org","Code"
"Code_596","2023-12-15","Exclusion Criteria","C25370","3af016ad-8d30-40be-ab93-0f2ecb401ca9","http://www.cdisc.org","Code"
"Code_597","2023-12-15","Exclusion Criteria","C25370","8ddfd59f-a4e4-4797-b172-213a7a4ff45b","http://www.cdisc.org","Code"
"Code_598","2023-12-15","Exclusion Criteria","C25370","ffb88dd1-c23f-496c-9ca7-3d6aaf76c9eb","http://www.cdisc.org","Code"
"Code_599","2023-12-15","Exclusion Criteria","C25370","b1ebbac4-a491-4d64-9569-b8385ecff203","http://www.cdisc.org","Code"
"Code_600","2023-12-15","Exclusion Criteria","C25370","4af96239-7191-4691-8491-f8f07fde57e0","http://www.cdisc.org","Code"
"Code_601","2023-12-15","Exclusion Criteria","C25370","802478d0-90e1-408f-96c6-63ed5626738f","http://www.cdisc.org","Code"
"Code_552","2023-12-15","Year","C29848","e6ffd6f3-2a9e-4816-9076-bc923ba716c5","http://www.cdisc.org","Code"
"Code_14","2023-12-15","Before","C201357","62141bf8-5c23-49f6-9651-3d5efdcc746c","http://www.cdisc.org","Code"
"Code_15","2023-12-15","Start to Start","C201355","6d0f7207-e3cb-41bd-bcb0-d5a658cdb7fe","http://www.cdisc.org","Code"
"Code_16","2023-12-15","Before","C201357","10a3a20d-3f8a-4e0c-8608-a80034601bf2","http://www.cdisc.org","Code"
"Code_17","2023-12-15","Start to Start","C201355","9f49dbba-a4ac-4534-bacd-7bcef66d1152","http://www.cdisc.org","Code"
"Code_19","2023-12-15","Fixed Reference","C201358","c3038b5d-69a2-42f3-9838-0440d5c27172","http://www.cdisc.org","Code"
"Code_20","2023-12-15","Start to Start","C201355","510aec83-0453-4b67-98f2-1af5035916a4","http://www.cdisc.org","Code"
"Code_21","2023-12-15","After","C201356","f3a20735-59f9-4ee7-86a4-6aac05102071","http://www.cdisc.org","Code"
"Code_22","2023-12-15","Start to Start","C201355","b6993b85-dbab-4c2e-ba2e-82baca5bb4cc","http://www.cdisc.org","Code"
"Code_24","2023-12-15","After","C201356","1b449aae-4a99-4375-bc9c-865998feadaa","http://www.cdisc.org","Code"
"Code_25","2023-12-15","Start to Start","C201355","e990c8fb-1016-4d3d-a4a9-41878dcd6a47","http://www.cdisc.org","Code"
"Code_27","2023-12-15","After","C201356","db7d89cd-437f-4bb9-b2b2-2efad2c9dfe1","http://www.cdisc.org","Code"
"Code_28","2023-12-15","Start to Start","C201355","dee527f4-d1d1-46c4-8812-fb4c2c3d4f5f","http://www.cdisc.org","Code"
"Code_30","2023-12-15","After","C201356","8865cdc8-3e5d-45dd-9e8a-41d7728c17c7","http://www.cdisc.org","Code"
"Code_31","2023-12-15","Start to Start","C201355","3667716c-ae57-4fd8-a8d0-953afca60257","http://www.cdisc.org","Code"
"Code_35","2023-12-15","After","C201356","c49c57a9-e904-4a3c-88ea-5de9615ee5df","http://www.cdisc.org","Code"
"Code_36","2023-12-15","Start to Start","C201355","4968fa91-3d76-4621-95d6-ed3ce5b83dff","http://www.cdisc.org","Code"
"Code_40","2023-12-15","After","C201356","890bd3ed-ceae-499a-81a2-e7077dd6dcd9","http://www.cdisc.org","Code"
"Code_41","2023-12-15","Start to Start","C201355","6a1b8450-8829-4f3a-835e-9e4c01795a1e","http://www.cdisc.org","Code"
"Code_45","2023-12-15","After","C201356","5417f6cd-818f-415c-b898-7ce94646894d","http://www.cdisc.org","Code"
"Code_46","2023-12-15","Start to Start","C201355","7d773e29-0f71-4c17-b23b-4b7320d6201f","http://www.cdisc.org","Code"
"Code_50","2023-12-15","After","C201356","c854c1dc-70de-4fb9-be9e-0292a125ea40","http://www.cdisc.org","Code"
"Code_51","2023-12-15","Start to Start","C201355","6c85c412-aaa3-486e-bc4d-ace0b8129d04","http://www.cdisc.org","Code"
"Code_53","2023-12-15","After","C201356","10b0adc8-9ee4-4f7e-b781-b558f38803ba","http://www.cdisc.org","Code"
"Code_54","2023-12-15","Start to Start","C201355","db49d723-094d-41e1-ba88-982376fe2081","http://www.cdisc.org","Code"
"Code_33","2023-12-15","After","C201356","8c004d20-f8ca-4869-a96e-85e503ea6680","http://www.cdisc.org","Code"
"Code_34","2023-12-15","Start to Start","C201355","f959c960-5934-4205-ad1a-70d1b39b7454","http://www.cdisc.org","Code"
"Code_38","2023-12-15","After","C201356","97e1f60f-b252-4f92-94f5-41cead9b75f1","http://www.cdisc.org","Code"
"Code_39","2023-12-15","Start to Start","C201355","d72d8c7a-40f5-49e8-b7af-d0ed1b7a6cf3","http://www.cdisc.org","Code"
"Code_43","2023-12-15","After","C201356","c2d4454a-6b81-43ee-ad1d-1fd129a4ae38","http://www.cdisc.org","Code"
"Code_44","2023-12-15","Start to Start","C201355","6762293b-6608-4d59-8a90-2fc394c2b4e3","http://www.cdisc.org","Code"
"Code_48","2023-12-15","After","C201356","1a7887c0-8593-4185-acbb-4d6360bb706e","http://www.cdisc.org","Code"
"Code_49","2023-12-15","Start to Start","C201355","cf33a083-135b-4fe0-830f-1aa6f54300c2","http://www.cdisc.org","Code"
"Code_56","2023-12-15","Fixed Reference","C201358","5164a990-b4a7-487c-b898-dc109642e016","http://www.cdisc.org","Code"
"Code_57","2023-12-15","Start to Start","C201355","8113dd36-4bf8-4345-8729-7edcc7274b13","http://www.cdisc.org","Code"
"Code_58","2023-12-15","Fixed Reference","C201358","092dd052-a882-4f52-adbc-bdaa627709f2","http://www.cdisc.org","Code"
"Code_59","2023-12-15","Start to Start","C201355","dcb7e20f-eb33-4468-ae89-450de1d6ed93","http://www.cdisc.org","Code"
"Code_60","2023-12-15","Fixed Reference","C201358","e13fd478-8379-444b-ae12-fd7ba00fbd09","http://www.cdisc.org","Code"
"Code_61","2023-12-15","Start to Start","C201355","84b544bb-4a3a-427d-9456-c6e854fe9c2f","http://www.cdisc.org","Code"
"Code_62","2023-12-15","After","C201356","81015a94-d790-4017-a132-8ab3599cd751","http://www.cdisc.org","Code"
"Code_63","2023-12-15","Start to Start","C201355","10ec2f4b-6a96-4104-a3d6-6118f9767123","http://www.cdisc.org","Code"
"Code_64","2023-12-15","After","C201356","fe077108-dbb8-4f65-abc0-04cc2ed816e6","http://www.cdisc.org","Code"
"Code_65","2023-12-15","End to Start","C201353","72192bb7-3378-4af6-b944-c7e84c8a02ac","http://www.cdisc.org","Code"
"Code_66","2023-12-15","After","C201356","f671f296-e804-4f4d-82d8-15eb73058dd7","http://www.cdisc.org","Code"
"Code_67","2023-12-15","Start to Start","C201355","c5fddc92-f167-403a-a1f1-d2280d3d1f21","http://www.cdisc.org","Code"
"Code_68","2023-12-15","After","C201356","c42a622a-0672-444d-aa4a-d65801b411eb","http://www.cdisc.org","Code"
"Code_69","2023-12-15","End to Start","C201353","1a8d72d7-34dc-48db-9ed1-e4abfa3b68bb","http://www.cdisc.org","Code"
"Code_70","2023-12-15","After","C201356","7654f747-6d3e-4074-b44f-59118cb9d56e","http://www.cdisc.org","Code"
"Code_71","2023-12-15","Start to Start","C201355","662ff82d-3fb6-4596-9aa6-f685457804fc","http://www.cdisc.org","Code"
"Code_602","2023-12-15","Clinical Study Sponsor","C70793","8a6a180c-f4be-4465-9205-ef38c0202fbf","http://www.cdisc.org","Code"
"Code_603","2020-08","United Kingdom of Great Britain and Northern Ireland","GBR","f933c3aa-e2bd-46de-a952-363de55e30e3","ISO 3166 1 alpha3","Code"
"Code_3","2023-12-15","Study Acronym","C94108","b0924264-9209-4c5b-87c2-b1723e18dd48","http://www.cdisc.org","Code"
"Code_5","2023-12-15","Brief Study Title","C99905x1","53c4c26e-123d-4759-8cd4-f08f9f430816","http://www.cdisc.org","Code"
"Code_6","2023-12-15","Official Study Title","C99905x2","87cf2b68-3e35-462a-9caf-75a13941580e","http://www.cdisc.org","Code"
"Code_7","2023-12-15","Public Study Title","C99905x3","38564ea3-e355-4b8a-9c3c-232b6216a1d2","http://www.cdisc.org","Code"
"Code_8","2023-12-15","Final","C25508","55cd163c-6f1b-4a4c-abcd-585a220af7a8","http://www.cdisc.org","Code"
"Code_11","2023-12-15","Protocol Effective Date","C99903x1","2bb51803-de28-495d-b386-c20494105635","http://www.cdisc.org","Code"
"Code_13","2023-12-15","Region","C41129","702243d3-0e49-4fde-ae40-45a0f05cd427","http://www.cdisc.org","Code"
"Code_12","2020-08","Europe","150","76252740-a3f3-47fb-b4b6-3f974c955be3","ISO 3166 1 alpha3","Code"
