"uuid:ID","code","decode","codeSystemVersion","instanceType","codeSystem","id"
"fdbb89b0-8c5b-4319-82e9-1374b0bbd1c8","C25298","SYSBP","2023-12-15","Code","http://www.cdisc.org","Code_378"
"f9b4c240-76d1-4487-95f6-73164ff8f10a","C77140","Clinical Test Result","2023-12-15","Code","http://www.cdisc.org","Code_379"
"d33519da-604d-4394-ad30-21c605a85175","C49669","Unit of Pressure","2023-12-15","Code","http://www.cdisc.org","Code_380"
"73c4c2f7-3526-41fd-a5d0-3aa497d840a6","C62122","Sitting","2023-12-15","Code","http://www.cdisc.org","Code_381"
"a026d4ba-8e00-4af9-acf0-30a7d8095561","C62166","Standing","2023-12-15","Code","http://www.cdisc.org","Code_382"
"0445cb8f-0a63-47b5-b508-09d1affc7cad","C62167","Supine Position","2023-12-15","Code","http://www.cdisc.org","Code_383"
"a67a436c-08c7-4803-b78c-755bbead74ee","C62164","Body Position","2023-12-15","Code","http://www.cdisc.org","Code_384"
"e293f4a0-3bfb-4e91-a00d-e9477474c8c2","C12681","Brachial Artery","2023-12-15","Code","http://www.cdisc.org","Code_385"
"290e2686-0de7-488c-8593-a71e98e45b3c","C12687","Common Carotid Artery","2023-12-15","Code","http://www.cdisc.org","Code_386"
"e0cbca8b-9ab0-45ca-ae81-a9304787ba56","C32478","Dorsalis Pedis Artery","2023-12-15","Code","http://www.cdisc.org","Code_387"
"84360df7-1c81-4ff8-a33b-81539607e5c8","C12715","Femoral Artery","2023-12-15","Code","http://www.cdisc.org","Code_388"
"7600544e-8c62-4ad4-b651-a2f9ed6afbb8","C12838","Radial Artery","2023-12-15","Code","http://www.cdisc.org","Code_389"
"2ab3b3c9-c306-436e-9824-08814aa378e0","C13717","Anatomic Site","2023-12-15","Code","http://www.cdisc.org","Code_390"
"82376dd7-54af-4dc8-8760-95e8475e926b","C25229","Left","2023-12-15","Code","http://www.cdisc.org","Code_391"
"69e262c9-e785-437c-81e4-9d1b928440b9","C25228","Right","2023-12-15","Code","http://www.cdisc.org","Code_392"
"35a33787-43e1-4bb6-a5f8-e5199c01229b","C25185","Laterality","2023-12-15","Code","http://www.cdisc.org","Code_393"
"a3b2dc6f-f56a-4560-97bb-3ae01b0d6a77","C25298","SYSBP","2023-12-15","Code","http://www.cdisc.org","Code_394"
"f1304d32-ee10-4c1d-a3e8-d51b0ae82e21","C25299","DIABP","2023-12-15","Code","http://www.cdisc.org","Code_395"
"0c8c69bb-187a-4502-b3f1-d96db92eba2b","C77140","Clinical Test Result","2023-12-15","Code","http://www.cdisc.org","Code_396"
"7927b6a4-8c0a-4dd0-953f-a0937e277f47","C49669","Unit of Pressure","2023-12-15","Code","http://www.cdisc.org","Code_397"
"7cca1b47-aeb9-4585-86b1-83fbf3d86ee1","C62122","Sitting","2023-12-15","Code","http://www.cdisc.org","Code_398"
"a75f39f4-7128-4085-b810-fd430099cb41","C62166","Standing","2023-12-15","Code","http://www.cdisc.org","Code_399"
"948a3fea-4a5a-46cc-8f45-a9beaf7d43bf","C62167","Supine Position","2023-12-15","Code","http://www.cdisc.org","Code_400"
"ae232e42-104d-419b-bb13-2406583837c1","C62164","Body Position","2023-12-15","Code","http://www.cdisc.org","Code_401"
"eeabd9f2-d662-4e4d-a159-3cd002a4c77a","C12681","Brachial Artery","2023-12-15","Code","http://www.cdisc.org","Code_402"
"21660b93-c24b-4329-ab05-53606e998f3f","C12687","Common Carotid Artery","2023-12-15","Code","http://www.cdisc.org","Code_403"
"acdaddac-bb14-43f8-8d63-55b1b3bad1dd","C32478","Dorsalis Pedis Artery","2023-12-15","Code","http://www.cdisc.org","Code_404"
"ff40d366-ce30-4b7c-8b04-ec7895616887","C12715","Femoral Artery","2023-12-15","Code","http://www.cdisc.org","Code_405"
"4f25a8c6-ee8d-43ab-9ef3-72fa73aebfdb","C12838","Radial Artery","2023-12-15","Code","http://www.cdisc.org","Code_406"
"8bc7d6c3-2881-44cc-8bac-3939f4ae66a2","C13717","Anatomic Site","2023-12-15","Code","http://www.cdisc.org","Code_407"
"a8d41541-4cfe-4a08-b0c2-86765e0deb40","C25229","Left","2023-12-15","Code","http://www.cdisc.org","Code_408"
"90b9ae4a-4084-4d9c-bd3e-3b2c805ab0bc","C25228","Right","2023-12-15","Code","http://www.cdisc.org","Code_409"
"fe723c8c-3ab1-4859-ab74-f71a98ffe65d","C25185","Laterality","2023-12-15","Code","http://www.cdisc.org","Code_410"
"ecb4c790-bb98-41a9-8dfe-ffa59bf374d1","C25299","DIABP","2023-12-15","Code","http://www.cdisc.org","Code_411"
"814947ae-3ffa-4732-a6c6-b41a04c81c0a","C49677","HR","2023-12-15","Code","http://www.cdisc.org","Code_412"
"1dced758-6284-4d4f-aede-cefc1ba7a027","C77140","Clinical Test Result","2023-12-15","Code","http://www.cdisc.org","Code_413"
"18aa8648-0fa7-4a7e-90b0-9a6014104970","C73688","Count per Minute","2023-12-15","Code","http://www.cdisc.org","Code_414"
"0ee1874d-8784-4675-8391-af47a5caf2cb","C62122","Sitting","2023-12-15","Code","http://www.cdisc.org","Code_415"
"d05b1364-8c2b-4659-a285-b1c42de396ec","C62166","Standing","2023-12-15","Code","http://www.cdisc.org","Code_416"
"cb037298-6b34-46e0-af14-acfc724552eb","C62167","Supine Position","2023-12-15","Code","http://www.cdisc.org","Code_417"
"04b82cf0-a98e-4401-bb1c-d377c11e327e","C62164","Body Position","2023-12-15","Code","http://www.cdisc.org","Code_418"
"1feeb04b-7781-4a06-87e0-6219ed3691e8","C12681","Brachial Artery","2023-12-15","Code","http://www.cdisc.org","Code_419"
"b7fb1f9f-0103-4272-893d-e4b4f41e8c03","C12687","Common Carotid Artery","2023-12-15","Code","http://www.cdisc.org","Code_420"
"5ae682d0-6402-48fb-a401-19ccaccb6b2a","C32478","Dorsalis Pedis Artery","2023-12-15","Code","http://www.cdisc.org","Code_421"
"16c2d379-39b3-4537-a07a-98b28f0952f9","C12715","Femoral Artery","2023-12-15","Code","http://www.cdisc.org","Code_422"
"40682c86-d428-412f-b4b0-cd717e61ab5e","C12838","Radial Artery","2023-12-15","Code","http://www.cdisc.org","Code_423"
"8dfec041-bb78-4e5d-a450-298cfb2ff062","C13717","Anatomic Site","2023-12-15","Code","http://www.cdisc.org","Code_424"
"3c91bbbc-3cd5-4c10-a17e-e2507f3cbcfc","C25229","Left","2023-12-15","Code","http://www.cdisc.org","Code_425"
"93c70739-55e6-4f02-a24c-8cb9013c55c1","C25228","Right","2023-12-15","Code","http://www.cdisc.org","Code_426"
"77654f5a-f445-40d5-a179-be9f743e6eba","C25185","Laterality","2023-12-15","Code","http://www.cdisc.org","Code_427"
"72a21161-6c8c-4daf-8911-d95b430c7ed3","C49677","HR","2023-12-15","Code","http://www.cdisc.org","Code_428"
"26cc4295-632f-46e5-8b37-051ce863be2f","C174268","Placebo Comparator Arm","2023-12-15","Code","http://www.cdisc.org","Code_123"
"219d4b1e-d3b8-452a-b822-a56d88113ace","C188866","Data Generated Within Study","2023-12-15","Code","http://www.cdisc.org","Code_124"
"507ac3a0-1832-4277-bd77-d4a17e82669f","C174267","Active Comparator Arm","2023-12-15","Code","http://www.cdisc.org","Code_125"
"a5d5df93-50bd-4bc8-b8ad-e16ce81ef4d8","C188866","Data Generated Within Study","2023-12-15","Code","http://www.cdisc.org","Code_126"
"57b2796d-62c7-4c46-bd58-87883ec14b08","C174267","Active Comparator Arm","2023-12-15","Code","http://www.cdisc.org","Code_127"
"581fc32a-e1da-42e9-8ba1-90defdb093ec","C188866","Data Generated Within Study","2023-12-15","Code","http://www.cdisc.org","Code_128"
"bb4020ef-28c9-4088-baf9-a3ce8bbceba3","C15228","Double Blind Study","2023-12-15","Code","http://www.cdisc.org","Code_136"
"2747c28d-f040-4790-8436-051d49896d7e","C202487","Screening Epoch","2023-12-15","Code","http://www.cdisc.org","Code_129"
"254e3377-256a-4ce9-949d-fb8a329fa630","C101526","Treatment Epoch","2023-12-15","Code","http://www.cdisc.org","Code_130"
"291fb30c-eeb6-4274-a639-43c4f8b9b285","C101526","Treatment Epoch","2023-12-15","Code","http://www.cdisc.org","Code_131"
"5f0bf4ae-31f2-4fd9-8cf7-02b52d045235","C101526","Treatment Epoch","2023-12-15","Code","http://www.cdisc.org","Code_132"
"0150d845-9f49-4cce-9484-cef69274215b","C202578","Follow-Up Epoch","2023-12-15","Code","http://www.cdisc.org","Code_133"
"022ef44d-4bae-483a-af42-10599212351d","G30.9","Alzheimer's disease; unspecified","1","Code","ICD-10-CM","Code_550"
"caab35bb-10bb-4e78-96e3-999b3b4b342e","26929004","Alzheimer's disease","January 31, 2018","Code","SNOMED","Code_551"
"2cc68106-6c2e-4f14-986e-fbdbd3a03697","C70793","Sponsor","2023-12-15","Code","http://www.cdisc.org","Code_142"
"2b829157-b506-4e65-951b-6e9d20281191","C85826","Primary Objective","2023-12-15","Code","http://www.cdisc.org","Code_555"
"8720ef8c-9256-4a2c-bb8d-0f1ff558a63b","C94496","Primary Endpoint","2023-12-15","Code","http://www.cdisc.org","Code_554"
"87fe2677-ee76-4c7a-982b-0dbeaeabac1c","C94496","Primary Endpoint","2023-12-15","Code","http://www.cdisc.org","Code_556"
"8359243a-5976-4e83-8f51-c71b3f1785f7","C85826","Primary Objective","2023-12-15","Code","http://www.cdisc.org","Code_558"
"992ce26f-bb54-4a76-813b-4491dc8e5fb6","C94496","Primary Endpoint","2023-12-15","Code","http://www.cdisc.org","Code_557"
"9ceeede1-1a38-4c1f-aac2-9063e67da73c","C94496","Primary Endpoint","2023-12-15","Code","http://www.cdisc.org","Code_559"
"bd631418-9bfb-4d08-b394-a5bc528235c1","C94496","Primary Endpoint","2023-12-15","Code","http://www.cdisc.org","Code_560"
"34a1ce99-6660-4f90-83c9-560e445f6672","C85827","Secondary Objective","2023-12-15","Code","http://www.cdisc.org","Code_562"
"7e36fc49-2962-465a-8526-46a94d0f3770","C139173","Secondary Endpoint","2023-12-15","Code","http://www.cdisc.org","Code_561"
"52715a22-b0ce-40e8-8efc-2a87a7108982","C139173","Secondary Endpoint","2023-12-15","Code","http://www.cdisc.org","Code_563"
"1c8b67f4-27bb-41da-9505-2d3614d6b3d2","C139173","Secondary Endpoint","2023-12-15","Code","http://www.cdisc.org","Code_564"
"531a7373-d30b-4dae-9eb7-60afa4348694","C85827","Secondary Objective","2023-12-15","Code","http://www.cdisc.org","Code_566"
"ee434def-5b9a-4ce6-a4dd-42b5e70e606e","C139173","Secondary Endpoint","2023-12-15","Code","http://www.cdisc.org","Code_565"
"c70b9c8b-047e-46c1-b784-897fed854562","C85827","Secondary Objective","2023-12-15","Code","http://www.cdisc.org","Code_568"
"0ed72fd9-f4b4-4aa7-9c97-533f3bb12d75","C139173","Secondary Endpoint","2023-12-15","Code","http://www.cdisc.org","Code_567"
"a21b82f4-753a-4325-87ab-7e960e3b3ce7","C85827","Secondary Objective","2023-12-15","Code","http://www.cdisc.org","Code_570"
"7b016eb5-9cb2-4bb9-91b7-1b0d25682402","C139173","Secondary Endpoint","2023-12-15","Code","http://www.cdisc.org","Code_569"
"e298df69-361c-45e1-ba7f-967f2b3e09a3","C49636","Both","2023-12-15","Code","http://www.cdisc.org","Code_553"
"a72f96d9-4b59-48cd-9482-36cbeee8a2ec","C25532","Inclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_571"
"30fce6b1-bda6-4149-8378-d91c29b1ffea","C25532","Inclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_572"
"c9fc37f4-0ee5-42c0-bdd0-da05def20784","C25532","Inclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_573"
"3297755b-bfe0-4733-8b51-a103bf679c39","C25532","Inclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_574"
"b81a7a3e-d37d-4f48-909e-3282881cfa44","C25532","Inclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_575"
"d463ea5c-a4b1-4beb-ac5c-861b4ac6ee51","C25532","Inclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_576"
"a685cbf6-c116-42e1-97d7-a5856b6a8d0f","C25532","Inclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_577"
"f2c37360-0027-4d5c-871c-346d2a570cfb","C25532","Inclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_578"
"7c5d322c-2e48-4cf0-bacc-9090908d9b7a","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_579"
"7feff387-28c7-4ed1-97a1-fe91ef22f3b8","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_580"
"84613277-ce1d-4049-8e41-8583dd4c56b1","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_581"
"867fabcf-fc36-4535-954f-6717049273ba","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_582"
"1078861a-b1c0-40f0-b0e6-82650ee1c3ad","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_583"
"3b0c6383-f91d-478e-ac9f-308e576e117f","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_584"
"eb494e84-064d-4de0-88e5-a2ce1dbdb60f","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_585"
"58aab84d-4772-4cf3-a1fc-5c0130364c6f","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_586"
"4331416b-c30d-4822-98ea-39f4db1f9616","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_587"
"ff42e38d-4bc1-4d0f-8edc-f1550339cb55","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_588"
"d50a6e1a-da73-4a91-86f4-cf1642bbbebd","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_589"
"fcd0429f-55b3-486d-a622-e4aee4ee6576","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_590"
"6ef62156-813c-45a7-8638-cd55ccf7c193","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_591"
"86fd13fc-3c3a-4cad-bfc9-7afaff98b7fd","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_592"
"65e61f04-adf2-4db9-80d6-2b7d84e564f5","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_593"
"facf5678-b391-4415-903a-c8e7007e0983","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_594"
"32bc1896-1699-4de8-9368-d0cfe0f8434b","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_595"
"a0a3b06d-6353-48f8-899e-6fdd404c9d90","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_596"
"f2ebd1d4-3854-46d6-882b-de968018bffe","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_597"
"cd5da785-8ae4-4251-82c2-0e0473e467d0","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_598"
"1c6a1801-0ada-4a74-81bb-33dc75fec3bf","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_599"
"f8c16213-60b3-4b25-afb2-b351aa6bcd11","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_600"
"d8c88084-9cbb-4ea9-a4fa-c1eccded8d18","C25370","Exclusion Criteria","2023-12-15","Code","http://www.cdisc.org","Code_601"
"2e5a41f6-853a-4be6-86c2-d09dbd9b06cd","C29848","Year","2023-12-15","Code","http://www.cdisc.org","Code_552"
"36d4921e-d916-42c1-9052-b44841dfebd8","C201357","Before","2023-12-15","Code","http://www.cdisc.org","Code_14"
"ed809163-8687-4b0b-a6c8-b4c7949a0976","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_15"
"c9e2e4d8-14d9-49ee-8933-6a025f2e504a","C201357","Before","2023-12-15","Code","http://www.cdisc.org","Code_16"
"8caffff5-43c6-4d14-9457-126f0234c918","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_17"
"31b2c325-1948-4958-b615-6113c88eb516","C201358","Fixed Reference","2023-12-15","Code","http://www.cdisc.org","Code_19"
"4f3e620e-7b83-4fc6-9398-709ea9fe4178","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_20"
"2933f4ee-c99b-4cef-a862-0d998dc88fcc","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_21"
"2c585165-3077-4554-8ead-ac02c208fc49","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_22"
"17e05c37-9e10-4697-be77-9e76588d1742","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_24"
"cda0f8d6-d78d-405c-984f-94308d8fe6ae","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_25"
"a6fa254e-140c-454c-8ef9-1141087f5a42","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_27"
"0c3f5359-c6b3-4c12-b957-b818ebdd14ca","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_28"
"6fe540d4-c2bb-4bdd-b67a-fd0aa4087cd0","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_30"
"77743afa-5ea2-4cc1-8577-2867ffe15987","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_31"
"f7c1b62b-91fd-4b06-9057-5b77a1304d96","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_35"
"c8183e00-13cd-4ded-9410-6b3f4731ffce","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_36"
"792bbf26-d70d-40fe-a89a-1d7393dfe26c","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_40"
"0bb31679-f91f-4fef-bead-03a9311c8fa6","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_41"
"cbc1ee04-4730-4350-9e4e-456838c25392","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_45"
"7f9c58c2-93c9-4334-af72-a0617ccdc5e6","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_46"
"cc89f94b-a3d0-4b0e-875e-25e49e8c223c","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_50"
"29cdbb9f-7f3b-4c80-bea1-08ca7e0a37b5","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_51"
"485e2bab-f6a7-41d6-9782-dbba578b2879","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_53"
"70ccf8cb-286c-40f0-b2c7-dcc244a42095","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_54"
"2e04a8ee-1e9a-46e8-892a-7e293a7821ed","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_33"
"cc756e3a-d24f-4ae8-9344-82f02ae46164","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_34"
"122f989f-4f39-4ebf-961c-8f36e279283f","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_38"
"f5d50e3a-d14b-43d0-926a-60da7be7aa5f","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_39"
"a87d0112-f79a-4106-aae7-609a7b391cbf","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_43"
"c5fc9f18-1281-46b1-a393-88985854e1a1","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_44"
"67e470b9-4721-4567-95e7-ce7a0d8722b0","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_48"
"f3934bc4-3758-4078-a1d1-055fd6987711","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_49"
"c7911ea4-d38c-4e2b-ad94-2283b65d3373","C201358","Fixed Reference","2023-12-15","Code","http://www.cdisc.org","Code_56"
"c14f6ccc-3171-47cc-b8a4-c23b26f56219","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_57"
"30c3724d-0d15-4c8c-814c-dd1380ccaa7b","C201358","Fixed Reference","2023-12-15","Code","http://www.cdisc.org","Code_58"
"c1527d82-d39e-4d6b-8996-5f6c0b48b1d0","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_59"
"999f4d4e-617a-4c75-8589-5232594fa6f4","C201358","Fixed Reference","2023-12-15","Code","http://www.cdisc.org","Code_60"
"dbe4bde8-de2d-47a6-af95-4a704e501c5d","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_61"
"c988e44f-d37e-4c5a-9205-097415e35482","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_62"
"a9935d16-a0a4-4268-8395-0bfa5559e0bc","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_63"
"f4434e4b-dd23-49ae-8f38-3ecff0ae564b","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_64"
"01029fd0-3834-4698-a7f4-83e6f0020664","C201353","End to Start","2023-12-15","Code","http://www.cdisc.org","Code_65"
"949fddd2-cd76-4210-af7b-7954d719457d","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_66"
"92991e3c-1dfb-4d33-bc60-740f3d524e39","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_67"
"bedee9d4-f8bf-49f7-86bf-4722c3a0c267","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_68"
"29209670-3f1a-4128-a2b1-21e516c0def1","C201353","End to Start","2023-12-15","Code","http://www.cdisc.org","Code_69"
"8fcaaf24-1953-4c55-981d-21012e877b04","C201356","After","2023-12-15","Code","http://www.cdisc.org","Code_70"
"2dbef033-2cc1-4605-a41c-479c80622aa4","C201355","Start to Start","2023-12-15","Code","http://www.cdisc.org","Code_71"
"b5bce393-7636-4741-8249-0007d3b0a04b","C70793","Clinical Study Sponsor","2023-12-15","Code","http://www.cdisc.org","Code_602"
"8da47d39-29d6-45a9-b034-3215dd359481","GBR","United Kingdom of Great Britain and Northern Ireland","2020-08","Code","ISO 3166 1 alpha3","Code_603"
"494ccca9-4922-4e65-9101-f6f081063833","C94108","Study Acronym","2023-12-15","Code","http://www.cdisc.org","Code_3"
"4b4373da-a618-490b-b2f7-fc0edb4d8bb9","C99905x1","Brief Study Title","2023-12-15","Code","http://www.cdisc.org","Code_5"
"7a98bfcf-476f-44ed-9dde-503f2589b1ea","C99905x2","Official Study Title","2023-12-15","Code","http://www.cdisc.org","Code_6"
"e7f365a0-7f12-47f9-a0e9-5b116d570ad5","C99905x3","Public Study Title","2023-12-15","Code","http://www.cdisc.org","Code_7"
"1fc29e5f-cb0a-477c-bcac-d41d3b62c055","C25508","Final","2023-12-15","Code","http://www.cdisc.org","Code_8"
"c77fc2e2-49cf-444b-8388-515d77fbd5b9","C99903x1","Protocol Effective Date","2023-12-15","Code","http://www.cdisc.org","Code_11"
"1a6bf784-645f-471e-860e-78e8f356e25d","C41129","Region","2023-12-15","Code","http://www.cdisc.org","Code_13"
"d018c29d-94f8-486f-a879-4f4efbac0a2f","150","Europe","2020-08","Code","ISO 3166 1 alpha3","Code_12"
