"id","codeSystemVersion","decode","code","uuid:ID","codeSystem","instanceType"
"Code_378","2023-12-15","SYSBP","C25298","4cdac948-50b2-4ff0-92f2-708f2f806611","http://www.cdisc.org","Code"
"Code_379","2023-12-15","Clinical Test Result","C77140","e9b63d05-3764-47b5-9e85-30728dc9d76d","http://www.cdisc.org","Code"
"Code_380","2023-12-15","Unit of Pressure","C49669","81894853-4269-4518-8cc8-685685425cf5","http://www.cdisc.org","Code"
"Code_381","2023-12-15","Sitting","C62122","14205127-f5ff-42c6-aa67-2ca876a86e08","http://www.cdisc.org","Code"
"Code_382","2023-12-15","Standing","C62166","7c1eab51-80c4-4549-93c2-35201fc4d60e","http://www.cdisc.org","Code"
"Code_383","2023-12-15","Supine Position","C62167","9dc18ad8-9ca8-459d-8c01-8d1817b33b08","http://www.cdisc.org","Code"
"Code_384","2023-12-15","Body Position","C62164","8780e221-111f-4d04-a92e-bc136cf3b50c","http://www.cdisc.org","Code"
"Code_385","2023-12-15","Brachial Artery","C12681","0aa99f4f-929a-443d-8dbe-c951244be0db","http://www.cdisc.org","Code"
"Code_386","2023-12-15","Common Carotid Artery","C12687","7a5ee0f8-a73e-4b46-a7df-985237fb1722","http://www.cdisc.org","Code"
"Code_387","2023-12-15","Dorsalis Pedis Artery","C32478","d9d2ccbf-7733-457d-9650-ea2566a0ad84","http://www.cdisc.org","Code"
"Code_388","2023-12-15","Femoral Artery","C12715","46feff6e-d211-49af-9226-7b4f538e9341","http://www.cdisc.org","Code"
"Code_389","2023-12-15","Radial Artery","C12838","ab55b039-5e74-425b-876a-b71583ec78c1","http://www.cdisc.org","Code"
"Code_390","2023-12-15","Anatomic Site","C13717","29ce7611-8cd6-4cc8-9bb6-835517ce4755","http://www.cdisc.org","Code"
"Code_391","2023-12-15","Left","C25229","69304e23-f9c1-4955-ae54-debcae6000f5","http://www.cdisc.org","Code"
"Code_392","2023-12-15","Right","C25228","c9c80c60-2ccd-4b33-969a-2505f4eb03e8","http://www.cdisc.org","Code"
"Code_393","2023-12-15","Laterality","C25185","472bec5c-bbc3-4e5b-9852-441a34e07255","http://www.cdisc.org","Code"
"Code_394","2023-12-15","SYSBP","C25298","fe2115f7-138b-4efd-9f1c-1a681acedf9f","http://www.cdisc.org","Code"
"Code_395","2023-12-15","DIABP","C25299","da8eb028-1902-4704-b57e-9325c58401b5","http://www.cdisc.org","Code"
"Code_396","2023-12-15","Clinical Test Result","C77140","f911f80e-f5b6-4856-83de-12af88110ce1","http://www.cdisc.org","Code"
"Code_397","2023-12-15","Unit of Pressure","C49669","e560fa1c-fee0-437a-90df-f0ad014f85b1","http://www.cdisc.org","Code"
"Code_398","2023-12-15","Sitting","C62122","1b15ef57-66b2-428b-9a86-2f441055f4fb","http://www.cdisc.org","Code"
"Code_399","2023-12-15","Standing","C62166","f888d2d6-a380-4067-baf7-07945533dcd0","http://www.cdisc.org","Code"
"Code_400","2023-12-15","Supine Position","C62167","ca17d1ef-50b0-4cd5-a0ea-d63f91a8d725","http://www.cdisc.org","Code"
"Code_401","2023-12-15","Body Position","C62164","b60b1c0e-7fa6-428c-9f98-b56b444a5a19","http://www.cdisc.org","Code"
"Code_402","2023-12-15","Brachial Artery","C12681","5e557146-ea2e-4647-b6a4-148f13dab1cb","http://www.cdisc.org","Code"
"Code_403","2023-12-15","Common Carotid Artery","C12687","b3bd7492-c894-43bc-ad7d-0ff56d23deac","http://www.cdisc.org","Code"
"Code_404","2023-12-15","Dorsalis Pedis Artery","C32478","8812ec0b-c747-41eb-9c87-b22f2d7f73b9","http://www.cdisc.org","Code"
"Code_405","2023-12-15","Femoral Artery","C12715","2c1bacc0-9e4c-43c2-a341-59c58d5db82c","http://www.cdisc.org","Code"
"Code_406","2023-12-15","Radial Artery","C12838","aa0b9938-4f38-444d-844f-08af22d11d6e","http://www.cdisc.org","Code"
"Code_407","2023-12-15","Anatomic Site","C13717","4f1f5f67-6e95-4430-b00c-824183f9290d","http://www.cdisc.org","Code"
"Code_408","2023-12-15","Left","C25229","0c27b250-96d3-4152-b349-f53505c7346f","http://www.cdisc.org","Code"
"Code_409","2023-12-15","Right","C25228","0321536f-3b73-43ae-881f-85cdd30fcf8e","http://www.cdisc.org","Code"
"Code_410","2023-12-15","Laterality","C25185","56f185d1-5468-4a79-99f8-aa3e31fb3c0a","http://www.cdisc.org","Code"
"Code_411","2023-12-15","DIABP","C25299","8778ae28-19f1-4df2-8334-10230e09070f","http://www.cdisc.org","Code"
"Code_412","2023-12-15","HR","C49677","4cbfbc89-db5e-4b17-b908-a120dd7e20e4","http://www.cdisc.org","Code"
"Code_413","2023-12-15","Clinical Test Result","C77140","dfeb210f-41de-4ff9-a886-e7a0aa42a819","http://www.cdisc.org","Code"
"Code_414","2023-12-15","Count per Minute","C73688","4da7452e-ffee-4578-b370-5b524dbf014a","http://www.cdisc.org","Code"
"Code_415","2023-12-15","Sitting","C62122","6ce58aa9-d666-4b92-8759-045faa3a9fb1","http://www.cdisc.org","Code"
"Code_416","2023-12-15","Standing","C62166","1fae67ac-d5f0-44fb-8582-cc62cf67b45b","http://www.cdisc.org","Code"
"Code_417","2023-12-15","Supine Position","C62167","6e42d043-3396-4c27-bd24-37f86b6a48ea","http://www.cdisc.org","Code"
"Code_418","2023-12-15","Body Position","C62164","ab54d2e0-c203-4158-9516-979bb999e76c","http://www.cdisc.org","Code"
"Code_419","2023-12-15","Brachial Artery","C12681","37d25d1e-4ec4-49cd-95c2-e30c01925b33","http://www.cdisc.org","Code"
"Code_420","2023-12-15","Common Carotid Artery","C12687","14313167-34d7-484d-a7f8-c09e743ed764","http://www.cdisc.org","Code"
"Code_421","2023-12-15","Dorsalis Pedis Artery","C32478","b8e9165e-2603-4f8e-a80a-29ac0915c978","http://www.cdisc.org","Code"
"Code_422","2023-12-15","Femoral Artery","C12715","a0f72794-dca8-4602-9462-0e3376c1a228","http://www.cdisc.org","Code"
"Code_423","2023-12-15","Radial Artery","C12838","091ea071-9925-4dfb-856c-01441dce1c5a","http://www.cdisc.org","Code"
"Code_424","2023-12-15","Anatomic Site","C13717","1305893b-ad60-4897-ac80-6e114ef93a7f","http://www.cdisc.org","Code"
"Code_425","2023-12-15","Left","C25229","e72cb79d-e7e5-4af6-9721-e03452d2cb6c","http://www.cdisc.org","Code"
"Code_426","2023-12-15","Right","C25228","011a3fda-fe6a-46d5-b2e9-95c76765ce9e","http://www.cdisc.org","Code"
"Code_427","2023-12-15","Laterality","C25185","2ecfa38c-d600-4e11-8adf-1531813031a8","http://www.cdisc.org","Code"
"Code_428","2023-12-15","HR","C49677","f75d5b4c-fd46-4143-9927-ab3496baa536","http://www.cdisc.org","Code"
"Code_123","2023-12-15","Placebo Comparator Arm","C174268","dda8f6d8-8b36-4e48-bed6-07babab932a7","http://www.cdisc.org","Code"
"Code_124","2023-12-15","Data Generated Within Study","C188866","bcc973ac-5b1f-4665-b899-335101e71985","http://www.cdisc.org","Code"
"Code_125","2023-12-15","Active Comparator Arm","C174267","98690cfb-6d14-43a6-af2f-a6082a7430bd","http://www.cdisc.org","Code"
"Code_126","2023-12-15","Data Generated Within Study","C188866","f69a3da3-34fb-4942-83ab-65c41d208cd3","http://www.cdisc.org","Code"
"Code_127","2023-12-15","Active Comparator Arm","C174267","68ef55cc-f3e4-4b70-a42d-3696cbaf89c9","http://www.cdisc.org","Code"
"Code_128","2023-12-15","Data Generated Within Study","C188866","469f26b0-53d8-4082-a1f9-079a15f67a9a","http://www.cdisc.org","Code"
"Code_136","2023-12-15","Double Blind Study","C15228","985ff7b5-75b5-497e-a8c3-2ee5c7491a28","http://www.cdisc.org","Code"
"Code_129","2023-12-15","Screening Epoch","C202487","7d184d72-c858-4bbf-985f-dc4f05d0dc22","http://www.cdisc.org","Code"
"Code_130","2023-12-15","Treatment Epoch","C101526","5048f138-0261-415d-b5ab-02631a4bedc1","http://www.cdisc.org","Code"
"Code_131","2023-12-15","Treatment Epoch","C101526","67f8a640-e8a5-41a5-aaa9-6d3bb502745c","http://www.cdisc.org","Code"
"Code_132","2023-12-15","Treatment Epoch","C101526","7553ef5c-901a-4a8c-af0f-7558e57e1053","http://www.cdisc.org","Code"
"Code_133","2023-12-15","Follow-Up Epoch","C202578","b9b0a894-57bb-40c9-ad9f-3f6d06eb59b4","http://www.cdisc.org","Code"
"Code_550","1","Alzheimer's disease; unspecified","G30.9","0958a804-04fb-4709-97ff-a869da5aeea2","ICD-10-CM","Code"
"Code_551","January 31, 2018","Alzheimer's disease","26929004","9f182758-bb85-4bc4-ba91-f3c23c0a4f79","SNOMED","Code"
"Code_142","2023-12-15","Sponsor","C70793","f7d4158f-df6f-46a2-8f24-11edb7a70d9a","http://www.cdisc.org","Code"
"Code_555","2023-12-15","Primary Objective","C85826","a6f3f838-c5dd-4bf4-b84b-2442786288a2","http://www.cdisc.org","Code"
"Code_554","2023-12-15","Primary Endpoint","C94496","63c8e516-25e4-4bcb-8227-25eff1e6c560","http://www.cdisc.org","Code"
"Code_556","2023-12-15","Primary Endpoint","C94496","042d813a-fe85-4c83-bffa-3f791bcbdc82","http://www.cdisc.org","Code"
"Code_558","2023-12-15","Primary Objective","C85826","54b9b79f-5139-4cfa-9832-e3b5639b6e55","http://www.cdisc.org","Code"
"Code_557","2023-12-15","Primary Endpoint","C94496","178c8848-2919-4cae-b609-a092e352511e","http://www.cdisc.org","Code"
"Code_559","2023-12-15","Primary Endpoint","C94496","da05e67f-2395-4683-b430-1ad715e3579a","http://www.cdisc.org","Code"
"Code_560","2023-12-15","Primary Endpoint","C94496","2400d1a6-0423-4b13-b03f-1f2a6dbdc6ff","http://www.cdisc.org","Code"
"Code_562","2023-12-15","Secondary Objective","C85827","49658d1e-f4c0-4506-bc00-474b5d22e1eb","http://www.cdisc.org","Code"
"Code_561","2023-12-15","Secondary Endpoint","C139173","4074c59b-4470-4674-9fee-01ee869b1ba6","http://www.cdisc.org","Code"
"Code_563","2023-12-15","Secondary Endpoint","C139173","bcd4ccf3-9bc8-442a-ba94-85bd82d443cf","http://www.cdisc.org","Code"
"Code_564","2023-12-15","Secondary Endpoint","C139173","40bc5b37-f18d-4364-a9ad-a67aadc00d3e","http://www.cdisc.org","Code"
"Code_566","2023-12-15","Secondary Objective","C85827","000d063a-70d8-486b-9e6f-2159b2c08d45","http://www.cdisc.org","Code"
"Code_565","2023-12-15","Secondary Endpoint","C139173","6a36be4e-3fbb-441a-a901-871d14908024","http://www.cdisc.org","Code"
"Code_568","2023-12-15","Secondary Objective","C85827","a747e6c1-589a-4ada-b814-9c00af0ad876","http://www.cdisc.org","Code"
"Code_567","2023-12-15","Secondary Endpoint","C139173","63e1e325-cdad-491e-b3ff-27a6c125b5ac","http://www.cdisc.org","Code"
"Code_570","2023-12-15","Secondary Objective","C85827","8b70011a-7ac2-49db-8ae3-9ef6408b4f57","http://www.cdisc.org","Code"
"Code_569","2023-12-15","Secondary Endpoint","C139173","2cb08387-4f38-4455-ba29-f0d542abd3e5","http://www.cdisc.org","Code"
"Code_553","2023-12-15","Both","C49636","e5b46298-80c0-46f6-8a39-06c881a6625a","http://www.cdisc.org","Code"
"Code_571","2023-12-15","Inclusion Criteria","C25532","a74823ac-3a03-44ec-bbae-0ed1684256b1","http://www.cdisc.org","Code"
"Code_572","2023-12-15","Inclusion Criteria","C25532","170a5544-31f5-44aa-b962-331af5cfb4dd","http://www.cdisc.org","Code"
"Code_573","2023-12-15","Inclusion Criteria","C25532","697e491d-ffa7-4676-8016-01cc09a5e72d","http://www.cdisc.org","Code"
"Code_574","2023-12-15","Inclusion Criteria","C25532","9603182f-3a0c-48ee-9347-7234d83c1d08","http://www.cdisc.org","Code"
"Code_575","2023-12-15","Inclusion Criteria","C25532","1afd340c-be96-4242-a055-24e78ac3a8fe","http://www.cdisc.org","Code"
"Code_576","2023-12-15","Inclusion Criteria","C25532","4b02b6c2-3975-4375-a70b-01fa616be9be","http://www.cdisc.org","Code"
"Code_577","2023-12-15","Inclusion Criteria","C25532","13c9708e-2239-43b3-9ffd-6d7c46cc7281","http://www.cdisc.org","Code"
"Code_578","2023-12-15","Inclusion Criteria","C25532","aeeea1dd-3031-4576-b592-f5dffd612810","http://www.cdisc.org","Code"
"Code_579","2023-12-15","Exclusion Criteria","C25370","2af3d0cb-ac71-444b-9d95-896a0f79b027","http://www.cdisc.org","Code"
"Code_580","2023-12-15","Exclusion Criteria","C25370","38e7062c-560c-4643-8783-11a3985216c2","http://www.cdisc.org","Code"
"Code_581","2023-12-15","Exclusion Criteria","C25370","8f1e61e1-8018-4a05-a406-1d6ccbc5327c","http://www.cdisc.org","Code"
"Code_582","2023-12-15","Exclusion Criteria","C25370","adb3efce-d4c2-4b12-897c-6fe3dd0d7f87","http://www.cdisc.org","Code"
"Code_583","2023-12-15","Exclusion Criteria","C25370","aad16425-92ac-4a75-aaf6-43d28818cd71","http://www.cdisc.org","Code"
"Code_584","2023-12-15","Exclusion Criteria","C25370","cdcff090-b438-4e86-a5f4-389a1603877c","http://www.cdisc.org","Code"
"Code_585","2023-12-15","Exclusion Criteria","C25370","c9f94225-2910-4185-b7d9-aae2869597f7","http://www.cdisc.org","Code"
"Code_586","2023-12-15","Exclusion Criteria","C25370","af70a300-4ee7-4de6-a847-45c9b2b2314d","http://www.cdisc.org","Code"
"Code_587","2023-12-15","Exclusion Criteria","C25370","6bb96e21-de0d-47ad-93a3-a644d6d9cdaa","http://www.cdisc.org","Code"
"Code_588","2023-12-15","Exclusion Criteria","C25370","04edff35-2251-4d8f-a157-8df6b7f952a8","http://www.cdisc.org","Code"
"Code_589","2023-12-15","Exclusion Criteria","C25370","bab48acb-4ae3-4ef6-98ca-e6c5fd243230","http://www.cdisc.org","Code"
"Code_590","2023-12-15","Exclusion Criteria","C25370","cf9c7c29-ccca-496d-8e2f-f327ed84ee0c","http://www.cdisc.org","Code"
"Code_591","2023-12-15","Exclusion Criteria","C25370","1496e493-20c1-4cc9-841c-c7cd5216b6fa","http://www.cdisc.org","Code"
"Code_592","2023-12-15","Exclusion Criteria","C25370","0b477eb5-aae0-435c-a522-d17328b482ab","http://www.cdisc.org","Code"
"Code_593","2023-12-15","Exclusion Criteria","C25370","a36f748d-53eb-48ce-8301-087eba2b825c","http://www.cdisc.org","Code"
"Code_594","2023-12-15","Exclusion Criteria","C25370","61214428-8ee8-4b07-a0c5-ab472fc23533","http://www.cdisc.org","Code"
"Code_595","2023-12-15","Exclusion Criteria","C25370","79068d71-de5b-4158-a8b0-58999b896f17","http://www.cdisc.org","Code"
"Code_596","2023-12-15","Exclusion Criteria","C25370","2749e78f-05c8-4d3a-8a20-cd3b63fe2f51","http://www.cdisc.org","Code"
"Code_597","2023-12-15","Exclusion Criteria","C25370","344bc7cf-f967-4b46-bf6e-195d7829f14b","http://www.cdisc.org","Code"
"Code_598","2023-12-15","Exclusion Criteria","C25370","301ac076-dab9-437c-ae0b-4a5aa7c6361e","http://www.cdisc.org","Code"
"Code_599","2023-12-15","Exclusion Criteria","C25370","81770f68-b489-435b-9ad0-c4ff91db801e","http://www.cdisc.org","Code"
"Code_600","2023-12-15","Exclusion Criteria","C25370","325df9ea-4b06-437a-8005-a02e55732bfc","http://www.cdisc.org","Code"
"Code_601","2023-12-15","Exclusion Criteria","C25370","3c9af788-84db-4b7c-b0a9-4e06644cffee","http://www.cdisc.org","Code"
"Code_552","2023-12-15","Year","C29848","2cc2d891-d0bf-4156-bdbc-c601a9d5ec85","http://www.cdisc.org","Code"
"Code_14","2023-12-15","Before","C201357","5ba5c680-5b79-4350-9832-1a77a9e29250","http://www.cdisc.org","Code"
"Code_15","2023-12-15","Start to Start","C201355","d497aac5-dcef-44db-a04e-2a7c7efdac35","http://www.cdisc.org","Code"
"Code_16","2023-12-15","Before","C201357","8428243f-5f6d-4009-8ef1-a3cbebb5044d","http://www.cdisc.org","Code"
"Code_17","2023-12-15","Start to Start","C201355","bf48c987-b3d9-4f03-800b-32e574405789","http://www.cdisc.org","Code"
"Code_19","2023-12-15","Fixed Reference","C201358","02de5dfb-9ebf-45fa-9971-bbb47f9a11d9","http://www.cdisc.org","Code"
"Code_20","2023-12-15","Start to Start","C201355","089c5b86-ad35-4d3e-ba52-33bc8ba18cee","http://www.cdisc.org","Code"
"Code_21","2023-12-15","After","C201356","ba39a586-6acc-40fa-aa7f-a73f80d00630","http://www.cdisc.org","Code"
"Code_22","2023-12-15","Start to Start","C201355","d7dcce4d-40b2-4cb2-837d-e9c7d0939a01","http://www.cdisc.org","Code"
"Code_24","2023-12-15","After","C201356","4bfec57c-2110-4173-92a4-0b49e744c876","http://www.cdisc.org","Code"
"Code_25","2023-12-15","Start to Start","C201355","757f59ea-89a6-4559-a985-4599f8bc87a2","http://www.cdisc.org","Code"
"Code_27","2023-12-15","After","C201356","c941adcc-13b4-40fc-81f2-a6d667c39ccb","http://www.cdisc.org","Code"
"Code_28","2023-12-15","Start to Start","C201355","eb8171e4-6d4e-43fb-8acf-51874bdf7377","http://www.cdisc.org","Code"
"Code_30","2023-12-15","After","C201356","2de4945d-a0ca-45e3-994d-fe1d31e9c354","http://www.cdisc.org","Code"
"Code_31","2023-12-15","Start to Start","C201355","11e38ceb-a901-4658-9ddc-c251a2d86b9a","http://www.cdisc.org","Code"
"Code_35","2023-12-15","After","C201356","6d65ee15-b133-4099-856e-49fe873863e0","http://www.cdisc.org","Code"
"Code_36","2023-12-15","Start to Start","C201355","18ca3f86-ef06-432c-8235-2221f9665ca7","http://www.cdisc.org","Code"
"Code_40","2023-12-15","After","C201356","29fb3498-0c4d-4d29-96be-ce9de6b1d921","http://www.cdisc.org","Code"
"Code_41","2023-12-15","Start to Start","C201355","d863ca62-e50a-4b4e-9c04-aa57c5e11f75","http://www.cdisc.org","Code"
"Code_45","2023-12-15","After","C201356","c157bb3c-b464-4912-a7f4-0585e8cf8327","http://www.cdisc.org","Code"
"Code_46","2023-12-15","Start to Start","C201355","b0d77f36-0785-4829-9707-7e02707b6656","http://www.cdisc.org","Code"
"Code_50","2023-12-15","After","C201356","f4e30f2d-dfb4-4f40-b375-378718e9840e","http://www.cdisc.org","Code"
"Code_51","2023-12-15","Start to Start","C201355","a807d707-85bf-4f05-b931-ddd54d6f0622","http://www.cdisc.org","Code"
"Code_53","2023-12-15","After","C201356","2057db43-d1df-42f3-936a-115eb02aff20","http://www.cdisc.org","Code"
"Code_54","2023-12-15","Start to Start","C201355","d1435428-22d3-42f6-95fe-175b2a6c5e2e","http://www.cdisc.org","Code"
"Code_33","2023-12-15","After","C201356","312fb836-4292-4e08-8a50-5da24bb2fb0f","http://www.cdisc.org","Code"
"Code_34","2023-12-15","Start to Start","C201355","d895a6d2-cff8-4c68-84f2-f7d0afce0ec7","http://www.cdisc.org","Code"
"Code_38","2023-12-15","After","C201356","88d84e8d-b113-425b-9233-edab5e8291cc","http://www.cdisc.org","Code"
"Code_39","2023-12-15","Start to Start","C201355","77f595cb-0dce-4f78-a98d-4e7a5b3db724","http://www.cdisc.org","Code"
"Code_43","2023-12-15","After","C201356","67c14892-b260-4e81-8482-c62cdca04674","http://www.cdisc.org","Code"
"Code_44","2023-12-15","Start to Start","C201355","b9ce1959-2bc5-4950-8ae5-91000bd3625e","http://www.cdisc.org","Code"
"Code_48","2023-12-15","After","C201356","6e145426-0a0d-4f90-9509-9b36cd2648ba","http://www.cdisc.org","Code"
"Code_49","2023-12-15","Start to Start","C201355","91438a9b-8062-4273-92ed-9735207d59ba","http://www.cdisc.org","Code"
"Code_56","2023-12-15","Fixed Reference","C201358","1708e8a8-fbc7-4e98-a7bf-e5311d00a565","http://www.cdisc.org","Code"
"Code_57","2023-12-15","Start to Start","C201355","47a7211c-78cb-4910-ab17-a26357a2c47c","http://www.cdisc.org","Code"
"Code_58","2023-12-15","Fixed Reference","C201358","e524677f-4a64-4425-ba44-d90e47d7a3aa","http://www.cdisc.org","Code"
"Code_59","2023-12-15","Start to Start","C201355","05ecb349-cb1d-4f5c-9147-51f1f3146ec0","http://www.cdisc.org","Code"
"Code_60","2023-12-15","Fixed Reference","C201358","006a75fc-2945-4363-9e74-f980555e391a","http://www.cdisc.org","Code"
"Code_61","2023-12-15","Start to Start","C201355","1668c059-a67b-4b83-8179-89dddce226f4","http://www.cdisc.org","Code"
"Code_62","2023-12-15","After","C201356","bef31978-e71e-42d4-8f03-825ee01bb107","http://www.cdisc.org","Code"
"Code_63","2023-12-15","Start to Start","C201355","81acd9cc-a08b-4759-9d05-290085d72525","http://www.cdisc.org","Code"
"Code_64","2023-12-15","After","C201356","f743dbf0-5bc9-49d1-bff6-dd4dbbb2e7e3","http://www.cdisc.org","Code"
"Code_65","2023-12-15","End to Start","C201353","0b5c8614-64f9-4102-96a8-36dd2256e187","http://www.cdisc.org","Code"
"Code_66","2023-12-15","After","C201356","cca7fb2a-e7f9-4154-96ff-ad0faaedfa0f","http://www.cdisc.org","Code"
"Code_67","2023-12-15","Start to Start","C201355","35be6531-da5d-4dcb-858e-f364eb55c8a8","http://www.cdisc.org","Code"
"Code_68","2023-12-15","After","C201356","ea4c4912-0854-4fbb-8e92-7285a815f981","http://www.cdisc.org","Code"
"Code_69","2023-12-15","End to Start","C201353","bdf8126a-d5f2-4309-8826-a9b84e82c9af","http://www.cdisc.org","Code"
"Code_70","2023-12-15","After","C201356","b6dfd31f-5f2b-4648-ad4b-c01b90aac661","http://www.cdisc.org","Code"
"Code_71","2023-12-15","Start to Start","C201355","d7cf86a0-6d83-4fbd-8943-4f32d0d5fb60","http://www.cdisc.org","Code"
"Code_602","2023-12-15","Clinical Study Sponsor","C70793","e500dabe-1192-49ef-80fb-8cb3c2a55930","http://www.cdisc.org","Code"
"Code_603","2020-08","United Kingdom of Great Britain and Northern Ireland","GBR","2e344079-6141-421f-a1dc-06dbc2fa4eb0","ISO 3166 1 alpha3","Code"
"Code_3","2023-12-15","Study Acronym","C94108","b9414553-addc-4a8a-81bc-25db3d8e235a","http://www.cdisc.org","Code"
"Code_5","2023-12-15","Brief Study Title","C99905x1","156c8ca8-a218-4368-9112-cabc0e6ee88a","http://www.cdisc.org","Code"
"Code_6","2023-12-15","Official Study Title","C99905x2","6d8f607e-6678-4059-a22c-8aef2253793c","http://www.cdisc.org","Code"
"Code_7","2023-12-15","Public Study Title","C99905x3","78cff4a0-e8b9-44b9-8a67-acf28d0b9119","http://www.cdisc.org","Code"
"Code_8","2023-12-15","Final","C25508","b18a0505-69e5-4444-94af-f60ca93ec530","http://www.cdisc.org","Code"
"Code_11","2023-12-15","Protocol Effective Date","C99903x1","98880089-4d5e-42f0-830e-1cb223640412","http://www.cdisc.org","Code"
"Code_13","2023-12-15","Region","C41129","18a94469-2416-4ed0-8f2b-1b0808e8bd75","http://www.cdisc.org","Code"
"Code_12","2020-08","Europe","150","12468c9c-7ac8-41cf-a69c-c44e30c7fc36","ISO 3166 1 alpha3","Code"
