"uuid:ID","codeSystemVersion","instanceType","code","decode","id","codeSystem"
"cf0161ae-4fdf-46f6-b393-b487296796c7","2023-12-15","Code","C25298","SYSBP","Code_378","http://www.cdisc.org"
"217dd3af-08a7-49b7-a47d-8604308e277b","2023-12-15","Code","C77140","Clinical Test Result","Code_379","http://www.cdisc.org"
"3cefcf33-6f21-4fcd-bc87-84a896558f96","2023-12-15","Code","C49669","Unit of Pressure","Code_380","http://www.cdisc.org"
"85030a80-27cc-4810-922f-0dd0a15099f6","2023-12-15","Code","C62122","Sitting","Code_381","http://www.cdisc.org"
"f9bb682a-8219-4497-bbf0-4d24f0e9fcd6","2023-12-15","Code","C62166","Standing","Code_382","http://www.cdisc.org"
"7f718401-36e5-40c1-8062-ab5829750e69","2023-12-15","Code","C62167","Supine Position","Code_383","http://www.cdisc.org"
"6373b865-a51d-47d6-be84-0082cc43fbd3","2023-12-15","Code","C62164","Body Position","Code_384","http://www.cdisc.org"
"d3e47a3b-95c5-47d1-8cee-295bf9c8c29d","2023-12-15","Code","C12681","Brachial Artery","Code_385","http://www.cdisc.org"
"f13f8463-a48c-4af1-9a06-f3d753240e38","2023-12-15","Code","C12687","Common Carotid Artery","Code_386","http://www.cdisc.org"
"9c45f076-8152-4bf8-8ecf-8cea69623054","2023-12-15","Code","C32478","Dorsalis Pedis Artery","Code_387","http://www.cdisc.org"
"d81a5d17-7b30-4f1d-9611-76645249b33c","2023-12-15","Code","C12715","Femoral Artery","Code_388","http://www.cdisc.org"
"761c3da9-ac76-4503-bb31-1997f0797ec2","2023-12-15","Code","C12838","Radial Artery","Code_389","http://www.cdisc.org"
"1ab5e32d-3763-4494-b803-affb73b64b9f","2023-12-15","Code","C13717","Anatomic Site","Code_390","http://www.cdisc.org"
"a88f5835-7327-49d6-b284-ceadade81a71","2023-12-15","Code","C25229","Left","Code_391","http://www.cdisc.org"
"e823c1e7-2b91-4a5a-bb04-aab29e2e18c2","2023-12-15","Code","C25228","Right","Code_392","http://www.cdisc.org"
"f798a518-4e56-476b-82d4-a813034788e4","2023-12-15","Code","C25185","Laterality","Code_393","http://www.cdisc.org"
"a2bd0f14-2501-4bb1-8ec6-fc5da53dd1a5","2023-12-15","Code","C25298","SYSBP","Code_394","http://www.cdisc.org"
"2ae83b78-0b8e-4ef9-a56c-716b2918abe8","2023-12-15","Code","C25299","DIABP","Code_395","http://www.cdisc.org"
"15a52735-c275-4f07-9cf9-5fe520ea3570","2023-12-15","Code","C77140","Clinical Test Result","Code_396","http://www.cdisc.org"
"82307769-745c-40f6-9979-1fde60ecbd46","2023-12-15","Code","C49669","Unit of Pressure","Code_397","http://www.cdisc.org"
"55be8b64-8069-49bf-9e36-319335520eea","2023-12-15","Code","C62122","Sitting","Code_398","http://www.cdisc.org"
"fda23bf5-fb09-4958-b856-d30306fb5f08","2023-12-15","Code","C62166","Standing","Code_399","http://www.cdisc.org"
"d294c7dd-cfe1-4bec-b55b-34af9284a900","2023-12-15","Code","C62167","Supine Position","Code_400","http://www.cdisc.org"
"b5cdd512-71b3-4124-b78c-ca46942b56ef","2023-12-15","Code","C62164","Body Position","Code_401","http://www.cdisc.org"
"fcb04828-196d-4714-b7de-0d260d5cb42a","2023-12-15","Code","C12681","Brachial Artery","Code_402","http://www.cdisc.org"
"7ecf91a5-44ec-49bb-ac4f-158c84336070","2023-12-15","Code","C12687","Common Carotid Artery","Code_403","http://www.cdisc.org"
"1862e806-0daa-47e2-9734-b11373a63449","2023-12-15","Code","C32478","Dorsalis Pedis Artery","Code_404","http://www.cdisc.org"
"fb72bffe-5ab9-4acf-be35-61d4f45c64fb","2023-12-15","Code","C12715","Femoral Artery","Code_405","http://www.cdisc.org"
"e89a1f55-e62c-48ca-9796-1d199b5f0660","2023-12-15","Code","C12838","Radial Artery","Code_406","http://www.cdisc.org"
"185910f1-0219-44cb-ab1d-61818e106500","2023-12-15","Code","C13717","Anatomic Site","Code_407","http://www.cdisc.org"
"384f24f0-c663-4628-aa4f-ad80ed208d90","2023-12-15","Code","C25229","Left","Code_408","http://www.cdisc.org"
"0096eabc-3054-4237-a2db-3bd783cbdbb1","2023-12-15","Code","C25228","Right","Code_409","http://www.cdisc.org"
"557c1ece-6393-4f86-94bf-33ed02d24a2c","2023-12-15","Code","C25185","Laterality","Code_410","http://www.cdisc.org"
"545b0da9-e372-44f4-9d95-5e21f15960a8","2023-12-15","Code","C25299","DIABP","Code_411","http://www.cdisc.org"
"cef9ce98-ec9c-4474-b9fb-84edc67e6b62","2023-12-15","Code","C49677","HR","Code_412","http://www.cdisc.org"
"9c5722fa-8a69-428f-ba99-a5a17e921cb6","2023-12-15","Code","C77140","Clinical Test Result","Code_413","http://www.cdisc.org"
"e000e89d-e98d-4018-865b-a5ec5a32f04e","2023-12-15","Code","C73688","Count per Minute","Code_414","http://www.cdisc.org"
"8a4de2f2-86da-4bf2-b556-319db73798bc","2023-12-15","Code","C62122","Sitting","Code_415","http://www.cdisc.org"
"05418e62-5f35-4438-a1ec-24ffd140420e","2023-12-15","Code","C62166","Standing","Code_416","http://www.cdisc.org"
"1423b71f-e80d-40ff-b9eb-0b5c57988c63","2023-12-15","Code","C62167","Supine Position","Code_417","http://www.cdisc.org"
"ffb0ce34-b1da-40fc-a61f-4c79163d2922","2023-12-15","Code","C62164","Body Position","Code_418","http://www.cdisc.org"
"bae97c2f-f8fa-441d-a401-a95b70f0bce8","2023-12-15","Code","C12681","Brachial Artery","Code_419","http://www.cdisc.org"
"e4ec9889-76bc-40a5-bbd7-8ccf1b6ea400","2023-12-15","Code","C12687","Common Carotid Artery","Code_420","http://www.cdisc.org"
"4c168644-5562-471d-bfc1-de476fa9c5c7","2023-12-15","Code","C32478","Dorsalis Pedis Artery","Code_421","http://www.cdisc.org"
"5000befa-f3a3-4e09-ae1a-71aea041d2c4","2023-12-15","Code","C12715","Femoral Artery","Code_422","http://www.cdisc.org"
"226523bf-4ba0-4bbf-b9d4-82d793df29a9","2023-12-15","Code","C12838","Radial Artery","Code_423","http://www.cdisc.org"
"04df8970-6f39-4a5d-9a5a-492750d9f988","2023-12-15","Code","C13717","Anatomic Site","Code_424","http://www.cdisc.org"
"670fe98f-9efe-4092-adfe-b6e3c18064e7","2023-12-15","Code","C25229","Left","Code_425","http://www.cdisc.org"
"87879b2e-2001-43f6-be27-f07d39583359","2023-12-15","Code","C25228","Right","Code_426","http://www.cdisc.org"
"88cf3b75-8df0-405f-8028-25d633b6eb5b","2023-12-15","Code","C25185","Laterality","Code_427","http://www.cdisc.org"
"72eb56e3-280c-4467-9c9f-877708b38f71","2023-12-15","Code","C49677","HR","Code_428","http://www.cdisc.org"
"dca9c9df-66dc-43c0-b87f-c57ae915a9a9","2023-12-15","Code","C174268","Placebo Comparator Arm","Code_123","http://www.cdisc.org"
"3c03bd47-1a60-4fde-a967-633a2004697e","2023-12-15","Code","C188866","Data Generated Within Study","Code_124","http://www.cdisc.org"
"9df41c5f-1fdc-445d-87d3-a174b85da9dd","2023-12-15","Code","C174267","Active Comparator Arm","Code_125","http://www.cdisc.org"
"2ab8008b-41ac-4f3b-b41b-42d6f626d781","2023-12-15","Code","C188866","Data Generated Within Study","Code_126","http://www.cdisc.org"
"a1b3331e-8a6d-41bc-9f3e-edb38e0a29cb","2023-12-15","Code","C174267","Active Comparator Arm","Code_127","http://www.cdisc.org"
"e584e5c4-8624-421e-ac34-7784436f211d","2023-12-15","Code","C188866","Data Generated Within Study","Code_128","http://www.cdisc.org"
"36832472-0104-4665-878a-6fbc84a800e0","2023-12-15","Code","C15228","Double Blind Study","Code_136","http://www.cdisc.org"
"501d4f39-5c66-4cf0-b5c9-a09baa0614ff","2023-12-15","Code","C202487","Screening Epoch","Code_129","http://www.cdisc.org"
"8430b99e-ba6b-40f7-bcd5-74ebb655cdb4","2023-12-15","Code","C101526","Treatment Epoch","Code_130","http://www.cdisc.org"
"a5baabd7-ebd6-4d4a-a8d8-e4d31b8b5ecf","2023-12-15","Code","C101526","Treatment Epoch","Code_131","http://www.cdisc.org"
"d1a7a079-4645-4295-97af-052f3349382b","2023-12-15","Code","C101526","Treatment Epoch","Code_132","http://www.cdisc.org"
"aa895ffe-7fc6-4418-9dd6-aa677c9a3ae4","2023-12-15","Code","C202578","Follow-Up Epoch","Code_133","http://www.cdisc.org"
"e85b8055-cbd7-4927-800b-3e2725d1f91a","1","Code","G30.9","Alzheimer's disease; unspecified","Code_550","ICD-10-CM"
"99213617-c734-4107-b03d-2e37fe356448","January 31, 2018","Code","26929004","Alzheimer's disease","Code_551","SNOMED"
"af733632-6022-4abb-9baf-6ed59162954e","2023-12-15","Code","C70793","Sponsor","Code_142","http://www.cdisc.org"
"a9221f29-8574-48b8-8912-6aac55872741","2023-12-15","Code","C85826","Primary Objective","Code_555","http://www.cdisc.org"
"5b1c9809-dd83-4e25-8e6b-3f7736f0599f","2023-12-15","Code","C94496","Primary Endpoint","Code_554","http://www.cdisc.org"
"2002b5ec-594f-4a49-8f68-4412f7c4e4da","2023-12-15","Code","C94496","Primary Endpoint","Code_556","http://www.cdisc.org"
"47898583-a932-4c4f-bcc9-fd6b28a629e7","2023-12-15","Code","C85826","Primary Objective","Code_558","http://www.cdisc.org"
"046aa905-a94a-4de7-a37b-be8a9b960af2","2023-12-15","Code","C94496","Primary Endpoint","Code_557","http://www.cdisc.org"
"6bd4035c-c154-4c38-9177-28aea54a8e2a","2023-12-15","Code","C94496","Primary Endpoint","Code_559","http://www.cdisc.org"
"c04cd29a-c7a9-4274-b86d-321ff1d0a125","2023-12-15","Code","C94496","Primary Endpoint","Code_560","http://www.cdisc.org"
"5ab9b394-45c9-477d-adae-1b2f30f1e66c","2023-12-15","Code","C85827","Secondary Objective","Code_562","http://www.cdisc.org"
"d3aff3f1-bfa0-4c8a-8e0f-0137b7f3ecda","2023-12-15","Code","C139173","Secondary Endpoint","Code_561","http://www.cdisc.org"
"3bf28614-1527-485f-b892-a636b7085a89","2023-12-15","Code","C139173","Secondary Endpoint","Code_563","http://www.cdisc.org"
"c10170c0-8eee-4a3d-9284-6b91a1531691","2023-12-15","Code","C139173","Secondary Endpoint","Code_564","http://www.cdisc.org"
"0b4154ae-e252-4594-b19d-18c1a1a9c89f","2023-12-15","Code","C85827","Secondary Objective","Code_566","http://www.cdisc.org"
"e506b6d5-294d-4e13-b92c-b46d55c81f23","2023-12-15","Code","C139173","Secondary Endpoint","Code_565","http://www.cdisc.org"
"79667d56-4548-491d-9980-ba41f0d6fe80","2023-12-15","Code","C85827","Secondary Objective","Code_568","http://www.cdisc.org"
"1b8f6ed2-73d6-4be9-abfc-9b2acee8173d","2023-12-15","Code","C139173","Secondary Endpoint","Code_567","http://www.cdisc.org"
"8939cfea-bc18-4d8b-b0b5-e70782c783f8","2023-12-15","Code","C85827","Secondary Objective","Code_570","http://www.cdisc.org"
"dc175219-1e0b-4f5a-bc95-23f4f5019a2f","2023-12-15","Code","C139173","Secondary Endpoint","Code_569","http://www.cdisc.org"
"7bbe2764-7032-4f6f-b88a-13ee9c6394a9","2023-12-15","Code","C49636","Both","Code_553","http://www.cdisc.org"
"9035771a-da1c-4750-8fbc-f8ecd27b6d15","2023-12-15","Code","C25532","Inclusion Criteria","Code_571","http://www.cdisc.org"
"f06717f4-3700-41b5-a364-d2e22046d597","2023-12-15","Code","C25532","Inclusion Criteria","Code_572","http://www.cdisc.org"
"52605dd0-14bb-490f-a4e5-61f3d9f013ed","2023-12-15","Code","C25532","Inclusion Criteria","Code_573","http://www.cdisc.org"
"38ae060b-a866-42bf-bc3a-6f3113be4962","2023-12-15","Code","C25532","Inclusion Criteria","Code_574","http://www.cdisc.org"
"6baa5811-2d41-4621-930a-47e4e6cf1545","2023-12-15","Code","C25532","Inclusion Criteria","Code_575","http://www.cdisc.org"
"64536e0e-71bb-4e13-8e9e-87714f79aadc","2023-12-15","Code","C25532","Inclusion Criteria","Code_576","http://www.cdisc.org"
"959eff6e-2c96-45e2-b9b0-f2e575bcb72e","2023-12-15","Code","C25532","Inclusion Criteria","Code_577","http://www.cdisc.org"
"9411e494-9078-41c9-a04e-ed6fc101b6de","2023-12-15","Code","C25532","Inclusion Criteria","Code_578","http://www.cdisc.org"
"8c638ffb-bce9-4635-873d-dd042a08da66","2023-12-15","Code","C25370","Exclusion Criteria","Code_579","http://www.cdisc.org"
"9c6a5f88-647b-49ac-b931-6837f91c19ba","2023-12-15","Code","C25370","Exclusion Criteria","Code_580","http://www.cdisc.org"
"49980668-9b16-4bbd-afec-8e9f372478a8","2023-12-15","Code","C25370","Exclusion Criteria","Code_581","http://www.cdisc.org"
"b98b9f28-fa84-4c4b-bd7c-4ef4aefca2bd","2023-12-15","Code","C25370","Exclusion Criteria","Code_582","http://www.cdisc.org"
"d5571505-4114-4b65-9a4b-de0819637fa1","2023-12-15","Code","C25370","Exclusion Criteria","Code_583","http://www.cdisc.org"
"39df8390-66c5-4128-bf21-2aef54e80e0d","2023-12-15","Code","C25370","Exclusion Criteria","Code_584","http://www.cdisc.org"
"3e9d21ae-f4cc-4ead-963a-fbd470c8e37e","2023-12-15","Code","C25370","Exclusion Criteria","Code_585","http://www.cdisc.org"
"8f623add-3104-433e-a368-71c7cefec016","2023-12-15","Code","C25370","Exclusion Criteria","Code_586","http://www.cdisc.org"
"af1a3daf-69f1-45cb-a32b-508724792a1b","2023-12-15","Code","C25370","Exclusion Criteria","Code_587","http://www.cdisc.org"
"9e719fe5-ff66-4590-b353-bf95c6197883","2023-12-15","Code","C25370","Exclusion Criteria","Code_588","http://www.cdisc.org"
"1104d937-c356-4cbc-bf51-40c7c09f6fcd","2023-12-15","Code","C25370","Exclusion Criteria","Code_589","http://www.cdisc.org"
"ce1a0c3b-ab29-4c9b-ad77-e6e1e89c910c","2023-12-15","Code","C25370","Exclusion Criteria","Code_590","http://www.cdisc.org"
"cade81a0-7027-48a7-82e2-baeb2ba8e06b","2023-12-15","Code","C25370","Exclusion Criteria","Code_591","http://www.cdisc.org"
"7f5303e6-3b76-4d81-b690-727f32981676","2023-12-15","Code","C25370","Exclusion Criteria","Code_592","http://www.cdisc.org"
"d33dd4c8-19bd-44d5-9c9a-56158fa33de1","2023-12-15","Code","C25370","Exclusion Criteria","Code_593","http://www.cdisc.org"
"359a7b04-ae02-4bee-b357-44318f0f6d64","2023-12-15","Code","C25370","Exclusion Criteria","Code_594","http://www.cdisc.org"
"259ba795-62b1-4444-b5ef-ef744c85882a","2023-12-15","Code","C25370","Exclusion Criteria","Code_595","http://www.cdisc.org"
"1c514d95-ebe9-40af-a43d-87568ffabf39","2023-12-15","Code","C25370","Exclusion Criteria","Code_596","http://www.cdisc.org"
"10d9825c-835c-409e-afc9-ca79d2b50a87","2023-12-15","Code","C25370","Exclusion Criteria","Code_597","http://www.cdisc.org"
"62afb5c6-b58e-454b-ae50-ec66e196620f","2023-12-15","Code","C25370","Exclusion Criteria","Code_598","http://www.cdisc.org"
"fdf8d2f4-5ce5-4749-bdfb-849986df072d","2023-12-15","Code","C25370","Exclusion Criteria","Code_599","http://www.cdisc.org"
"93f64669-49f3-4db6-b97e-1ce79ebc743b","2023-12-15","Code","C25370","Exclusion Criteria","Code_600","http://www.cdisc.org"
"b119ebb5-d4cb-4991-ade1-e2f1727af20a","2023-12-15","Code","C25370","Exclusion Criteria","Code_601","http://www.cdisc.org"
"276191c9-e8db-43c0-a676-50842681e60b","2023-12-15","Code","C29848","Year","Code_552","http://www.cdisc.org"
"17b8a3da-3114-47c0-827f-338a21097af4","2023-12-15","Code","C201357","Before","Code_14","http://www.cdisc.org"
"6d28a12b-7d06-47ef-8432-6f2a01bb3acf","2023-12-15","Code","C201355","Start to Start","Code_15","http://www.cdisc.org"
"65d92d80-6f5b-4056-b9b8-44b1d6a9d5d3","2023-12-15","Code","C201357","Before","Code_16","http://www.cdisc.org"
"1224b838-6d1d-4206-b986-1dc0f2e4e07f","2023-12-15","Code","C201355","Start to Start","Code_17","http://www.cdisc.org"
"6d86dbcb-b536-4f79-b6c2-b81a6e5d0cf5","2023-12-15","Code","C201358","Fixed Reference","Code_19","http://www.cdisc.org"
"f947ae9d-23a9-46f5-aa79-ecb39df2d74d","2023-12-15","Code","C201355","Start to Start","Code_20","http://www.cdisc.org"
"6dc2e35b-608e-44e0-a15e-cb128dbb60da","2023-12-15","Code","C201356","After","Code_21","http://www.cdisc.org"
"137de501-e860-4488-a44d-727e546a923c","2023-12-15","Code","C201355","Start to Start","Code_22","http://www.cdisc.org"
"deb44bea-bacc-4bf3-b7b5-819dd964b43e","2023-12-15","Code","C201356","After","Code_24","http://www.cdisc.org"
"3d3dbc9a-2333-46f8-950f-aa8d09a39256","2023-12-15","Code","C201355","Start to Start","Code_25","http://www.cdisc.org"
"ce59fe0b-34eb-4b44-b4b2-e3cb847281ef","2023-12-15","Code","C201356","After","Code_27","http://www.cdisc.org"
"6e303905-aca6-4051-bd51-009ecd2e2b71","2023-12-15","Code","C201355","Start to Start","Code_28","http://www.cdisc.org"
"7106ed5f-a274-4e3c-b22c-986f0109d914","2023-12-15","Code","C201356","After","Code_30","http://www.cdisc.org"
"f6853260-5b60-45db-be3f-977f4c5f659b","2023-12-15","Code","C201355","Start to Start","Code_31","http://www.cdisc.org"
"b046c5dc-8df1-47a4-a0bf-27895a6ec8b5","2023-12-15","Code","C201356","After","Code_35","http://www.cdisc.org"
"09e8cab5-2360-485d-996e-c00e309eca86","2023-12-15","Code","C201355","Start to Start","Code_36","http://www.cdisc.org"
"6d527b09-7c4e-4f02-bbd9-d3dd43ad3f2e","2023-12-15","Code","C201356","After","Code_40","http://www.cdisc.org"
"f5a4a2e2-f886-4ade-8e70-0ad2daa85472","2023-12-15","Code","C201355","Start to Start","Code_41","http://www.cdisc.org"
"8de45fc7-8359-4ab4-a2ba-8cd32a2c1bd7","2023-12-15","Code","C201356","After","Code_45","http://www.cdisc.org"
"c05c304a-8644-42f1-a38e-3a1d924f3028","2023-12-15","Code","C201355","Start to Start","Code_46","http://www.cdisc.org"
"f2d64f29-0f3b-40fb-8f9e-6e1992e6a61c","2023-12-15","Code","C201356","After","Code_50","http://www.cdisc.org"
"672be7d2-82e2-4f2d-8d07-e7934960f00b","2023-12-15","Code","C201355","Start to Start","Code_51","http://www.cdisc.org"
"57252c9d-de96-4376-8095-818dc0e9d27b","2023-12-15","Code","C201356","After","Code_53","http://www.cdisc.org"
"4e623d37-5ded-406e-8d11-9d7236888e7b","2023-12-15","Code","C201355","Start to Start","Code_54","http://www.cdisc.org"
"55411d68-b714-449f-9173-c0b2ea4efaed","2023-12-15","Code","C201356","After","Code_33","http://www.cdisc.org"
"37a46c4f-d946-40b9-a274-4a7cfc214dca","2023-12-15","Code","C201355","Start to Start","Code_34","http://www.cdisc.org"
"0ecf7f3b-1b0b-42f4-9d5d-3d690451d1e6","2023-12-15","Code","C201356","After","Code_38","http://www.cdisc.org"
"2f4be8bd-a671-4ec3-aa82-3d05402041e4","2023-12-15","Code","C201355","Start to Start","Code_39","http://www.cdisc.org"
"128b1629-81bb-499a-9f3a-0d661554845d","2023-12-15","Code","C201356","After","Code_43","http://www.cdisc.org"
"8fe0d614-05de-47ca-b410-e3cc841f41ac","2023-12-15","Code","C201355","Start to Start","Code_44","http://www.cdisc.org"
"5ece774d-cdae-4c73-86ff-1be269f035c2","2023-12-15","Code","C201356","After","Code_48","http://www.cdisc.org"
"eb606be9-169d-4a08-b273-22e279344767","2023-12-15","Code","C201355","Start to Start","Code_49","http://www.cdisc.org"
"db02446f-9674-4bcd-a9db-ddcef11e49e3","2023-12-15","Code","C201358","Fixed Reference","Code_56","http://www.cdisc.org"
"2b988813-fbea-4a19-8671-777ed8984322","2023-12-15","Code","C201355","Start to Start","Code_57","http://www.cdisc.org"
"db5f4d15-ce0a-444b-a788-f61d03f419d3","2023-12-15","Code","C201358","Fixed Reference","Code_58","http://www.cdisc.org"
"5f84e345-4bbf-4855-864b-a69b5acafde6","2023-12-15","Code","C201355","Start to Start","Code_59","http://www.cdisc.org"
"1f7d23ef-806b-4c9d-bb56-c4a914366800","2023-12-15","Code","C201358","Fixed Reference","Code_60","http://www.cdisc.org"
"40da0ee4-499d-4a9c-8650-293ce2d6e323","2023-12-15","Code","C201355","Start to Start","Code_61","http://www.cdisc.org"
"0d6b4a00-6bfc-4a16-9a85-c5050e0a6205","2023-12-15","Code","C201356","After","Code_62","http://www.cdisc.org"
"2e5eaee4-1ac6-4fcc-b9af-01fd18e556bf","2023-12-15","Code","C201355","Start to Start","Code_63","http://www.cdisc.org"
"7669b864-493d-406d-8c40-cea802d7b661","2023-12-15","Code","C201356","After","Code_64","http://www.cdisc.org"
"56e6ad80-233b-406c-a6f4-fb70b9489250","2023-12-15","Code","C201353","End to Start","Code_65","http://www.cdisc.org"
"f6949818-81e4-4548-bd77-6af0d95e99aa","2023-12-15","Code","C201356","After","Code_66","http://www.cdisc.org"
"54a0dd03-7aa8-4d42-9bb1-97aaf8554798","2023-12-15","Code","C201355","Start to Start","Code_67","http://www.cdisc.org"
"ac9c0177-682d-4b04-b178-3b6c635e3812","2023-12-15","Code","C201356","After","Code_68","http://www.cdisc.org"
"26ae8c58-b87e-4a7d-a393-ef0f2946d803","2023-12-15","Code","C201353","End to Start","Code_69","http://www.cdisc.org"
"f5eff014-c6d4-4d42-a14f-42275deb91bd","2023-12-15","Code","C201356","After","Code_70","http://www.cdisc.org"
"887d24cf-4249-4126-ab25-0180b0e5c981","2023-12-15","Code","C201355","Start to Start","Code_71","http://www.cdisc.org"
"77cf188e-32f1-4d4b-9d48-c793def3dde6","2023-12-15","Code","C70793","Clinical Study Sponsor","Code_602","http://www.cdisc.org"
"07cd628e-d924-4d06-9e82-704b9e462f82","2020-08","Code","GBR","United Kingdom of Great Britain and Northern Ireland","Code_603","ISO 3166 1 alpha3"
"497e7d9c-c942-4e08-ac9c-fe51c62b1930","2023-12-15","Code","C94108","Study Acronym","Code_3","http://www.cdisc.org"
"d6dd64b6-3c5a-49f6-a968-718dd6db739a","2023-12-15","Code","C99905x1","Brief Study Title","Code_5","http://www.cdisc.org"
"3688fd97-364e-4aa5-bf33-b70e80d10d1e","2023-12-15","Code","C99905x2","Official Study Title","Code_6","http://www.cdisc.org"
"8d7fdcba-f8d9-4473-b7dc-7be4303f7a0e","2023-12-15","Code","C99905x3","Public Study Title","Code_7","http://www.cdisc.org"
"6c4cf29a-e7ca-4f38-b1f7-6968fb83e414","2023-12-15","Code","C25508","Final","Code_8","http://www.cdisc.org"
"7ee3d90a-8be3-4537-9996-a404a55b8f40","2023-12-15","Code","C99903x1","Protocol Effective Date","Code_11","http://www.cdisc.org"
"1acae69f-0a17-4aaa-bf11-98f18b5b0236","2023-12-15","Code","C41129","Region","Code_13","http://www.cdisc.org"
"9bba5964-f4a5-499c-837b-65b831763202","2020-08","Code","150","Europe","Code_12","ISO 3166 1 alpha3"
