"code","codeSystemVersion","instanceType","uuid:ID","id","decode","codeSystem"
"C62164","2023-12-15","Code","b4300376-78b4-4be1-8dbe-274f44015a90","Code_384","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","46bdf0f8-6f4d-4844-8aac-fdd75f116bef","Code_385","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","4bcc9415-d24a-45d3-8f25-58e246d8f6c9","Code_386","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","a43049e1-eb2b-450f-9e42-d6c86ab0aa2f","Code_387","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","b082d80d-0030-4b6e-9b5e-f5093991dc25","Code_388","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","84b153ff-db63-4319-a3cd-9f229448147c","Code_389","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","8c27f05c-4e71-4f0b-989b-9863cd550593","Code_390","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","724671aa-ad7f-4c9b-8bb3-40e09a6fe267","Code_391","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","59835e36-c077-4a70-9b7e-b8181dc2a6f4","Code_392","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","b582ab93-bbe5-4bdc-a77d-81b4ace71a66","Code_393","Laterality","http://www.cdisc.org"
"C25298","2023-12-15","Code","bec785ac-ebf3-4db3-9f20-4cb3bc8d2535","Code_394","SYSBP","http://www.cdisc.org"
"C25299","2023-12-15","Code","a52769f6-9818-471f-945d-9798613b11f9","Code_395","DIABP","http://www.cdisc.org"
"C77140","2023-12-15","Code","389a39a8-3e92-4a83-ae8b-bb5b24cdd040","Code_396","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","147427f5-9c3b-4bb0-a353-eb8c24d9f4ef","Code_397","Unit of Pressure","http://www.cdisc.org"
"C62122","2023-12-15","Code","1fc65cff-f8a6-4a5d-9951-3e0162c958dd","Code_398","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","bbadcd8a-0e59-4ef7-8635-cef4974ea335","Code_399","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","507dfacf-4838-466f-b8e0-e74a41fa2281","Code_400","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","b383cc69-55e9-42e5-b6dd-40870c5418c4","Code_401","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","c5d990e3-b3a8-49cb-ab12-faf672820297","Code_402","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","5b54b970-aff3-4eb2-bfd4-10752fd3f595","Code_403","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","707f37a9-107b-49a1-8bed-e6e42b6ec86d","Code_404","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","185dc04b-b509-4031-9930-8106cd631793","Code_405","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","2634ab07-2c76-43cd-a335-58ec5e230c55","Code_406","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","b684f1f5-7217-4024-97d5-1d39867fb8f8","Code_407","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","daa5a338-2a6e-4c69-82d3-62f70a669e68","Code_408","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","93436beb-f647-4fe3-94c5-678f3586ccd5","Code_409","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","b7c6eeb2-0321-4cc6-aa25-60178c96fd92","Code_410","Laterality","http://www.cdisc.org"
"C25299","2023-12-15","Code","8b042290-c0a8-4f80-a82a-17049770f3ec","Code_411","DIABP","http://www.cdisc.org"
"C49677","2023-12-15","Code","6bb3ff9a-51b4-4614-aeb7-0aae36d649b5","Code_412","HR","http://www.cdisc.org"
"C77140","2023-12-15","Code","730bcdeb-ffa9-413a-925b-4c59a89d3661","Code_413","Clinical Test Result","http://www.cdisc.org"
"C73688","2023-12-15","Code","bb8e0b98-075b-49ad-9c9e-531aa3f15467","Code_414","Count per Minute","http://www.cdisc.org"
"C62122","2023-12-15","Code","7498ad25-1be4-429b-89bd-2413db8f1d30","Code_415","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","e04e567c-4521-4a40-9ec1-dd62904e3f4d","Code_416","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","5cbd3ac6-a342-443d-8cc6-678a23389008","Code_417","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","fd10dc60-c209-4002-92c2-5138375327a3","Code_418","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","9cf4c30a-af7c-4ebc-8174-40dd8c9e58bf","Code_419","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","d339c6ac-39d5-4ddf-a6db-90f580e43734","Code_420","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","3ba5b26a-0428-4ef6-b039-07b1516d177e","Code_421","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","64ceb8e1-7656-4e16-826f-fcc5c61de5ff","Code_422","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","ab5421dc-25dc-4415-af3e-5e57ae73adb9","Code_423","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","68e17a74-2457-4b56-8634-7497827f9278","Code_424","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","0b84914d-90ee-486f-9daf-2fe15dcc69c0","Code_425","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","3ce2be29-7fdf-4562-9832-3df1c4dcbc10","Code_426","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","8f58e603-9595-4102-8cb4-7bb17b930442","Code_427","Laterality","http://www.cdisc.org"
"C49677","2023-12-15","Code","3ee9513d-2e08-4254-9132-9c3f4b4e8b95","Code_428","HR","http://www.cdisc.org"
"C174268","2023-12-15","Code","960eedd8-5f41-49cb-9d01-eaf2a7748790","Code_123","Placebo Comparator Arm","http://www.cdisc.org"
"C188866","2023-12-15","Code","6b5016d6-2bc5-4142-b981-1f6c969a4b95","Code_124","Data Generated Within Study","http://www.cdisc.org"
"C174267","2023-12-15","Code","28549518-5944-4783-82d5-ce9db3678f28","Code_125","Active Comparator Arm","http://www.cdisc.org"
"C188866","2023-12-15","Code","94732f38-412a-43fd-885c-729e3ed55b55","Code_126","Data Generated Within Study","http://www.cdisc.org"
"C174267","2023-12-15","Code","13296809-7895-44c9-9a11-f1d1478295af","Code_127","Active Comparator Arm","http://www.cdisc.org"
"C188866","2023-12-15","Code","399031c2-1f3c-4d56-8b53-2d92a53baba9","Code_128","Data Generated Within Study","http://www.cdisc.org"
"C15228","2023-12-15","Code","a6502686-9b4a-42c4-96c2-4be33a2326f2","Code_136","Double Blind Study","http://www.cdisc.org"
"C202487","2023-12-15","Code","e20c576d-9140-499a-9130-e9772e6bfbce","Code_129","Screening Epoch","http://www.cdisc.org"
"C101526","2023-12-15","Code","13879134-2fbd-4830-bf3c-2d897bfa3ea7","Code_130","Treatment Epoch","http://www.cdisc.org"
"C101526","2023-12-15","Code","ad5fb263-678d-4009-800a-87cb0f3116eb","Code_131","Treatment Epoch","http://www.cdisc.org"
"C101526","2023-12-15","Code","5f72b3c0-482e-4806-b12e-3f3837b7df98","Code_132","Treatment Epoch","http://www.cdisc.org"
"C202578","2023-12-15","Code","30c30b1d-5759-4ed7-8a09-26914f8ff502","Code_133","Follow-Up Epoch","http://www.cdisc.org"
"G30.9","1","Code","c1e6e95e-8a12-419c-8103-28648ad1be79","Code_546","Alzheimer's disease; unspecified","ICD-10-CM"
"26929004","January 31, 2018","Code","524bcc41-fd22-4c33-b668-9a198d64e444","Code_547","Alzheimer's disease","SNOMED"
"C70793","2023-12-15","Code","de47a71e-e263-4ddc-8b16-3e881a4c0df9","Code_142","Sponsor","http://www.cdisc.org"
"C85826","2023-12-15","Code","009d8f80-739c-45a5-9e50-1252f173a3dd","Code_551","Primary Objective","http://www.cdisc.org"
"C94496","2023-12-15","Code","ba93d851-294e-4cb3-a242-6971fed7e412","Code_550","Primary Endpoint","http://www.cdisc.org"
"C94496","2023-12-15","Code","ed9a47c7-4b63-47a6-95da-a91df3fa4662","Code_552","Primary Endpoint","http://www.cdisc.org"
"C85826","2023-12-15","Code","b8fb03ab-467f-4ac7-929d-064e18c5c939","Code_554","Primary Objective","http://www.cdisc.org"
"C94496","2023-12-15","Code","981e291a-edaa-40e9-a804-01a453fb7d99","Code_553","Primary Endpoint","http://www.cdisc.org"
"C94496","2023-12-15","Code","f0907ec1-3c23-4a8c-89a3-be137f2e239f","Code_555","Primary Endpoint","http://www.cdisc.org"
"C94496","2023-12-15","Code","c2c21d06-f98f-4508-9f5a-b60c1bfb777d","Code_556","Primary Endpoint","http://www.cdisc.org"
"C85827","2023-12-15","Code","db033e14-007a-4534-9379-4ef3b496f60d","Code_558","Secondary Objective","http://www.cdisc.org"
"C139173","2023-12-15","Code","7d4b5490-75d1-42d5-9a88-f2db32629f56","Code_557","Secondary Endpoint","http://www.cdisc.org"
"C139173","2023-12-15","Code","fa9e3a22-e63d-4a2c-94bd-a6744d592d56","Code_559","Secondary Endpoint","http://www.cdisc.org"
"C139173","2023-12-15","Code","3b5ef948-e12a-4e6b-a7f5-600c51700ba8","Code_560","Secondary Endpoint","http://www.cdisc.org"
"C85827","2023-12-15","Code","41e132e6-4b60-4150-96a2-d2b135c06b4c","Code_562","Secondary Objective","http://www.cdisc.org"
"C139173","2023-12-15","Code","2a892f37-0a3e-4c30-a18d-604990fcf1e4","Code_561","Secondary Endpoint","http://www.cdisc.org"
"C85827","2023-12-15","Code","2144b0d6-e98a-4212-bdbf-4cf8866b1e95","Code_564","Secondary Objective","http://www.cdisc.org"
"C139173","2023-12-15","Code","52f567db-4b38-4f68-8a90-370f0145f941","Code_563","Secondary Endpoint","http://www.cdisc.org"
"C85827","2023-12-15","Code","76f50b95-2201-47e8-bf38-fff8c4ae33e0","Code_566","Secondary Objective","http://www.cdisc.org"
"C139173","2023-12-15","Code","b4d78ccf-e157-4018-8bcd-097db6a13717","Code_565","Secondary Endpoint","http://www.cdisc.org"
"C49636","2023-12-15","Code","b7c845b0-2d4d-4e72-b6b2-9688e9993805","Code_549","Both","http://www.cdisc.org"
"C25532","2023-12-15","Code","818d10c9-aad5-4480-866f-2c00d14f201c","Code_567","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","3e93edd3-c199-4132-97b4-f01f681be6fe","Code_568","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","525c1904-8701-4ea0-95f9-90bb639f9ac3","Code_569","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","fffcf05a-f367-4232-93e0-92f18d7c828a","Code_570","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","47794a6d-4398-4ae5-8094-fd0a935b1514","Code_571","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","a585ae1a-9cca-481e-9825-d7337f5dd0a9","Code_572","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","8f6d39aa-5946-4ff0-9ca1-9766c0b1365d","Code_573","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","f8e1e838-989b-4021-9540-65ce947e31f5","Code_574","Inclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","df5d57fc-f665-4ded-996e-eca31d6c3fa1","Code_575","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","9fdb0d1c-ce6b-4340-a8fd-6f1611d76d6a","Code_576","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","8435a0ad-2a9b-495b-b929-ea1607ee07d1","Code_577","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","f4ce4ef9-6f20-4704-b10f-02ac5d71a4bc","Code_578","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","d77f7bbe-cd7f-4fc3-8e99-28859e6de8cb","Code_579","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","44bbabed-592b-498a-8cb3-b781a97691ab","Code_580","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","8e5e5dfb-3e44-4906-afe9-fdef0bb806fd","Code_581","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","75fca47d-4068-42e6-a038-84de4a7eb8e6","Code_582","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","1c399c64-886b-4aef-b82a-ba40a2994810","Code_583","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","8e31290e-8d99-4133-b107-90091bed31af","Code_584","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","fdb37ed0-9970-4051-91ed-7c3a8610885d","Code_585","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","b1831278-b2df-415b-9099-27522a42104c","Code_586","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","5858b438-ff77-4687-8f20-35670f57365d","Code_587","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","17d39a25-dfdc-4114-9777-1645d03c0c36","Code_588","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","43100a67-9ac6-4233-8eeb-3508bf2e1a23","Code_589","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","4afb95c2-72a8-4d15-9d69-4410d2395645","Code_590","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","0f2a2421-50e6-46a5-92ce-04dc77687c4d","Code_591","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","ebbdbaa0-81c7-467d-8d22-3286987fa7b1","Code_592","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","71e69d48-d589-48bc-b2e7-175941d00037","Code_593","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","1a703f50-110a-4d80-88c5-2faf07943bc2","Code_594","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","24dbe95c-bda0-482d-9353-3705ba2f9c23","Code_595","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","862f6163-2231-491d-b271-b000b76d69a3","Code_596","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","dca7943a-9705-4bbd-bee6-4cbcecfaf8e7","Code_597","Exclusion Criteria","http://www.cdisc.org"
"C29848","2023-12-15","Code","b162eabe-793b-43b5-8821-be1347f0bd1e","Code_548","Year","http://www.cdisc.org"
"C201357","2023-12-15","Code","e136ee2d-e612-4bed-b2eb-7a196fe30de3","Code_14","Before","http://www.cdisc.org"
"C201355","2023-12-15","Code","07594f67-bdb6-4e0f-9eb7-f33494bb6e5d","Code_15","Start to Start","http://www.cdisc.org"
"C201357","2023-12-15","Code","8ed5dd30-b8c0-4af8-aabb-b2abda63375d","Code_16","Before","http://www.cdisc.org"
"C201355","2023-12-15","Code","ce7d1ede-08ba-4fec-9cc9-1a4129944be4","Code_17","Start to Start","http://www.cdisc.org"
"C201358","2023-12-15","Code","5d7464a9-46bb-426f-85b7-ba7788b734b5","Code_19","Fixed Reference","http://www.cdisc.org"
"C201355","2023-12-15","Code","e40d54fc-2854-4755-87b5-83a195a36d45","Code_20","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","00e2ae58-2640-4eef-bd23-7174ad40660e","Code_21","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","df64023d-0747-42d4-a609-f0d282ede9b7","Code_22","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","d47170dc-3c98-4f9c-bf7d-6c1c3e1ccebc","Code_24","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","6f60df64-9689-420d-9088-3fc1b3244793","Code_25","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","a55a18b9-caa6-4e2e-a7bb-ae0576f3af74","Code_27","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","6434d0a4-797b-4fe7-8504-013d9293169b","Code_28","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","2518fe44-582e-4ee7-a2f6-de2aaf6f08c7","Code_30","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","deae4f5c-55cf-4286-bd21-de0eca17cc5f","Code_31","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","ce8d2c89-1286-4d5a-98b7-f94f15e3f520","Code_35","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","ec04719c-d3c7-45e8-b141-0a630e0b1d21","Code_36","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","0f2c982f-750a-4a82-852d-7b14956957cd","Code_40","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","c560620f-008b-40b1-9ea7-c37bfc651edd","Code_41","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","91655f71-ca0b-4b25-a719-faa5c0e2f845","Code_45","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","5924523b-8fa9-4c69-a657-4bb600a62bfa","Code_46","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","96ace3fd-93e9-4dad-811d-b48351a34582","Code_50","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","02047326-fead-4a7c-bed8-60ba3719b399","Code_51","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","d85ff6c7-1e02-42c6-ae43-9f7d331abffa","Code_53","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","5801116f-5736-4aed-b220-78fd0b05e4ad","Code_54","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","5d21adc9-41cd-416e-a136-b6a0f410c199","Code_33","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","90a8c63e-e9c8-4e69-9179-e17246f5f2bc","Code_34","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","b69496d7-6062-4f27-b8b2-acee0d87422f","Code_38","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","e96009dd-e8da-4058-b1b2-1499c0e7e1c0","Code_39","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","12ba212e-d1b1-4c80-ad92-648d99c50ffc","Code_43","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","8d88a01f-9d2b-4077-99bf-b073396ada41","Code_44","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","d309a698-75b3-4dda-97db-cdfc8fcdcdf8","Code_48","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","8e93c6f5-c34b-441c-abb6-a0fddbd27500","Code_49","Start to Start","http://www.cdisc.org"
"C201358","2023-12-15","Code","dc92d590-3545-4a98-af2f-769997d3d1f7","Code_56","Fixed Reference","http://www.cdisc.org"
"C201355","2023-12-15","Code","e43c7da0-d493-4b9b-ab9f-ddf429131b39","Code_57","Start to Start","http://www.cdisc.org"
"C201358","2023-12-15","Code","3e606005-04db-4ada-8b38-31c4ed2df206","Code_58","Fixed Reference","http://www.cdisc.org"
"C201355","2023-12-15","Code","7dc4154d-8f30-4d90-bcee-a3b7c1e45c1e","Code_59","Start to Start","http://www.cdisc.org"
"C201358","2023-12-15","Code","407cb8a3-0c03-42b9-8dcc-744e3752b087","Code_60","Fixed Reference","http://www.cdisc.org"
"C201355","2023-12-15","Code","9e2150e0-85c4-4e46-9bcd-c4e9eca15f43","Code_61","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","70b65246-f416-4cd7-8713-01f86141495d","Code_62","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","a1a4f046-5928-474e-8f9f-65df67de6cb1","Code_63","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","f972a453-0a2c-489c-a256-624eb633016a","Code_64","After","http://www.cdisc.org"
"C201353","2023-12-15","Code","c29823d3-6f04-48fc-a79e-dd93fb8338e2","Code_65","End to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","765a9a33-0fdd-4131-8bdc-20afd5b920bd","Code_66","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","9770bb4b-5f57-478f-ad30-db811b91f337","Code_67","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","2eb0ba42-fd60-4fef-91ea-9f5236151125","Code_68","After","http://www.cdisc.org"
"C201353","2023-12-15","Code","63a1c3c4-bcb9-4074-89ea-3f53604976c9","Code_69","End to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","ca7e0085-c962-4bb3-812d-463b91469028","Code_70","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","b7b48232-df92-46c7-a534-6e9aec346e89","Code_71","Start to Start","http://www.cdisc.org"
"C70793","2023-12-15","Code","c309aa80-0703-4bb2-9707-c1ceef67d3fe","Code_598","Clinical Study Sponsor","http://www.cdisc.org"
"GBR","2020-08","Code","f9f2378a-99c7-4365-932a-6b3aa470dc9e","Code_599","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3"
"C94108","2023-12-15","Code","983dc8d6-7458-44a4-a1da-3a1ef71c8c80","Code_3","Study Acronym","http://www.cdisc.org"
"C99905x1","2023-12-15","Code","1b8d5f69-94ed-4bf9-93f8-31963055db33","Code_5","Brief Study Title","http://www.cdisc.org"
"C99905x2","2023-12-15","Code","c6c058f8-2921-4a4a-af2c-c3c9fa8bee5d","Code_6","Official Study Title","http://www.cdisc.org"
"C99905x3","2023-12-15","Code","0fd16fcf-d406-4174-94a3-c2da2065f663","Code_7","Public Study Title","http://www.cdisc.org"
"C25508","2023-12-15","Code","9e993eda-a26d-44d1-805a-964f350a795c","Code_8","Final","http://www.cdisc.org"
"C99903x1","2023-12-15","Code","a16dbbc7-2658-4b3f-8441-d906dcafa4e8","Code_11","Protocol Effective Date","http://www.cdisc.org"
"C41129","2023-12-15","Code","f523869c-221f-4f20-b0e4-e032e079ff67","Code_13","Region","http://www.cdisc.org"
"150","2020-08","Code","ffb78e95-e176-465f-8383-714686383151","Code_12","Europe","ISO 3166 1 alpha3"
