"codeSystemVersion","id","instanceType","code","codeSystem","uuid:ID","decode"
"2023-12-15","Code_378","Code","C25298","http://www.cdisc.org","42ee581b-13fe-45e2-8ac6-a99c0402f732","SYSBP"
"2023-12-15","Code_379","Code","C77140","http://www.cdisc.org","4d3cff2f-eeee-4894-9c67-1358a0f05034","Clinical Test Result"
"2023-12-15","Code_380","Code","C49669","http://www.cdisc.org","4973ffc6-f085-4be7-b32b-2fffb54cbb12","Unit of Pressure"
"2023-12-15","Code_381","Code","C62122","http://www.cdisc.org","a4e8c9dc-7b00-4871-838a-b37d8ef11801","Sitting"
"2023-12-15","Code_382","Code","C62166","http://www.cdisc.org","8e2fb951-eb02-46ae-97e6-7c1944f9f3eb","Standing"
"2023-12-15","Code_383","Code","C62167","http://www.cdisc.org","61469033-645f-4c1c-90be-3bf3787ada10","Supine Position"
"2023-12-15","Code_384","Code","C62164","http://www.cdisc.org","da4a1b70-1a2f-4381-b841-b4efdcf4ba2a","Body Position"
"2023-12-15","Code_385","Code","C12681","http://www.cdisc.org","84ae284a-2b42-407b-b9d1-191c5a42b6e7","Brachial Artery"
"2023-12-15","Code_386","Code","C12687","http://www.cdisc.org","08df067e-b40d-4775-aa74-f847a238c4d3","Common Carotid Artery"
"2023-12-15","Code_387","Code","C32478","http://www.cdisc.org","eb7d0b46-326f-45bf-84c8-7a8ec81f0fff","Dorsalis Pedis Artery"
"2023-12-15","Code_388","Code","C12715","http://www.cdisc.org","3c140d4f-6078-4683-ac7a-7949a73ccafd","Femoral Artery"
"2023-12-15","Code_389","Code","C12838","http://www.cdisc.org","143fcb9f-23b8-4e4d-9bc1-211ce61bba51","Radial Artery"
"2023-12-15","Code_390","Code","C13717","http://www.cdisc.org","0bab6b7d-9f4d-4976-8173-022694ce7194","Anatomic Site"
"2023-12-15","Code_391","Code","C25229","http://www.cdisc.org","e070e042-7d49-4da8-bf3f-28a8ac9256d5","Left"
"2023-12-15","Code_392","Code","C25228","http://www.cdisc.org","9512dd53-dd52-434c-bc80-9b1957a39350","Right"
"2023-12-15","Code_393","Code","C25185","http://www.cdisc.org","6dfa4e2c-6745-4d37-9fe9-d67d4da36dcf","Laterality"
"2023-12-15","Code_394","Code","C25298","http://www.cdisc.org","5827e55a-d972-4d87-a914-3743472e0e1c","SYSBP"
"2023-12-15","Code_395","Code","C25299","http://www.cdisc.org","eee246d2-195c-4e20-9f08-a21637f90f31","DIABP"
"2023-12-15","Code_396","Code","C77140","http://www.cdisc.org","d46805ca-6c39-486d-ac34-41817299a3c7","Clinical Test Result"
"2023-12-15","Code_397","Code","C49669","http://www.cdisc.org","1e4ad46c-3d95-4722-9e81-6184d2a6de88","Unit of Pressure"
"2023-12-15","Code_398","Code","C62122","http://www.cdisc.org","704a1749-62ef-4125-b198-fb7461fe12a9","Sitting"
"2023-12-15","Code_399","Code","C62166","http://www.cdisc.org","44237b00-fa06-4a47-b2a3-dbd7b567fef1","Standing"
"2023-12-15","Code_400","Code","C62167","http://www.cdisc.org","02777c75-d5e2-4c46-a5a8-ed6e9adf602e","Supine Position"
"2023-12-15","Code_401","Code","C62164","http://www.cdisc.org","9a004f2c-4e1c-48f9-a681-1df5155464ba","Body Position"
"2023-12-15","Code_402","Code","C12681","http://www.cdisc.org","eab774c9-a714-44f4-9a9f-7208c7e10c87","Brachial Artery"
"2023-12-15","Code_403","Code","C12687","http://www.cdisc.org","af6c89bd-329d-4579-89c5-26b8736f01b5","Common Carotid Artery"
"2023-12-15","Code_404","Code","C32478","http://www.cdisc.org","ceb69b76-8e41-47ba-9e83-9ba2a1b477b5","Dorsalis Pedis Artery"
"2023-12-15","Code_405","Code","C12715","http://www.cdisc.org","f9269adf-0a7d-4438-9a26-840a118ebcde","Femoral Artery"
"2023-12-15","Code_406","Code","C12838","http://www.cdisc.org","fb559c51-3e7a-4210-b725-f2d242b32da1","Radial Artery"
"2023-12-15","Code_407","Code","C13717","http://www.cdisc.org","daf9ff82-4f30-4984-8635-3df4415017b7","Anatomic Site"
"2023-12-15","Code_408","Code","C25229","http://www.cdisc.org","47b1967c-a726-48ee-8e57-79f4c7a5b577","Left"
"2023-12-15","Code_409","Code","C25228","http://www.cdisc.org","2cae335a-274e-41c4-9b44-0c700c3740b4","Right"
"2023-12-15","Code_410","Code","C25185","http://www.cdisc.org","90861a70-5d8a-440b-a3fa-f06e61a46919","Laterality"
"2023-12-15","Code_411","Code","C25299","http://www.cdisc.org","5b7fff97-19e2-47ff-8338-c22c03b64346","DIABP"
"2023-12-15","Code_412","Code","C49677","http://www.cdisc.org","2df3e8b5-44fa-421e-8dd2-a204b6783836","HR"
"2023-12-15","Code_413","Code","C77140","http://www.cdisc.org","95f9a52c-8321-49c1-bea2-3193d89f8ae7","Clinical Test Result"
"2023-12-15","Code_414","Code","C73688","http://www.cdisc.org","1137024a-3082-4440-8acd-f4f1bd7f9bfa","Count per Minute"
"2023-12-15","Code_415","Code","C62122","http://www.cdisc.org","689e6573-4e40-439d-bf4f-f6e7da373ed3","Sitting"
"2023-12-15","Code_416","Code","C62166","http://www.cdisc.org","3676114e-b734-47bd-b579-3d6570faddc3","Standing"
"2023-12-15","Code_417","Code","C62167","http://www.cdisc.org","ed619f16-9e6c-4f3f-9579-46bdd730dfbd","Supine Position"
"2023-12-15","Code_418","Code","C62164","http://www.cdisc.org","8af16095-fd56-4677-87bb-142712cf6639","Body Position"
"2023-12-15","Code_419","Code","C12681","http://www.cdisc.org","dc1fb37c-47e9-4cf3-b4ef-c1b573c794d6","Brachial Artery"
"2023-12-15","Code_420","Code","C12687","http://www.cdisc.org","a8b0a112-7b14-4715-ac99-20b782858a7a","Common Carotid Artery"
"2023-12-15","Code_421","Code","C32478","http://www.cdisc.org","bc765a7e-27ce-4599-bae0-8d691e4a2d56","Dorsalis Pedis Artery"
"2023-12-15","Code_422","Code","C12715","http://www.cdisc.org","f0ce2610-0a22-4844-88e9-5945d75e134d","Femoral Artery"
"2023-12-15","Code_423","Code","C12838","http://www.cdisc.org","cf244cc6-5c92-4cd6-a08c-2e156a7f1c16","Radial Artery"
"2023-12-15","Code_424","Code","C13717","http://www.cdisc.org","8782ac64-02f6-413e-b3bc-761b7ffa7443","Anatomic Site"
"2023-12-15","Code_425","Code","C25229","http://www.cdisc.org","7c70dd94-a0bf-4433-af07-a5c7d33a0f25","Left"
"2023-12-15","Code_426","Code","C25228","http://www.cdisc.org","c0305c90-7ce8-44da-8d0a-e9ed38e57cf9","Right"
"2023-12-15","Code_427","Code","C25185","http://www.cdisc.org","28cc3cb7-2e19-447b-8d1a-f685aee59a34","Laterality"
"2023-12-15","Code_428","Code","C49677","http://www.cdisc.org","1920ecec-7fa2-4585-8921-544eee8cc7db","HR"
"2023-12-15","Code_123","Code","C174268","http://www.cdisc.org","026eae0b-cc2f-484c-8d59-00ae792523b1","Placebo Comparator Arm"
"2023-12-15","Code_124","Code","C188866","http://www.cdisc.org","85d99671-7491-4529-a758-42d2c581fbc4","Data Generated Within Study"
"2023-12-15","Code_125","Code","C174267","http://www.cdisc.org","afd35fc5-af29-492c-b3e5-51696bc24fa6","Active Comparator Arm"
"2023-12-15","Code_126","Code","C188866","http://www.cdisc.org","4301563e-c20f-4b9a-bbd1-128e9eb3b90b","Data Generated Within Study"
"2023-12-15","Code_127","Code","C174267","http://www.cdisc.org","7a86806c-34ca-4b3f-b43f-fc3f064ac1a2","Active Comparator Arm"
"2023-12-15","Code_128","Code","C188866","http://www.cdisc.org","ee10a021-5156-4da3-9943-7bd865e59241","Data Generated Within Study"
"2023-12-15","Code_136","Code","C15228","http://www.cdisc.org","bd72ca76-c53e-412a-9e37-ccbdce38617b","Double Blind Study"
"2023-12-15","Code_129","Code","C202487","http://www.cdisc.org","2c91e09c-2ed9-49b5-a912-e1e8353473a4","Screening Epoch"
"2023-12-15","Code_130","Code","C101526","http://www.cdisc.org","18776091-327e-4015-a66d-a3fe0c50407f","Treatment Epoch"
"2023-12-15","Code_131","Code","C101526","http://www.cdisc.org","4a09c888-6872-4569-be1d-b5c93c8f3507","Treatment Epoch"
"2023-12-15","Code_132","Code","C101526","http://www.cdisc.org","2300d575-e717-4998-9934-7c27838e006e","Treatment Epoch"
"2023-12-15","Code_133","Code","C202578","http://www.cdisc.org","6287a213-a38e-44f5-b078-3fe2299b4eab","Follow-Up Epoch"
"1","Code_550","Code","G30.9","ICD-10-CM","05cbcf16-dc17-4512-9665-f1e49ddbddd4","Alzheimer's disease; unspecified"
"January 31, 2018","Code_551","Code","26929004","SNOMED","7d6c8863-8a00-401e-bf64-438badb08299","Alzheimer's disease"
"2023-12-15","Code_142","Code","C70793","http://www.cdisc.org","3a0b604a-4735-44df-bacc-f6b5e35ad192","Sponsor"
"2023-12-15","Code_555","Code","C85826","http://www.cdisc.org","c33ce7ab-861e-459a-8181-28d2952e2476","Primary Objective"
"2023-12-15","Code_554","Code","C94496","http://www.cdisc.org","14109635-cadb-4567-a8dd-01bb71eee4fb","Primary Endpoint"
"2023-12-15","Code_556","Code","C94496","http://www.cdisc.org","d30c3ed3-81f4-4e40-8008-0624d2c350b0","Primary Endpoint"
"2023-12-15","Code_558","Code","C85826","http://www.cdisc.org","19604638-5e7f-4563-94bf-5d1270596a8c","Primary Objective"
"2023-12-15","Code_557","Code","C94496","http://www.cdisc.org","8be71447-381e-4756-b1e3-4cb71b266452","Primary Endpoint"
"2023-12-15","Code_559","Code","C94496","http://www.cdisc.org","93fbd83a-0d50-49b1-b9c4-cce1c9c91eb9","Primary Endpoint"
"2023-12-15","Code_560","Code","C94496","http://www.cdisc.org","6f3ef2f5-933d-46c0-9ddb-160b30bd3eca","Primary Endpoint"
"2023-12-15","Code_562","Code","C85827","http://www.cdisc.org","ea60311a-9c59-46b6-a436-b17e6897ccbe","Secondary Objective"
"2023-12-15","Code_561","Code","C139173","http://www.cdisc.org","640597db-f4b5-464c-bafb-b3d9c92e4ac9","Secondary Endpoint"
"2023-12-15","Code_563","Code","C139173","http://www.cdisc.org","7403fc28-900f-4314-87cb-c7c897ce70f4","Secondary Endpoint"
"2023-12-15","Code_564","Code","C139173","http://www.cdisc.org","1f32eb62-ba70-4825-b045-ba5f636a34b7","Secondary Endpoint"
"2023-12-15","Code_566","Code","C85827","http://www.cdisc.org","63086964-2c7c-4b15-b6f7-22eea1970a06","Secondary Objective"
"2023-12-15","Code_565","Code","C139173","http://www.cdisc.org","621d0c1e-d41e-4e42-9614-479cbd5bdb7a","Secondary Endpoint"
"2023-12-15","Code_568","Code","C85827","http://www.cdisc.org","adb16766-66a2-4f0c-83e3-8c919a75eb86","Secondary Objective"
"2023-12-15","Code_567","Code","C139173","http://www.cdisc.org","86334532-de27-4f43-84c2-61661b92e281","Secondary Endpoint"
"2023-12-15","Code_570","Code","C85827","http://www.cdisc.org","bd5ff739-8c79-4a1a-98a9-36f903dcbda3","Secondary Objective"
"2023-12-15","Code_569","Code","C139173","http://www.cdisc.org","f5b52ed2-f99e-433c-957d-77f4e59caf90","Secondary Endpoint"
"2023-12-15","Code_553","Code","C49636","http://www.cdisc.org","3834aa39-18b2-4195-ace4-94d44202e1c8","Both"
"2023-12-15","Code_571","Code","C25532","http://www.cdisc.org","0b962f62-773f-46d7-9e76-19139a04693e","Inclusion Criteria"
"2023-12-15","Code_572","Code","C25532","http://www.cdisc.org","f1024e32-459a-448e-89e4-a6d4d0c76c4a","Inclusion Criteria"
"2023-12-15","Code_573","Code","C25532","http://www.cdisc.org","773442b3-b633-4490-bfd9-cc5d7c01b5c8","Inclusion Criteria"
"2023-12-15","Code_574","Code","C25532","http://www.cdisc.org","c5ece092-2a61-4b2f-850a-c3dcc3b05e48","Inclusion Criteria"
"2023-12-15","Code_575","Code","C25532","http://www.cdisc.org","8d47560d-f348-40b9-93a6-bd017072fc45","Inclusion Criteria"
"2023-12-15","Code_576","Code","C25532","http://www.cdisc.org","72443f98-6b1d-410f-a463-1de1571094e5","Inclusion Criteria"
"2023-12-15","Code_577","Code","C25532","http://www.cdisc.org","0f35baf7-7939-4f29-9aae-9cf9fc39b04a","Inclusion Criteria"
"2023-12-15","Code_578","Code","C25532","http://www.cdisc.org","9e1ff583-55da-4f33-9fa8-119a8c72bd0f","Inclusion Criteria"
"2023-12-15","Code_579","Code","C25370","http://www.cdisc.org","0612bac5-7529-4349-9b42-bd25d8e9ddac","Exclusion Criteria"
"2023-12-15","Code_580","Code","C25370","http://www.cdisc.org","1204807d-e8ea-4d2a-97c8-b5dc231b19b8","Exclusion Criteria"
"2023-12-15","Code_581","Code","C25370","http://www.cdisc.org","7cfdfb8a-d126-42f8-81e4-f7fd41ef4a0b","Exclusion Criteria"
"2023-12-15","Code_582","Code","C25370","http://www.cdisc.org","2926cc7c-3a71-4030-a8f5-7a738e08c6bf","Exclusion Criteria"
"2023-12-15","Code_583","Code","C25370","http://www.cdisc.org","ca215beb-26cc-45e4-b7a6-7bdfc15783c7","Exclusion Criteria"
"2023-12-15","Code_584","Code","C25370","http://www.cdisc.org","8a298b99-22cb-426d-923c-06b8c8d4040c","Exclusion Criteria"
"2023-12-15","Code_585","Code","C25370","http://www.cdisc.org","728bec90-402d-4cc7-8ff8-80225dfda62f","Exclusion Criteria"
"2023-12-15","Code_586","Code","C25370","http://www.cdisc.org","95f4a8f3-f4b8-47d3-b7b6-93f6a5aab6f0","Exclusion Criteria"
"2023-12-15","Code_587","Code","C25370","http://www.cdisc.org","b6d73bce-6306-4662-bb6f-00bf5a359ec9","Exclusion Criteria"
"2023-12-15","Code_588","Code","C25370","http://www.cdisc.org","d4c9aca5-8128-4240-b2ea-2c9fab73568a","Exclusion Criteria"
"2023-12-15","Code_589","Code","C25370","http://www.cdisc.org","a6f04238-3777-44bc-8dd0-7a90c40ffa71","Exclusion Criteria"
"2023-12-15","Code_590","Code","C25370","http://www.cdisc.org","265e34a0-e094-4d72-a997-4a1900e49d6a","Exclusion Criteria"
"2023-12-15","Code_591","Code","C25370","http://www.cdisc.org","96b94c29-17c9-42a1-9f3e-cb7e3d8bbb98","Exclusion Criteria"
"2023-12-15","Code_592","Code","C25370","http://www.cdisc.org","67999792-1096-4f61-86b5-307bdc755343","Exclusion Criteria"
"2023-12-15","Code_593","Code","C25370","http://www.cdisc.org","d09c94cd-3462-4a68-a2cf-04cc212e6286","Exclusion Criteria"
"2023-12-15","Code_594","Code","C25370","http://www.cdisc.org","ce389091-b3d4-4a6a-959d-19bd71af982f","Exclusion Criteria"
"2023-12-15","Code_595","Code","C25370","http://www.cdisc.org","8beea8bd-e28c-4f17-8859-f1938716479e","Exclusion Criteria"
"2023-12-15","Code_596","Code","C25370","http://www.cdisc.org","c4331d97-1946-44d3-a05a-bf16d72b26f9","Exclusion Criteria"
"2023-12-15","Code_597","Code","C25370","http://www.cdisc.org","0f9f41ca-5ff1-49e5-ba4b-8a21f4c3cfb9","Exclusion Criteria"
"2023-12-15","Code_598","Code","C25370","http://www.cdisc.org","7b3629fc-f9bd-4551-bcee-d8b37903fdc6","Exclusion Criteria"
"2023-12-15","Code_599","Code","C25370","http://www.cdisc.org","dd725187-80c8-4166-a8bd-dae063dc2a5c","Exclusion Criteria"
"2023-12-15","Code_600","Code","C25370","http://www.cdisc.org","07c809b6-ac6b-48bd-a8a8-8139a6f51dc1","Exclusion Criteria"
"2023-12-15","Code_601","Code","C25370","http://www.cdisc.org","de41dad8-92a9-4420-bb6a-20d9a5a35d54","Exclusion Criteria"
"2023-12-15","Code_552","Code","C29848","http://www.cdisc.org","d62c1b0e-fc43-4a5b-9b40-6bd0a4e8683d","Year"
"2023-12-15","Code_14","Code","C201357","http://www.cdisc.org","d5cb78da-ec91-4e6f-af9d-7c459fe0f68e","Before"
"2023-12-15","Code_15","Code","C201355","http://www.cdisc.org","dec639e8-ceef-4984-b044-17a21fbf8ee4","Start to Start"
"2023-12-15","Code_16","Code","C201357","http://www.cdisc.org","5218b262-1913-493a-9cb4-d20e4a60ab5e","Before"
"2023-12-15","Code_17","Code","C201355","http://www.cdisc.org","0d8e5f82-c2a1-48e0-9691-02785ce417ba","Start to Start"
"2023-12-15","Code_19","Code","C201358","http://www.cdisc.org","e80f2d55-d417-4763-95eb-ca0e03b89c4f","Fixed Reference"
"2023-12-15","Code_20","Code","C201355","http://www.cdisc.org","c1cfd644-dc44-4ff9-90e0-d62f927b7524","Start to Start"
"2023-12-15","Code_21","Code","C201356","http://www.cdisc.org","baa42d64-c3f5-4e2d-a444-79a089df3494","After"
"2023-12-15","Code_22","Code","C201355","http://www.cdisc.org","15583b7a-9572-44a4-b385-55453336b69e","Start to Start"
"2023-12-15","Code_24","Code","C201356","http://www.cdisc.org","644ed2ee-8468-4b11-a152-0df40fb1d632","After"
"2023-12-15","Code_25","Code","C201355","http://www.cdisc.org","5795685f-4523-4b47-8a3f-1a4cbd738f0c","Start to Start"
"2023-12-15","Code_27","Code","C201356","http://www.cdisc.org","32a161ba-9c0a-4398-bc33-2d9e7c4cdc70","After"
"2023-12-15","Code_28","Code","C201355","http://www.cdisc.org","3dd4990c-2c17-41e9-a303-8f03ae62293a","Start to Start"
"2023-12-15","Code_30","Code","C201356","http://www.cdisc.org","affaffa7-97f7-4143-9cc7-503653c7077e","After"
"2023-12-15","Code_31","Code","C201355","http://www.cdisc.org","b2ebcb34-bdec-485f-b312-28c4c821bff0","Start to Start"
"2023-12-15","Code_35","Code","C201356","http://www.cdisc.org","68c4cf69-e13c-4441-90ed-0cce1400a44c","After"
"2023-12-15","Code_36","Code","C201355","http://www.cdisc.org","f62cf5d1-b7ae-42b9-a3e3-dd8c7db1d173","Start to Start"
"2023-12-15","Code_40","Code","C201356","http://www.cdisc.org","f989d712-2c0f-4442-9288-681865bf12ab","After"
"2023-12-15","Code_41","Code","C201355","http://www.cdisc.org","608a4ddf-e3d6-4c14-9070-157871ec3e78","Start to Start"
"2023-12-15","Code_45","Code","C201356","http://www.cdisc.org","4018dfa3-2a4b-45b7-a940-752b8d40e56a","After"
"2023-12-15","Code_46","Code","C201355","http://www.cdisc.org","05509343-43c4-4da3-a243-b3fcfa4f66a9","Start to Start"
"2023-12-15","Code_50","Code","C201356","http://www.cdisc.org","cdd009ee-e2e6-452c-8734-fe83fad68c0d","After"
"2023-12-15","Code_51","Code","C201355","http://www.cdisc.org","c1665793-e766-4ec5-924b-540aa25eb1a2","Start to Start"
"2023-12-15","Code_53","Code","C201356","http://www.cdisc.org","b6386282-6a15-4c40-bdb6-7af4b442a43c","After"
"2023-12-15","Code_54","Code","C201355","http://www.cdisc.org","9ca18d56-28f9-4ea8-b6b7-c63742d038be","Start to Start"
"2023-12-15","Code_33","Code","C201356","http://www.cdisc.org","e585376f-84df-4ed9-8520-ec1d8574c6b0","After"
"2023-12-15","Code_34","Code","C201355","http://www.cdisc.org","be681f8f-110f-416d-880c-f2a875ce5612","Start to Start"
"2023-12-15","Code_38","Code","C201356","http://www.cdisc.org","8a8778d8-96fc-475c-a606-587a47b74cb0","After"
"2023-12-15","Code_39","Code","C201355","http://www.cdisc.org","81481cc6-e477-4919-a2c2-08bd2557e107","Start to Start"
"2023-12-15","Code_43","Code","C201356","http://www.cdisc.org","0421fdbe-ce1b-4d62-b56f-e22444603fd3","After"
"2023-12-15","Code_44","Code","C201355","http://www.cdisc.org","61db16a7-6f38-4414-b424-ebd7ed48a161","Start to Start"
"2023-12-15","Code_48","Code","C201356","http://www.cdisc.org","a58fb9f9-4527-4d5b-bed5-c050c2145021","After"
"2023-12-15","Code_49","Code","C201355","http://www.cdisc.org","d4c3b1f7-7717-4361-9907-6571c78ad497","Start to Start"
"2023-12-15","Code_56","Code","C201358","http://www.cdisc.org","af497888-a6b4-40ab-b561-ca2c3523b01e","Fixed Reference"
"2023-12-15","Code_57","Code","C201355","http://www.cdisc.org","cae2334d-9bf2-409f-a792-8e80313782cb","Start to Start"
"2023-12-15","Code_58","Code","C201358","http://www.cdisc.org","cc59945d-3af0-4457-98d0-a894f0df8516","Fixed Reference"
"2023-12-15","Code_59","Code","C201355","http://www.cdisc.org","894f82b8-82c2-4c78-9b07-00d9caa6b652","Start to Start"
"2023-12-15","Code_60","Code","C201358","http://www.cdisc.org","321d6a23-c840-481a-b326-ab84866cb107","Fixed Reference"
"2023-12-15","Code_61","Code","C201355","http://www.cdisc.org","6cfb314b-b4a6-4ab2-a130-4080931650c6","Start to Start"
"2023-12-15","Code_62","Code","C201356","http://www.cdisc.org","e8869a7b-474b-41c2-b78d-4d92a999c800","After"
"2023-12-15","Code_63","Code","C201355","http://www.cdisc.org","98490a59-6116-42c1-bd98-5e86b983e2ee","Start to Start"
"2023-12-15","Code_64","Code","C201356","http://www.cdisc.org","43b03659-56c5-4b81-a68e-7127af705319","After"
"2023-12-15","Code_65","Code","C201353","http://www.cdisc.org","257a0fd1-f3bd-4796-adbf-ab41ea8d1c4f","End to Start"
"2023-12-15","Code_66","Code","C201356","http://www.cdisc.org","f6179b0e-6986-42d4-ba7d-d037ae0a6e47","After"
"2023-12-15","Code_67","Code","C201355","http://www.cdisc.org","b7cdf676-c903-4f2a-9b8c-38f088a5cc23","Start to Start"
"2023-12-15","Code_68","Code","C201356","http://www.cdisc.org","e46f6009-b422-410b-b3d1-4ac5dc96f854","After"
"2023-12-15","Code_69","Code","C201353","http://www.cdisc.org","d78d724d-338f-4bd2-a5d5-046a996de718","End to Start"
"2023-12-15","Code_70","Code","C201356","http://www.cdisc.org","af94e862-3035-462b-9059-d12d13e393fd","After"
"2023-12-15","Code_71","Code","C201355","http://www.cdisc.org","e2acbb72-c5b8-46e1-a18b-703b75cf3abf","Start to Start"
"2023-12-15","Code_602","Code","C70793","http://www.cdisc.org","7929a340-6a73-4b01-88e4-953c463e6d70","Clinical Study Sponsor"
"2020-08","Code_603","Code","GBR","ISO 3166 1 alpha3","bee5dfbf-8f7d-4538-bb56-71bd7bd008e1","United Kingdom of Great Britain and Northern Ireland"
"2023-12-15","Code_3","Code","C94108","http://www.cdisc.org","30bb7321-74c7-4114-82f8-24e55f734115","Study Acronym"
"2023-12-15","Code_5","Code","C99905x1","http://www.cdisc.org","56a31e37-ac4c-4510-95c9-bfc2102cdbd9","Brief Study Title"
"2023-12-15","Code_6","Code","C99905x2","http://www.cdisc.org","c18f50fe-ff21-4b5d-bb24-88690962d671","Official Study Title"
"2023-12-15","Code_7","Code","C99905x3","http://www.cdisc.org","765d59ed-575b-423f-8bc4-57fcd0b322ff","Public Study Title"
"2023-12-15","Code_8","Code","C25508","http://www.cdisc.org","b1dcfd80-b746-4b64-81e5-d74b70b67a6d","Final"
"2023-12-15","Code_11","Code","C99903x1","http://www.cdisc.org","22048e09-e737-4bb7-b793-96907cf04162","Protocol Effective Date"
"2023-12-15","Code_13","Code","C41129","http://www.cdisc.org","4efca52c-ad0f-4219-8184-943b2f15f032","Region"
"2020-08","Code_12","Code","150","ISO 3166 1 alpha3","82c383e0-18ff-4893-9d4d-43154dfac482","Europe"
