"codeSystem","codeSystemVersion","decode","instanceType","uuid:ID","id","code"
"http://www.cdisc.org","2023-12-15","SYSBP","Code","ae638add-1890-4adb-a542-d36a714c5ea1","Code_378","C25298"
"http://www.cdisc.org","2023-12-15","Clinical Test Result","Code","91128135-5269-4ca2-991e-7cf56b5f4469","Code_379","C77140"
"http://www.cdisc.org","2023-12-15","Unit of Pressure","Code","68ab9817-a4e9-493f-a431-89a14460635f","Code_380","C49669"
"http://www.cdisc.org","2023-12-15","Sitting","Code","c7233aac-f0f1-41a8-b4ba-1af14a30bb7b","Code_381","C62122"
"http://www.cdisc.org","2023-12-15","Standing","Code","d6dc68eb-f17e-4a59-a1df-f62a4dc57c9c","Code_382","C62166"
"http://www.cdisc.org","2023-12-15","Supine Position","Code","e3fc123e-9faf-4179-8c47-e3a857db1053","Code_383","C62167"
"http://www.cdisc.org","2023-12-15","Body Position","Code","f5423052-190e-4d59-8510-0ad7bb0ef791","Code_384","C62164"
"http://www.cdisc.org","2023-12-15","Brachial Artery","Code","b03a7dc9-afde-4327-87d9-8f38bab9265d","Code_385","C12681"
"http://www.cdisc.org","2023-12-15","Common Carotid Artery","Code","d0391071-9c05-405b-9842-7b38e7d7f957","Code_386","C12687"
"http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","Code","4a2e799d-7753-4fef-be8a-9c2d6edf6383","Code_387","C32478"
"http://www.cdisc.org","2023-12-15","Femoral Artery","Code","d4eddec1-1455-4503-83af-4979ea610f4e","Code_388","C12715"
"http://www.cdisc.org","2023-12-15","Radial Artery","Code","a1b6ee9f-7040-43b0-95c7-ee7d2f31bc71","Code_389","C12838"
"http://www.cdisc.org","2023-12-15","Anatomic Site","Code","d3eb9cf7-ae47-49e3-b22f-12f9c9ba33b8","Code_390","C13717"
"http://www.cdisc.org","2023-12-15","Left","Code","19aeb29d-6da1-4e26-94c5-afe256b6b686","Code_391","C25229"
"http://www.cdisc.org","2023-12-15","Right","Code","b5446f58-149d-48f2-8a4f-e122a6a5fe71","Code_392","C25228"
"http://www.cdisc.org","2023-12-15","Laterality","Code","c6005907-5166-4e66-aa7c-d878c3caffeb","Code_393","C25185"
"http://www.cdisc.org","2023-12-15","SYSBP","Code","7a2de8d3-6d2d-462b-b61e-e07db013657f","Code_394","C25298"
"http://www.cdisc.org","2023-12-15","DIABP","Code","4c43ff70-bb99-4ba8-a2f8-c6203fbd9c07","Code_395","C25299"
"http://www.cdisc.org","2023-12-15","Clinical Test Result","Code","7f139ec1-a9cf-4ff6-810c-d2391515fa0e","Code_396","C77140"
"http://www.cdisc.org","2023-12-15","Unit of Pressure","Code","b0f1c5f8-fd2a-40dc-b6bf-260141a4fa1b","Code_397","C49669"
"http://www.cdisc.org","2023-12-15","Sitting","Code","e1c5e1be-bd59-485f-a1d9-724ea0f1d697","Code_398","C62122"
"http://www.cdisc.org","2023-12-15","Standing","Code","971ea6d6-8098-4df4-a504-cfb5e7faaaa1","Code_399","C62166"
"http://www.cdisc.org","2023-12-15","Supine Position","Code","1b579a43-5b41-4add-81fe-95b299eab6fc","Code_400","C62167"
"http://www.cdisc.org","2023-12-15","Body Position","Code","8dcb4244-7891-408d-bddc-1896044c2176","Code_401","C62164"
"http://www.cdisc.org","2023-12-15","Brachial Artery","Code","c29282ea-4bda-4469-b7a6-368ab17549b1","Code_402","C12681"
"http://www.cdisc.org","2023-12-15","Common Carotid Artery","Code","6abfc1e8-dc74-4e56-bf05-a3620f420728","Code_403","C12687"
"http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","Code","372776a7-ab95-45f5-8187-eb5126bc3323","Code_404","C32478"
"http://www.cdisc.org","2023-12-15","Femoral Artery","Code","d60ec3f3-19b8-46af-8371-c4f2bcdba0b1","Code_405","C12715"
"http://www.cdisc.org","2023-12-15","Radial Artery","Code","97780f19-6402-4744-9cbc-9277857c6365","Code_406","C12838"
"http://www.cdisc.org","2023-12-15","Anatomic Site","Code","2e0b863b-3659-4105-9dcc-8906ada2a670","Code_407","C13717"
"http://www.cdisc.org","2023-12-15","Left","Code","553a2e55-05c7-426a-abb9-7b2a4bf11c19","Code_408","C25229"
"http://www.cdisc.org","2023-12-15","Right","Code","21a9fd61-9b4d-45a9-9129-3ad96feaa710","Code_409","C25228"
"http://www.cdisc.org","2023-12-15","Laterality","Code","60c901d6-c380-441c-b6e5-fdc00f5b8fa4","Code_410","C25185"
"http://www.cdisc.org","2023-12-15","DIABP","Code","b7ed6fdc-b345-479a-b7a3-05561665e0c6","Code_411","C25299"
"http://www.cdisc.org","2023-12-15","HR","Code","ee080829-c4c8-4cc8-a50a-29f7b4ee75e6","Code_412","C49677"
"http://www.cdisc.org","2023-12-15","Clinical Test Result","Code","53ecae15-7c8f-4131-9d64-68df5ed38fbc","Code_413","C77140"
"http://www.cdisc.org","2023-12-15","Count per Minute","Code","9c7c1aec-c795-4045-b8c3-c12451f37f59","Code_414","C73688"
"http://www.cdisc.org","2023-12-15","Sitting","Code","5ecacb44-b58d-43cb-9305-e2ee763af43a","Code_415","C62122"
"http://www.cdisc.org","2023-12-15","Standing","Code","15e03cdb-dfe5-4e01-b91a-88884a26756b","Code_416","C62166"
"http://www.cdisc.org","2023-12-15","Supine Position","Code","5d602d98-6b1b-463f-9c61-389ca7d644f8","Code_417","C62167"
"http://www.cdisc.org","2023-12-15","Body Position","Code","41dfc119-cb0c-4dda-bb9b-08c2a462c8cb","Code_418","C62164"
"http://www.cdisc.org","2023-12-15","Brachial Artery","Code","8b22f83a-6189-4af0-bd91-e996981893de","Code_419","C12681"
"http://www.cdisc.org","2023-12-15","Common Carotid Artery","Code","7f50b1e1-6abf-4144-9eb5-41390070421e","Code_420","C12687"
"http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","Code","44c34386-2d1c-4731-9439-e6f7e3f2d9a7","Code_421","C32478"
"http://www.cdisc.org","2023-12-15","Femoral Artery","Code","26da1ce0-125d-451f-8ee5-515bb000a770","Code_422","C12715"
"http://www.cdisc.org","2023-12-15","Radial Artery","Code","be491016-aa82-46f0-9032-31c5048e91d4","Code_423","C12838"
"http://www.cdisc.org","2023-12-15","Anatomic Site","Code","5f6375ac-3bb4-4d5d-aa5a-693c491adc5e","Code_424","C13717"
"http://www.cdisc.org","2023-12-15","Left","Code","0726f228-512c-45d9-92ef-36d6b7d0ee4e","Code_425","C25229"
"http://www.cdisc.org","2023-12-15","Right","Code","873fa711-b21b-46cf-b93e-a756ed7d500a","Code_426","C25228"
"http://www.cdisc.org","2023-12-15","Laterality","Code","ace065e6-2e89-4f09-83d4-b6488db8843a","Code_427","C25185"
"http://www.cdisc.org","2023-12-15","HR","Code","881d4c19-984b-4382-88cd-cb4e2ab76bd5","Code_428","C49677"
"http://www.cdisc.org","2023-12-15","Placebo Comparator Arm","Code","c4b114f6-fab7-415f-97aa-65869842a991","Code_123","C174268"
"http://www.cdisc.org","2023-12-15","Data Generated Within Study","Code","68c43977-bd5d-419b-8be3-9ac1e40bd035","Code_124","C188866"
"http://www.cdisc.org","2023-12-15","Active Comparator Arm","Code","3a85aea6-5f7c-49e9-9fa2-64fea57eeae6","Code_125","C174267"
"http://www.cdisc.org","2023-12-15","Data Generated Within Study","Code","9722268a-b51f-4cda-b279-a3460ac406d8","Code_126","C188866"
"http://www.cdisc.org","2023-12-15","Active Comparator Arm","Code","70fc5799-0cc0-406b-8960-f9f9f12ed40a","Code_127","C174267"
"http://www.cdisc.org","2023-12-15","Data Generated Within Study","Code","359acbde-60aa-4184-ad99-141827dd8bae","Code_128","C188866"
"http://www.cdisc.org","2023-12-15","Double Blind Study","Code","6993c9a4-4df3-40ab-86a9-a98f76f8c49e","Code_136","C15228"
"http://www.cdisc.org","2023-12-15","Screening Epoch","Code","44a93cfb-3f6d-4d96-82f2-a0db082310d3","Code_129","C202487"
"http://www.cdisc.org","2023-12-15","Treatment Epoch","Code","a2f95616-5b95-4350-ba72-84675b7fc887","Code_130","C101526"
"http://www.cdisc.org","2023-12-15","Treatment Epoch","Code","6f76759e-a468-41a0-ab68-fda4186f8aaa","Code_131","C101526"
"http://www.cdisc.org","2023-12-15","Treatment Epoch","Code","73a93660-7e0e-4106-9381-3745c09537d6","Code_132","C101526"
"http://www.cdisc.org","2023-12-15","Follow-Up Epoch","Code","0b6a846a-e088-4340-9da5-f00ddca7d7b5","Code_133","C202578"
"ICD-10-CM","1","Alzheimer's disease; unspecified","Code","c3e2cf6a-5e93-4918-878c-ebdcec282b90","Code_550","G30.9"
"SNOMED","January 31, 2018","Alzheimer's disease","Code","923b1e01-92c0-49c1-8392-771888610c9e","Code_551","26929004"
"http://www.cdisc.org","2023-12-15","Sponsor","Code","8d56a7fb-b774-49bf-bca4-6ba5aa468076","Code_142","C70793"
"http://www.cdisc.org","2023-12-15","Primary Objective","Code","91199aaa-d07b-425b-80de-3c0004821d8a","Code_555","C85826"
"http://www.cdisc.org","2023-12-15","Primary Endpoint","Code","fb1fa27d-146e-45f7-8fae-a9871140df3a","Code_554","C94496"
"http://www.cdisc.org","2023-12-15","Primary Endpoint","Code","7a620f7e-2b4d-4a57-ba53-6fa2856899b3","Code_556","C94496"
"http://www.cdisc.org","2023-12-15","Primary Objective","Code","9012b815-fcc1-4606-bf37-9ce62f1c0321","Code_558","C85826"
"http://www.cdisc.org","2023-12-15","Primary Endpoint","Code","b9811730-8be2-4397-9636-09adac1c1828","Code_557","C94496"
"http://www.cdisc.org","2023-12-15","Primary Endpoint","Code","234541e7-42e4-4a70-9397-6c39b95f15c2","Code_559","C94496"
"http://www.cdisc.org","2023-12-15","Primary Endpoint","Code","aff3b3ef-d852-4ce1-aedc-5494eff3a0e7","Code_560","C94496"
"http://www.cdisc.org","2023-12-15","Secondary Objective","Code","06e1b947-d499-4f96-88d7-1c9b57512042","Code_562","C85827"
"http://www.cdisc.org","2023-12-15","Secondary Endpoint","Code","91a756c3-78f0-4fe1-9e29-eb419d85572c","Code_561","C139173"
"http://www.cdisc.org","2023-12-15","Secondary Endpoint","Code","1549390c-45cb-4a1f-87c0-410f90925322","Code_563","C139173"
"http://www.cdisc.org","2023-12-15","Secondary Endpoint","Code","a2af228d-6bf3-4506-9a7d-e065d6f3892f","Code_564","C139173"
"http://www.cdisc.org","2023-12-15","Secondary Objective","Code","3c0a40c7-41c1-4a83-82c6-906dcc4f06c1","Code_566","C85827"
"http://www.cdisc.org","2023-12-15","Secondary Endpoint","Code","30f5c5f9-9716-4395-9014-8c8bc929c2bf","Code_565","C139173"
"http://www.cdisc.org","2023-12-15","Secondary Objective","Code","980b4aa8-733e-409d-a967-413dcf5b2f9f","Code_568","C85827"
"http://www.cdisc.org","2023-12-15","Secondary Endpoint","Code","1ce17984-c75e-4ed8-b224-2bcb2f971bbb","Code_567","C139173"
"http://www.cdisc.org","2023-12-15","Secondary Objective","Code","807f37dc-a55d-499e-91ad-cbb692227b21","Code_570","C85827"
"http://www.cdisc.org","2023-12-15","Secondary Endpoint","Code","7249e91b-964f-46fa-bdea-5b333482d7be","Code_569","C139173"
"http://www.cdisc.org","2023-12-15","Both","Code","35c90014-5834-4177-a255-b3786839c645","Code_553","C49636"
"http://www.cdisc.org","2023-12-15","Inclusion Criteria","Code","9041313b-6702-4118-99c7-35b608f8e8f1","Code_571","C25532"
"http://www.cdisc.org","2023-12-15","Inclusion Criteria","Code","d3c9c141-d2e6-43c8-a372-1e4397fd7828","Code_572","C25532"
"http://www.cdisc.org","2023-12-15","Inclusion Criteria","Code","b735cb1f-0577-470e-9181-6430d82eaba5","Code_573","C25532"
"http://www.cdisc.org","2023-12-15","Inclusion Criteria","Code","edc2cd37-3ebb-48ab-b961-f965f17967f7","Code_574","C25532"
"http://www.cdisc.org","2023-12-15","Inclusion Criteria","Code","5f7fe633-c746-463b-bee6-6ccd163f7d80","Code_575","C25532"
"http://www.cdisc.org","2023-12-15","Inclusion Criteria","Code","d4125e55-846a-40ec-aa76-d21f9b141178","Code_576","C25532"
"http://www.cdisc.org","2023-12-15","Inclusion Criteria","Code","ce79ba07-7080-4cd6-bed2-a44d5ccd8ad8","Code_577","C25532"
"http://www.cdisc.org","2023-12-15","Inclusion Criteria","Code","6b23b2e6-02f1-498f-9549-e652825ccd89","Code_578","C25532"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","78d15002-6079-4fba-b797-8f3ab7b0f841","Code_579","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","80bd3cc6-8a47-46a1-b748-1f4dc9558dca","Code_580","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","b86e00f1-f1d4-4f59-b99e-a890ae4f3f24","Code_581","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","ec02146d-bb28-4c96-af97-ea3270b5e449","Code_582","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","c431a8cc-41f7-4356-8220-73b07ca6f0fb","Code_583","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","df227fe8-a8ef-4a4a-b19b-1728338b79d4","Code_584","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","5e00be95-9392-48ca-9f34-d4bc77b9beea","Code_585","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","6a4de4d8-5b35-4aaf-ac37-5fe0592716f8","Code_586","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","cbb2e360-e230-4323-8979-b36dcbb22c65","Code_587","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","197149ca-8b37-48f5-9659-b41b0738c1ce","Code_588","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","0891c94c-3122-4126-a01e-5c58f140a318","Code_589","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","80ff08e9-409e-464d-bac4-c49ef6debad7","Code_590","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","4146ccd1-b28f-4d2a-b9fd-e6f2ed52f8a8","Code_591","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","e2775875-4206-4bb9-ad97-0c7d6cd434e5","Code_592","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","4b7b8dec-aa8f-406f-80bc-e7e66e479b6a","Code_593","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","1ca3ef6f-5844-444e-841a-f4452c15ea55","Code_594","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","17a1cad7-0001-4362-b6ee-cd4e9a4776ae","Code_595","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","6381e7f3-2d30-48df-89ca-bb56e66a4c56","Code_596","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","39794653-5c7e-4abc-a0e4-596b9d7059ad","Code_597","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","debc85f8-bd61-4513-88df-e8e53a8aae5a","Code_598","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","2697cf44-c367-40b1-90b7-e41f9cfc5cbb","Code_599","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","b72137d4-ab13-41b1-aa52-82ed5d59b3a6","Code_600","C25370"
"http://www.cdisc.org","2023-12-15","Exclusion Criteria","Code","4ddf0f73-9963-4871-b28c-8a6c40ac1321","Code_601","C25370"
"http://www.cdisc.org","2023-12-15","Year","Code","a05eed4a-db25-42b3-9ac8-f8ba4e1d9b95","Code_552","C29848"
"http://www.cdisc.org","2023-12-15","Before","Code","3d5b9666-81e4-43f1-9ba4-02186cef7f4f","Code_14","C201357"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","06088f63-b337-49b5-9232-ff54847e9307","Code_15","C201355"
"http://www.cdisc.org","2023-12-15","Before","Code","a24479a4-e4e6-4bcd-8da9-d5c99cda4b6f","Code_16","C201357"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","dd640644-08e9-44dd-a53d-27d569bc7456","Code_17","C201355"
"http://www.cdisc.org","2023-12-15","Fixed Reference","Code","d7d51601-83cb-4c4d-a1fc-e2e99c7c2f0c","Code_19","C201358"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","b22c771e-d5b0-4b5f-ba19-4f0ed4a7c09a","Code_20","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","e8a62a96-6396-4dc7-b355-14c51d65c14c","Code_21","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","959fdc2e-795a-4619-8a87-9ffbf77ec40e","Code_22","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","69e63503-0ae3-4e66-bbd3-9c02d1fa058a","Code_24","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","3853e42f-e2a9-4962-bb76-9d5c91e49389","Code_25","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","d12bb1cb-122f-48e8-996e-c69f2b3d79eb","Code_27","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","fb82bf03-2c38-4c51-981d-b78bcc65a2ec","Code_28","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","cbead427-e9d7-4f99-97d6-85479b2d8ff9","Code_30","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","05be4441-9a58-4f1e-9b2d-665941e172d1","Code_31","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","852d912e-8fc0-4ec1-94cf-9a8cb458a970","Code_35","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","daa66916-bd10-4e8d-ae65-e69b664899fb","Code_36","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","3616ee2b-397c-4339-bb00-a230c1d8b85b","Code_40","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","42993e16-725a-4887-a167-a13e418b0ca6","Code_41","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","389f5e01-8cd3-472a-8641-8d5b8dc84090","Code_45","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","4cc51dbe-4561-40b5-b5fd-d7a7c92e8a41","Code_46","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","c410cb6a-1509-4a4a-9b1d-94292268fd28","Code_50","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","b5dca2fa-f67a-469b-8eaa-2d18abb69da0","Code_51","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","47f7bb83-5d7e-4cd7-8b8c-61eed6973936","Code_53","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","a83471aa-f8a5-4bf1-af95-8cfdc37b864f","Code_54","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","7823a695-f545-45dd-bff6-8d594ebfc038","Code_33","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","e3d08917-8ab3-4ba3-8038-42d46bd22171","Code_34","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","8b3d5790-629c-44b1-b0b6-d3bfbbfde050","Code_38","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","4e88b79f-152a-49f9-85d0-21fa9861e236","Code_39","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","2d3a3c5a-4393-4080-8a86-4685692dbc05","Code_43","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","e3744473-c022-4f2c-b4ed-fae7b0cca0b6","Code_44","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","96e662fd-a5c3-4475-b6b5-336e4fe0cb38","Code_48","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","5f84abc5-0063-4b0b-b2fa-20d260b0ec27","Code_49","C201355"
"http://www.cdisc.org","2023-12-15","Fixed Reference","Code","d499d109-a6d3-4647-96e9-c151ec3119cb","Code_56","C201358"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","b978c281-3aa8-4267-b6bb-7de606841c3a","Code_57","C201355"
"http://www.cdisc.org","2023-12-15","Fixed Reference","Code","8e416eaf-0a54-477a-9564-207c9815c468","Code_58","C201358"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","7fea18e4-52a5-4c9b-8f11-bf1f1ed92863","Code_59","C201355"
"http://www.cdisc.org","2023-12-15","Fixed Reference","Code","49aa1477-f2e9-40f8-a23c-9d172c493d81","Code_60","C201358"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","c9f95d69-2c84-4550-a96b-82713bad3ac4","Code_61","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","36a1386e-487f-4d74-b3cf-cc7bfae12ca7","Code_62","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","a97bff92-31fb-4477-bcfc-acec826d652d","Code_63","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","8d0bfe7c-8c3e-4c16-8d37-080ee6736d27","Code_64","C201356"
"http://www.cdisc.org","2023-12-15","End to Start","Code","11ecf77c-10c6-4bf7-b81d-cf18acab02c1","Code_65","C201353"
"http://www.cdisc.org","2023-12-15","After","Code","d39a15de-6a28-4324-9782-7f4ad85ab752","Code_66","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","0f22ca9b-ed35-4120-8d8c-15fcf9a274d2","Code_67","C201355"
"http://www.cdisc.org","2023-12-15","After","Code","d81f2257-2558-4bca-a24e-a21d9ea65098","Code_68","C201356"
"http://www.cdisc.org","2023-12-15","End to Start","Code","2506ce74-3722-4560-9fee-8c8a2f710d8e","Code_69","C201353"
"http://www.cdisc.org","2023-12-15","After","Code","76d48e59-3e14-4f94-abb5-ecf1a506b726","Code_70","C201356"
"http://www.cdisc.org","2023-12-15","Start to Start","Code","252dd45f-b300-4908-8ca0-e3b648c7ab62","Code_71","C201355"
"http://www.cdisc.org","2023-12-15","Clinical Study Sponsor","Code","452150cf-49c6-4b40-939a-a64768abec37","Code_602","C70793"
"ISO 3166 1 alpha3","2020-08","United Kingdom of Great Britain and Northern Ireland","Code","160726f8-84be-4754-ab7d-bb762de04493","Code_603","GBR"
"http://www.cdisc.org","2023-12-15","Study Acronym","Code","8680cf24-21e3-4c1f-8538-9b821d304071","Code_3","C94108"
"http://www.cdisc.org","2023-12-15","Brief Study Title","Code","af791c44-a3cf-4378-8cf9-5b839ff4353e","Code_5","C99905x1"
"http://www.cdisc.org","2023-12-15","Official Study Title","Code","7e0aabd9-bc1f-49c8-a92a-aea943396201","Code_6","C99905x2"
"http://www.cdisc.org","2023-12-15","Public Study Title","Code","af5bd31d-8dff-4af8-bb3c-832b2376ab9c","Code_7","C99905x3"
"http://www.cdisc.org","2023-12-15","Final","Code","67d8e685-bdd3-4854-addf-a96b76e10d16","Code_8","C25508"
"http://www.cdisc.org","2023-12-15","Protocol Effective Date","Code","ba390da6-b013-4b4f-9808-37b4eaf6633a","Code_11","C99903x1"
"http://www.cdisc.org","2023-12-15","Region","Code","a42fb3be-e178-41f5-bf2e-1ebd6f491059","Code_13","C41129"
"ISO 3166 1 alpha3","2020-08","Europe","Code","5f7e7e81-d6fd-473e-90fe-50ff24731fcf","Code_12","150"
