"instanceType","code","id","codeSystem","codeSystemVersion","decode","uuid:ID"
"Code","C25298","Code_378","http://www.cdisc.org","2023-12-15","SYSBP","b2ee68c8-e4c3-416c-b6ca-07cabdcf8a43"
"Code","C77140","Code_379","http://www.cdisc.org","2023-12-15","Clinical Test Result","d080dbbf-0bbb-47f0-adcc-a3e5b04baecb"
"Code","C49669","Code_380","http://www.cdisc.org","2023-12-15","Unit of Pressure","b91aede3-cea1-46ed-ad3c-ae638ef38680"
"Code","C62122","Code_381","http://www.cdisc.org","2023-12-15","Sitting","2237f603-1d95-4722-b4b7-1630e19ebe66"
"Code","C62166","Code_382","http://www.cdisc.org","2023-12-15","Standing","39ac4900-9091-4a2d-8ea3-181fa613ad1d"
"Code","C62167","Code_383","http://www.cdisc.org","2023-12-15","Supine Position","e0b83f30-e896-4152-a5df-48c5237a9e82"
"Code","C62164","Code_384","http://www.cdisc.org","2023-12-15","Body Position","2e14cd8c-5e03-4ef4-870d-b49c7d7479ca"
"Code","C12681","Code_385","http://www.cdisc.org","2023-12-15","Brachial Artery","dd9d0735-80f0-4513-9449-e1dd9341fea8"
"Code","C12687","Code_386","http://www.cdisc.org","2023-12-15","Common Carotid Artery","a9469c8f-a833-47b7-8238-ec3b55b945f5"
"Code","C32478","Code_387","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","dc6d9e3f-c10d-4675-840e-ba42f7febbaf"
"Code","C12715","Code_388","http://www.cdisc.org","2023-12-15","Femoral Artery","8f3762a2-b75c-4974-a7fc-24a196e2e1d0"
"Code","C12838","Code_389","http://www.cdisc.org","2023-12-15","Radial Artery","eec12548-fb06-4569-a6fe-5dd40aea4193"
"Code","C13717","Code_390","http://www.cdisc.org","2023-12-15","Anatomic Site","0ee0d1cd-4659-4b8e-8bae-3a7759ded6f9"
"Code","C25229","Code_391","http://www.cdisc.org","2023-12-15","Left","3d4eee24-12d7-42ef-af25-5a93d9ffd23e"
"Code","C25228","Code_392","http://www.cdisc.org","2023-12-15","Right","2f544720-acaa-4ca5-b351-6a8d0dc29e26"
"Code","C25185","Code_393","http://www.cdisc.org","2023-12-15","Laterality","92eb7fd9-4cb6-4077-bdc2-d8d2be2b6c9f"
"Code","C25298","Code_394","http://www.cdisc.org","2023-12-15","SYSBP","2e46a341-f194-46dc-8ec2-fa8382b88080"
"Code","C25299","Code_395","http://www.cdisc.org","2023-12-15","DIABP","6200d5dc-3068-47eb-bf2e-ad6d85e4a19b"
"Code","C77140","Code_396","http://www.cdisc.org","2023-12-15","Clinical Test Result","1066848e-1571-40fb-b654-6f66f0520bcf"
"Code","C49669","Code_397","http://www.cdisc.org","2023-12-15","Unit of Pressure","b70dd9c9-ae31-4944-8a5a-7236507f5025"
"Code","C62122","Code_398","http://www.cdisc.org","2023-12-15","Sitting","11e566f5-7592-4bff-a937-558e28ec1893"
"Code","C62166","Code_399","http://www.cdisc.org","2023-12-15","Standing","cd4f9503-10ff-46f0-bd26-433f06e374cc"
"Code","C62167","Code_400","http://www.cdisc.org","2023-12-15","Supine Position","dc7a5e9a-5056-4f7f-bbf9-7dcfe6d21b4d"
"Code","C62164","Code_401","http://www.cdisc.org","2023-12-15","Body Position","f1c5ca72-3109-4223-806d-5e4d0e66a1bd"
"Code","C12681","Code_402","http://www.cdisc.org","2023-12-15","Brachial Artery","c1d73bbe-7673-4e03-a9fe-5d0b9c90c5c6"
"Code","C12687","Code_403","http://www.cdisc.org","2023-12-15","Common Carotid Artery","69019bbc-673d-41a5-9c00-c7b4730263ea"
"Code","C32478","Code_404","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","f33e7ba7-92b2-4bbf-8d88-19bf2e81a7b6"
"Code","C12715","Code_405","http://www.cdisc.org","2023-12-15","Femoral Artery","014fd3b7-d9ff-4637-8bbc-8575b3e072a3"
"Code","C12838","Code_406","http://www.cdisc.org","2023-12-15","Radial Artery","4598a6bd-47fe-4f67-a2f7-64e903f9d155"
"Code","C13717","Code_407","http://www.cdisc.org","2023-12-15","Anatomic Site","d04718e7-317c-481a-9586-17038f5465cb"
"Code","C25229","Code_408","http://www.cdisc.org","2023-12-15","Left","300d873b-d60f-45e9-877d-14aec6317564"
"Code","C25228","Code_409","http://www.cdisc.org","2023-12-15","Right","91e4e3f5-68e1-4801-b631-27de6a93108b"
"Code","C25185","Code_410","http://www.cdisc.org","2023-12-15","Laterality","0682faf0-e767-4d54-bdf6-9ca990c46bf9"
"Code","C25299","Code_411","http://www.cdisc.org","2023-12-15","DIABP","49a3bd61-b9e5-4d5a-b6dc-b7c376c15a38"
"Code","C49677","Code_412","http://www.cdisc.org","2023-12-15","HR","06ab8732-17b1-48ac-abb3-576980aa4619"
"Code","C77140","Code_413","http://www.cdisc.org","2023-12-15","Clinical Test Result","772d3940-5c83-4fb0-afa1-91f3e990d2de"
"Code","C73688","Code_414","http://www.cdisc.org","2023-12-15","Count per Minute","9007ea2a-cd92-4267-b1d6-9ed2e7d42d19"
"Code","C62122","Code_415","http://www.cdisc.org","2023-12-15","Sitting","54bd2114-dc40-4a6f-abf8-aac8550d35e5"
"Code","C62166","Code_416","http://www.cdisc.org","2023-12-15","Standing","2140a64d-ea15-4dc6-81cb-50136400a58d"
"Code","C62167","Code_417","http://www.cdisc.org","2023-12-15","Supine Position","5e94b4bc-87e5-427a-8008-17526db088b7"
"Code","C62164","Code_418","http://www.cdisc.org","2023-12-15","Body Position","c0f7321e-4b6e-4aa4-a84b-1c880c8e5cb4"
"Code","C12681","Code_419","http://www.cdisc.org","2023-12-15","Brachial Artery","e8603d3e-4470-46a5-9f06-974a74f516ce"
"Code","C12687","Code_420","http://www.cdisc.org","2023-12-15","Common Carotid Artery","74abe037-63f8-4495-b257-2beae6abb716"
"Code","C32478","Code_421","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","b96fd318-b85f-4c48-8736-1c5d7f7e5302"
"Code","C12715","Code_422","http://www.cdisc.org","2023-12-15","Femoral Artery","2bc5df63-2f9d-4eec-b57a-ebaf2bf81775"
"Code","C12838","Code_423","http://www.cdisc.org","2023-12-15","Radial Artery","76df8d08-53ba-445e-9cd5-d0a21a01b691"
"Code","C13717","Code_424","http://www.cdisc.org","2023-12-15","Anatomic Site","8fd229a6-b701-4646-8b17-939f656739b9"
"Code","C25229","Code_425","http://www.cdisc.org","2023-12-15","Left","dacc177e-c72a-4a24-b485-904bddc5edba"
"Code","C25228","Code_426","http://www.cdisc.org","2023-12-15","Right","8d36292e-c920-4b1d-8933-1fdb7268b26c"
"Code","C25185","Code_427","http://www.cdisc.org","2023-12-15","Laterality","0d1514f3-bae1-4451-a9c0-55cd19e10c9d"
"Code","C49677","Code_428","http://www.cdisc.org","2023-12-15","HR","3b22be6e-95fc-4c6e-a071-8f7246fee583"
"Code","C174268","Code_123","http://www.cdisc.org","2023-12-15","Placebo Comparator Arm","70c5f668-6eb9-4cab-a8a3-3f20e89857cc"
"Code","C188866","Code_124","http://www.cdisc.org","2023-12-15","Data Generated Within Study","a987aabc-9370-4674-894e-cee335e099bd"
"Code","C174267","Code_125","http://www.cdisc.org","2023-12-15","Active Comparator Arm","debc6411-5b0b-4cc6-b270-ebafac367dc6"
"Code","C188866","Code_126","http://www.cdisc.org","2023-12-15","Data Generated Within Study","72413665-18a2-4abf-97e7-1516cc7939a2"
"Code","C174267","Code_127","http://www.cdisc.org","2023-12-15","Active Comparator Arm","3bed2cd8-57cd-4224-b609-9ddf528c264c"
"Code","C188866","Code_128","http://www.cdisc.org","2023-12-15","Data Generated Within Study","26b0319d-f451-451b-8a47-ae05968f25cd"
"Code","C15228","Code_136","http://www.cdisc.org","2023-12-15","Double Blind Study","cfca16f6-69be-4505-9409-aa0920445ca4"
"Code","C202487","Code_129","http://www.cdisc.org","2023-12-15","Screening Epoch","d0c2b1ba-54e6-4357-9048-89d80decd291"
"Code","C101526","Code_130","http://www.cdisc.org","2023-12-15","Treatment Epoch","fe260b60-7f83-4cc6-a4c7-f5faca6aa11e"
"Code","C101526","Code_131","http://www.cdisc.org","2023-12-15","Treatment Epoch","1b5fe3df-aec9-40c7-b6a9-7d6b360b70f6"
"Code","C101526","Code_132","http://www.cdisc.org","2023-12-15","Treatment Epoch","a32a7c47-4871-4d4a-8cc5-2acf3cf64bb5"
"Code","C202578","Code_133","http://www.cdisc.org","2023-12-15","Follow-Up Epoch","cdc15b9b-0b70-4b21-ba55-5e6a9e6b4ca7"
"Code","G30.9","Code_550","ICD-10-CM","1","Alzheimer's disease; unspecified","0ecc0061-b6c5-4e12-910e-6f325a19069a"
"Code","26929004","Code_551","SNOMED","January 31, 2018","Alzheimer's disease","c44d1cfb-9dc7-4070-acf9-f93c3b27314a"
"Code","C70793","Code_142","http://www.cdisc.org","2023-12-15","Sponsor","ea74433c-a158-4f6b-bb5f-5d489458550e"
"Code","C85826","Code_555","http://www.cdisc.org","2023-12-15","Primary Objective","6d4f4d77-1aa8-4a50-aeda-786309e93cf7"
"Code","C94496","Code_554","http://www.cdisc.org","2023-12-15","Primary Endpoint","b4083318-967a-42b7-8969-3c49db2f6e1f"
"Code","C94496","Code_556","http://www.cdisc.org","2023-12-15","Primary Endpoint","b64d5198-debc-4a64-bcc1-101ea62a2b49"
"Code","C85826","Code_558","http://www.cdisc.org","2023-12-15","Primary Objective","e021a21b-25ce-4948-859f-75f741fe19e2"
"Code","C94496","Code_557","http://www.cdisc.org","2023-12-15","Primary Endpoint","92ae64e8-47bd-47ac-988d-f36ad8814320"
"Code","C94496","Code_559","http://www.cdisc.org","2023-12-15","Primary Endpoint","e45abb93-537e-4fec-a96d-0497224bc12e"
"Code","C94496","Code_560","http://www.cdisc.org","2023-12-15","Primary Endpoint","5284bf26-44bf-4787-9099-0f06107d7a81"
"Code","C85827","Code_562","http://www.cdisc.org","2023-12-15","Secondary Objective","a6540625-c64a-4601-8244-ca59ac8831bc"
"Code","C139173","Code_561","http://www.cdisc.org","2023-12-15","Secondary Endpoint","678c8a0b-7c39-4417-8241-39ff1c9c5360"
"Code","C139173","Code_563","http://www.cdisc.org","2023-12-15","Secondary Endpoint","572989b5-e930-4392-ba8a-c2121fda6787"
"Code","C139173","Code_564","http://www.cdisc.org","2023-12-15","Secondary Endpoint","ccc8b4bd-b17e-452a-8ae3-21da1de08b87"
"Code","C85827","Code_566","http://www.cdisc.org","2023-12-15","Secondary Objective","78b2a3d6-7ac2-46d8-971f-96f853cdd8b6"
"Code","C139173","Code_565","http://www.cdisc.org","2023-12-15","Secondary Endpoint","ba98463f-4b35-443a-8b8d-21fecce86d7e"
"Code","C85827","Code_568","http://www.cdisc.org","2023-12-15","Secondary Objective","cd1b229f-dc4d-4eed-beec-b8e5e324a828"
"Code","C139173","Code_567","http://www.cdisc.org","2023-12-15","Secondary Endpoint","90266aa4-33f6-4219-bf03-bfe7b9ff1894"
"Code","C85827","Code_570","http://www.cdisc.org","2023-12-15","Secondary Objective","7c3e7a7d-a7e3-4ffe-a5ff-b807d2c022d9"
"Code","C139173","Code_569","http://www.cdisc.org","2023-12-15","Secondary Endpoint","efc4964c-e298-42c5-b146-9562fc745b21"
"Code","C49636","Code_553","http://www.cdisc.org","2023-12-15","Both","bcc2e29f-a842-4b6c-9578-27a1fe466521"
"Code","C25532","Code_571","http://www.cdisc.org","2023-12-15","Inclusion Criteria","e616b929-2eaf-4c11-904b-f3002e7497ce"
"Code","C25532","Code_572","http://www.cdisc.org","2023-12-15","Inclusion Criteria","7cd9b424-02b2-4651-bf7a-0aeeded5cf44"
"Code","C25532","Code_573","http://www.cdisc.org","2023-12-15","Inclusion Criteria","935e3b4b-5ed9-4cba-8b53-c50d653e138e"
"Code","C25532","Code_574","http://www.cdisc.org","2023-12-15","Inclusion Criteria","21def271-bdf8-4b31-9737-7f7a7c7d1573"
"Code","C25532","Code_575","http://www.cdisc.org","2023-12-15","Inclusion Criteria","e1a9e905-b7d1-4156-b8a3-741e0251f708"
"Code","C25532","Code_576","http://www.cdisc.org","2023-12-15","Inclusion Criteria","70e3fa1c-0b2f-4985-b5ee-4af70e950ebb"
"Code","C25532","Code_577","http://www.cdisc.org","2023-12-15","Inclusion Criteria","643c67ee-a207-4c0e-beb1-b102834ec6b8"
"Code","C25532","Code_578","http://www.cdisc.org","2023-12-15","Inclusion Criteria","a035d8b9-016b-4ab5-8d65-44c180919b61"
"Code","C25370","Code_579","http://www.cdisc.org","2023-12-15","Exclusion Criteria","8661a7f4-ffc6-4f7b-9491-99d6eb263473"
"Code","C25370","Code_580","http://www.cdisc.org","2023-12-15","Exclusion Criteria","a425072b-5c40-45f2-808a-a43119081985"
"Code","C25370","Code_581","http://www.cdisc.org","2023-12-15","Exclusion Criteria","0cfa8664-019b-474a-b503-e9d603fa7c32"
"Code","C25370","Code_582","http://www.cdisc.org","2023-12-15","Exclusion Criteria","a646f5a2-e4d7-4696-8ba5-b605626d6265"
"Code","C25370","Code_583","http://www.cdisc.org","2023-12-15","Exclusion Criteria","6d1e97d9-2788-4590-af1e-dfaf6aee536c"
"Code","C25370","Code_584","http://www.cdisc.org","2023-12-15","Exclusion Criteria","e964f3b1-339f-449f-9971-2ea1b78b4659"
"Code","C25370","Code_585","http://www.cdisc.org","2023-12-15","Exclusion Criteria","7f3e7fef-1e8a-4239-b0ca-b16556bee43a"
"Code","C25370","Code_586","http://www.cdisc.org","2023-12-15","Exclusion Criteria","fbcfc247-7a97-4464-ae2c-c21fa9441839"
"Code","C25370","Code_587","http://www.cdisc.org","2023-12-15","Exclusion Criteria","886ae227-247a-4f25-91b9-960ed14a0b69"
"Code","C25370","Code_588","http://www.cdisc.org","2023-12-15","Exclusion Criteria","92fdcf1e-99e9-4f8b-9728-d1ec92e4fd5b"
"Code","C25370","Code_589","http://www.cdisc.org","2023-12-15","Exclusion Criteria","a518296b-8a41-434a-809c-0996236f131e"
"Code","C25370","Code_590","http://www.cdisc.org","2023-12-15","Exclusion Criteria","37082a8d-3ed9-498e-ba6d-c0211a38b9c7"
"Code","C25370","Code_591","http://www.cdisc.org","2023-12-15","Exclusion Criteria","9ba679ef-e853-4c6b-80f0-d04e78474dbe"
"Code","C25370","Code_592","http://www.cdisc.org","2023-12-15","Exclusion Criteria","e2b8100d-6e7c-463b-ac4d-2327ee637af3"
"Code","C25370","Code_593","http://www.cdisc.org","2023-12-15","Exclusion Criteria","3e4c5aa5-a0d2-432b-ab18-c93b8e6991e9"
"Code","C25370","Code_594","http://www.cdisc.org","2023-12-15","Exclusion Criteria","53b6ce97-b07a-48ec-9ea1-ecc470e79fb2"
"Code","C25370","Code_595","http://www.cdisc.org","2023-12-15","Exclusion Criteria","25c4ffe7-cf29-4f04-b797-ac506695e4b9"
"Code","C25370","Code_596","http://www.cdisc.org","2023-12-15","Exclusion Criteria","a9d1f08e-846d-410b-a515-038d6096a1c1"
"Code","C25370","Code_597","http://www.cdisc.org","2023-12-15","Exclusion Criteria","6a843ad4-fca6-4ec6-a419-48a5a18b468d"
"Code","C25370","Code_598","http://www.cdisc.org","2023-12-15","Exclusion Criteria","86dbbe54-c749-4df5-ab99-9394e7fd46d7"
"Code","C25370","Code_599","http://www.cdisc.org","2023-12-15","Exclusion Criteria","32c43c9e-29ff-4dd9-9147-5f7ed982fa2c"
"Code","C25370","Code_600","http://www.cdisc.org","2023-12-15","Exclusion Criteria","dd87cebf-1c9d-4009-b7d6-ef0ebe76b182"
"Code","C25370","Code_601","http://www.cdisc.org","2023-12-15","Exclusion Criteria","2f71b0b8-edc7-4513-8dbf-bbb1446396df"
"Code","C29848","Code_552","http://www.cdisc.org","2023-12-15","Year","14154740-12a1-4bda-949f-58035b58457f"
"Code","C201357","Code_14","http://www.cdisc.org","2023-12-15","Before","41aa45d9-55cd-4009-b95b-57af7ce507dd"
"Code","C201355","Code_15","http://www.cdisc.org","2023-12-15","Start to Start","0bd84531-a9b5-4bc2-9dda-f43a63c94ba6"
"Code","C201357","Code_16","http://www.cdisc.org","2023-12-15","Before","574faa9e-f7d2-400d-940c-c0b129684324"
"Code","C201355","Code_17","http://www.cdisc.org","2023-12-15","Start to Start","469895de-8ad3-4347-ae4e-efdaa12270e4"
"Code","C201358","Code_19","http://www.cdisc.org","2023-12-15","Fixed Reference","3d4e8be6-eba1-4d94-9424-32c061e3f4ba"
"Code","C201355","Code_20","http://www.cdisc.org","2023-12-15","Start to Start","7754241b-0c98-4aca-8654-7fe83ef00ce8"
"Code","C201356","Code_21","http://www.cdisc.org","2023-12-15","After","51dd24d2-a0c7-4a7a-a8c3-44e02377b086"
"Code","C201355","Code_22","http://www.cdisc.org","2023-12-15","Start to Start","dfc317dc-e985-40a9-9116-52539d277d3f"
"Code","C201356","Code_24","http://www.cdisc.org","2023-12-15","After","e00c35d6-abbd-46f9-9a23-d1f22a5a4347"
"Code","C201355","Code_25","http://www.cdisc.org","2023-12-15","Start to Start","668d91bb-9b18-435c-a4ad-570d2041efa1"
"Code","C201356","Code_27","http://www.cdisc.org","2023-12-15","After","060ddfac-6296-466b-a697-df39a9ed9519"
"Code","C201355","Code_28","http://www.cdisc.org","2023-12-15","Start to Start","bb0fd6f7-ab7c-48e0-a987-736aabc6f273"
"Code","C201356","Code_30","http://www.cdisc.org","2023-12-15","After","249efa77-fe33-43d9-a23a-160be9dff1ac"
"Code","C201355","Code_31","http://www.cdisc.org","2023-12-15","Start to Start","d3dac515-75ef-4ca4-9b97-278c838aa5ca"
"Code","C201356","Code_35","http://www.cdisc.org","2023-12-15","After","4c5631db-ecfb-4f88-bbc2-69f758941f57"
"Code","C201355","Code_36","http://www.cdisc.org","2023-12-15","Start to Start","c127502b-e4ef-49cf-b03d-eb939133aa2b"
"Code","C201356","Code_40","http://www.cdisc.org","2023-12-15","After","90ef7688-e465-4589-af16-780e7a535435"
"Code","C201355","Code_41","http://www.cdisc.org","2023-12-15","Start to Start","5129faf5-5b94-4db1-a0f5-224ed7f0edfb"
"Code","C201356","Code_45","http://www.cdisc.org","2023-12-15","After","d50ba87e-a499-4034-b77b-567fe9b29980"
"Code","C201355","Code_46","http://www.cdisc.org","2023-12-15","Start to Start","d5a8e1e4-f281-418b-9895-56c9a1339c8f"
"Code","C201356","Code_50","http://www.cdisc.org","2023-12-15","After","6197540d-d3a6-4082-970e-3e34fff1a635"
"Code","C201355","Code_51","http://www.cdisc.org","2023-12-15","Start to Start","063b8796-9263-4e03-b569-9fbab7105951"
"Code","C201356","Code_53","http://www.cdisc.org","2023-12-15","After","1281087e-0abc-4139-b4d9-1d827909b287"
"Code","C201355","Code_54","http://www.cdisc.org","2023-12-15","Start to Start","145ffbb3-91ff-4ced-9d70-06fd7b251883"
"Code","C201356","Code_33","http://www.cdisc.org","2023-12-15","After","2693a846-670c-4427-afab-737aa88b35de"
"Code","C201355","Code_34","http://www.cdisc.org","2023-12-15","Start to Start","3221399a-af0e-42a5-a25c-8e4b052b4153"
"Code","C201356","Code_38","http://www.cdisc.org","2023-12-15","After","87ab8c9d-b81c-4d2f-a4b2-cad364fbc864"
"Code","C201355","Code_39","http://www.cdisc.org","2023-12-15","Start to Start","6bcf6557-fcb7-416b-a01f-3600ddab0ce9"
"Code","C201356","Code_43","http://www.cdisc.org","2023-12-15","After","73d317de-8cf4-4cc3-8a40-6b4372f6ba40"
"Code","C201355","Code_44","http://www.cdisc.org","2023-12-15","Start to Start","33d90b02-9169-486c-b28f-49a265771584"
"Code","C201356","Code_48","http://www.cdisc.org","2023-12-15","After","fd493369-7bda-48e4-8382-0d208df99ff7"
"Code","C201355","Code_49","http://www.cdisc.org","2023-12-15","Start to Start","130a3b50-7f52-4ea0-a4d3-fcf177a93f1e"
"Code","C201358","Code_56","http://www.cdisc.org","2023-12-15","Fixed Reference","341675e2-89ad-4709-9033-4f7b0d89a2bf"
"Code","C201355","Code_57","http://www.cdisc.org","2023-12-15","Start to Start","f71a9a4b-dc64-4a83-8339-2845ae0b5625"
"Code","C201358","Code_58","http://www.cdisc.org","2023-12-15","Fixed Reference","e05c5620-2607-48f2-bdbb-b5bece985718"
"Code","C201355","Code_59","http://www.cdisc.org","2023-12-15","Start to Start","eadff1fb-6e87-403f-810e-447a4f3f9f39"
"Code","C201358","Code_60","http://www.cdisc.org","2023-12-15","Fixed Reference","f46a0165-ba17-4daa-9bcf-d041364c2cab"
"Code","C201355","Code_61","http://www.cdisc.org","2023-12-15","Start to Start","85220f10-8799-4897-afa2-4d2a6f8fa157"
"Code","C201356","Code_62","http://www.cdisc.org","2023-12-15","After","f5f240e5-5fad-4bad-80ca-8327f5975917"
"Code","C201355","Code_63","http://www.cdisc.org","2023-12-15","Start to Start","8f0225f8-6b2a-4f84-8c2e-6081e291b72f"
"Code","C201356","Code_64","http://www.cdisc.org","2023-12-15","After","a55e969a-e144-4bf0-9e50-e4966e3d2756"
"Code","C201353","Code_65","http://www.cdisc.org","2023-12-15","End to Start","3640ef2a-d6ba-4bab-ba91-fa14a3ee3c53"
"Code","C201356","Code_66","http://www.cdisc.org","2023-12-15","After","4ce82301-f94a-4075-874b-f55d0d0e1305"
"Code","C201355","Code_67","http://www.cdisc.org","2023-12-15","Start to Start","c9f69c7c-6e7d-4487-aa28-aedf998e570f"
"Code","C201356","Code_68","http://www.cdisc.org","2023-12-15","After","900f1d6d-6524-4133-80cb-3eaeae728e6f"
"Code","C201353","Code_69","http://www.cdisc.org","2023-12-15","End to Start","11f1d0ea-ea9b-4efe-857e-1de815030019"
"Code","C201356","Code_70","http://www.cdisc.org","2023-12-15","After","10800742-d169-4f7c-9870-47c7d70ef426"
"Code","C201355","Code_71","http://www.cdisc.org","2023-12-15","Start to Start","6550be46-4323-4bf7-a370-773f1996f8d1"
"Code","C70793","Code_602","http://www.cdisc.org","2023-12-15","Clinical Study Sponsor","5a312f2c-0d56-4945-b2ce-c0561c791269"
"Code","GBR","Code_603","ISO 3166 1 alpha3","2020-08","United Kingdom of Great Britain and Northern Ireland","f6bc7c26-2f35-44a8-aa29-ccb47e259da0"
"Code","C94108","Code_3","http://www.cdisc.org","2023-12-15","Study Acronym","b973db0f-d563-42cb-8a54-b586448cd6cf"
"Code","C99905x1","Code_5","http://www.cdisc.org","2023-12-15","Brief Study Title","cbd0db16-e216-41d9-8903-3bc5291250ac"
"Code","C99905x2","Code_6","http://www.cdisc.org","2023-12-15","Official Study Title","17e81c2a-3212-4b82-bfab-a40137bc8efc"
"Code","C99905x3","Code_7","http://www.cdisc.org","2023-12-15","Public Study Title","657947bc-72c8-4f51-b602-7403754fe15e"
"Code","C25508","Code_8","http://www.cdisc.org","2023-12-15","Final","b0b78c9c-5130-47a2-af2e-2191c8e0d163"
"Code","C99903x1","Code_11","http://www.cdisc.org","2023-12-15","Protocol Effective Date","84143ed2-a4b0-43cb-8086-3238b43d13d0"
"Code","C41129","Code_13","http://www.cdisc.org","2023-12-15","Region","8e622ebc-7f04-4903-adae-6762ad77ab24"
"Code","150","Code_12","ISO 3166 1 alpha3","2020-08","Europe","8d75c8cb-9891-417a-8f29-10c5d5dfe184"
