"code","codeSystemVersion","instanceType","uuid:ID","id","decode","codeSystem"
"C62122","2023-12-15","Code","7ea77d1f-bad5-4e70-afae-5f14293f6147","Code_381","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","33dd93e9-3503-459e-b07a-328bd664ed71","Code_382","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","75d927d2-aeee-40eb-845f-1f33549f77f1","Code_383","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","31b9db62-b252-4510-8da8-d79c3a11bd3d","Code_384","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","b036dc6d-89b7-49b0-b6e7-a8fc5049360d","Code_385","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","66baa457-8d66-4e5d-a491-f6f0540240ad","Code_386","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","e959b482-6c25-495e-b73e-2fb3eacb3ea9","Code_387","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","fb16a5a0-b570-4a21-9b8b-cf052dd3e240","Code_388","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","e1cb1006-4900-44b5-8fd9-57dfc6d24f9a","Code_389","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","babae56a-e7b6-4a97-9f04-13a919e7746e","Code_390","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","3c501219-e702-4590-87f2-2f7c1a846e51","Code_391","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","c2a49b9e-aef2-4c0d-aeba-18e920a9565e","Code_392","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","687084ae-dc30-4d03-ae74-2af4f1af8523","Code_393","Laterality","http://www.cdisc.org"
"C25298","2023-12-15","Code","463cbdbe-9acf-4bc5-be4f-15e4288836a1","Code_394","SYSBP","http://www.cdisc.org"
"C25299","2023-12-15","Code","fe557138-2108-4c35-a1cc-386cffb7ed40","Code_395","DIABP","http://www.cdisc.org"
"C77140","2023-12-15","Code","5e4e3bb2-eda0-4c06-825d-d8979505d771","Code_396","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","a3964c28-b829-410e-8fc6-b5e3d7097446","Code_397","Unit of Pressure","http://www.cdisc.org"
"C62122","2023-12-15","Code","4236f210-2b57-4643-b81f-4c5c47b9b97f","Code_398","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","4484bc2e-36d0-4841-a196-58b6e9ad030d","Code_399","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","3e7f7134-3490-406b-9d4f-2dd3a144511f","Code_400","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","d4a10fee-a733-4309-9184-47464ec60dc2","Code_401","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","9c49ac73-c779-48a6-834a-da58c1655f19","Code_402","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","61147c88-2d6e-4793-b912-35d69dfbd186","Code_403","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","6ce8b2c0-7d31-4882-af90-c4f5056a3f61","Code_404","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","be81e100-dc18-4fe3-a111-d2f9bc8b5965","Code_405","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","3e9596f0-998f-4788-92c2-7f3055d65a48","Code_406","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","c4c92985-6c8d-4fad-a98f-9439b9aac244","Code_407","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","88990605-0ae4-4fc9-be8b-0b6ef94a165a","Code_408","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","77b54056-8bd8-4edd-bf15-8b0f75554b4f","Code_409","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","eba5025b-16a9-4da6-b10b-737e6fafe856","Code_410","Laterality","http://www.cdisc.org"
"C25299","2023-12-15","Code","567d339d-f526-4454-bb1b-8fa8feea16fa","Code_411","DIABP","http://www.cdisc.org"
"C49677","2023-12-15","Code","57d3dbf3-613d-433d-8aa7-85496143d91f","Code_412","HR","http://www.cdisc.org"
"C77140","2023-12-15","Code","4b6f9a0e-0e53-4bac-b669-6e014e8b89ca","Code_413","Clinical Test Result","http://www.cdisc.org"
"C73688","2023-12-15","Code","4216f5a0-2d54-4873-ab72-cd3c31999291","Code_414","Count per Minute","http://www.cdisc.org"
"C62122","2023-12-15","Code","ea8b0299-6bf4-43a5-b237-d56909cc406d","Code_415","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","45f99231-be15-437c-b44c-9686da1549eb","Code_416","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","1e2b1ab0-51fd-40fe-b4e1-7b766f15a516","Code_417","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","ee8d1c0f-509b-4d98-9aa6-9e8f2084e5cd","Code_418","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","7043b2b8-810d-4d36-a5d5-080dfed67051","Code_419","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","fd5dd2f7-b7e4-4709-a6f5-6c100a8008ba","Code_420","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","8ae1039e-291f-4982-9a6e-984cabd07c63","Code_421","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","c8367c8c-1844-406f-b74b-4361aa131eed","Code_422","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","8c27dc5c-9f99-4072-be72-27e8c9acb90e","Code_423","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","0f6309e3-a763-40ed-b462-341410bb48bc","Code_424","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","d3f52821-b3cb-4845-b84c-f0e8b9a5dbf8","Code_425","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","ff6ed6ca-3338-496d-9550-434c3aef592e","Code_426","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","3d6a6331-8a03-431b-9f0c-2467998a08cc","Code_427","Laterality","http://www.cdisc.org"
"C49677","2023-12-15","Code","d36fa1c2-6392-400a-92d1-8569373fc67d","Code_428","HR","http://www.cdisc.org"
"C174268","2023-12-15","Code","882fb12a-9c7b-4e2c-b17d-d27f4f673131","Code_123","Placebo Comparator Arm","http://www.cdisc.org"
"C188866","2023-12-15","Code","7e5e9b40-d71e-4c5d-8970-435a58e87cec","Code_124","Data Generated Within Study","http://www.cdisc.org"
"C174267","2023-12-15","Code","381e03aa-3e23-41c5-a12a-b10e19bcf2e7","Code_125","Active Comparator Arm","http://www.cdisc.org"
"C188866","2023-12-15","Code","c6217f20-f6cd-4df5-8854-85b4e3c57d81","Code_126","Data Generated Within Study","http://www.cdisc.org"
"C174267","2023-12-15","Code","38e82304-a3d9-4383-9275-4297d0fe461c","Code_127","Active Comparator Arm","http://www.cdisc.org"
"C188866","2023-12-15","Code","72cb4f03-4c5b-49ef-9907-c1e79cf3d63a","Code_128","Data Generated Within Study","http://www.cdisc.org"
"C15228","2023-12-15","Code","1007928b-2995-4a58-81ad-cb2457a2e186","Code_136","Double Blind Study","http://www.cdisc.org"
"C202487","2023-12-15","Code","fef912e8-d71a-4a91-8b24-b99fc71a202c","Code_129","Screening Epoch","http://www.cdisc.org"
"C101526","2023-12-15","Code","a574bbb7-ab33-4201-8f47-043728d76f97","Code_130","Treatment Epoch","http://www.cdisc.org"
"C101526","2023-12-15","Code","7a41134a-4fa1-4e73-a4e4-31c84f6ff4da","Code_131","Treatment Epoch","http://www.cdisc.org"
"C101526","2023-12-15","Code","a7c41ac3-2b94-4885-9d5d-09007509616f","Code_132","Treatment Epoch","http://www.cdisc.org"
"C202578","2023-12-15","Code","4160c00c-d2dc-411a-ae8f-7b05471fb437","Code_133","Follow-Up Epoch","http://www.cdisc.org"
"G30.9","1","Code","47fcf205-d6fc-4ce5-b2a2-141d551a3156","Code_546","Alzheimer's disease; unspecified","ICD-10-CM"
"26929004","January 31, 2018","Code","b47e3f53-af65-4269-8a46-bb3b04ef2e35","Code_547","Alzheimer's disease","SNOMED"
"C70793","2023-12-15","Code","080931fc-93d7-4db7-beb8-01aba35be6de","Code_142","Sponsor","http://www.cdisc.org"
"C85826","2023-12-15","Code","41886a61-9f6e-49fb-a319-1e8d0bfe4ff1","Code_551","Primary Objective","http://www.cdisc.org"
"C94496","2023-12-15","Code","fd959c16-ba41-4a1f-ab8d-b1f3f55e6501","Code_550","Primary Endpoint","http://www.cdisc.org"
"C94496","2023-12-15","Code","155edd52-5698-4a3e-a942-3df14fcc1478","Code_552","Primary Endpoint","http://www.cdisc.org"
"C85826","2023-12-15","Code","8daa2291-0e3d-45ba-8417-aa67cca36ba3","Code_554","Primary Objective","http://www.cdisc.org"
"C94496","2023-12-15","Code","839d506b-5864-4d87-afae-c8202b8e5f15","Code_553","Primary Endpoint","http://www.cdisc.org"
"C94496","2023-12-15","Code","46b0dc2d-8fc9-4150-9157-34daca8d8bb2","Code_555","Primary Endpoint","http://www.cdisc.org"
"C94496","2023-12-15","Code","e1380304-da90-4caf-b901-5ad7d5e31f91","Code_556","Primary Endpoint","http://www.cdisc.org"
"C85827","2023-12-15","Code","12568581-d775-40a4-8bd2-3046e5ed0a76","Code_558","Secondary Objective","http://www.cdisc.org"
"C139173","2023-12-15","Code","97147d51-46e8-4036-93fb-734b691f22b0","Code_557","Secondary Endpoint","http://www.cdisc.org"
"C139173","2023-12-15","Code","2729dce9-0e0b-4745-9f9c-ba6822967d65","Code_559","Secondary Endpoint","http://www.cdisc.org"
"C139173","2023-12-15","Code","a1e3613b-2571-4870-a283-d4a3471d2ee2","Code_560","Secondary Endpoint","http://www.cdisc.org"
"C85827","2023-12-15","Code","c166ccce-7e9a-47de-a1c3-f65196650443","Code_562","Secondary Objective","http://www.cdisc.org"
"C139173","2023-12-15","Code","dffdf9c4-0e3e-4d1c-b283-655267a03c20","Code_561","Secondary Endpoint","http://www.cdisc.org"
"C85827","2023-12-15","Code","0fe499f3-e218-4295-b932-612f80672d92","Code_564","Secondary Objective","http://www.cdisc.org"
"C139173","2023-12-15","Code","f01a7d66-7567-4871-a677-b29bc2efef23","Code_563","Secondary Endpoint","http://www.cdisc.org"
"C85827","2023-12-15","Code","23ce21b5-8e3b-4a4d-981c-ab61e15332d9","Code_566","Secondary Objective","http://www.cdisc.org"
"C139173","2023-12-15","Code","0b1cd12e-c894-49ec-b297-d4aca5bfcb89","Code_565","Secondary Endpoint","http://www.cdisc.org"
"C49636","2023-12-15","Code","d3e61853-688d-4535-b866-34bd5f778f9b","Code_549","Both","http://www.cdisc.org"
"C25532","2023-12-15","Code","3d6f52e2-39ab-4017-932f-3fde55852f8c","Code_567","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","ae42407c-3dbb-4896-ac0b-62f7cb2d0060","Code_568","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","323e6a69-2510-42c3-9f21-b01f38de2aaf","Code_569","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","0e32b8dc-4d21-4446-a588-115d1d42cf1b","Code_570","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","5d26f14d-a3e7-4636-9c80-938acb30f2be","Code_571","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","2bd2055d-8ed3-4c92-bf05-ff553bf5c4dc","Code_572","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","c89538a8-a15c-4863-8fc8-14a028a6037f","Code_573","Inclusion Criteria","http://www.cdisc.org"
"C25532","2023-12-15","Code","cd542476-bfba-4470-86c0-978c32013ee4","Code_574","Inclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","17d0527c-e48b-4b21-b0b9-ecb0ec51124c","Code_575","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","478bff52-9464-4a82-939a-53f9958cf4f4","Code_576","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","712616c1-f5c2-453c-98d2-ec85048029b4","Code_577","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","54e11e86-3ad1-45a0-a783-447cb49ccbe8","Code_578","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","17c39072-81b4-4b7e-8744-e01733653e27","Code_579","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","b648f0d4-5088-44d5-b23d-7206eaae9364","Code_580","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","86f1bcfb-7f17-4a7e-980f-cbde5107089a","Code_581","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","7d999de1-94bb-427d-9390-b4ca4f30a7e0","Code_582","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","9d250148-8f19-4555-8a50-0fb7a9d4ac76","Code_583","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","c041943a-7216-4ee1-9c35-445a25b26603","Code_584","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","c5037fd3-2d38-4cd2-aaca-12d866c873ac","Code_585","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","a55e8f73-4b2d-48bf-878b-093e86c5583f","Code_586","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","0f4164d3-d0c3-4ebf-9cbc-284564ad576c","Code_587","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","16119d10-c4bc-42c8-8cd5-1a1550d9d461","Code_588","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","22ad5788-188c-44b4-a9e3-bc3013d9b151","Code_589","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","3a0ffb05-d4e7-4df0-8c45-d5905ac1b953","Code_590","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","8e04cc1c-3743-4606-9b45-576f953346be","Code_591","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","9dcd4b2d-4216-4acd-b52e-49d2785a6112","Code_592","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","5379707e-de44-4c3d-aa88-845e6283ff22","Code_593","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","95f3d7e2-92d3-47ea-ad25-f8deaad5de34","Code_594","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","ccef9bb9-518d-4d82-9939-65a0ede5a7a6","Code_595","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","8444ad17-25b0-4c0d-8f1d-a626662fbc49","Code_596","Exclusion Criteria","http://www.cdisc.org"
"C25370","2023-12-15","Code","5d165ce7-dd2b-4086-8c4f-979acf0756e1","Code_597","Exclusion Criteria","http://www.cdisc.org"
"C29848","2023-12-15","Code","a0c082c2-09ae-4f7d-aab4-80f1a37dbd31","Code_548","Year","http://www.cdisc.org"
"C201357","2023-12-15","Code","1cdbc0f8-d888-4423-9b9f-c0e4f84a2c21","Code_14","Before","http://www.cdisc.org"
"C201355","2023-12-15","Code","b5873561-ad9a-445d-afbf-8c243e7e819d","Code_15","Start to Start","http://www.cdisc.org"
"C201357","2023-12-15","Code","7765302a-ba3b-4c9a-9953-e5122e3a755a","Code_16","Before","http://www.cdisc.org"
"C201355","2023-12-15","Code","92f15ab6-3483-40a5-bc92-97617baeade0","Code_17","Start to Start","http://www.cdisc.org"
"C201358","2023-12-15","Code","5935d75d-ec56-47ff-a1e5-d9e46a8c93ce","Code_19","Fixed Reference","http://www.cdisc.org"
"C201355","2023-12-15","Code","8fdb82b1-f384-4285-a447-4d2715a65e55","Code_20","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","9de2d26b-1885-4240-93ee-2c482e94c126","Code_21","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","a9ce3f9a-4661-4536-86dd-3d9198280442","Code_22","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","111a5344-a32a-4a5f-a7fa-83c281a6766a","Code_24","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","9742f8ba-64d3-4ed8-a6e1-077bdb4a1305","Code_25","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","5ed2a735-bde6-4f8c-a267-6d89cd99a151","Code_27","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","0a8d79ee-acb2-4ff2-baf2-3e9d9f217e0f","Code_28","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","bb22ac52-2434-4195-ba9e-bb2d59ac505c","Code_30","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","96ed0af0-a59e-4285-8d3f-bc58ac912caf","Code_31","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","eb15f111-3e55-4601-88ab-fd0cf1d39de2","Code_35","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","e9e1ab16-790d-4d1d-926f-56e201818405","Code_36","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","1a8d40ec-cff2-4a30-a665-caf4c55ddadd","Code_40","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","c9c9d9f0-76e3-46a5-a20e-6ee5a8a12da2","Code_41","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","0ac6aae9-0275-4fc6-ad41-bbd065a717d3","Code_45","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","129768f6-8c56-4544-9d2f-cb2cb3a02804","Code_46","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","66477aed-8c4b-43fa-b565-50e99206aaa6","Code_50","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","db0648bf-437c-4f32-9364-a9fe167b2c95","Code_51","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","8523c528-818b-477a-8bba-87c547765509","Code_53","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","f240184d-3856-4079-8892-751555f58d9a","Code_54","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","e36f1812-e59b-4038-91a5-2ac8f7324d83","Code_33","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","b2885b30-5e6d-455b-aaa2-6c7b4b1cbe50","Code_34","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","35a62d95-a6ec-44b7-9cd3-6ee32becfa39","Code_38","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","63dbe6b9-b045-441f-b699-bdc132bb5836","Code_39","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","03741e33-5fbc-464f-9297-e3c6b8667f16","Code_43","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","5788f42a-11db-40ff-adba-d21854b0b126","Code_44","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","30e9dcaf-5743-49d8-a362-593e7a5071d9","Code_48","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","c4fb2617-2abb-4ac4-a18a-e06c6cf2b3a1","Code_49","Start to Start","http://www.cdisc.org"
"C201358","2023-12-15","Code","edf7e414-cb99-4e52-ad40-e195717a4f5a","Code_56","Fixed Reference","http://www.cdisc.org"
"C201355","2023-12-15","Code","2ae4ad41-2734-4dbf-82c3-53fbefd2a40c","Code_57","Start to Start","http://www.cdisc.org"
"C201358","2023-12-15","Code","20b09480-347d-4277-acc7-85c1ff88ef91","Code_58","Fixed Reference","http://www.cdisc.org"
"C201355","2023-12-15","Code","7cb5db6f-96f9-4d61-8f16-160d4d6c3440","Code_59","Start to Start","http://www.cdisc.org"
"C201358","2023-12-15","Code","ba51836d-90c6-44e2-9b3a-fe1ed5beb163","Code_60","Fixed Reference","http://www.cdisc.org"
"C201355","2023-12-15","Code","020082e9-c660-408d-9bac-a3f79179f7d5","Code_61","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","a090b154-bbf9-4331-b5bf-b89f743d0c53","Code_62","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","022c9809-5802-4245-bf5e-880074324f76","Code_63","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","91da663f-e0e0-4673-9126-700ff201d41c","Code_64","After","http://www.cdisc.org"
"C201353","2023-12-15","Code","660e8ec4-1fd4-4897-b72a-725f820190d5","Code_65","End to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","9630363a-d2c2-4247-a8d5-32b2a1cc6312","Code_66","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","9b0a649f-1f01-450b-b6b9-09d0119829e2","Code_67","Start to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","0256ef1a-2f5a-4aa6-b7b3-a602598ccc90","Code_68","After","http://www.cdisc.org"
"C201353","2023-12-15","Code","bb6af369-2f4d-4cb1-959c-71579bc8394f","Code_69","End to Start","http://www.cdisc.org"
"C201356","2023-12-15","Code","752d57f6-e591-419e-a34a-b6b9d10ea770","Code_70","After","http://www.cdisc.org"
"C201355","2023-12-15","Code","81033e85-f550-49aa-bae1-93cef3ce5dfd","Code_71","Start to Start","http://www.cdisc.org"
"C70793","2023-12-15","Code","b5f9c71e-82ff-4e55-be90-dcd617adb0af","Code_598","Clinical Study Sponsor","http://www.cdisc.org"
"GBR","2020-08","Code","df57e869-e6bd-4f60-93d6-8dd1c0141c77","Code_599","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3"
"C94108","2023-12-15","Code","58210b63-8b3a-4799-850f-6cd292891045","Code_3","Study Acronym","http://www.cdisc.org"
"C99905x1","2023-12-15","Code","97f2fadc-eaec-44b6-9be3-ae44626e8fb7","Code_5","Brief Study Title","http://www.cdisc.org"
"C99905x2","2023-12-15","Code","2b70b5f5-6110-46d2-8157-d77537487069","Code_6","Official Study Title","http://www.cdisc.org"
"C99905x3","2023-12-15","Code","da3e7829-225b-401f-b48a-c6e137c84933","Code_7","Public Study Title","http://www.cdisc.org"
"C25508","2023-12-15","Code","6c06af5f-b821-4934-a47e-8fbe22987ba6","Code_8","Final","http://www.cdisc.org"
"C99903x1","2023-12-15","Code","6b56776b-eddd-4d64-8314-6fe3f486f451","Code_11","Protocol Effective Date","http://www.cdisc.org"
"C41129","2023-12-15","Code","f434b9bb-cf5e-4a49-a545-149d7b5c622a","Code_13","Region","http://www.cdisc.org"
"150","2020-08","Code","3febec6d-581e-4288-8aa8-1063a192f020","Code_12","Europe","ISO 3166 1 alpha3"
