"uuid:ID","id","instanceType","code","codeSystem","codeSystemVersion","decode"
"09132918-6040-4172-9e86-8bf8e1310b38","Code_379","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"aee170fe-d6ae-48cc-9539-26bee0a2f20c","Code_380","Code","C49669","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"852ec40a-5dcb-4e77-a882-572e317988a6","Code_381","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"17fd7e14-81d9-4d5a-a33f-2562ab94f411","Code_382","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"069eaf59-8770-4c3c-9c2b-c30d54204d52","Code_383","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"b9efc173-796a-4977-a7c1-3f6950cf4973","Code_384","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"0b2b555a-eb0d-424b-b2b6-cc4d0f42def9","Code_385","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"864b720a-204a-4983-bd9d-8c9f7dc45b84","Code_386","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"ee6bea5b-3442-40c6-b9f1-5563e7586db7","Code_387","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"ff0a1460-1773-494a-a8be-d38f82149780","Code_388","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"c72f93c9-7df8-4e66-8a72-19e76cf8c554","Code_389","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"fb9d4aa3-563b-4ff8-8385-eb4e74c5e53e","Code_390","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"43eb4dc0-dc92-4ba2-b748-c17407813db6","Code_391","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"b3c35862-21ce-4a4e-86f0-521201a8de79","Code_392","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"70ba9a1d-a71d-408d-b9fd-d77431a45ceb","Code_393","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"a2c3e99d-ad1e-4af4-9013-ecb7ab6cd97f","Code_394","Code","C25298","http://www.cdisc.org","2023-12-15","SYSBP"
"802f731e-23a6-4cab-b18b-e91b41f7969c","Code_395","Code","C25299","http://www.cdisc.org","2023-12-15","DIABP"
"03f3f7b1-c396-4c3a-b930-86f425fb5dd9","Code_396","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"40d1e25d-44f1-4d30-8276-7dc9be9d268b","Code_397","Code","C49669","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"ad1c218e-684c-4825-8aad-16bffeb3132c","Code_398","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"e19fa1ef-8c54-4914-ba01-c073fceab0a3","Code_399","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"87edfd05-ad3a-4da5-a371-2fc759c9176c","Code_400","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"4cd3acd5-9864-461b-b138-f3a1b98ce00d","Code_401","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"02f59f7e-1fc2-4044-9bda-76c0e0f4d1d3","Code_402","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"63f10e04-a7bc-413d-87be-95e1efa34850","Code_403","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"efdee2c2-7a0d-4ceb-820b-5ca06fb6832d","Code_404","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"2f33c171-f949-4683-a10a-e0a7e5e58966","Code_405","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"1a00fd97-1f5a-4774-9415-2bfb33bcb335","Code_406","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"29b8a4aa-4bc7-46b1-9c6a-14a792ea8017","Code_407","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"96b80b2c-9861-405c-982a-435a8afe4eb5","Code_408","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"e8dcfd87-ceba-45e6-995a-18ea9a76fba4","Code_409","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"9a33e98c-d6d6-4dc6-9320-9849284bcc20","Code_410","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"bd0cde38-e081-48de-b1f7-f4fadf9b063b","Code_411","Code","C25299","http://www.cdisc.org","2023-12-15","DIABP"
"f85bcb18-e69d-4145-ad52-4671d86901fe","Code_412","Code","C49677","http://www.cdisc.org","2023-12-15","HR"
"9d70765e-fecf-4254-8e9b-1bef559c8731","Code_413","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"59b6d675-686f-438f-815a-8a7cfa72d05d","Code_414","Code","C73688","http://www.cdisc.org","2023-12-15","Count per Minute"
"4f662610-1260-4245-8c14-2aa70ac51485","Code_415","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"ed85df38-63df-48e0-907a-ce5c7bb16e36","Code_416","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"f392bef6-74ab-4993-ab65-18f500a7eae5","Code_417","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"f7116020-0087-4985-9139-b3a4ff396b9e","Code_418","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"ba2ca315-925c-427b-8b34-4c68ea288ce2","Code_419","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"374c8764-74ba-4cda-b9d7-bbe0b776b2b3","Code_420","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"35641d0d-06d9-4206-8214-06b450ca4280","Code_421","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"2fadc569-a5ec-4395-a437-a6be7cacf34d","Code_422","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"958b8811-cd05-48ef-a3bb-9b00828eae2d","Code_423","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"3de430a5-0ef4-48d5-9eca-ed7f63812a56","Code_424","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"cd0f5ca3-53c8-4665-a24c-51c9884d5cb7","Code_425","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"c90c079d-606c-4b4d-81ff-cc82c49fc554","Code_426","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"a00a0867-3a63-4656-8ff2-ce0bdeae36c8","Code_427","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"444addcb-994b-4687-b464-96ecd3c2ddb9","Code_428","Code","C49677","http://www.cdisc.org","2023-12-15","HR"
"2b19fd5b-ec9b-444c-ab78-d4e80eb13daa","Code_123","Code","C174268","http://www.cdisc.org","2023-12-15","Placebo Comparator Arm"
"fccf9a73-db9b-4062-8d1d-05d602065340","Code_124","Code","C188866","http://www.cdisc.org","2023-12-15","Data Generated Within Study"
"71fb35bc-8fd8-417f-870b-526aee98450b","Code_125","Code","C174267","http://www.cdisc.org","2023-12-15","Active Comparator Arm"
"25babd07-0445-4a44-84a5-38bd181235dd","Code_126","Code","C188866","http://www.cdisc.org","2023-12-15","Data Generated Within Study"
"63a58914-24ad-4f62-9181-fe8e6f0b7687","Code_127","Code","C174267","http://www.cdisc.org","2023-12-15","Active Comparator Arm"
"83b29169-bea8-4996-a9a0-4b9d825a5cc7","Code_128","Code","C188866","http://www.cdisc.org","2023-12-15","Data Generated Within Study"
"831f6832-cddf-4caf-80e3-a9486fc081f8","Code_136","Code","C15228","http://www.cdisc.org","2023-12-15","Double Blind Study"
"6923ea5b-2e07-4820-9f1f-68babfd9115d","Code_129","Code","C202487","http://www.cdisc.org","2023-12-15","Screening Epoch"
"259fa916-8791-4454-9a09-b3e64ae5f50e","Code_130","Code","C101526","http://www.cdisc.org","2023-12-15","Treatment Epoch"
"29305994-9e4a-46ce-9707-2db6a7df227e","Code_131","Code","C101526","http://www.cdisc.org","2023-12-15","Treatment Epoch"
"899c2141-8e3d-48d3-aa76-13b58742b7f9","Code_132","Code","C101526","http://www.cdisc.org","2023-12-15","Treatment Epoch"
"cc2c7250-2f6e-410d-af29-f5f0e2adbf2c","Code_133","Code","C202578","http://www.cdisc.org","2023-12-15","Follow-Up Epoch"
"7410088e-bb21-4da2-9828-d3cfe70a1555","Code_550","Code","G30.9","ICD-10-CM","1","Alzheimer's disease; unspecified"
"43f499a9-ca5a-4a4d-969a-ab66a577fbe4","Code_551","Code","26929004","SNOMED","January 31, 2018","Alzheimer's disease"
"f389ac7e-6fb4-4635-a37f-01ab2d189e68","Code_142","Code","C70793","http://www.cdisc.org","2023-12-15","Sponsor"
"0bb2d75b-ba74-4a03-ad05-6fde28ea0bb1","Code_555","Code","C85826","http://www.cdisc.org","2023-12-15","Primary Objective"
"a9f4571a-a4ad-4cce-9295-5e9038768622","Code_554","Code","C94496","http://www.cdisc.org","2023-12-15","Primary Endpoint"
"7289bbd2-f10c-4fc7-aa4e-71a0d8820e18","Code_556","Code","C94496","http://www.cdisc.org","2023-12-15","Primary Endpoint"
"d06411cc-a956-4df2-bb1e-9349144dc1bf","Code_558","Code","C85826","http://www.cdisc.org","2023-12-15","Primary Objective"
"9215d979-2f1b-427d-9fd9-5ba5878da889","Code_557","Code","C94496","http://www.cdisc.org","2023-12-15","Primary Endpoint"
"b67fa24d-9deb-4667-8fb1-b2581653df39","Code_559","Code","C94496","http://www.cdisc.org","2023-12-15","Primary Endpoint"
"54d104a3-e823-4044-b3c9-cfa088f4331f","Code_560","Code","C94496","http://www.cdisc.org","2023-12-15","Primary Endpoint"
"44d0a920-9085-4c75-832e-30fb51f53d7d","Code_562","Code","C85827","http://www.cdisc.org","2023-12-15","Secondary Objective"
"33317540-231c-4528-aa79-d19d433d3d14","Code_561","Code","C139173","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"7dc74d87-2692-40c9-ac12-1c4aeae85110","Code_563","Code","C139173","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"ccc0b128-d8f2-4168-89e6-5f304b4f793d","Code_564","Code","C139173","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"96cdc96f-4061-4e8a-9b47-860d61c6dc09","Code_566","Code","C85827","http://www.cdisc.org","2023-12-15","Secondary Objective"
"f3c68e16-09f6-4719-aaf6-7118eeb296cb","Code_565","Code","C139173","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"5f388426-7f9c-4bd7-a63d-f290d97f072a","Code_568","Code","C85827","http://www.cdisc.org","2023-12-15","Secondary Objective"
"9326d567-9add-4155-9d9e-145a44af91c1","Code_567","Code","C139173","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"ffbc0955-34f2-4f6b-bf8d-baaad2702c04","Code_570","Code","C85827","http://www.cdisc.org","2023-12-15","Secondary Objective"
"098548f1-c93b-4ecb-b7f1-59a0fe0f77b2","Code_569","Code","C139173","http://www.cdisc.org","2023-12-15","Secondary Endpoint"
"75583952-dd88-487f-b080-c13e27f29440","Code_553","Code","C49636","http://www.cdisc.org","2023-12-15","Both"
"00d439fe-dd42-4948-8fd0-244c753ab06d","Code_571","Code","C25532","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"b94a706d-202f-4ce7-999d-fe82d140f636","Code_572","Code","C25532","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"fa9a025d-7253-4d6e-8154-f200d8f92a27","Code_573","Code","C25532","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"228b40ae-5c3b-4fdb-b056-d5d036c567de","Code_574","Code","C25532","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"e49ba634-1b67-448a-bef2-b507922a0a5d","Code_575","Code","C25532","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"ddb932d4-e370-4107-89a3-4a38609b13dd","Code_576","Code","C25532","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"97e94509-485a-45a8-a281-82db85dec0fc","Code_577","Code","C25532","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"88054c8b-af2a-4126-b893-50963a9c47df","Code_578","Code","C25532","http://www.cdisc.org","2023-12-15","Inclusion Criteria"
"8f45b224-e542-4714-9ed2-7ac4cab249b4","Code_579","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"cc44488a-8f43-4b13-8dc6-de66fb9473bd","Code_580","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"41106973-5216-4c8c-a7c9-db14cce7e647","Code_581","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"6c16cca0-3129-431d-90cf-27512b90cd03","Code_582","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"646a4c06-bc67-45a5-a476-43cd4ce19892","Code_583","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"e29c4e36-b70b-4d8c-b36e-dbb73fd9e62a","Code_584","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"67724c51-c7cb-4a38-b9a6-6fe60afa6c67","Code_585","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"c9459523-0171-4b24-a283-843c95f13592","Code_586","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"2642bb4f-7ec7-489d-a506-20a9e60a73a0","Code_587","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"013c1271-e07c-4b53-b168-d2a1d9ee5681","Code_588","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"1bb3876f-b34f-44d1-be8e-67b73d2280f6","Code_589","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"84093a7f-f0dc-4f61-9868-b0956484d67a","Code_590","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"5fc4fda5-e96c-4357-a481-2f2db1ea998e","Code_591","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"d75e1950-34ea-49d7-9459-ab0b16887275","Code_592","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"2c859859-5621-436f-ba18-d10aa6485242","Code_593","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"2ed70618-ae1c-4ff0-ad25-6192646afdd9","Code_594","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"8ca037c4-ff79-4ef3-85c5-8cac6eb8a795","Code_595","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"ddc5f650-5dae-4f48-bd47-be9cfe7575e0","Code_596","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"9fb66dde-0e7e-4ab7-bf18-3743b28c52da","Code_597","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"2b8f5121-48b6-4467-9633-e5dabbf14f53","Code_598","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"e382396a-1dde-4411-88ca-5481ce351ede","Code_599","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"5477cbf2-fca1-4168-b8b4-39645c37aa8b","Code_600","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"72c67f43-37a1-43e0-a213-678b85879862","Code_601","Code","C25370","http://www.cdisc.org","2023-12-15","Exclusion Criteria"
"3d9cb57f-6e8e-424a-9aaa-0d316b559d9e","Code_552","Code","C29848","http://www.cdisc.org","2023-12-15","Year"
"caeeab33-46f1-44cb-b8a1-0fb91c6020d4","Code_14","Code","C201357","http://www.cdisc.org","2023-12-15","Before"
"7947d778-4128-4f04-8f6c-73c8ac5cc679","Code_15","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"e8270f61-a6f4-4019-8f88-f2b62b0da668","Code_16","Code","C201357","http://www.cdisc.org","2023-12-15","Before"
"f2b871c4-9e80-429d-a165-c2e2407f8a46","Code_17","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"d0ca7846-d2bb-4805-adab-13990d618f94","Code_19","Code","C201358","http://www.cdisc.org","2023-12-15","Fixed Reference"
"61c41667-405f-424c-87aa-e7bf51287b71","Code_20","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"f346b083-cc99-4392-9ea0-b4f5f96fe519","Code_21","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"2b4cf28e-8604-40f6-91dc-921ce4a89f70","Code_22","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"928c7462-380c-46df-b3d2-975c2596dff3","Code_24","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"4e8d597c-4e95-4b8e-8e0d-996d64623672","Code_25","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"3f1c6982-7027-4d56-b026-4b0770ebbdba","Code_27","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"8b905388-90c0-444c-8b45-59eea2201693","Code_28","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"294101f4-f9c7-4d58-863a-41c2610a119f","Code_30","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"7cc7ba12-797c-4bb8-ac0e-068f839e0aae","Code_31","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"41007d66-4291-4a9d-ac9a-9c50d6ee5e8f","Code_35","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"aef57258-d1fa-4f0e-87bd-aaff51a709ea","Code_36","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"3a4fefef-1277-4555-b7f6-562574ad45f6","Code_40","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"03c08979-dd9a-47c4-a69c-ffb51a79004f","Code_41","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"490e09b1-1b07-429d-b8bd-c341591856e3","Code_45","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"c8095f47-63c5-454c-a400-609a3104f3a1","Code_46","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"305214d2-225f-4283-9299-ee3702ab01c3","Code_50","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"fabc904b-7c96-484b-96a7-6496edcf29ba","Code_51","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"410d18e3-4337-4039-9076-af3d28b41ee5","Code_53","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"d50aa481-17e9-4bd7-afe3-2d959c7246d0","Code_54","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"a73413a0-3396-403b-90d9-fe8136a8890e","Code_33","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"077aa953-29d8-4109-a3ec-81c9d0a0d0f2","Code_34","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"8f354c4e-0415-4988-a3c7-f9a54feca9bc","Code_38","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"d32db458-6067-4713-af3e-215c38b2ecf7","Code_39","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"164318df-aca9-4244-9557-83335860a5ee","Code_43","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"45a0923d-211f-4a25-95b9-6cfbef668a1c","Code_44","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"85f63407-0355-4589-a069-335f80964ea5","Code_48","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"f2ba70d7-a258-42c3-a05d-0335bd969359","Code_49","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"eb9ede3d-7fa0-41da-8dd4-a5d830ff1369","Code_56","Code","C201358","http://www.cdisc.org","2023-12-15","Fixed Reference"
"bc7c811d-7d36-4b61-8cc8-4a2349dbfc67","Code_57","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"24894c6c-89c2-4143-9b19-494c00291739","Code_58","Code","C201358","http://www.cdisc.org","2023-12-15","Fixed Reference"
"9a1e6ba9-f070-41e7-a0cb-e4bebc49bec2","Code_59","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"c7b1ecee-dcb5-4667-8fbe-ef2f2cdb53c5","Code_60","Code","C201358","http://www.cdisc.org","2023-12-15","Fixed Reference"
"73a4c973-e5b7-42d6-ba5c-773001cc7d80","Code_61","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"a5d74a3d-b224-4ad3-9b7b-b8011ec884c1","Code_62","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"29a81299-f078-45b6-adb4-87f37e87cc53","Code_63","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"c4ec9e21-7ca8-44e4-9c96-36cb708ccd68","Code_64","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"87a79a95-684e-4340-bc6e-1d9273e92f83","Code_65","Code","C201353","http://www.cdisc.org","2023-12-15","End to Start"
"e7fd3d4a-8669-4eee-a523-ff3208b6830b","Code_66","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"8ca0a67a-1da0-4de6-8165-4f527ed1743e","Code_67","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"5673ea2d-fa19-432a-adff-7e5c07611d1f","Code_68","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"a85ece92-87da-4613-b257-009714f4bab9","Code_69","Code","C201353","http://www.cdisc.org","2023-12-15","End to Start"
"81bf3ad4-b027-4e4f-9923-b5e7554379a6","Code_70","Code","C201356","http://www.cdisc.org","2023-12-15","After"
"1e86d41f-d6fc-4a68-96b9-762816bff316","Code_71","Code","C201355","http://www.cdisc.org","2023-12-15","Start to Start"
"dacf01cf-fb44-429d-9b27-d92dd41fba77","Code_602","Code","C70793","http://www.cdisc.org","2023-12-15","Clinical Study Sponsor"
"5cbe4c31-f98c-4491-bcdb-d07a38e067e5","Code_603","Code","GBR","ISO 3166 1 alpha3","2020-08","United Kingdom of Great Britain and Northern Ireland"
"8ef8b1b2-413b-4135-9615-8bef6e8fe3e4","Code_3","Code","C94108","http://www.cdisc.org","2023-12-15","Study Acronym"
"8a876b99-88a2-4ca3-ab49-c992805de3f6","Code_5","Code","C99905x1","http://www.cdisc.org","2023-12-15","Brief Study Title"
"784b6482-9245-4bfe-8733-29a12b7b984c","Code_6","Code","C99905x2","http://www.cdisc.org","2023-12-15","Official Study Title"
"994047f8-69ec-433a-9a21-da0053de4a04","Code_7","Code","C99905x3","http://www.cdisc.org","2023-12-15","Public Study Title"
"e3a7d2cc-b7d4-43d1-9882-6bdab4a47a40","Code_8","Code","C25508","http://www.cdisc.org","2023-12-15","Final"
"3cc65c2c-e8c6-4e1c-ae79-3b0af3521d83","Code_11","Code","C99903x1","http://www.cdisc.org","2023-12-15","Protocol Effective Date"
"d8716498-8040-460c-961c-c9a49035307c","Code_13","Code","C41129","http://www.cdisc.org","2023-12-15","Region"
"ca7698e1-55c5-480c-be87-f402451586f8","Code_12","Code","150","ISO 3166 1 alpha3","2020-08","Europe"
