"id","uuid:ID","instanceType","codeSystem","codeSystemVersion","decode","code"
"Code_382","b6eece4b-1b74-43bf-9605-80ffd8f48696","Code","http://www.cdisc.org","2023-12-15","Standing","C62166"
"Code_383","dc84c31d-353b-4d07-8de3-beaa0854ef72","Code","http://www.cdisc.org","2023-12-15","Supine Position","C62167"
"Code_384","90870be9-f3f0-4ab5-b2c9-f98a492d35c8","Code","http://www.cdisc.org","2023-12-15","Body Position","C62164"
"Code_385","2d48e251-1bba-45da-a444-787f4415a52f","Code","http://www.cdisc.org","2023-12-15","Brachial Artery","C12681"
"Code_386","035e5887-d130-4a47-9f3b-36e87a94d97d","Code","http://www.cdisc.org","2023-12-15","Common Carotid Artery","C12687"
"Code_387","4555db40-7d2f-41be-babb-f82783e6ecf7","Code","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","C32478"
"Code_388","c8833335-ac69-43a4-a832-6980fd3e6af1","Code","http://www.cdisc.org","2023-12-15","Femoral Artery","C12715"
"Code_389","177b947c-091b-4db6-8e51-f93e9b56d5cf","Code","http://www.cdisc.org","2023-12-15","Radial Artery","C12838"
"Code_390","0b106a70-d504-4294-8229-42bb242eda1b","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_391","6949e6ba-6f87-40f6-aba2-69070c02e3ac","Code","http://www.cdisc.org","2023-12-15","Left","C25229"
"Code_392","71351ccd-8bd8-4b52-b7fe-939924362f25","Code","http://www.cdisc.org","2023-12-15","Right","C25228"
"Code_393","c40813f9-696a-4028-b7ec-debf1e6e5108","Code","http://www.cdisc.org","2023-12-15","Laterality","C25185"
"Code_394","e90450fd-0c9c-4379-a743-0114ff024d09","Code","http://www.cdisc.org","2023-12-15","SYSBP","C25298"
"Code_395","31efca97-14a6-44c0-b8d7-0c161e8489d4","Code","http://www.cdisc.org","2023-12-15","DIABP","C25299"
"Code_396","a6027835-828b-414f-b7fb-8a607ea7db20","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_397","dcd8f6e7-be8a-4285-af99-dec08d392a0a","Code","http://www.cdisc.org","2023-12-15","Unit of Pressure","C49669"
"Code_398","9053cadb-cc4f-476a-9e4c-3b7a89c8fbb4","Code","http://www.cdisc.org","2023-12-15","Sitting","C62122"
"Code_399","3ee5e7d4-007e-4311-8f9d-6e4f35a7f9bb","Code","http://www.cdisc.org","2023-12-15","Standing","C62166"
"Code_400","5eec197c-ac93-449c-8ad4-1d165a86a164","Code","http://www.cdisc.org","2023-12-15","Supine Position","C62167"
"Code_401","f40f7582-36c9-4abe-8a93-5c759e619898","Code","http://www.cdisc.org","2023-12-15","Body Position","C62164"
"Code_402","d41b3efe-56b7-4089-b6ed-aef752e58b31","Code","http://www.cdisc.org","2023-12-15","Brachial Artery","C12681"
"Code_403","67dc5250-bd94-4951-b09a-cc91d48fd776","Code","http://www.cdisc.org","2023-12-15","Common Carotid Artery","C12687"
"Code_404","18093b64-0072-4a84-96d1-9e0cfc9a5a7d","Code","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","C32478"
"Code_405","adb639b7-a564-41ef-b741-43c1a213bae7","Code","http://www.cdisc.org","2023-12-15","Femoral Artery","C12715"
"Code_406","c3130709-5e74-4c71-b8e6-4a9ac68d6ce2","Code","http://www.cdisc.org","2023-12-15","Radial Artery","C12838"
"Code_407","2dc409b9-795c-43ec-a64d-3b57ca771756","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_408","1de14d21-ff0a-47d4-981c-7c9ed10024bd","Code","http://www.cdisc.org","2023-12-15","Left","C25229"
"Code_409","d2d92c47-8d9e-4dd8-b328-4854ee4d6a3a","Code","http://www.cdisc.org","2023-12-15","Right","C25228"
"Code_410","4c3c4985-3460-4ee4-a450-6cd75d509809","Code","http://www.cdisc.org","2023-12-15","Laterality","C25185"
"Code_411","e27bbd56-72b9-40f8-aa04-41d37daceecf","Code","http://www.cdisc.org","2023-12-15","DIABP","C25299"
"Code_412","e6943355-35b6-46d7-bfae-b4c152a85c4f","Code","http://www.cdisc.org","2023-12-15","HR","C49677"
"Code_413","d2b000f6-8683-4771-af17-3521ab2adde2","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_414","fdcede56-5418-4736-9e49-0133646b23aa","Code","http://www.cdisc.org","2023-12-15","Count per Minute","C73688"
"Code_415","7fb894c0-06c4-4e40-a552-be92dae72854","Code","http://www.cdisc.org","2023-12-15","Sitting","C62122"
"Code_416","3a44e385-621f-40e2-8f3e-cf9844987217","Code","http://www.cdisc.org","2023-12-15","Standing","C62166"
"Code_417","6f5b61c8-9d12-42fa-9c87-e066e358e6a3","Code","http://www.cdisc.org","2023-12-15","Supine Position","C62167"
"Code_418","05459ee1-9140-4ab0-94da-7959b93e5388","Code","http://www.cdisc.org","2023-12-15","Body Position","C62164"
"Code_419","f6cd4cd6-1689-4914-9ae3-102b524af428","Code","http://www.cdisc.org","2023-12-15","Brachial Artery","C12681"
"Code_420","16b2879d-7068-4f79-bcb4-de1bb1a7dd3c","Code","http://www.cdisc.org","2023-12-15","Common Carotid Artery","C12687"
"Code_421","549b8e84-6814-4ccd-bce6-daeb718c20ec","Code","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","C32478"
"Code_422","83ff620f-850a-4c00-a880-67f7876ce7d0","Code","http://www.cdisc.org","2023-12-15","Femoral Artery","C12715"
"Code_423","9e62a0ff-6801-4419-a03b-05908248c9b9","Code","http://www.cdisc.org","2023-12-15","Radial Artery","C12838"
"Code_424","0b994620-87ab-44eb-9f0f-ae1df423f083","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_425","6dd18b4b-a134-4b61-9854-aec84644f352","Code","http://www.cdisc.org","2023-12-15","Left","C25229"
"Code_426","f4887efc-0655-4107-8d26-2a07a28132cb","Code","http://www.cdisc.org","2023-12-15","Right","C25228"
"Code_427","bedd96cb-868d-48b1-9b58-77f39064b5dd","Code","http://www.cdisc.org","2023-12-15","Laterality","C25185"
"Code_428","774cd92c-b906-40a6-beb0-fb00f186265a","Code","http://www.cdisc.org","2023-12-15","HR","C49677"
"Code_123","8bdd1c4b-ffeb-478d-a185-4afc5e663f3f","Code","http://www.cdisc.org","2023-12-15","Placebo Control Arm","C174268"
"Code_124","5b5bb7bd-83cb-456b-8537-8a1488b96012","Code","http://www.cdisc.org","2023-12-15","Data Generated Within Study","C188866"
"Code_125","f56e1324-deca-42e1-b59f-82b305841195","Code","http://www.cdisc.org","2023-12-15","Active Comparator Arm","C174267"
"Code_126","9e1fc34f-afcc-4c15-9d92-6f21d5b05577","Code","http://www.cdisc.org","2023-12-15","Data Generated Within Study","C188866"
"Code_127","dcbffc00-ca00-4054-ad60-f78890651428","Code","http://www.cdisc.org","2023-12-15","Active Comparator Arm","C174267"
"Code_128","de20bbd6-42ba-42bd-92e8-710cb774e0a8","Code","http://www.cdisc.org","2023-12-15","Data Generated Within Study","C188866"
"Code_136","c4895855-3bc2-46db-bccc-e1095ab05a41","Code","http://www.cdisc.org","2023-12-15","Double Blind Study","C15228"
"Code_129","16aa97aa-25d0-4b87-833a-057e9bfa5f48","Code","http://www.cdisc.org","2023-12-15","Screening Epoch","C202487"
"Code_130","39768027-1217-410f-9011-64060c648581","Code","http://www.cdisc.org","2023-12-15","Treatment Epoch","C101526"
"Code_131","d796866d-f4fc-42b2-bea0-cb1e40572a56","Code","http://www.cdisc.org","2023-12-15","Treatment Epoch","C101526"
"Code_132","4b3ff5bb-911e-42fc-a9b5-c33547ccca82","Code","http://www.cdisc.org","2023-12-15","Treatment Epoch","C101526"
"Code_133","3d442c98-1ba0-4c67-80f9-0e1bd6804353","Code","http://www.cdisc.org","2023-12-15","Follow-Up Epoch","C202578"
"Code_546","3f09c76d-7939-49a8-847e-ed4d394124c2","Code","ICD-10-CM","1","Alzheimer's disease; unspecified","G30.9"
"Code_547","4a2afcaa-ca98-4e76-ae27-bf2374f9ab9c","Code","SNOMED","January 31, 2018","Alzheimer's disease","26929004"
"Code_142","2c257219-6785-491a-afcb-541df3f413a5","Code","http://www.cdisc.org","2023-12-15","Sponsor","C70793"
"Code_551","15d45616-e497-4f7b-878c-45569ef03db2","Code","http://www.cdisc.org","2023-12-15","Primary Objective","C85826"
"Code_550","d1b6b03e-b6de-4579-aa12-781a5c78acf1","Code","http://www.cdisc.org","2023-12-15","Primary Endpoint","C94496"
"Code_552","060ba604-0e08-45f0-8adc-8d9a33b36ccc","Code","http://www.cdisc.org","2023-12-15","Primary Endpoint","C94496"
"Code_554","f589b397-ced3-4e77-bc70-70160541002a","Code","http://www.cdisc.org","2023-12-15","Primary Objective","C85826"
"Code_553","9518645d-4d6e-4f8e-98ff-c75431907e52","Code","http://www.cdisc.org","2023-12-15","Primary Endpoint","C94496"
"Code_555","3c31620b-5c92-4f34-b8a1-8b7e78b90a94","Code","http://www.cdisc.org","2023-12-15","Primary Endpoint","C94496"
"Code_556","708c509d-09c6-4369-83c2-35e9539e6d17","Code","http://www.cdisc.org","2023-12-15","Primary Endpoint","C94496"
"Code_558","8fec51d0-925d-4d75-9f32-09f0a187f346","Code","http://www.cdisc.org","2023-12-15","Secondary Objective","C85827"
"Code_557","c624ce4a-b5b0-4111-9e2a-d22c3fe86acf","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_559","c55f9a26-d483-4733-b6ff-d98a22678aec","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_560","d801816e-e3b3-49e4-824a-8d0515c041da","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_562","3d139325-a31b-426d-904a-31f949a408ef","Code","http://www.cdisc.org","2023-12-15","Secondary Objective","C85827"
"Code_561","86c74e16-e820-4325-8542-0a1499ba0abe","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_564","c438da8b-7de2-4875-bac1-cfb9f51dcd31","Code","http://www.cdisc.org","2023-12-15","Secondary Objective","C85827"
"Code_563","204e9dcc-2537-4091-b3b7-f9494397c034","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_566","99499e8e-4b69-4c01-9ddd-a6f828b81a62","Code","http://www.cdisc.org","2023-12-15","Secondary Objective","C85827"
"Code_565","459063a2-9ca2-49d5-a042-e8e2c8a4da41","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_549","6e53e946-bde5-44df-ac4a-b7c3365fba6c","Code","http://www.cdisc.org","2023-12-15","Both","C49636"
"Code_567","d862c4c5-4660-431e-93d5-7e2a98dbaed8","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_568","5fb44f14-cb5b-4d26-9109-c6b7cebc7f2b","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_569","e03d84fc-2d0e-463b-89d8-9ed587a2721f","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_570","c765864a-98f8-45cb-9320-c254f1762861","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_571","d6263841-66b8-4b52-9ba2-86bada5791da","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_572","050fbb78-e92f-4c15-89c9-040ebb2cf5b0","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_573","9d7bfd72-b66e-4133-b06c-a860b8218f05","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_574","811417c4-a503-4b9c-8a2b-8b32bfe0146d","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_575","45ea4c49-779e-4f1b-a441-16d9e6355e09","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_576","f5d179ed-7925-4ad3-b281-bdb75b83012a","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_577","2e01e25c-89ec-4bcf-ad15-24aaa0ecba3d","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_578","41f350d5-fba8-4c34-a619-cb0a6d2961a9","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_579","58651e5f-ead0-48b5-9566-0f956a5496a6","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_580","37c61a3c-7944-49fa-8c54-bfac4af2e00b","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_581","194322a5-20a4-4be5-b4a6-dd930eb0787b","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_582","3ae8e04e-3620-43ba-a980-7770a3e57538","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_583","1509c8f1-687b-41da-bec0-32979f1911df","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_584","9d147248-c284-452d-8b1a-02b8710ec84e","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_585","c1779eaa-08d9-4a3e-871e-a9b194244e0b","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_586","44710e6c-bfa7-4f38-8ec6-ccd25fe05c15","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_587","2fc83705-1b9a-4b83-8dd1-2becd3185f0e","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_588","b33e7a06-09f7-4f6b-8b4b-04fd93c100c5","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_589","5b07c7b0-b967-4d60-a977-234acc178022","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_590","ecbcf314-2571-4b85-a1d6-e1fb108088d4","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_591","b057c8ac-cca4-43fa-b7fc-a5c721c7dbfd","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_592","50351e2a-d8a2-4749-affd-5b6840cf2d7c","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_593","df999d70-d7f7-44c9-a04f-0a076c35b2c8","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_594","3d3c3153-f3fc-4bfe-858f-4aaecaaba8d6","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_595","065accd0-cf44-4964-adb5-644903d526d6","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_596","7a5de6b3-417b-4c41-9f05-9d495eac8406","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_597","bdf863c8-e9b0-42d1-8be9-f144e972f26f","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_548","ece9c777-5183-4763-bc55-9dc5e8794f64","Code","http://www.cdisc.org","2023-12-15","Year","C29848"
"Code_14","61c920f3-d84b-44fc-996c-607f9f09fc34","Code","http://www.cdisc.org","2023-12-15","Before","C201357"
"Code_15","9630bf81-67a9-459e-8709-3faea8c4d5a7","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_16","51bf73b4-9559-44e9-b516-0eba89928a34","Code","http://www.cdisc.org","2023-12-15","Before","C201357"
"Code_17","53269aa1-2ec3-4c40-8fea-0a3e093b2896","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_19","7373c7d1-e8a1-4ca6-8f66-e5edb5580eed","Code","http://www.cdisc.org","2023-12-15","Fixed Reference","C201358"
"Code_20","989a5a42-958a-4643-9fb5-9f4d1e844308","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_21","e07a27d6-c6f6-452c-a835-321f7163b843","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_22","966218ff-c4fd-4aeb-981f-3dffbf3250c5","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_24","7106df77-df97-4c2f-ae1a-319c736df8a4","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_25","e266b701-1463-4697-be78-0d8b2c4494e2","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_27","f26d0a4a-a37e-4cd8-86d7-b014ba23ad9f","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_28","bce412d4-ab97-465d-8981-49d27350804b","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_30","5e6f0d83-0775-430e-9586-1d0c3b539f91","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_31","51b8d984-ef54-4024-8aed-48ff22e4da6b","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_35","0f58821e-33f9-4203-9ac6-ec69024f5285","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_36","3d39929f-daf9-4075-95af-9547edbed59f","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_40","3e8ec7e9-e6f6-4d2c-acbe-ae2d0dd61855","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_41","01688f25-5130-4df3-8b56-e8c55e02f0a1","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_45","d17ae3a2-be9e-4222-b4b8-1bf234e6340a","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_46","24ee0ab2-f035-4eab-8a8e-9ea1621feb86","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_50","cc1a8198-191a-40ce-8bcc-a7c1262b54e5","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_51","bd9d2373-ff9e-4044-bc50-31c46c242b0f","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_53","716430ce-d58a-41a1-9ff6-497396645af9","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_54","79e22657-6343-42ea-aee9-ebedc46e68e7","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_33","8b5e5708-51da-4d05-b48c-90812cfef53c","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_34","cd70ec42-4875-4312-8721-8347743862bb","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_38","3a395b1a-6ad0-4f5b-b045-1c849df02d0b","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_39","7443cbba-5ac3-4b0f-b89c-d81c7a0d5a9e","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_43","33f55ead-ec68-491d-8945-1f9ec31a97d1","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_44","2fb08b6b-f12f-41a1-b4ee-d7d841d29182","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_48","56c28a45-9f96-4e65-ac05-ed371de67c5a","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_49","8f4ba918-2ff7-4f26-ac74-513cbe366f57","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_56","b5b58bce-6d7e-472a-8d8b-729e193f3be9","Code","http://www.cdisc.org","2023-12-15","Fixed Reference","C201358"
"Code_57","78c9ea37-e0ca-430c-8c5e-a0d21234fa0f","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_58","dd1d54df-53ad-47be-85d4-b17745106ca6","Code","http://www.cdisc.org","2023-12-15","Fixed Reference","C201358"
"Code_59","1373dba6-cbd9-42af-9be4-61d68cdc9e8e","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_60","541bde4a-26b5-4c13-a96f-8d88a807ded3","Code","http://www.cdisc.org","2023-12-15","Fixed Reference","C201358"
"Code_61","28cca1d3-28dc-4e38-b7ef-c8280dc3eeaf","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_62","4f98a97c-a17d-4709-b464-57c84854da46","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_63","c6780abd-b515-42d4-9d82-eaec80871eee","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_64","44aef825-7d45-455d-836f-3eb67a7cb321","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_65","594ba6b8-5f88-4786-8fc3-74f1d0f47701","Code","http://www.cdisc.org","2023-12-15","End to Start","C201353"
"Code_66","dff175c9-c703-4d41-b2af-47506526190e","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_67","a93490ab-0801-4bf2-ad74-54f6c3f3cd15","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_68","a9a0dfd5-c73e-4305-ab6a-ea73abd4ed28","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_69","2bd1d22b-f55a-4243-bba3-0baa51fbdf87","Code","http://www.cdisc.org","2023-12-15","End to Start","C201353"
"Code_70","872e3540-d647-4bc2-92cb-f9252c52683f","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_71","7ea2934f-c8c2-48ab-b7aa-cb6fe1236ff9","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_598","ebb3129a-ffc7-4f86-ba3b-4cb7149096cf","Code","http://www.cdisc.org","2023-12-15","Clinical Study Sponsor","C70793"
"Code_599","cfa56dfc-9bc2-4c52-94fc-f189688c23f9","Code","ISO 3166 1 alpha3","2020-08","United Kingdom of Great Britain and Northern Ireland","GBR"
"Code_3","fc971b82-c8a9-44c6-b490-4c8b9bb4843f","Code","http://www.cdisc.org","2023-12-15","Study Acronym","C94108"
"Code_5","96c2ac80-31bd-4e93-81da-6891ceb19bda","Code","http://www.cdisc.org","2023-12-15","Brief Study Title","C99905x1"
"Code_6","8f5b8eb8-eaab-4a0a-9978-59b5240e9c79","Code","http://www.cdisc.org","2023-12-15","Official Study Title","C99905x2"
"Code_7","54d36d71-2a79-4d84-bae1-864b38f4ca53","Code","http://www.cdisc.org","2023-12-15","Public Study Title","C99905x3"
"Code_8","86238bfe-1480-4bc0-b8b7-0c8ababab7fd","Code","http://www.cdisc.org","2023-12-15","Final","C25508"
"Code_11","8487169c-b2b4-444a-827f-c05290582121","Code","http://www.cdisc.org","2023-12-15","Protocol Effective Date","C99903x1"
"Code_13","1eb39930-293d-44d2-b5aa-77d98c9fbc08","Code","http://www.cdisc.org","2023-12-15","Region","C41129"
"Code_12","70958429-c24a-4859-b6c0-10c80469b07d","Code","ISO 3166 1 alpha3","2020-08","Europe","150"
