"codeSystemVersion","decode","codeSystem","instanceType","code","id","uuid:ID"
"2023-12-15","Standing","http://www.cdisc.org","Code","C62166","Code_382","2a64891a-13b3-4504-a547-71d58d74f285"
"2023-12-15","Supine Position","http://www.cdisc.org","Code","C62167","Code_383","5616f7f8-aea3-463d-b1de-83b763f8be28"
"2023-12-15","Body Position","http://www.cdisc.org","Code","C62164","Code_384","5e4fd156-ae3c-43ae-be81-7a0f6338c621"
"2023-12-15","Brachial Artery","http://www.cdisc.org","Code","C12681","Code_385","33b37b9e-f30d-4579-877a-7b4908f08f37"
"2023-12-15","Common Carotid Artery","http://www.cdisc.org","Code","C12687","Code_386","0c2b1cb9-3e4e-40e9-932b-ed18dc63a2ca"
"2023-12-15","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478","Code_387","09536b22-d56a-4099-a888-ee9c776a545f"
"2023-12-15","Femoral Artery","http://www.cdisc.org","Code","C12715","Code_388","d1ad70e1-e3d9-422d-b6a7-87ee1a87f1b8"
"2023-12-15","Radial Artery","http://www.cdisc.org","Code","C12838","Code_389","c3360a1e-81ee-4723-93f0-2df64525ba24"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","Code_390","024c6df8-e5ed-4843-9748-82c0574c2e74"
"2023-12-15","Left","http://www.cdisc.org","Code","C25229","Code_391","74d2ff55-3f07-4322-848d-1fc0324aa990"
"2023-12-15","Right","http://www.cdisc.org","Code","C25228","Code_392","2bbd64fd-656b-4158-a029-1589ff108121"
"2023-12-15","Laterality","http://www.cdisc.org","Code","C25185","Code_393","ccda3993-2ef8-46df-ad5e-e1e7cb817580"
"2023-12-15","SYSBP","http://www.cdisc.org","Code","C25298","Code_394","f97bfa78-ff91-4952-b393-ff9a79c599cf"
"2023-12-15","DIABP","http://www.cdisc.org","Code","C25299","Code_395","38ae572b-61a6-4983-b2f2-cc422c7efcb5"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","Code_396","a3530543-c2a3-420a-bec0-67ea03bb1a14"
"2023-12-15","Unit of Pressure","http://www.cdisc.org","Code","C49669","Code_397","bed13dd9-6c80-4f38-b7cb-bc31e4bd8d38"
"2023-12-15","Sitting","http://www.cdisc.org","Code","C62122","Code_398","ab8f550b-d4ea-4caf-8301-5adeaf2534e6"
"2023-12-15","Standing","http://www.cdisc.org","Code","C62166","Code_399","8aca0a67-df51-474c-a4d0-3337171452de"
"2023-12-15","Supine Position","http://www.cdisc.org","Code","C62167","Code_400","eae70ba9-a866-404d-8dcc-58a37887f58f"
"2023-12-15","Body Position","http://www.cdisc.org","Code","C62164","Code_401","f119d0fa-ab02-40e7-af7b-52c790e84868"
"2023-12-15","Brachial Artery","http://www.cdisc.org","Code","C12681","Code_402","f803c7bb-1216-4c4c-a409-5598c3f28bc8"
"2023-12-15","Common Carotid Artery","http://www.cdisc.org","Code","C12687","Code_403","b94e6157-948c-4e40-b4da-d055941eb000"
"2023-12-15","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478","Code_404","42fed88c-e80b-4a0d-80f2-07a8c94488a0"
"2023-12-15","Femoral Artery","http://www.cdisc.org","Code","C12715","Code_405","a6164919-e191-4bf2-bf26-6642f3a0d6d6"
"2023-12-15","Radial Artery","http://www.cdisc.org","Code","C12838","Code_406","36fc225b-f5bc-43e4-9da0-dd668180af43"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","Code_407","6f0515eb-9520-4c2f-8f54-1822379eca6a"
"2023-12-15","Left","http://www.cdisc.org","Code","C25229","Code_408","1bd9e2af-3168-4d39-8f9c-a6500166fbb8"
"2023-12-15","Right","http://www.cdisc.org","Code","C25228","Code_409","8fc40a78-d320-4945-a32d-5c6f6a80e3ca"
"2023-12-15","Laterality","http://www.cdisc.org","Code","C25185","Code_410","67b9351e-c060-492f-b265-6a5ea900742d"
"2023-12-15","DIABP","http://www.cdisc.org","Code","C25299","Code_411","9729d773-8724-4f44-a8bf-8de50fb1093b"
"2023-12-15","HR","http://www.cdisc.org","Code","C49677","Code_412","0c89b4dd-3d80-4b91-a1f0-f99881067018"
"2023-12-15","Clinical Test Result","http://www.cdisc.org","Code","C77140","Code_413","0249ba1f-1bec-4a2d-ad1c-5ec5e75609cd"
"2023-12-15","Count per Minute","http://www.cdisc.org","Code","C73688","Code_414","67927a47-cbce-45f2-b06c-896095e790c3"
"2023-12-15","Sitting","http://www.cdisc.org","Code","C62122","Code_415","0e1759b0-182d-44bd-a980-4437425186e9"
"2023-12-15","Standing","http://www.cdisc.org","Code","C62166","Code_416","a4482721-7a76-4a73-87e3-597d8e91f6dd"
"2023-12-15","Supine Position","http://www.cdisc.org","Code","C62167","Code_417","231d4810-d77d-423d-aadb-603171e27d1f"
"2023-12-15","Body Position","http://www.cdisc.org","Code","C62164","Code_418","a908c20f-cbd1-4ba6-b1bb-ff5e5c0ecaf9"
"2023-12-15","Brachial Artery","http://www.cdisc.org","Code","C12681","Code_419","e90a9dc0-58f7-4a02-8f6b-69812cd94083"
"2023-12-15","Common Carotid Artery","http://www.cdisc.org","Code","C12687","Code_420","82a32f72-23b7-4577-b287-ce8e85d5ca21"
"2023-12-15","Dorsalis Pedis Artery","http://www.cdisc.org","Code","C32478","Code_421","0d4ef13e-af1f-4f72-9a61-76d128ab7feb"
"2023-12-15","Femoral Artery","http://www.cdisc.org","Code","C12715","Code_422","d2554af0-de27-4d9a-9975-e4b2f7a8e49d"
"2023-12-15","Radial Artery","http://www.cdisc.org","Code","C12838","Code_423","a842770c-5aa6-4f2b-9dcc-0a3642483d53"
"2023-12-15","Anatomic Site","http://www.cdisc.org","Code","C13717","Code_424","817fc932-8561-41b6-b8d8-10c6847f9242"
"2023-12-15","Left","http://www.cdisc.org","Code","C25229","Code_425","af563c5b-8de5-4656-b299-7a6eaa9478b9"
"2023-12-15","Right","http://www.cdisc.org","Code","C25228","Code_426","32e6b7d5-cded-4537-abe2-e1933beaefaa"
"2023-12-15","Laterality","http://www.cdisc.org","Code","C25185","Code_427","e6cadb50-09bf-4124-ad6a-b99fce092372"
"2023-12-15","HR","http://www.cdisc.org","Code","C49677","Code_428","cc2c8330-d8b6-48a0-8785-0fd03b465bb9"
"2023-12-15","Placebo Control Arm","http://www.cdisc.org","Code","C174268","Code_123","20250522-715f-4ada-8d22-071e8201cb9b"
"2023-12-15","Data Generated Within Study","http://www.cdisc.org","Code","C188866","Code_124","96dec3b8-8145-4ad4-b3ae-32dc4a992db8"
"2023-12-15","Active Comparator Arm","http://www.cdisc.org","Code","C174267","Code_125","e54dcda0-36ef-4d2f-a71c-eabc294a52b5"
"2023-12-15","Data Generated Within Study","http://www.cdisc.org","Code","C188866","Code_126","74c336d2-4472-4016-96b1-d492245da71a"
"2023-12-15","Active Comparator Arm","http://www.cdisc.org","Code","C174267","Code_127","b3514470-a0bf-4cb7-b0b0-a7a1a63f6bc9"
"2023-12-15","Data Generated Within Study","http://www.cdisc.org","Code","C188866","Code_128","5f318fe6-f522-4d37-a1ae-7e77fea45b45"
"2023-12-15","Double Blind Study","http://www.cdisc.org","Code","C15228","Code_136","28bdf4b2-1a7f-4816-884a-f6e8432796b9"
"2023-12-15","Screening Epoch","http://www.cdisc.org","Code","C202487","Code_129","301b6410-2cd6-4495-8f22-62d55c85f472"
"2023-12-15","Treatment Epoch","http://www.cdisc.org","Code","C101526","Code_130","be638dce-daa2-4bbc-b7b5-eb93467a2e11"
"2023-12-15","Treatment Epoch","http://www.cdisc.org","Code","C101526","Code_131","4ac2afd0-53d3-4b6f-8f1a-533b642ceb61"
"2023-12-15","Treatment Epoch","http://www.cdisc.org","Code","C101526","Code_132","67647600-4dd2-4957-9ab6-a5fe03f7467c"
"2023-12-15","Follow-Up Epoch","http://www.cdisc.org","Code","C202578","Code_133","d89fa1b2-7d16-43f3-b708-0fb67888f40d"
"1","Alzheimer's disease; unspecified","ICD-10-CM","Code","G30.9","Code_546","3eb498c0-f262-483b-9a19-1ac9ebbfaa27"
"January 31, 2018","Alzheimer's disease","SNOMED","Code","26929004","Code_547","aa08e7de-ca05-4e75-a877-04eb43bc0b60"
"2023-12-15","Sponsor","http://www.cdisc.org","Code","C70793","Code_142","b9b20f0d-12ac-44c6-ac5d-8e66a30c8ba3"
"2023-12-15","Primary Objective","http://www.cdisc.org","Code","C85826","Code_551","4747ae2a-528a-4d6c-abc1-13e164105ad5"
"2023-12-15","Primary Endpoint","http://www.cdisc.org","Code","C94496","Code_550","84369c12-ed66-4af2-a940-a9d78c14ba05"
"2023-12-15","Primary Endpoint","http://www.cdisc.org","Code","C94496","Code_552","d5c10c25-007b-4f9a-9212-35c104f58aac"
"2023-12-15","Primary Objective","http://www.cdisc.org","Code","C85826","Code_554","6b1c6c86-f148-4b94-b274-3e2c227ff899"
"2023-12-15","Primary Endpoint","http://www.cdisc.org","Code","C94496","Code_553","baba5a23-b16e-4ff0-8d30-fe22bcf2becd"
"2023-12-15","Primary Endpoint","http://www.cdisc.org","Code","C94496","Code_555","4d38fbcc-97cb-4fa8-ab19-d75cb613a777"
"2023-12-15","Primary Endpoint","http://www.cdisc.org","Code","C94496","Code_556","2c134a35-0b95-4e22-908a-da836dd70f39"
"2023-12-15","Secondary Objective","http://www.cdisc.org","Code","C85827","Code_558","2249e89d-7d2f-42f6-924e-30a87e96716d"
"2023-12-15","Secondary Endpoint","http://www.cdisc.org","Code","C139173","Code_557","2f93f2bf-4a48-49fe-97f1-37f079e5f1ce"
"2023-12-15","Secondary Endpoint","http://www.cdisc.org","Code","C139173","Code_559","2f30716f-80ba-459e-9b37-a944ce4e83b0"
"2023-12-15","Secondary Endpoint","http://www.cdisc.org","Code","C139173","Code_560","38d5ca9a-9749-4601-a4cb-6e7bce9bab5d"
"2023-12-15","Secondary Objective","http://www.cdisc.org","Code","C85827","Code_562","b6ef99c0-62d0-4ce3-8f1b-b009a70f3fa3"
"2023-12-15","Secondary Endpoint","http://www.cdisc.org","Code","C139173","Code_561","8c5e016a-e9f3-4613-865d-d95f189ce669"
"2023-12-15","Secondary Objective","http://www.cdisc.org","Code","C85827","Code_564","985023e6-7ebb-4962-a254-9f3986d6a52a"
"2023-12-15","Secondary Endpoint","http://www.cdisc.org","Code","C139173","Code_563","22b7c152-3d0b-4092-9f29-9ab2131db9ae"
"2023-12-15","Secondary Objective","http://www.cdisc.org","Code","C85827","Code_566","3725a384-62b4-4e86-85f2-4b01fdac9686"
"2023-12-15","Secondary Endpoint","http://www.cdisc.org","Code","C139173","Code_565","a7177429-2515-4e1d-9c96-eb09352181a9"
"2023-12-15","Both","http://www.cdisc.org","Code","C49636","Code_549","b5a6533d-2463-413c-9ee9-28a4e292d654"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","Code_567","7738cfea-7445-4729-8e3d-112aa9b51ae4"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","Code_568","452a91bd-4e6b-4626-99f3-476f95002614"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","Code_569","29f6011b-4a19-46f3-87d9-e22bd4d97ea4"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","Code_570","f95a1d05-b97f-46e6-a24f-2455def8b075"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","Code_571","e603d0db-4c30-428a-ad97-b37d6fcdda83"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","Code_572","93cd317b-8459-4bf1-a0b0-3501b9194350"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","Code_573","f930c13e-4019-44e9-94de-4b0bc4dc943c"
"2023-12-15","Inclusion Criteria","http://www.cdisc.org","Code","C25532","Code_574","42c32e3b-1436-49fb-ad65-5eaebf221453"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_575","bb71b61d-6940-45e6-9b05-6272106f331a"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_576","bf7cbad9-9886-40a9-b153-44f6e9c7c6af"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_577","24dee551-627b-47a6-9bf8-e35a4fd585f1"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_578","48f84542-f7e9-4e05-8867-4ee171d6fc28"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_579","1225a1ae-98bc-4e61-b5d2-cb8c45a452d8"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_580","2c7c9878-56db-48b0-8601-f3c0aa432690"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_581","04532b3c-9d3b-4bd4-8544-6ae76a0c5d82"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_582","e5096ac5-9b5c-4908-9915-deb4ba15319f"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_583","ba121d2c-fc12-4625-a417-d402f291195a"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_584","535c165f-89c6-49f6-9094-85dff580bc2a"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_585","0d8dda0d-7c78-45b9-931b-e5f291e68f00"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_586","90a70fa8-c237-4d11-afec-ca42bab92397"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_587","8a50b8a4-90b4-41a3-bb21-4e544cb89b93"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_588","a838427e-792f-4822-b05f-535fc90928b0"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_589","e3099199-313b-476e-a242-d2e482843aa9"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_590","e043e1a4-106c-4864-bd82-836e317f15c7"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_591","e01fbdb5-c7db-485b-a420-ad7dd02bce60"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_592","e8e3fa18-1014-4179-a668-d957cf8ef69b"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_593","e60402e6-9189-4bb7-9869-91b1ed10c080"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_594","3840b84d-3fcc-42f0-ab11-fa224a420925"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_595","f62e907c-d636-4fd1-b347-710a7d717537"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_596","20033add-6b35-4d68-a73f-05a0b564e6f9"
"2023-12-15","Exclusion Criteria","http://www.cdisc.org","Code","C25370","Code_597","0e4a2188-fccc-4b8f-a9f5-862512d552cb"
"2023-12-15","Year","http://www.cdisc.org","Code","C29848","Code_548","ba9d24fc-dcfc-4102-82e8-9be29513c952"
"2023-12-15","Before","http://www.cdisc.org","Code","C201357","Code_14","9e639345-6494-40d2-9c1e-0e3a4e2a0e55"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_15","1f791cad-4289-4cd9-8338-ae49e8c95752"
"2023-12-15","Before","http://www.cdisc.org","Code","C201357","Code_16","5935ec51-e3b1-40ac-8363-e3895532ff26"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_17","3409fc17-641b-4801-a1a2-0fa1d83d04e9"
"2023-12-15","Fixed Reference","http://www.cdisc.org","Code","C201358","Code_19","d7cdffb0-451c-44a6-8d20-dda72e997a1e"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_20","9ea046ea-08c7-4706-b265-3b22e314bdfa"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_21","746e8b1c-b68e-4d18-8a42-d0c634ea1e90"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_22","981b5424-7309-4fcc-8d27-7a73593a372b"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_24","ae2f5f4b-101b-4128-8aea-911f4aeb7baa"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_25","a6866b66-5076-40a6-bb0d-872586033184"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_27","9f082a55-799b-4e5b-8c6f-16a50224fcb3"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_28","a91e7907-e5b8-49e0-8be0-2b78b51a2307"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_30","3a72ba7e-a239-4173-8335-529f5e68c64f"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_31","57e74000-1866-4a3f-9ecc-6bccff8be6be"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_35","e36128cd-d9d4-43ba-97fc-426d978fae20"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_36","e1d72ed7-c86a-43f5-a764-7b0de06f01f5"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_40","4955d3b0-aa99-4ad7-a0a3-73e016492b23"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_41","47d37d1d-254c-4c4c-b856-fc7ecd8c7aac"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_45","5ad4749f-ea68-46ec-83d7-fd16b7431868"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_46","7cf4a973-0e21-4ec2-86af-e67624769a8f"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_50","4f518944-e840-456d-8abf-f67abf439f1d"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_51","0b2f25f7-f055-4515-9835-2444968b92cb"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_53","9d6e0d13-b779-4f27-ad37-d699d049c0d6"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_54","da7e947b-5c50-4420-a04a-1ffe2b921308"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_33","e8e5a84c-f020-4e9a-9390-7be064b1e0e1"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_34","6a49720b-21b3-4b83-8ee4-0efeb8f3e076"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_38","d9e40d28-6466-47be-8538-52c1a5198d4e"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_39","ef29d032-8434-4bbe-a969-87e5348769cf"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_43","8f694108-0b07-467a-8ccd-cdf8087b4692"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_44","586b874c-0136-44b6-96be-f13f622afa73"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_48","db4a2c99-fb51-4c1b-96ed-56c6fd01280d"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_49","4f2bc2ac-fe13-4628-a5a3-f746e1b062a3"
"2023-12-15","Fixed Reference","http://www.cdisc.org","Code","C201358","Code_56","3c728721-7fa8-437b-b26e-3b3fb679ec2a"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_57","6aa48ac5-6d42-4489-9895-9ee7b5553e81"
"2023-12-15","Fixed Reference","http://www.cdisc.org","Code","C201358","Code_58","953ec9fb-a31a-43d4-b8fe-5bd9246e1e38"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_59","127de7ea-dc2d-4ef8-b8f0-1650e7d54f7e"
"2023-12-15","Fixed Reference","http://www.cdisc.org","Code","C201358","Code_60","c2ee0aa0-d0f8-4911-986e-06bdfeebebb4"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_61","e0050a50-e918-4cd7-b432-00fd9d69602a"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_62","e490abda-45f5-47fb-a8d0-af11b57a33da"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_63","5a439bdd-7dd4-4c16-a05c-9e6a9596df88"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_64","cebd2da5-a273-4cd3-9788-1227ca15e43f"
"2023-12-15","End to Start","http://www.cdisc.org","Code","C201353","Code_65","77e64a2e-9492-4593-9371-174cd8ad3a73"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_66","6a17e800-d4aa-4358-9895-419943236863"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_67","09467903-026f-4678-a3c1-8378143ca802"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_68","6f76a7f8-ecbc-411d-bf40-4f14706dd8dd"
"2023-12-15","End to Start","http://www.cdisc.org","Code","C201353","Code_69","8a969f62-98bb-4c84-a2a8-4f061b75176a"
"2023-12-15","After","http://www.cdisc.org","Code","C201356","Code_70","38da02fc-fcf3-480e-98e9-a789352e2773"
"2023-12-15","Start to Start","http://www.cdisc.org","Code","C201355","Code_71","0b9b26bb-534b-4c99-9c16-3034ae8ef4a8"
"2023-12-15","Clinical Study Sponsor","http://www.cdisc.org","Code","C70793","Code_598","ec3403e2-8941-4ea4-9a9f-dd52a8f47fb8"
"2020-08","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3","Code","GBR","Code_599","ac7a6087-5079-4d21-acb4-51ea85f115cd"
"2023-12-15","Study Acronym","http://www.cdisc.org","Code","C94108","Code_3","59feb1fb-5200-49cd-af1f-67add52f142c"
"2023-12-15","Brief Study Title","http://www.cdisc.org","Code","C99905x1","Code_5","d2e57be6-127b-4a95-9ec1-d7baf3a1f0c1"
"2023-12-15","Official Study Title","http://www.cdisc.org","Code","C99905x2","Code_6","588fe2b6-8c1c-44aa-a44f-6fc33edabe78"
"2023-12-15","Public Study Title","http://www.cdisc.org","Code","C99905x3","Code_7","75929991-74ca-4ba7-8d59-5c9900ffbc40"
"2023-12-15","Final","http://www.cdisc.org","Code","C25508","Code_8","20743e33-0858-4688-b43e-9c711c676713"
"2023-12-15","Protocol Effective Date","http://www.cdisc.org","Code","C99903x1","Code_11","b110494f-9859-433b-9a9d-c239b777ec87"
"2023-12-15","Region","http://www.cdisc.org","Code","C41129","Code_13","d5fd17a0-0f51-4fa2-b534-42c11daf4c9c"
"2020-08","Europe","ISO 3166 1 alpha3","Code","150","Code_12","a62bc7cd-a5c8-4677-96f1-f73f7ee61323"
