"id","uuid:ID","instanceType","codeSystem","codeSystemVersion","decode","code"
"Code_383","ccac088e-a43c-4471-93fe-ca93ae6f8c68","Code","http://www.cdisc.org","2023-12-15","Supine Position","C62167"
"Code_384","60ba1ee8-f403-4780-bcd6-a780446aec7e","Code","http://www.cdisc.org","2023-12-15","Body Position","C62164"
"Code_385","a17d958e-9bc6-4b03-b6ba-83345274c8e9","Code","http://www.cdisc.org","2023-12-15","Brachial Artery","C12681"
"Code_386","8c61e695-4d08-4243-9b73-dcfe1e8a99bc","Code","http://www.cdisc.org","2023-12-15","Common Carotid Artery","C12687"
"Code_387","6c102bdc-397b-4f68-832f-4e30db93b18f","Code","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","C32478"
"Code_388","ab417373-a9a9-465d-a85f-e471fbb62ce5","Code","http://www.cdisc.org","2023-12-15","Femoral Artery","C12715"
"Code_389","72587716-98c8-40d4-9f0f-2bb2111f73e4","Code","http://www.cdisc.org","2023-12-15","Radial Artery","C12838"
"Code_390","ff504265-6705-4b5e-9f08-79011ed83600","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_391","7c63c176-2ff8-42a3-b1cd-8fe55e3163e8","Code","http://www.cdisc.org","2023-12-15","Left","C25229"
"Code_392","c83623b0-8e1b-409c-a19a-5dcb4d7bff03","Code","http://www.cdisc.org","2023-12-15","Right","C25228"
"Code_393","e2137973-b360-424b-ac9b-667126d1e0df","Code","http://www.cdisc.org","2023-12-15","Laterality","C25185"
"Code_394","c9dbce60-60b5-40cb-a622-1d0c81ad35e4","Code","http://www.cdisc.org","2023-12-15","SYSBP","C25298"
"Code_395","b9f6e60c-13d2-4999-8609-b94788170e44","Code","http://www.cdisc.org","2023-12-15","DIABP","C25299"
"Code_396","047102b2-53b5-4087-90d7-d37dcd227a86","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_397","97f34776-f2be-4f0a-88a3-5d069d95d1cb","Code","http://www.cdisc.org","2023-12-15","Unit of Pressure","C49669"
"Code_398","e65fc739-4f30-4f08-b300-7a5af0f14030","Code","http://www.cdisc.org","2023-12-15","Sitting","C62122"
"Code_399","a1ceb22e-08ee-46aa-8a11-fd8fa8a4f5d7","Code","http://www.cdisc.org","2023-12-15","Standing","C62166"
"Code_400","56c4a49b-40a2-45e3-b908-17a1950d623d","Code","http://www.cdisc.org","2023-12-15","Supine Position","C62167"
"Code_401","de39402c-89f0-4b66-b91e-251ae042cd9d","Code","http://www.cdisc.org","2023-12-15","Body Position","C62164"
"Code_402","bbcf8731-e297-4e78-ae39-c019afd823a3","Code","http://www.cdisc.org","2023-12-15","Brachial Artery","C12681"
"Code_403","f1519130-6c24-4d37-b5b9-5b2bb656f04b","Code","http://www.cdisc.org","2023-12-15","Common Carotid Artery","C12687"
"Code_404","5d8426a6-2056-4e54-8b28-52130675052e","Code","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","C32478"
"Code_405","8a98da30-be0d-4be9-82cf-d53a4fbeabfa","Code","http://www.cdisc.org","2023-12-15","Femoral Artery","C12715"
"Code_406","88143d00-d2dd-43b0-b2c7-1ab4c1b5a89c","Code","http://www.cdisc.org","2023-12-15","Radial Artery","C12838"
"Code_407","d0ba2a63-a328-4244-b867-1ec458f848f6","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_408","992b5f62-2fd1-4e21-a6d8-647a93b6abeb","Code","http://www.cdisc.org","2023-12-15","Left","C25229"
"Code_409","12762afc-2921-4cb0-9f39-13da9f255a12","Code","http://www.cdisc.org","2023-12-15","Right","C25228"
"Code_410","1f629585-7dbb-492c-ac58-01640485335d","Code","http://www.cdisc.org","2023-12-15","Laterality","C25185"
"Code_411","1310d507-2187-494a-bd8e-5e85095724ff","Code","http://www.cdisc.org","2023-12-15","DIABP","C25299"
"Code_412","d47f0089-4db1-4041-92f4-c827a1104011","Code","http://www.cdisc.org","2023-12-15","HR","C49677"
"Code_413","585abad8-f57c-4f29-add3-89b01f5b6021","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_414","d7bbeb1d-e757-4c02-a44e-e43a74512532","Code","http://www.cdisc.org","2023-12-15","Count per Minute","C73688"
"Code_415","883315b4-61ad-47c4-9eef-64ddcc5445da","Code","http://www.cdisc.org","2023-12-15","Sitting","C62122"
"Code_416","c012dfa8-4427-4783-8136-1ef1445b271a","Code","http://www.cdisc.org","2023-12-15","Standing","C62166"
"Code_417","4772540c-358c-4472-8bdb-3e6e1a55d301","Code","http://www.cdisc.org","2023-12-15","Supine Position","C62167"
"Code_418","6a1eedf5-48b6-43be-8911-e8b42d8388c8","Code","http://www.cdisc.org","2023-12-15","Body Position","C62164"
"Code_419","983b64a6-d25b-457c-8846-99695ba6b68f","Code","http://www.cdisc.org","2023-12-15","Brachial Artery","C12681"
"Code_420","5aeae357-8d2b-4224-b726-ed62d1e79c3a","Code","http://www.cdisc.org","2023-12-15","Common Carotid Artery","C12687"
"Code_421","0377186d-8d4a-4921-9f4b-d5acdc45571b","Code","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","C32478"
"Code_422","90e14b5a-6368-47d8-a2b8-d7ac31afd396","Code","http://www.cdisc.org","2023-12-15","Femoral Artery","C12715"
"Code_423","407efe8d-286e-4698-99d6-974732763781","Code","http://www.cdisc.org","2023-12-15","Radial Artery","C12838"
"Code_424","600c90d0-9990-4b6d-ad88-6e78b1feaf58","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_425","a0f1a6ea-cefc-4cad-8ca8-c67eaf173418","Code","http://www.cdisc.org","2023-12-15","Left","C25229"
"Code_426","6707da65-b13f-43d7-b63b-d369d0c511f6","Code","http://www.cdisc.org","2023-12-15","Right","C25228"
"Code_427","5fcf9876-fa54-4bce-9d71-927ae84137d3","Code","http://www.cdisc.org","2023-12-15","Laterality","C25185"
"Code_428","bd3d07e9-75c2-4e49-b309-a0d25113e5a3","Code","http://www.cdisc.org","2023-12-15","HR","C49677"
"Code_123","227ca74f-24a1-48ce-b505-2a9837d2fa7c","Code","http://www.cdisc.org","2023-12-15","Placebo Control Arm","C174268"
"Code_124","f92dddff-ad11-4e1a-a05d-b3645ed130c3","Code","http://www.cdisc.org","2023-12-15","Data Generated Within Study","C188866"
"Code_125","504c8b01-8cc7-4a06-91c1-8b566ee9e163","Code","http://www.cdisc.org","2023-12-15","Active Comparator Arm","C174267"
"Code_126","8c37766f-3e0c-4152-9048-ee366efa2c9f","Code","http://www.cdisc.org","2023-12-15","Data Generated Within Study","C188866"
"Code_127","41986dc6-908f-4b6a-86bb-ea97b3303879","Code","http://www.cdisc.org","2023-12-15","Active Comparator Arm","C174267"
"Code_128","ef335941-ffea-48f6-85a6-b29b9b656632","Code","http://www.cdisc.org","2023-12-15","Data Generated Within Study","C188866"
"Code_136","ba4cdd60-7479-4a3d-adf2-cdb0afe1c311","Code","http://www.cdisc.org","2023-12-15","Double Blind Study","C15228"
"Code_129","6da63317-f14b-4a01-97f2-f2f568b716a6","Code","http://www.cdisc.org","2023-12-15","Screening Epoch","C202487"
"Code_130","12c1b72f-a27e-4f51-ad77-63bebc68320f","Code","http://www.cdisc.org","2023-12-15","Treatment Epoch","C101526"
"Code_131","50628472-9074-4164-9a09-8d82ea44f8c7","Code","http://www.cdisc.org","2023-12-15","Treatment Epoch","C101526"
"Code_132","3531fe8f-b2f2-4775-afe0-387e2be01110","Code","http://www.cdisc.org","2023-12-15","Treatment Epoch","C101526"
"Code_133","78087c95-5824-46a0-aedb-bddbdbe980ae","Code","http://www.cdisc.org","2023-12-15","Follow-Up Epoch","C202578"
"Code_546","4a36ec16-462f-4ef7-9efe-c45397f26ce9","Code","ICD-10-CM","1","Alzheimer's disease; unspecified","G30.9"
"Code_547","73b46944-f147-4af2-b044-6c71789e808c","Code","SNOMED","January 31, 2018","Alzheimer's disease","26929004"
"Code_142","f8c39839-a3b9-4af8-83cc-a9b6381cb18f","Code","http://www.cdisc.org","2023-12-15","Sponsor","C70793"
"Code_551","e56a47f5-056c-47a9-a538-f135e1d5d5ab","Code","http://www.cdisc.org","2023-12-15","Primary Objective","C85826"
"Code_550","1bbc6873-d7f0-4371-9df0-0f9930c2ef8e","Code","http://www.cdisc.org","2023-12-15","Primary Endpoint","C94496"
"Code_552","0049c80c-e05e-40ca-8a5f-24eeaf2e68b4","Code","http://www.cdisc.org","2023-12-15","Primary Endpoint","C94496"
"Code_554","53904933-07bd-4172-a79f-74c048b34dc7","Code","http://www.cdisc.org","2023-12-15","Primary Objective","C85826"
"Code_553","20c32cfd-ccb5-45bf-8d4d-0b8018ef156f","Code","http://www.cdisc.org","2023-12-15","Primary Endpoint","C94496"
"Code_555","00b1b9d8-d7ca-4a28-8ca7-5f5255a96b20","Code","http://www.cdisc.org","2023-12-15","Primary Endpoint","C94496"
"Code_556","57808b84-3c08-476d-83d0-50b157d98fcd","Code","http://www.cdisc.org","2023-12-15","Primary Endpoint","C94496"
"Code_558","dd0515cd-4895-4513-81ca-8b6122bdc003","Code","http://www.cdisc.org","2023-12-15","Secondary Objective","C85827"
"Code_557","8fc729ae-54a3-4066-a9d3-7a32f7fab5a4","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_559","585a609f-be24-412b-bfa2-722ed5276f94","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_560","e83539c7-d98b-4671-b789-1ee28ac393e8","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_562","404bbaeb-c382-46a2-b97c-25bdf252f045","Code","http://www.cdisc.org","2023-12-15","Secondary Objective","C85827"
"Code_561","f21e99eb-0aaa-431c-b1ae-08de84abc42b","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_564","592fdf32-395b-426e-aa2c-3e78f3448aaf","Code","http://www.cdisc.org","2023-12-15","Secondary Objective","C85827"
"Code_563","adf90c75-9d38-45b6-bf13-1f763efabc19","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_566","9abd3138-cb6a-4f31-83f7-6b5976cfe291","Code","http://www.cdisc.org","2023-12-15","Secondary Objective","C85827"
"Code_565","628d3799-8423-4014-a5f3-af0506c51846","Code","http://www.cdisc.org","2023-12-15","Secondary Endpoint","C139173"
"Code_549","e124ac69-9526-4514-bb7f-9f8f634a169d","Code","http://www.cdisc.org","2023-12-15","Both","C49636"
"Code_567","1d744811-c655-4bf5-8ec2-70fcab3d4be2","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_568","ad251ea0-03ae-48ed-8890-eb7d491cbe71","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_569","302db4e8-26a1-40f0-a3ac-66c28b038915","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_570","5298da7a-605f-4fd7-b8ec-f67f696a731a","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_571","cd76ddfd-c62e-41d0-baad-e8ae17d4208a","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_572","ecadbbca-2d67-4d27-8010-154906a517fb","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_573","9616da25-dedc-41f8-a259-6049187d78be","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_574","32207d14-94b7-4853-a9db-54924677bde3","Code","http://www.cdisc.org","2023-12-15","Inclusion Criteria","C25532"
"Code_575","a61f9063-0e17-4ee3-96b6-de0a4616db64","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_576","01a1fd4f-5661-4325-a1f3-2e30b955e2c8","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_577","735ce898-73b8-416a-ad1f-e572067287bc","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_578","1f2d7ed5-4572-4afc-941e-02379f50bce5","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_579","039347ae-9b34-4fb7-820e-214e6493d712","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_580","965a628f-cee7-4662-bc15-17615810217f","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_581","3f460691-4aa7-400b-bc75-29c64b4210b1","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_582","75785fef-356b-4ade-a687-df6c4f11ae5a","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_583","2c4d6047-b082-4a45-abfd-906fc4add7cf","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_584","2ae0bd4c-06ad-4f8f-bdf3-135885937b83","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_585","23fffe81-d7cd-4602-8fdf-75c2b4b568c0","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_586","cfe936a8-a1b3-4953-b894-4cb2f3962d54","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_587","3d0d9058-787d-41aa-a1a9-089c813e675c","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_588","e7fc72f8-307c-425c-a32f-c160561bddbc","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_589","8faf2ac4-5a12-49c6-87b8-f45a739ac418","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_590","89087877-f85c-4ea1-a719-527c388c8507","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_591","61aa0964-1a5b-4d54-9e28-b56c727d117c","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_592","7b64cebf-4f61-4c38-bb66-8b87aee135ea","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_593","83891826-738f-442c-9cce-3c95097119eb","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_594","44c142bb-f101-42e0-9c76-693b93ec3a22","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_595","21b87b7b-eb80-45f5-8694-ae8b34333c7c","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_596","b0573972-2f84-4d81-8b28-acb6de40f8a2","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_597","3824584a-9577-47c3-b319-1117746e7d38","Code","http://www.cdisc.org","2023-12-15","Exclusion Criteria","C25370"
"Code_548","103ae439-29ce-409d-bec4-079aa76e6d1b","Code","http://www.cdisc.org","2023-12-15","Year","C29848"
"Code_14","2a87afdc-1d35-4fa5-b9cc-e69867e000d1","Code","http://www.cdisc.org","2023-12-15","Before","C201357"
"Code_15","84653ba7-0123-4f74-8e79-c7fad985ec4b","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_16","13b51e92-a45c-41dd-b11a-f89f772ea56a","Code","http://www.cdisc.org","2023-12-15","Before","C201357"
"Code_17","5975b2ee-c4da-4de0-8801-f5e959561822","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_19","7cd137ba-d3c2-42a5-94d7-816dd67c0e68","Code","http://www.cdisc.org","2023-12-15","Fixed Reference","C201358"
"Code_20","6b97ec1e-ab1e-4403-a704-732ce7c8c2dc","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_21","e920ae4f-6a3e-454d-95e2-88b04b20a038","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_22","4b2b1e7c-f92f-4d3c-a3f9-9f9f3602ce06","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_24","c4ef9bf5-a8d5-4a64-96ff-2c1e05bb9428","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_25","b3f53c97-3899-403f-bb24-4bb5a7a763dc","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_27","83fd7f82-29d1-413f-9974-be09b174fdce","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_28","8caf78ce-1e67-4f07-9b5f-e471597ab482","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_30","57f1506e-77a6-4e67-823b-c20b1f259028","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_31","c90974f1-5304-424f-ae6d-c6e4adfe9912","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_35","9bfb1785-b7e6-40ab-82da-d2a1f594123f","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_36","89633b46-b2b3-4416-905e-0cf9c7297171","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_40","e1a3686c-cea5-49e7-ac09-0898e97dc9be","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_41","3e465d5b-3e72-4924-84a0-388fe8531a7f","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_45","bf314147-3f0b-4abc-be4f-5b20ba5c01f4","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_46","45e1ea70-ce64-4bed-89f9-c73ed172d0d0","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_50","c5f1f354-fd78-407d-bc7f-698674a09b94","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_51","8e72d2b8-0ff3-4b7d-b004-037b53b5cdf4","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_53","00dae753-3042-41ee-95ed-4f8f558a19fa","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_54","96bdcfcf-2dae-4453-8e49-6b9d983beedd","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_33","820a30b8-e14c-4720-8826-4b02d05714b3","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_34","6c9a3bf5-97d4-40f0-9c7c-090c8dbe57f4","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_38","a0196b76-b307-4e68-90b0-ec38883919b6","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_39","ee952e52-a5c2-4344-a1b0-3d97b46a50de","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_43","beec85ae-2e5f-4593-8e2a-593bbb19dd76","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_44","8e2e65a5-b87e-4b2b-9ad8-de143a52f95d","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_48","e4b8155f-e652-4b4e-850b-8e8bb29e9031","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_49","27dbe483-2bcf-43a6-87bd-3c81f7966dab","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_56","c324405b-f920-4c32-a2b5-28e6179eb38b","Code","http://www.cdisc.org","2023-12-15","Fixed Reference","C201358"
"Code_57","1a929c5f-78ec-4362-a48b-822f684597ef","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_58","72dcface-5bc6-4d6f-b12e-1d27a248ce1f","Code","http://www.cdisc.org","2023-12-15","Fixed Reference","C201358"
"Code_59","07ad19a1-0acb-4f6c-87cf-f3b3550bea38","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_60","c14b8253-e8ab-40c4-b67e-f6dff7fbaf22","Code","http://www.cdisc.org","2023-12-15","Fixed Reference","C201358"
"Code_61","bb897960-e700-4f94-b73c-2637f70aa9c9","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_62","3b344daa-c000-4717-93d6-b3997773a950","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_63","4ca309dd-6a7f-4146-b846-8377f1bf2a1a","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_64","d49e8b9c-5717-4f32-9437-b8f9a919e750","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_65","32443df7-7135-4bc7-8b32-3b4803fabec3","Code","http://www.cdisc.org","2023-12-15","End to Start","C201353"
"Code_66","864756c8-1a34-4f4f-a010-3392d9115df3","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_67","a952c452-0992-4193-8e80-800f4c3b221e","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_68","fa5dfe68-5520-422d-a315-acbfe83a4fce","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_69","ff6f89f9-f371-43ad-987f-7e3505e62d85","Code","http://www.cdisc.org","2023-12-15","End to Start","C201353"
"Code_70","969d2d03-cf78-4235-9dc1-d633c7a8e52f","Code","http://www.cdisc.org","2023-12-15","After","C201356"
"Code_71","9a98bc58-c3f5-4465-95bd-2ea86efd0bda","Code","http://www.cdisc.org","2023-12-15","Start to Start","C201355"
"Code_598","2df8aada-db5b-4b0c-b166-ece6042ab32f","Code","http://www.cdisc.org","2023-12-15","Clinical Study Sponsor","C70793"
"Code_599","c46507fd-362b-427b-9002-352ca72de9cc","Code","ISO 3166 1 alpha3","2020-08","United Kingdom of Great Britain and Northern Ireland","GBR"
"Code_3","9e4ee3eb-be30-4575-af0f-dcf6f2b7cca7","Code","http://www.cdisc.org","2023-12-15","Study Acronym","C94108"
"Code_5","4632b248-88d4-4278-9408-5df3186583db","Code","http://www.cdisc.org","2023-12-15","Brief Study Title","C99905x1"
"Code_6","f1b667ba-1c9f-4313-9ac5-c1963fed00ce","Code","http://www.cdisc.org","2023-12-15","Official Study Title","C99905x2"
"Code_7","d867b322-7317-4eb3-bd69-c07ae258c1eb","Code","http://www.cdisc.org","2023-12-15","Public Study Title","C99905x3"
"Code_8","1cb43210-65b2-4c82-92a5-d3ae953d9216","Code","http://www.cdisc.org","2023-12-15","Final","C25508"
"Code_11","39f1bdce-8696-4b3c-a716-65b971dc992f","Code","http://www.cdisc.org","2023-12-15","Protocol Effective Date","C99903x1"
"Code_13","dc64c523-e1e7-4bbb-874c-ca7683e84a8f","Code","http://www.cdisc.org","2023-12-15","Region","C41129"
"Code_12","0d5a4639-a2d5-4da4-bea1-aa84404c5a45","Code","ISO 3166 1 alpha3","2020-08","Europe","150"
