"id","decode","uuid:ID","instanceType","code","codeSystem","codeSystemVersion"
"Code_383","Supine Position","4c203e75-1b69-497b-b333-bb8ae29b68c1","Code","C62167","http://www.cdisc.org","2023-12-15"
"Code_384","Body Position","16bb9a5b-a346-44de-ae45-42bbefa53800","Code","C62164","http://www.cdisc.org","2023-12-15"
"Code_385","Brachial Artery","bf0b2ac8-e9ea-4b30-97b8-d1f88e7c1549","Code","C12681","http://www.cdisc.org","2023-12-15"
"Code_386","Common Carotid Artery","a98ebcde-0f68-4832-818c-dc93c9f7468e","Code","C12687","http://www.cdisc.org","2023-12-15"
"Code_387","Dorsalis Pedis Artery","24939802-f994-45fc-9855-b277bf8938af","Code","C32478","http://www.cdisc.org","2023-12-15"
"Code_388","Femoral Artery","f836c881-c5f5-44a6-8261-625b080dcdda","Code","C12715","http://www.cdisc.org","2023-12-15"
"Code_389","Radial Artery","051c98cc-950e-468d-845a-5fcb596bd0fa","Code","C12838","http://www.cdisc.org","2023-12-15"
"Code_390","Anatomic Site","1d637c54-7d89-4743-95d2-28f8e3dd5990","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_391","Left","3d29a313-f232-4b21-8108-f5b63e222adf","Code","C25229","http://www.cdisc.org","2023-12-15"
"Code_392","Right","d58e192f-76a5-4763-b3c2-6dcb0a116b30","Code","C25228","http://www.cdisc.org","2023-12-15"
"Code_393","Laterality","04aab5df-4df4-42fa-bfd1-e1425935507b","Code","C25185","http://www.cdisc.org","2023-12-15"
"Code_394","SYSBP","dae63785-0a4d-499f-896a-5147d24854c9","Code","C25298","http://www.cdisc.org","2023-12-15"
"Code_395","DIABP","f628f8aa-110b-4c66-9d0e-6644f4089ea9","Code","C25299","http://www.cdisc.org","2023-12-15"
"Code_396","Clinical Test Result","01e7e76b-081c-4892-9277-c9d135e99360","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_397","Unit of Pressure","4e088e0a-f9e7-471a-8913-cc9ccb82f189","Code","C49669","http://www.cdisc.org","2023-12-15"
"Code_398","Sitting","b9378a61-830e-4746-8752-1a3fb5024a33","Code","C62122","http://www.cdisc.org","2023-12-15"
"Code_399","Standing","bd3e5ff0-9d4f-4d2f-bbdb-5782c1ac9a2e","Code","C62166","http://www.cdisc.org","2023-12-15"
"Code_400","Supine Position","3391fe7c-eab7-465d-8fe9-02320b86cce0","Code","C62167","http://www.cdisc.org","2023-12-15"
"Code_401","Body Position","876bc47d-bca0-4fc3-b512-1816d53e530f","Code","C62164","http://www.cdisc.org","2023-12-15"
"Code_402","Brachial Artery","a1edea91-95ab-4b85-b2d3-5239157cee4c","Code","C12681","http://www.cdisc.org","2023-12-15"
"Code_403","Common Carotid Artery","8c823ea2-2341-4c58-95da-7a18f47d4bba","Code","C12687","http://www.cdisc.org","2023-12-15"
"Code_404","Dorsalis Pedis Artery","4799b941-5d6c-4b38-bb88-6c054b75c6d1","Code","C32478","http://www.cdisc.org","2023-12-15"
"Code_405","Femoral Artery","ab85e12c-0261-4bc4-883b-271f1a33dfd3","Code","C12715","http://www.cdisc.org","2023-12-15"
"Code_406","Radial Artery","a73b75bf-8ecc-433f-aaad-bdc7239714fe","Code","C12838","http://www.cdisc.org","2023-12-15"
"Code_407","Anatomic Site","04c78d3f-18d7-4ee6-a0a8-1ffbea05a9bc","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_408","Left","e2896755-833d-4651-b01c-0c949e5d4610","Code","C25229","http://www.cdisc.org","2023-12-15"
"Code_409","Right","48795f52-8b25-452c-b02e-e1c461de67c4","Code","C25228","http://www.cdisc.org","2023-12-15"
"Code_410","Laterality","bb049f1d-ccda-495b-a290-3d2a30838ffb","Code","C25185","http://www.cdisc.org","2023-12-15"
"Code_411","DIABP","ae132c22-6c27-4f8d-ace7-a495d83876dc","Code","C25299","http://www.cdisc.org","2023-12-15"
"Code_412","HR","5e8be88e-f426-4ef2-b670-fd11e702bc3b","Code","C49677","http://www.cdisc.org","2023-12-15"
"Code_413","Clinical Test Result","cef24a52-3c40-40f5-a9fc-7d516cd22704","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_414","Count per Minute","a4b66bca-0c7a-465f-a39c-eb915ff04189","Code","C73688","http://www.cdisc.org","2023-12-15"
"Code_415","Sitting","6967c7c8-bf64-44fd-9238-073d6e9f18d1","Code","C62122","http://www.cdisc.org","2023-12-15"
"Code_416","Standing","7c6ab926-274d-4046-8530-2ed5f8af60ec","Code","C62166","http://www.cdisc.org","2023-12-15"
"Code_417","Supine Position","2af311e0-6e49-480d-afa8-a8ea0b52c4e4","Code","C62167","http://www.cdisc.org","2023-12-15"
"Code_418","Body Position","b8c37850-dfc9-4ffe-9120-d3d047be39fb","Code","C62164","http://www.cdisc.org","2023-12-15"
"Code_419","Brachial Artery","4855c527-0b39-4810-8d37-0f75221ebc17","Code","C12681","http://www.cdisc.org","2023-12-15"
"Code_420","Common Carotid Artery","8e8463d2-3f1f-4b4a-8517-73fdede77b60","Code","C12687","http://www.cdisc.org","2023-12-15"
"Code_421","Dorsalis Pedis Artery","f303387f-c346-407d-b19d-5cc8577521b2","Code","C32478","http://www.cdisc.org","2023-12-15"
"Code_422","Femoral Artery","956ebc86-4a2b-4b56-abc4-290f77de363d","Code","C12715","http://www.cdisc.org","2023-12-15"
"Code_423","Radial Artery","6e1045d3-d324-4c07-8b01-4e6086bdff74","Code","C12838","http://www.cdisc.org","2023-12-15"
"Code_424","Anatomic Site","f0fb43a9-f411-4ecd-8539-98d59b0afd59","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_425","Left","d3308b46-8220-4eac-bee3-6fe593ccaf1e","Code","C25229","http://www.cdisc.org","2023-12-15"
"Code_426","Right","66621ff0-1f3e-4cf7-9996-8f5aa8afd421","Code","C25228","http://www.cdisc.org","2023-12-15"
"Code_427","Laterality","a864f9e3-0b08-49b6-a8fa-35344fdd0192","Code","C25185","http://www.cdisc.org","2023-12-15"
"Code_428","HR","c7951f77-0adb-40dc-8788-678c024f9565","Code","C49677","http://www.cdisc.org","2023-12-15"
"Code_123","Placebo Comparator Arm","e7757785-512e-4c7a-90a0-ee9411f57e8c","Code","C174268","http://www.cdisc.org","2023-12-15"
"Code_124","Data Generated Within Study","4364a62c-cb38-4313-97c3-3201b713e7c4","Code","C188866","http://www.cdisc.org","2023-12-15"
"Code_125","Active Comparator Arm","dfd6ac17-a455-48d2-ad18-96a37c816900","Code","C174267","http://www.cdisc.org","2023-12-15"
"Code_126","Data Generated Within Study","d6e631a6-3ee5-48ed-89d9-e570e4a676be","Code","C188866","http://www.cdisc.org","2023-12-15"
"Code_127","Active Comparator Arm","1b35bc05-f51d-4286-909b-42d2cc6c8fc2","Code","C174267","http://www.cdisc.org","2023-12-15"
"Code_128","Data Generated Within Study","2e9773ca-fe29-431c-adf0-10df3fb00ae7","Code","C188866","http://www.cdisc.org","2023-12-15"
"Code_136","Double Blind Study","bd670630-b991-4453-84eb-6e848011a65b","Code","C15228","http://www.cdisc.org","2023-12-15"
"Code_129","Screening Epoch","24c2fd4d-f9e3-49e3-a336-157734359aa0","Code","C202487","http://www.cdisc.org","2023-12-15"
"Code_130","Treatment Epoch","4c44fe9b-06cc-4ca0-98c9-bcfc4e66e3bc","Code","C101526","http://www.cdisc.org","2023-12-15"
"Code_131","Treatment Epoch","e0627e35-329a-469d-ab08-dc8f51c15b9b","Code","C101526","http://www.cdisc.org","2023-12-15"
"Code_132","Treatment Epoch","d257804c-845a-4392-b7a5-1ef1c8ec3984","Code","C101526","http://www.cdisc.org","2023-12-15"
"Code_133","Follow-Up Epoch","ea6c7649-bc2e-4d97-b83b-7df93c01d67d","Code","C202578","http://www.cdisc.org","2023-12-15"
"Code_546","Alzheimer's disease; unspecified","6bfce789-f722-428d-995e-7f1cb3df9c2c","Code","G30.9","ICD-10-CM","1"
"Code_547","Alzheimer's disease","438dd858-0d9f-4e0b-a6c3-49d7f898c77a","Code","26929004","SNOMED","January 31, 2018"
"Code_142","Sponsor","b507e07f-c0a4-4809-92f3-dc61bf6a2a53","Code","C70793","http://www.cdisc.org","2023-12-15"
"Code_551","Primary Objective","59d0f949-ac5f-4ccb-8805-40a826a8fa67","Code","C85826","http://www.cdisc.org","2023-12-15"
"Code_550","Primary Endpoint","6ed414f4-ee50-4c53-a7a5-307fdbd1bd3f","Code","C94496","http://www.cdisc.org","2023-12-15"
"Code_552","Primary Endpoint","06af3f53-9d9f-4a45-a9bf-ebf937bdd85e","Code","C94496","http://www.cdisc.org","2023-12-15"
"Code_554","Primary Objective","70ac778f-d758-4d56-a6b3-6b5d289266ff","Code","C85826","http://www.cdisc.org","2023-12-15"
"Code_553","Primary Endpoint","93699a4a-3e47-494b-b100-5d3bc11873ea","Code","C94496","http://www.cdisc.org","2023-12-15"
"Code_555","Primary Endpoint","78ddb803-9da5-4c50-b90b-09d55cd104d8","Code","C94496","http://www.cdisc.org","2023-12-15"
"Code_556","Primary Endpoint","88aca13e-e336-4325-84f4-5b21972fd63e","Code","C94496","http://www.cdisc.org","2023-12-15"
"Code_558","Secondary Objective","16348e0b-1071-4d20-a7e7-af3a3add09ed","Code","C85827","http://www.cdisc.org","2023-12-15"
"Code_557","Secondary Endpoint","ebb069e2-3f87-4efb-91aa-bd2d5c49bf0d","Code","C139173","http://www.cdisc.org","2023-12-15"
"Code_559","Secondary Endpoint","11de1bf8-5e03-44b5-b1ce-2fc08440ad48","Code","C139173","http://www.cdisc.org","2023-12-15"
"Code_560","Secondary Endpoint","392c960d-16e0-4eea-b558-c1f7ec421fd5","Code","C139173","http://www.cdisc.org","2023-12-15"
"Code_562","Secondary Objective","47785920-cbe4-484f-9b21-116a97565399","Code","C85827","http://www.cdisc.org","2023-12-15"
"Code_561","Secondary Endpoint","4e744da8-e7a9-4a9f-962f-464e4818482e","Code","C139173","http://www.cdisc.org","2023-12-15"
"Code_564","Secondary Objective","582f9901-8d86-415f-a459-fddb69b74c90","Code","C85827","http://www.cdisc.org","2023-12-15"
"Code_563","Secondary Endpoint","134c8d05-a0ad-4c9a-b261-37c5820b12d6","Code","C139173","http://www.cdisc.org","2023-12-15"
"Code_566","Secondary Objective","cbe79e3d-ee25-4dc9-843a-94e287f8785d","Code","C85827","http://www.cdisc.org","2023-12-15"
"Code_565","Secondary Endpoint","6b4f3654-fb35-4787-87c1-2d505b6bbe02","Code","C139173","http://www.cdisc.org","2023-12-15"
"Code_549","Both","429ef66d-f548-4371-9d56-a8431db27e57","Code","C49636","http://www.cdisc.org","2023-12-15"
"Code_567","Inclusion Criteria","cc71f09b-0362-4a7d-a815-6d41ff3b4f94","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_568","Inclusion Criteria","dbe61123-2a03-4135-8feb-b6eb3e95dbff","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_569","Inclusion Criteria","9f378a5a-0953-43ad-ac6b-52d386b7ddf7","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_570","Inclusion Criteria","9fe9a4fd-83e0-42fc-bc42-a8a20fbedda9","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_571","Inclusion Criteria","0a857e01-95eb-407d-8e1a-def9405c6864","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_572","Inclusion Criteria","fdf96932-4d63-4fa4-a6ff-4310f0476949","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_573","Inclusion Criteria","25502c94-d5a3-4562-9c93-89e12b619144","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_574","Inclusion Criteria","56813ccf-e462-4f49-8c81-4422e6d025f7","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_575","Exclusion Criteria","7f792dc6-325e-4fa1-a27b-41ba3f56eb8f","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_576","Exclusion Criteria","720af72d-835b-42b2-afa9-e998e6000e6d","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_577","Exclusion Criteria","b6f49ad3-6fb6-4b6d-8336-6ea824b22aae","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_578","Exclusion Criteria","37c288db-7966-4ce3-97f5-972d66963c9b","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_579","Exclusion Criteria","57196c8e-b828-4cab-9476-dd05afde504b","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_580","Exclusion Criteria","4f889686-5f1c-4d68-9c6c-2912a06ddf78","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_581","Exclusion Criteria","22ef0d48-7ba3-4391-9dc3-fbf0b6953513","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_582","Exclusion Criteria","a3318e13-79dd-4194-b5c5-89c33fbf3a6c","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_583","Exclusion Criteria","1c29f071-c9ad-48cd-a96b-5bcf12053b8f","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_584","Exclusion Criteria","6df15ad4-6435-40f3-8eec-ddc2e43fa0d8","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_585","Exclusion Criteria","dc381555-62dc-4e00-a637-b577c1920fb3","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_586","Exclusion Criteria","bc3b862a-63b4-46be-b347-dd82633c3d06","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_587","Exclusion Criteria","b7ff38a5-f2a0-4f84-8f77-f9d38506bf99","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_588","Exclusion Criteria","a1c69fc2-7743-4a9c-8a1d-49ed63b07f03","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_589","Exclusion Criteria","2055e2cf-4034-4a5d-9b7b-80581b7087d0","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_590","Exclusion Criteria","e8c05078-29e2-43b2-9e5b-71a76aa74d0c","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_591","Exclusion Criteria","117b543f-b765-4c8a-a3bd-179cd04ccd7c","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_592","Exclusion Criteria","95f4fcd1-5dbf-4b07-a18b-a02bbe0b2250","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_593","Exclusion Criteria","cf186bde-e8c9-4c84-9516-5721ba489310","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_594","Exclusion Criteria","0c44a266-de78-4c41-942f-a5d75c4bfad9","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_595","Exclusion Criteria","df8e7a56-3b02-4888-b327-00556b94cb39","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_596","Exclusion Criteria","07aae541-37eb-4f5a-a8de-0ddc789f3f0e","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_597","Exclusion Criteria","cad82be8-7d0b-4b9e-9029-4680475b264b","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_548","Year","fea46e80-d5f4-4521-a0d4-7341919824d5","Code","C29848","http://www.cdisc.org","2023-12-15"
"Code_14","Before","f569e81f-86b3-43da-96f4-6cabe89b96f9","Code","C201357","http://www.cdisc.org","2023-12-15"
"Code_15","Start to Start","24d36079-81fd-4309-aee6-bcaabc99722e","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_16","Before","b9a485e7-f842-4fb4-ba14-aa07f33c0341","Code","C201357","http://www.cdisc.org","2023-12-15"
"Code_17","Start to Start","984731f9-696e-491f-9843-0efbf10402a9","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_19","Fixed Reference","9f3744a1-bb8e-4dac-9c69-e0d117368d72","Code","C201358","http://www.cdisc.org","2023-12-15"
"Code_20","Start to Start","a7a95101-8e7f-4558-91b1-bd36f263e2c4","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_21","After","6734b7fd-6349-45df-a4de-983012fa6c07","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_22","Start to Start","f70bf330-c101-4959-a8b3-aa28fadcc944","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_24","After","f621c8d1-17ae-4265-8522-cf4a5c13eb6f","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_25","Start to Start","08b3db03-271f-4b61-bb9c-75e08967eb82","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_27","After","be68db62-de86-4577-989a-927320086d4b","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_28","Start to Start","f65ee165-9076-4497-b1f9-ef2ec6084720","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_30","After","8194b933-4ab5-4e1e-8915-d6b044703d1e","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_31","Start to Start","6b8bf983-e2c9-4d4b-86a7-ea7c93ffecd9","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_35","After","4924f16f-6091-43cd-82d5-a974ea2121d2","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_36","Start to Start","07aea1ae-ddf6-4824-a061-b321e67a0c4e","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_40","After","5dbefcf2-424f-4648-95ca-57b652017729","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_41","Start to Start","42ef15ea-a814-4ae1-abf0-55d7ccc3734c","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_45","After","bd36b247-6217-4709-9ec1-099fdd65f9b9","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_46","Start to Start","d6fff9a2-7a3b-4724-9308-b3c6a54a0d29","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_50","After","45a50f26-4098-4044-9ad2-95dd66728214","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_51","Start to Start","44d6c8c5-8251-4f10-80bc-a18e0732df7a","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_53","After","dda05986-0b1d-4c9f-aa0b-242277494cff","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_54","Start to Start","e099795e-5590-48b1-a93f-544d45458686","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_33","After","c645de34-c44d-4212-a792-fe1704fcfe0a","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_34","Start to Start","ff96b827-31cc-4890-8fa7-644049872227","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_38","After","4e9d8884-0c83-4478-b506-c3ee650b6c2f","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_39","Start to Start","991403a6-3e9c-4bd1-8df1-8ec608074888","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_43","After","18e1cce2-8b5e-48e9-98de-a78afb63fb85","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_44","Start to Start","a02c8e8e-fee9-4985-9c60-47b078a27769","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_48","After","89fc11b3-dece-4581-8cb1-3494770119b5","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_49","Start to Start","e10dbd07-2706-4408-8eee-935252a532d3","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_56","Fixed Reference","5cc173c1-47d4-4d32-bf62-fcccb0cc4fe6","Code","C201358","http://www.cdisc.org","2023-12-15"
"Code_57","Start to Start","036d6866-6cb8-4cfa-be4d-978b5ef944aa","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_58","Fixed Reference","fb93a66d-ac9c-4dc3-b7ab-3ee651a9f73c","Code","C201358","http://www.cdisc.org","2023-12-15"
"Code_59","Start to Start","29101ed3-792a-444e-92c2-4c93eab71795","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_60","Fixed Reference","6d82951d-1de3-4622-a72b-0aff90322664","Code","C201358","http://www.cdisc.org","2023-12-15"
"Code_61","Start to Start","8f42afa6-aece-44fb-90d4-985e11e701a4","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_62","After","272300e1-bcfd-4004-901d-7843dce30a29","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_63","Start to Start","fbe1b535-a8cf-43ad-8866-3e95bd31f9fd","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_64","After","22af4794-b290-4391-b0bc-022b9aeee877","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_65","End to Start","db8dad21-af68-4e87-95df-bd11d7a29594","Code","C201353","http://www.cdisc.org","2023-12-15"
"Code_66","After","b7c81a88-83ef-4cd8-bc02-596f7a413477","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_67","Start to Start","e9f33f7f-8de5-4bd7-b2f0-63e44b601b3f","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_68","After","a96e9e0c-f1dd-44d2-846e-9683bf773090","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_69","End to Start","b230c11a-0333-4117-8e15-b919412cca18","Code","C201353","http://www.cdisc.org","2023-12-15"
"Code_70","After","f12eb49e-1863-4a5f-9759-f1a2eae250d4","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_71","Start to Start","8529a681-79fc-44c1-a098-b2e0749a2876","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_598","Clinical Study Sponsor","8b4f08c6-bf1d-4116-98ff-78df64407442","Code","C70793","http://www.cdisc.org","2023-12-15"
"Code_599","United Kingdom of Great Britain and Northern Ireland","a4524392-9703-4ac1-8001-227123ce7868","Code","GBR","ISO 3166 1 alpha3","2020-08"
"Code_3","Study Acronym","82128227-46a5-4c00-9b2e-3aaf0f232ca0","Code","C94108","http://www.cdisc.org","2023-12-15"
"Code_5","Brief Study Title","b9d00b70-68db-48ff-be01-6d47ef6f0e86","Code","C99905x1","http://www.cdisc.org","2023-12-15"
"Code_6","Official Study Title","695349c5-ba95-4bce-b3e3-6f6e13eb92a1","Code","C99905x2","http://www.cdisc.org","2023-12-15"
"Code_7","Public Study Title","ed04f056-0395-436a-b384-932d7087b7a6","Code","C99905x3","http://www.cdisc.org","2023-12-15"
"Code_8","Final","d72adf7d-a44b-4b21-bba8-bf2c5089fe57","Code","C25508","http://www.cdisc.org","2023-12-15"
"Code_11","Protocol Effective Date","f6a1731f-283d-446f-bbaf-a566d124822c","Code","C99903x1","http://www.cdisc.org","2023-12-15"
"Code_13","Region","53440c24-9be2-4783-a427-166beb248d0c","Code","C41129","http://www.cdisc.org","2023-12-15"
"Code_12","Europe","11baafd2-edd3-4b3b-b434-e06170a3d186","Code","150","ISO 3166 1 alpha3","2020-08"
