"code","uuid:ID","id","codeSystem","decode","instanceType","codeSystemVersion"
"C77140","dc052251-6bf1-47cb-98ca-636058820659","Code_379","http://www.cdisc.org","Clinical Test Result","Code","2023-12-15"
"C49669","d3d3ea73-c9f9-4310-b7d4-c58821e8381b","Code_380","http://www.cdisc.org","Unit of Pressure","Code","2023-12-15"
"C62122","5bd44dc8-6b97-460c-960f-97224c0af03c","Code_381","http://www.cdisc.org","Sitting","Code","2023-12-15"
"C62166","667117fb-b808-4db2-a680-a76278d3ab15","Code_382","http://www.cdisc.org","Standing","Code","2023-12-15"
"C62167","8e9492a7-d5f1-481b-b2ef-c07e56ea5c91","Code_383","http://www.cdisc.org","Supine Position","Code","2023-12-15"
"C62164","7566e6a3-ea3e-4fa3-82c7-74d45b6b6d91","Code_384","http://www.cdisc.org","Body Position","Code","2023-12-15"
"C12681","e2eac758-6f8a-4316-8332-35dc0d9b1008","Code_385","http://www.cdisc.org","Brachial Artery","Code","2023-12-15"
"C12687","38ab5276-66c4-46f4-afdc-d61ebf1d6c66","Code_386","http://www.cdisc.org","Common Carotid Artery","Code","2023-12-15"
"C32478","d68bfd23-5fd8-414a-813a-2e4a4281dad9","Code_387","http://www.cdisc.org","Dorsalis Pedis Artery","Code","2023-12-15"
"C12715","dfd5c893-e9ba-4096-a5a8-8ca595a248f5","Code_388","http://www.cdisc.org","Femoral Artery","Code","2023-12-15"
"C12838","9871ee88-df37-4a5c-a9a4-a1c80aa8d990","Code_389","http://www.cdisc.org","Radial Artery","Code","2023-12-15"
"C13717","46bb68cc-bc68-459d-b153-7e74592388eb","Code_390","http://www.cdisc.org","Anatomic Site","Code","2023-12-15"
"C25229","3d73361c-0ea5-425f-9699-86553bfa6f8b","Code_391","http://www.cdisc.org","Left","Code","2023-12-15"
"C25228","305d57b9-693d-4e51-b125-352282d2f764","Code_392","http://www.cdisc.org","Right","Code","2023-12-15"
"C25185","f7193e30-9392-40fc-b348-b0c1ef27207a","Code_393","http://www.cdisc.org","Laterality","Code","2023-12-15"
"C25298","839c3e31-9e80-412f-8457-80b36e64d3e8","Code_394","http://www.cdisc.org","SYSBP","Code","2023-12-15"
"C25299","d972f8ff-216b-4b53-baa5-cc784cbc54df","Code_395","http://www.cdisc.org","DIABP","Code","2023-12-15"
"C77140","ce918248-1365-42c4-a1cc-8231dc17dcae","Code_396","http://www.cdisc.org","Clinical Test Result","Code","2023-12-15"
"C49669","b92b75e7-3044-4e14-8d8e-f77c30558bba","Code_397","http://www.cdisc.org","Unit of Pressure","Code","2023-12-15"
"C62122","0724b46d-bdf9-42d0-9261-ad332e40932d","Code_398","http://www.cdisc.org","Sitting","Code","2023-12-15"
"C62166","d393b825-6805-4331-9762-988d866cdee7","Code_399","http://www.cdisc.org","Standing","Code","2023-12-15"
"C62167","119bf6eb-ba8f-4f12-82d7-39507219fa98","Code_400","http://www.cdisc.org","Supine Position","Code","2023-12-15"
"C62164","d768d36d-522f-431d-90dd-785b8793de72","Code_401","http://www.cdisc.org","Body Position","Code","2023-12-15"
"C12681","8440fb68-c82b-4764-a80d-386787adb8f5","Code_402","http://www.cdisc.org","Brachial Artery","Code","2023-12-15"
"C12687","e277d1d5-f721-429c-a29f-cf4f32bc27e6","Code_403","http://www.cdisc.org","Common Carotid Artery","Code","2023-12-15"
"C32478","cffa7006-da72-447a-8fad-9928caede393","Code_404","http://www.cdisc.org","Dorsalis Pedis Artery","Code","2023-12-15"
"C12715","6acff985-8037-4b85-9fa5-add34ac812f0","Code_405","http://www.cdisc.org","Femoral Artery","Code","2023-12-15"
"C12838","159801f3-73a7-4955-b7eb-92da0b7a38de","Code_406","http://www.cdisc.org","Radial Artery","Code","2023-12-15"
"C13717","94b87110-8f5f-4e0a-a54d-12eb5f9d931f","Code_407","http://www.cdisc.org","Anatomic Site","Code","2023-12-15"
"C25229","95b06c39-d32a-45a3-91cf-d72ae12395fa","Code_408","http://www.cdisc.org","Left","Code","2023-12-15"
"C25228","4226248c-9010-4d4a-accd-d38b356e5f41","Code_409","http://www.cdisc.org","Right","Code","2023-12-15"
"C25185","8d3e4ec0-e5a3-43d1-bbca-19c0e971e28e","Code_410","http://www.cdisc.org","Laterality","Code","2023-12-15"
"C25299","c847d66e-2d8a-4dec-b6d4-145e605cba37","Code_411","http://www.cdisc.org","DIABP","Code","2023-12-15"
"C49677","46208d10-f614-444f-b145-8752176119f1","Code_412","http://www.cdisc.org","HR","Code","2023-12-15"
"C77140","c6e0f121-4b5c-4ca8-800b-9f18f0066eab","Code_413","http://www.cdisc.org","Clinical Test Result","Code","2023-12-15"
"C73688","11c41277-6891-4c4f-8255-c45d02a69687","Code_414","http://www.cdisc.org","Count per Minute","Code","2023-12-15"
"C62122","90293aeb-9329-4355-bda6-a0a34c55d83e","Code_415","http://www.cdisc.org","Sitting","Code","2023-12-15"
"C62166","91aa6ae0-9421-4b9d-b1ee-f1de1a7e6328","Code_416","http://www.cdisc.org","Standing","Code","2023-12-15"
"C62167","61f8cd9e-2b01-468d-a729-93fd0f74aef7","Code_417","http://www.cdisc.org","Supine Position","Code","2023-12-15"
"C62164","0526c835-04f1-483b-8916-07da7dd8c5bc","Code_418","http://www.cdisc.org","Body Position","Code","2023-12-15"
"C12681","5ba3f46b-882f-4d41-ab2f-80a85ad7d2c5","Code_419","http://www.cdisc.org","Brachial Artery","Code","2023-12-15"
"C12687","4022e273-80e1-4239-82a3-4e10bc4213b6","Code_420","http://www.cdisc.org","Common Carotid Artery","Code","2023-12-15"
"C32478","d07d4a5b-c2ed-4867-8155-bd7212871915","Code_421","http://www.cdisc.org","Dorsalis Pedis Artery","Code","2023-12-15"
"C12715","4561c0a0-f1b2-497d-8b0c-880e873fb7bf","Code_422","http://www.cdisc.org","Femoral Artery","Code","2023-12-15"
"C12838","9e609b85-840c-445f-ad2b-076c7e181969","Code_423","http://www.cdisc.org","Radial Artery","Code","2023-12-15"
"C13717","b509bccf-bb78-43ca-a6b7-9c91684ccdd7","Code_424","http://www.cdisc.org","Anatomic Site","Code","2023-12-15"
"C25229","e7eb52d0-3051-4bc6-a7f4-79d57ab31be3","Code_425","http://www.cdisc.org","Left","Code","2023-12-15"
"C25228","e4e72100-6ef4-4ef5-b32c-4d8f1c5eeff9","Code_426","http://www.cdisc.org","Right","Code","2023-12-15"
"C25185","2d3558d8-dcb7-45eb-a1ee-f19a66e52d16","Code_427","http://www.cdisc.org","Laterality","Code","2023-12-15"
"C49677","98857df6-5d2a-44a0-bfa3-9ff9f429f436","Code_428","http://www.cdisc.org","HR","Code","2023-12-15"
"C174268","7b991d52-9841-4baf-9e23-d7aa8d24cf7c","Code_123","http://www.cdisc.org","Placebo Comparator Arm","Code","2023-12-15"
"C188866","6b25a393-a820-4107-80a3-dbfda183e46f","Code_124","http://www.cdisc.org","Data Generated Within Study","Code","2023-12-15"
"C174267","c7471e44-ba15-4fb4-abc2-ffb430b01598","Code_125","http://www.cdisc.org","Active Comparator Arm","Code","2023-12-15"
"C188866","d9143b82-7772-47a7-b4b0-4068871559f7","Code_126","http://www.cdisc.org","Data Generated Within Study","Code","2023-12-15"
"C174267","8dec88a5-9355-4931-b823-a381bba7444c","Code_127","http://www.cdisc.org","Active Comparator Arm","Code","2023-12-15"
"C188866","f8315721-22ee-465b-90c8-3f44c9a2fb17","Code_128","http://www.cdisc.org","Data Generated Within Study","Code","2023-12-15"
"C15228","6f5e1937-89c2-401e-a9bc-d9de4b4bbd47","Code_136","http://www.cdisc.org","Double Blind Study","Code","2023-12-15"
"C202487","0c7f31ac-f16b-461d-b73c-db46eddd5b07","Code_129","http://www.cdisc.org","Screening Epoch","Code","2023-12-15"
"C101526","17196ded-e573-44ef-9dbd-a25af464a774","Code_130","http://www.cdisc.org","Treatment Epoch","Code","2023-12-15"
"C101526","775a2303-3724-4818-a123-27e4f2ee8503","Code_131","http://www.cdisc.org","Treatment Epoch","Code","2023-12-15"
"C101526","c6492ac4-3232-411f-bc0b-eb719ddf32c3","Code_132","http://www.cdisc.org","Treatment Epoch","Code","2023-12-15"
"C202578","a8c669a7-0243-4c06-9795-d579616be033","Code_133","http://www.cdisc.org","Follow-Up Epoch","Code","2023-12-15"
"G30.9","46d408d8-4d26-4dd1-9232-2f6266a257ad","Code_550","ICD-10-CM","Alzheimer's disease; unspecified","Code","1"
"26929004","228939d4-96a7-4f7b-b9c8-6593c92c22bc","Code_551","SNOMED","Alzheimer's disease","Code","January 31, 2018"
"C70793","1947afbc-22ba-45de-abd9-14a415657e43","Code_142","http://www.cdisc.org","Sponsor","Code","2023-12-15"
"C85826","0256081f-680b-42e9-8444-0ac933de8d1e","Code_555","http://www.cdisc.org","Primary Objective","Code","2023-12-15"
"C94496","16d66008-be4e-43d9-aa54-70a4ca323395","Code_554","http://www.cdisc.org","Primary Endpoint","Code","2023-12-15"
"C94496","124e734c-8ba4-45e3-8912-66219fcff235","Code_556","http://www.cdisc.org","Primary Endpoint","Code","2023-12-15"
"C85826","fbd465d6-94c6-4d4e-969b-eb248b559fb0","Code_558","http://www.cdisc.org","Primary Objective","Code","2023-12-15"
"C94496","7e05db0a-7377-4f82-8c06-ea2d90edd89a","Code_557","http://www.cdisc.org","Primary Endpoint","Code","2023-12-15"
"C94496","8c52b9a7-39b7-4e66-b705-80790a536c06","Code_559","http://www.cdisc.org","Primary Endpoint","Code","2023-12-15"
"C94496","d69d1006-7c1c-455b-b772-94363054a55c","Code_560","http://www.cdisc.org","Primary Endpoint","Code","2023-12-15"
"C85827","e1b376f7-5719-4ed1-b45f-394c9ea92f20","Code_562","http://www.cdisc.org","Secondary Objective","Code","2023-12-15"
"C139173","ae8d3025-6cc6-4f1f-a425-76e69382a807","Code_561","http://www.cdisc.org","Secondary Endpoint","Code","2023-12-15"
"C139173","7579bfee-44d1-422f-8d9b-d5208c0c0803","Code_563","http://www.cdisc.org","Secondary Endpoint","Code","2023-12-15"
"C139173","e7c7b213-7a04-49d1-a9ab-9758e2fb8dae","Code_564","http://www.cdisc.org","Secondary Endpoint","Code","2023-12-15"
"C85827","bfeafe2b-ddce-477f-9a7a-c041cfea7c5a","Code_566","http://www.cdisc.org","Secondary Objective","Code","2023-12-15"
"C139173","ecf80b01-4dc1-4643-b490-8c07679b8ef3","Code_565","http://www.cdisc.org","Secondary Endpoint","Code","2023-12-15"
"C85827","ec4f7cde-168b-4301-8fd5-5d24c5691a32","Code_568","http://www.cdisc.org","Secondary Objective","Code","2023-12-15"
"C139173","00a2edbf-ccb2-4097-b30d-442623527eb2","Code_567","http://www.cdisc.org","Secondary Endpoint","Code","2023-12-15"
"C85827","46ec4317-daff-4225-8ca9-3d39db4db393","Code_570","http://www.cdisc.org","Secondary Objective","Code","2023-12-15"
"C139173","82b0917a-28ef-403d-8b9f-c10047009e16","Code_569","http://www.cdisc.org","Secondary Endpoint","Code","2023-12-15"
"C49636","601deb00-8fe8-4246-afa3-337862eb6402","Code_553","http://www.cdisc.org","Both","Code","2023-12-15"
"C25532","c5fafe44-be01-48e8-8617-1e268b4848bd","Code_571","http://www.cdisc.org","Inclusion Criteria","Code","2023-12-15"
"C25532","ca03d4e5-a274-476f-a3b8-5c9053975d3b","Code_572","http://www.cdisc.org","Inclusion Criteria","Code","2023-12-15"
"C25532","08fbe5bf-6ea2-4e34-a658-5ac1ad8e5b9e","Code_573","http://www.cdisc.org","Inclusion Criteria","Code","2023-12-15"
"C25532","571a92f1-e451-410d-b6bc-21c75c118ccd","Code_574","http://www.cdisc.org","Inclusion Criteria","Code","2023-12-15"
"C25532","c7d8eae5-b675-4d09-a4bd-7f1ceee3b558","Code_575","http://www.cdisc.org","Inclusion Criteria","Code","2023-12-15"
"C25532","ea792e5a-24b9-41e9-91f8-3ce227301596","Code_576","http://www.cdisc.org","Inclusion Criteria","Code","2023-12-15"
"C25532","8f0a4369-de6b-463f-82a3-f9fa15dca17b","Code_577","http://www.cdisc.org","Inclusion Criteria","Code","2023-12-15"
"C25532","5fe09ec3-2d60-4946-b0c4-d6ac94194e1b","Code_578","http://www.cdisc.org","Inclusion Criteria","Code","2023-12-15"
"C25370","ed8ab23e-0b9c-472e-96bb-67ba7dc0c7b5","Code_579","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","5aad0b06-968c-430b-a5fa-a2f903e8e65c","Code_580","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","1d3659a4-035e-41d3-b12a-45a132fa63d8","Code_581","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","bd069019-486b-46c5-9f7a-5c9df20d926a","Code_582","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","86729b4c-8cf8-4ee2-94ea-a249eee1c82e","Code_583","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","69bee0d7-bb93-41aa-b33e-62635c7715f8","Code_584","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","be5d4b3e-258c-4c78-889e-7b68614dfda4","Code_585","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","2085ab1d-7da3-48c2-be6e-662331da556d","Code_586","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","e79fe6a3-aac7-48c4-9cbe-9f6a23ae0d04","Code_587","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","5b7bdb1c-0793-4179-9d8b-f0794591528b","Code_588","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","2525904b-5c07-4419-8b59-b202407d7372","Code_589","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","a6e86b67-998e-4b5a-8c90-b30fe1926c40","Code_590","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","9c10ca5e-a51c-43b1-8376-96590faea46c","Code_591","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","e499d068-9d8c-4d9f-a409-abf5b2f64a4c","Code_592","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","c2d8f583-3c86-4f3e-aa81-89e53caa449a","Code_593","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","1ca31614-cdfd-443f-9a80-42a69d3a45ed","Code_594","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","8854f84c-bc2f-4fed-a24e-709359c74715","Code_595","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","a873c893-7ae8-4083-b4cc-bfacb7d007f4","Code_596","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","9ba824d8-3942-4db7-ba6b-8ab39405fef2","Code_597","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","61032c9e-a2be-49ef-967f-9d0da4b00b3e","Code_598","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","88ccd02f-6248-4854-8490-53bd88231649","Code_599","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","1799f7b0-88ce-44f3-ac9c-c4173b8e046a","Code_600","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C25370","5c107706-5fe1-494b-bac2-afd46404d887","Code_601","http://www.cdisc.org","Exclusion Criteria","Code","2023-12-15"
"C29848","399249ec-76f2-4def-b0aa-0d911152e642","Code_552","http://www.cdisc.org","Year","Code","2023-12-15"
"C201357","725ce155-38e0-41fa-a665-2f7a158e96cf","Code_14","http://www.cdisc.org","Before","Code","2023-12-15"
"C201355","ac6f03d3-ced7-43b4-aa50-a8ca853ec448","Code_15","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201357","a5dc38ec-30da-4cbe-bea0-b11a7fd3c101","Code_16","http://www.cdisc.org","Before","Code","2023-12-15"
"C201355","fe12979c-6305-4a0f-9800-1afad24b3d23","Code_17","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201358","5f5ebbbc-eb69-4c1a-8f51-893e1afda51e","Code_19","http://www.cdisc.org","Fixed Reference","Code","2023-12-15"
"C201355","028aa61b-51a2-4d15-9cff-f03c330def75","Code_20","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","b4445ab0-73c2-4531-a95d-701b0b33f707","Code_21","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","600ab647-2c9d-432e-a7a1-706895b24371","Code_22","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","2d95507c-1d46-4cc8-93f7-493e2633cb47","Code_24","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","53594778-75fe-4a72-970f-a7d4cad946f2","Code_25","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","24684038-bcdb-4e15-b0df-660fa6490ab5","Code_27","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","3c8d43b8-a2e0-4d25-bb84-1be6c8b28443","Code_28","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","fa981c69-eb90-4583-90c1-4d21512a32e8","Code_30","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","1b8fa5b2-470c-45e1-8385-713392da0316","Code_31","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","2dc2ef63-28f5-4951-948c-5a9eb31e1d18","Code_35","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","68f954e4-c209-4089-a5fa-7519ca74d79c","Code_36","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","41d7c403-760b-411f-94a7-fc438cca5167","Code_40","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","f7a0f4a7-9f66-4641-884d-c1a75c6d6ed3","Code_41","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","ec630579-3ce2-4d56-a32c-7c81fac48e53","Code_45","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","7025cb11-5003-4ea2-87eb-967065efde08","Code_46","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","1c14860c-c5b9-40b2-946e-d4fb96d81d1b","Code_50","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","627bbb73-fd31-4fb8-80f5-9294385bfd90","Code_51","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","43d0d07f-e057-4d11-bac6-eeedb2665692","Code_53","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","f1ee9447-f3cb-4441-98ae-c67c92d00a81","Code_54","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","5ad12c5f-605d-400b-a518-a42a512582e5","Code_33","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","9aa73e14-6129-4f5f-9285-13f86d7bcaac","Code_34","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","60514a78-f5de-4a72-beac-23f4d49c8346","Code_38","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","78865505-e24a-47ad-9a6c-e94ee2fa7a94","Code_39","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","b553b578-f106-4bf7-97f0-9fc67485c82d","Code_43","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","549c7b40-6cc3-4733-bc34-1441d5ed9346","Code_44","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","0d511b0b-7642-4b4c-b5cb-39ab77e2bac5","Code_48","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","6c4db2d9-9654-4199-ab16-58e007967535","Code_49","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201358","b6adea00-c970-4008-ac0f-f7cc71805bf1","Code_56","http://www.cdisc.org","Fixed Reference","Code","2023-12-15"
"C201355","fc8b01dd-144b-4486-abd9-6c4bb8b92146","Code_57","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201358","8139943c-5b4a-487b-b9ed-9ec5bdc9b485","Code_58","http://www.cdisc.org","Fixed Reference","Code","2023-12-15"
"C201355","8882ac83-6a42-4b3d-a7da-b8a2925a2c32","Code_59","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201358","588e0171-442d-409a-ac77-4229b67ff4f4","Code_60","http://www.cdisc.org","Fixed Reference","Code","2023-12-15"
"C201355","36edf7f5-6ba1-4a35-ae59-27a5cd836345","Code_61","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","fe498621-c5a6-4eb5-8248-f5767c84717e","Code_62","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","d853d96a-cfee-4aa3-a486-5e5f0170605d","Code_63","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","f181cda7-cceb-4b23-b195-3230d9bf24a6","Code_64","http://www.cdisc.org","After","Code","2023-12-15"
"C201353","47b3bfe1-9fc4-4f38-b153-9404d2bdadb6","Code_65","http://www.cdisc.org","End to Start","Code","2023-12-15"
"C201356","6a5b4670-a2fa-4ea6-832e-12e17654bdaa","Code_66","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","0cc14981-450f-490a-8e69-f86714624370","Code_67","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C201356","76800b47-038a-41fd-be1a-96992e8e4fde","Code_68","http://www.cdisc.org","After","Code","2023-12-15"
"C201353","32986b7d-cfd0-464f-9c6b-e589bdc22a86","Code_69","http://www.cdisc.org","End to Start","Code","2023-12-15"
"C201356","8acbc92f-c7e9-4827-bd9f-23fee2851fa0","Code_70","http://www.cdisc.org","After","Code","2023-12-15"
"C201355","ab9df742-2890-4658-bf16-b7d8b7c1616f","Code_71","http://www.cdisc.org","Start to Start","Code","2023-12-15"
"C70793","83cf23c6-aa27-4c91-a39b-eb189d734ad2","Code_602","http://www.cdisc.org","Clinical Study Sponsor","Code","2023-12-15"
"GBR","33d4faf7-bd2d-4c33-9b83-5e15d2822b80","Code_603","ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland","Code","2020-08"
"C94108","deed2293-952d-4438-bf1e-fcf0db8353f8","Code_3","http://www.cdisc.org","Study Acronym","Code","2023-12-15"
"C99905x1","eb3874ac-0406-43c6-8b5c-603355eedf4a","Code_5","http://www.cdisc.org","Brief Study Title","Code","2023-12-15"
"C99905x2","ec9c5ce6-8bd5-4734-9b4e-cf3d85516990","Code_6","http://www.cdisc.org","Official Study Title","Code","2023-12-15"
"C99905x3","5e6002c8-3ce4-42fc-94d5-d27916df6ef6","Code_7","http://www.cdisc.org","Public Study Title","Code","2023-12-15"
"C25508","0a1d3fbe-df6b-4c4d-b8d1-295825d02fcf","Code_8","http://www.cdisc.org","Final","Code","2023-12-15"
"C99903x1","18abc1b2-11bf-43cd-b150-619f9a58f821","Code_11","http://www.cdisc.org","Protocol Effective Date","Code","2023-12-15"
"C41129","2b71a30f-77b8-42e8-a956-cca6a9ee471a","Code_13","http://www.cdisc.org","Region","Code","2023-12-15"
"150","c95683b9-4ede-4432-a03c-1a5bbdd56ea7","Code_12","ISO 3166 1 alpha3","Europe","Code","2020-08"
