"id","decode","uuid:ID","instanceType","code","codeSystem","codeSystemVersion"
"Code_379","Clinical Test Result","99b84e67-7103-4510-b149-5c50b24a84a3","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_380","Unit of Pressure","8b19a3e3-10b6-4afb-a017-e93b6220f934","Code","C49669","http://www.cdisc.org","2023-12-15"
"Code_381","Sitting","c9960d78-9a61-41c1-bc8d-5d2bedfe4c16","Code","C62122","http://www.cdisc.org","2023-12-15"
"Code_382","Standing","7d0ce05f-278b-493e-b3bc-958a38db5e50","Code","C62166","http://www.cdisc.org","2023-12-15"
"Code_383","Supine Position","46e47a8d-7375-4794-a607-466661b065e3","Code","C62167","http://www.cdisc.org","2023-12-15"
"Code_384","Body Position","67df9446-ca93-48ca-a7d0-9cf3c3ad7210","Code","C62164","http://www.cdisc.org","2023-12-15"
"Code_385","Brachial Artery","460e5d51-9bed-4213-b33d-812ec4f788d7","Code","C12681","http://www.cdisc.org","2023-12-15"
"Code_386","Common Carotid Artery","099ab738-468e-4d35-8226-4164b111f120","Code","C12687","http://www.cdisc.org","2023-12-15"
"Code_387","Dorsalis Pedis Artery","ce055225-000b-426d-bda5-7597876c4f54","Code","C32478","http://www.cdisc.org","2023-12-15"
"Code_388","Femoral Artery","4147d791-766f-43e6-a892-e1f78f027457","Code","C12715","http://www.cdisc.org","2023-12-15"
"Code_389","Radial Artery","ead4c26d-d732-4312-9a51-2a00dbf2270f","Code","C12838","http://www.cdisc.org","2023-12-15"
"Code_390","Anatomic Site","78ce34ca-e9d9-4d3b-9e3b-a7c319327513","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_391","Left","138e1801-8a5d-4c23-868f-d7d641850863","Code","C25229","http://www.cdisc.org","2023-12-15"
"Code_392","Right","52cdd7f6-0de3-408e-b1eb-069b1de91fef","Code","C25228","http://www.cdisc.org","2023-12-15"
"Code_393","Laterality","5f39cd90-83de-4486-a191-fc9700060679","Code","C25185","http://www.cdisc.org","2023-12-15"
"Code_394","SYSBP","a0078cbc-8ac5-4f63-aa3e-70c7eef9c455","Code","C25298","http://www.cdisc.org","2023-12-15"
"Code_395","DIABP","ebda19bd-0af8-4821-85e9-ebf21229bce5","Code","C25299","http://www.cdisc.org","2023-12-15"
"Code_396","Clinical Test Result","a8d20f4c-5907-448a-8ab6-c0f5e6dbfa03","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_397","Unit of Pressure","59c9cd8f-29a9-4d4d-891a-7752d383189c","Code","C49669","http://www.cdisc.org","2023-12-15"
"Code_398","Sitting","d0a73be6-2835-4b84-9943-1111d126239a","Code","C62122","http://www.cdisc.org","2023-12-15"
"Code_399","Standing","421107d0-080f-495e-b43f-4e9979a743cb","Code","C62166","http://www.cdisc.org","2023-12-15"
"Code_400","Supine Position","94095fe7-a20e-4d89-91c8-30b75e282d8b","Code","C62167","http://www.cdisc.org","2023-12-15"
"Code_401","Body Position","aa61d9a6-aa73-4940-8d9f-f24b84bebec1","Code","C62164","http://www.cdisc.org","2023-12-15"
"Code_402","Brachial Artery","35fdb151-5c63-4941-9e6c-b61ca2410943","Code","C12681","http://www.cdisc.org","2023-12-15"
"Code_403","Common Carotid Artery","abc343d1-fdcb-4f5a-8d37-9d423a11450a","Code","C12687","http://www.cdisc.org","2023-12-15"
"Code_404","Dorsalis Pedis Artery","7bed3f7a-08bc-4751-a64d-b07a9482fc31","Code","C32478","http://www.cdisc.org","2023-12-15"
"Code_405","Femoral Artery","6c4463b2-5ca0-4157-95c6-3106bb44a278","Code","C12715","http://www.cdisc.org","2023-12-15"
"Code_406","Radial Artery","5994c456-c947-4c2e-873a-1a94b64ebe90","Code","C12838","http://www.cdisc.org","2023-12-15"
"Code_407","Anatomic Site","5a6c612d-879a-4a8f-8d18-6cb9979c6f95","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_408","Left","b16af0e4-5dd3-41f4-a6dd-165bc3d5e6d7","Code","C25229","http://www.cdisc.org","2023-12-15"
"Code_409","Right","80059542-f7f3-4a4e-8c74-74a91f4f2488","Code","C25228","http://www.cdisc.org","2023-12-15"
"Code_410","Laterality","a3c0790f-dce8-416e-9125-0bf9967d2c60","Code","C25185","http://www.cdisc.org","2023-12-15"
"Code_411","DIABP","f6462d40-a539-4a90-a16f-984bba3bbb80","Code","C25299","http://www.cdisc.org","2023-12-15"
"Code_412","HR","5fde50d2-da01-4a54-9762-baf9f91e5a99","Code","C49677","http://www.cdisc.org","2023-12-15"
"Code_413","Clinical Test Result","9e64514a-0ab2-465b-b57c-e9ee16646b89","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_414","Count per Minute","434d7e6d-f7ac-4ab6-a624-eb4c409fb6ef","Code","C73688","http://www.cdisc.org","2023-12-15"
"Code_415","Sitting","2b63c669-bcfd-4fb1-990e-55718fb5fca0","Code","C62122","http://www.cdisc.org","2023-12-15"
"Code_416","Standing","3dc30d58-dd54-4a77-a9ff-9b3d77e8686b","Code","C62166","http://www.cdisc.org","2023-12-15"
"Code_417","Supine Position","82f721e4-29c5-4147-b3be-90d8e7bba1d4","Code","C62167","http://www.cdisc.org","2023-12-15"
"Code_418","Body Position","12dddb6d-993f-4e78-ac0d-2b7045297f9d","Code","C62164","http://www.cdisc.org","2023-12-15"
"Code_419","Brachial Artery","a618bfff-beb0-46ca-911c-5e6141b39ead","Code","C12681","http://www.cdisc.org","2023-12-15"
"Code_420","Common Carotid Artery","53789a7d-aa5c-40ee-b34c-1f44a27306c4","Code","C12687","http://www.cdisc.org","2023-12-15"
"Code_421","Dorsalis Pedis Artery","ebd3af38-ea32-414c-9e7f-bb01402a076e","Code","C32478","http://www.cdisc.org","2023-12-15"
"Code_422","Femoral Artery","847149da-cc71-4eb9-bb68-dbb440fc9a67","Code","C12715","http://www.cdisc.org","2023-12-15"
"Code_423","Radial Artery","15e8320f-f78a-4e3a-b1d6-d428a4283bd9","Code","C12838","http://www.cdisc.org","2023-12-15"
"Code_424","Anatomic Site","392260e5-5580-48b8-b88d-31e153f8bb99","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_425","Left","7ed95f24-d8c3-4376-af9d-0ab2f8a65325","Code","C25229","http://www.cdisc.org","2023-12-15"
"Code_426","Right","7cc0b460-bc55-48a6-9479-2c6570595744","Code","C25228","http://www.cdisc.org","2023-12-15"
"Code_427","Laterality","5ab27a30-b2bd-4d2e-adb7-79daa13d58b7","Code","C25185","http://www.cdisc.org","2023-12-15"
"Code_428","HR","a483f7e5-f13e-4df1-a4f8-7e52b6048f1a","Code","C49677","http://www.cdisc.org","2023-12-15"
"Code_123","Placebo Comparator Arm","8212dd55-fc9c-41af-8185-b897e963e612","Code","C174268","http://www.cdisc.org","2023-12-15"
"Code_124","Data Generated Within Study","3936e1e2-1bb4-4da7-97e5-eb5c149e1d4b","Code","C188866","http://www.cdisc.org","2023-12-15"
"Code_125","Active Comparator Arm","959e1a18-0716-49a4-a948-9f7159e1f226","Code","C174267","http://www.cdisc.org","2023-12-15"
"Code_126","Data Generated Within Study","00f770d0-e86c-48bd-aa5a-98d3d1bfabc6","Code","C188866","http://www.cdisc.org","2023-12-15"
"Code_127","Active Comparator Arm","a5332715-3ed7-41df-9a21-f31d2e566377","Code","C174267","http://www.cdisc.org","2023-12-15"
"Code_128","Data Generated Within Study","d655381b-6f38-4734-90d1-d9fd2892d228","Code","C188866","http://www.cdisc.org","2023-12-15"
"Code_136","Double Blind Study","77ad275b-0a73-405f-b2e1-e74a630316c0","Code","C15228","http://www.cdisc.org","2023-12-15"
"Code_129","Screening Epoch","3097feb6-e240-413f-8171-bb425d39a22e","Code","C202487","http://www.cdisc.org","2023-12-15"
"Code_130","Treatment Epoch","bf62aa87-9e06-4237-8889-a9648a5bb3f0","Code","C101526","http://www.cdisc.org","2023-12-15"
"Code_131","Treatment Epoch","888dfc27-c159-4dfe-bc27-3b56c857b154","Code","C101526","http://www.cdisc.org","2023-12-15"
"Code_132","Treatment Epoch","a87a6b52-d0a4-494f-8d36-ec1e3fa8f666","Code","C101526","http://www.cdisc.org","2023-12-15"
"Code_133","Follow-Up Epoch","bc22ad34-0bfe-45d5-810b-126d2db80e20","Code","C202578","http://www.cdisc.org","2023-12-15"
"Code_550","Alzheimer's disease; unspecified","8603e1f0-f5c0-4aed-b82d-ac1c6c53e1bb","Code","G30.9","ICD-10-CM","1"
"Code_551","Alzheimer's disease","e19af6ea-5383-4cd0-935a-ca4efbc1264a","Code","26929004","SNOMED","January 31, 2018"
"Code_142","Sponsor","3c05a1b5-e9b7-4515-8fc9-fea9a3f8b3c2","Code","C70793","http://www.cdisc.org","2023-12-15"
"Code_553","Both","5b2f862d-0a3b-41b0-ba2a-c601181563b2","Code","C49636","http://www.cdisc.org","2023-12-15"
"Code_565","Inclusion Criteria","3828e9aa-11fe-47f0-a6d8-cf73978706c4","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_566","Inclusion Criteria","cf06c92b-f87f-42b2-96af-3cb8f75aaecf","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_567","Inclusion Criteria","4a60bfe8-7f9b-4139-8fe6-fed0bd0d63c1","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_568","Inclusion Criteria","ef87f1da-e8d3-41de-9b45-44c0b87189ae","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_569","Inclusion Criteria","bb832883-6774-46fd-b6e6-c3fa43fc5511","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_570","Inclusion Criteria","caf94ace-ff51-416f-bc3e-3c72a22fbd9a","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_571","Inclusion Criteria","f498c268-874d-4b0c-bc94-4047090c96f5","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_572","Inclusion Criteria","79259722-ec66-4a6e-9035-b0836fc315af","Code","C25532","http://www.cdisc.org","2023-12-15"
"Code_573","Exclusion Criteria","9d7f6900-ade2-469b-a074-6d35a5beb791","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_574","Exclusion Criteria","2c891b21-b6e9-4d83-8549-7f7cfc8ab40c","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_575","Exclusion Criteria","ff1bbf9c-20c6-4a7c-b3af-d6938ec32053","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_576","Exclusion Criteria","de785b11-8a0f-4149-b1cc-fea9168eff4b","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_577","Exclusion Criteria","db3a2f5d-a7f7-402d-a216-54228347a1da","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_578","Exclusion Criteria","bb4e8b28-2a0c-47e5-80a6-08abc8364d57","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_579","Exclusion Criteria","9592d585-da35-44f4-957e-e0fec4f9b88a","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_580","Exclusion Criteria","3f1e7b79-f40f-4f34-8fce-f9e6622b2745","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_581","Exclusion Criteria","f423b40b-e629-4f16-9b00-8f78ef9509bb","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_582","Exclusion Criteria","0c108012-c5c5-4c7d-bbe3-f33738aef3bf","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_583","Exclusion Criteria","2e378559-ec80-4a51-a697-753521af26f8","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_584","Exclusion Criteria","4af3a35c-52bf-42af-ba81-92984b16dad7","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_585","Exclusion Criteria","c47ccc42-7eee-49d5-a938-cc51a46cf3cb","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_586","Exclusion Criteria","6aa40d74-d978-40b1-bacb-1ddaff724596","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_587","Exclusion Criteria","423e3b80-071d-4550-882c-364371162e22","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_588","Exclusion Criteria","c3be7082-46ac-4a00-ba35-1d64b8f18d70","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_589","Exclusion Criteria","3efac75e-7f2d-4506-8809-a2e34ecdbcf9","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_590","Exclusion Criteria","79ef66a3-6ec0-4cb0-a085-6410cfade516","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_591","Exclusion Criteria","3e5d1109-edc9-4f5c-9df4-4b26cb73d954","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_592","Exclusion Criteria","a6428217-f017-4a4e-b634-20dd7947f213","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_593","Exclusion Criteria","3334db1b-e3ca-4ed9-b705-5f3da9813bbc","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_594","Exclusion Criteria","e0aa809f-816e-4421-8320-28da40c8cafb","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_595","Exclusion Criteria","8893b0f6-54dd-460f-a26c-08fe22fdfc9a","Code","C25370","http://www.cdisc.org","2023-12-15"
"Code_552","Year","d7800119-f11a-4b4f-841a-2a007e590657","Code","C29848","http://www.cdisc.org","2023-12-15"
"Code_14","Before","329fa059-8a2d-4f3c-9d47-807a8ef34b83","Code","C201357","http://www.cdisc.org","2023-12-15"
"Code_15","Start to Start","da601fa8-8256-4a02-987b-523652b8eb2a","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_16","Before","88e03f87-a1cd-431f-bf62-88d5644b8572","Code","C201357","http://www.cdisc.org","2023-12-15"
"Code_17","Start to Start","6e6a72d2-a94e-41c8-abcf-25e06a5f2f2d","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_19","Fixed Reference","4e0b5258-9ede-4ed9-8026-72e018f2c32a","Code","C201358","http://www.cdisc.org","2023-12-15"
"Code_20","Start to Start","3158a91a-cc8a-4fe6-9d0b-9799becf6611","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_21","After","3b44f6b2-0505-4032-a18d-464d56c5aa3d","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_22","Start to Start","a8deb00f-db1f-48f7-8522-4bed00ed7e18","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_24","After","bcef9f89-201f-4244-8e9c-16187feea646","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_25","Start to Start","8cea7d21-8a73-4df6-a113-b160e1a49c52","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_27","After","60b27fdb-dd80-4e3c-9c80-fc251c9679da","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_28","Start to Start","f5f12587-d7d4-4b9f-98d5-2fd3287cf555","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_30","After","5bec31de-e866-4691-860d-3359e0c3023f","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_31","Start to Start","eddde48c-f6f8-4f47-87d9-15cd60e28e11","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_35","After","50344cf3-d07f-4e81-8c09-1ed8b5a262ce","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_36","Start to Start","266a7cd0-461e-422e-b1ec-f9bbd3f871d3","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_40","After","bbc354dd-89a7-4f54-b167-c9c1215a9977","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_41","Start to Start","0ad48252-a95a-4c08-bfdd-9ab468a5ede7","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_45","After","e8b47cc0-c8b2-4f58-8100-9b1deaaf4663","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_46","Start to Start","a07dbd91-1552-47c1-836c-801dd9f0baf3","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_50","After","7fe9241c-0efb-4c1d-9031-fb7456c72a37","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_51","Start to Start","74a660cd-1d51-4e68-8e0c-a44537ed80f7","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_53","After","d702c57e-65a3-4def-be56-1fe91785ce5b","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_54","Start to Start","c60a3207-7404-44fd-8988-5f8047bb344b","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_33","After","4698ad91-421a-44ec-82f7-a2c68b081319","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_34","Start to Start","894425df-b7cb-46c3-a4ca-ddeee54cfd30","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_38","After","5c9b58ad-d6a4-4565-ae06-99261cd7c64b","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_39","Start to Start","569d0749-65d9-4028-a467-3c88475cab28","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_43","After","8063947d-d7d8-49f6-a9ae-c88300f9e754","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_44","Start to Start","fc938ba4-5462-4353-a1df-55625c62f14b","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_48","After","5f3879cb-6ce4-4092-8884-bcc20f9aecfa","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_49","Start to Start","9e62e4e5-6dbd-443f-8104-934af4f410a9","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_56","Fixed Reference","0b00e84b-b4fa-4400-a9bf-5cd12a0f5ca9","Code","C201358","http://www.cdisc.org","2023-12-15"
"Code_57","Start to Start","725db8e6-a9ed-4e44-bd06-46d53da704e7","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_58","Fixed Reference","b394b748-766a-448e-8e1b-aa8d5e042a03","Code","C201358","http://www.cdisc.org","2023-12-15"
"Code_59","Start to Start","0ef028fa-0232-4b0c-bd7f-4843dcf9a4c5","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_60","Fixed Reference","6985e72a-7c8a-43d4-8be7-1423836e053b","Code","C201358","http://www.cdisc.org","2023-12-15"
"Code_61","Start to Start","ac612a7a-c2f8-4955-bc75-24adc0809807","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_62","After","07415176-3f5c-48ec-b2e7-23a633fd60ca","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_63","Start to Start","423f5aa1-31e5-497f-af0a-dbab3bbe231a","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_64","After","d4491efb-dc86-429f-baf5-25d50c7ae0c4","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_65","End to Start","7b98c73f-38f2-4c7c-9887-10d82a0fb95a","Code","C201353","http://www.cdisc.org","2023-12-15"
"Code_66","After","fba82bd5-e981-4ab1-833d-ede24224a3df","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_67","Start to Start","d6dea178-77ef-4d6a-9a59-5736aa706b4b","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_68","After","88f24465-9500-4cf3-9e97-48d517aa2612","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_69","End to Start","f06313d3-f7f8-49ab-960e-aedce06c75a5","Code","C201353","http://www.cdisc.org","2023-12-15"
"Code_70","After","be8316ab-161c-4150-890b-79bb88936c19","Code","C201356","http://www.cdisc.org","2023-12-15"
"Code_71","Start to Start","6514feb2-64b1-4f6c-a8ac-63e902fa6ddd","Code","C201355","http://www.cdisc.org","2023-12-15"
"Code_596","Clinical Study Sponsor","acbcf638-5696-4090-b753-36e62d27ebf2","Code","C70793","http://www.cdisc.org","2023-12-15"
"Code_597","United Kingdom of Great Britain and Northern Ireland","1ca19a25-2ecd-409d-94ea-33535c2165ff","Code","GBR","ISO 3166 1 alpha3","2020-08"
"Code_3","Study Acronym","77de2c07-a4a7-4630-bbdb-97cf3bb8d230","Code","C94108","http://www.cdisc.org","2023-12-15"
"Code_5","Brief Study Title","0e7f5977-cd03-4fd3-9f05-33d993cc5759","Code","C99905x1","http://www.cdisc.org","2023-12-15"
"Code_6","Official Study Title","54b0ddbd-e0f8-42c7-8b41-21878698a594","Code","C99905x2","http://www.cdisc.org","2023-12-15"
"Code_7","Public Study Title","83e7abd9-21a2-4b73-8272-83f00adad5bb","Code","C99905x3","http://www.cdisc.org","2023-12-15"
"Code_8","Final","1d366e87-fc3c-46b6-90a6-2efdba8ff531","Code","C25508","http://www.cdisc.org","2023-12-15"
"Code_11","Protocol Effective Date","982d4428-a8e8-4fda-bdb6-00d1143a6160","Code","C99903x1","http://www.cdisc.org","2023-12-15"
"Code_13","Region","f14c02cd-4dd8-4203-8c12-7481d4f2d7bd","Code","C41129","http://www.cdisc.org","2023-12-15"
"Code_12","Europe","f2a463f2-3055-4272-8193-68bb712840eb","Code","150","ISO 3166 1 alpha3","2020-08"
