"uuid:ID","code","id","codeSystemVersion","codeSystem","decode","instanceType"
"f8e3a57a-77bd-4993-b37d-2dd4e7ea64ee","C77140","Code_379","2023-12-15","http://www.cdisc.org","Clinical Test Result","Code"
"8089b7cf-cf2b-4172-999d-62e54d5b864d","C49669","Code_380","2023-12-15","http://www.cdisc.org","Unit of Pressure","Code"
"41453331-bc70-4985-9367-51a9a6499f9d","C62122","Code_381","2023-12-15","http://www.cdisc.org","Sitting","Code"
"85986cca-bd8d-4aca-8a5d-f847c1eaca55","C62166","Code_382","2023-12-15","http://www.cdisc.org","Standing","Code"
"b706a567-8893-41e9-a340-80acf2516105","C62167","Code_383","2023-12-15","http://www.cdisc.org","Supine Position","Code"
"d90b0913-5016-4bdc-af2c-f60e953fd4f2","C62164","Code_384","2023-12-15","http://www.cdisc.org","Body Position","Code"
"c1065fe0-2333-46ef-9667-e4b5372e7486","C12681","Code_385","2023-12-15","http://www.cdisc.org","Brachial Artery","Code"
"95ee02f9-b9b7-4026-80bd-accad72eaab8","C12687","Code_386","2023-12-15","http://www.cdisc.org","Common Carotid Artery","Code"
"348d4fe2-1d97-4193-8cd2-0b22dcae7fa4","C32478","Code_387","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","Code"
"f216d42f-e176-4a05-9321-0fb81466b3fb","C12715","Code_388","2023-12-15","http://www.cdisc.org","Femoral Artery","Code"
"a593117f-9188-4a25-8238-c623d862ce88","C12838","Code_389","2023-12-15","http://www.cdisc.org","Radial Artery","Code"
"cf38a143-6250-4c33-bce5-2475ba95aef2","C13717","Code_390","2023-12-15","http://www.cdisc.org","Anatomic Site","Code"
"3a355c24-4ff8-42e3-ad54-1dc5e859a24a","C25229","Code_391","2023-12-15","http://www.cdisc.org","Left","Code"
"1d459cf1-09fd-4c46-af03-7909a59f6f38","C25228","Code_392","2023-12-15","http://www.cdisc.org","Right","Code"
"0ef31360-e34f-4761-9610-ae6bbd7ccd84","C25185","Code_393","2023-12-15","http://www.cdisc.org","Laterality","Code"
"d10de5ff-becf-48ec-8096-16459f8abb5c","C25298","Code_394","2023-12-15","http://www.cdisc.org","SYSBP","Code"
"0f4e212c-9b76-4bf3-82cb-7072451c746b","C25299","Code_395","2023-12-15","http://www.cdisc.org","DIABP","Code"
"a505d9b8-6b82-4b02-8194-806a56bd5069","C77140","Code_396","2023-12-15","http://www.cdisc.org","Clinical Test Result","Code"
"7cab0089-68d2-4c92-8817-e1c45c8e5497","C49669","Code_397","2023-12-15","http://www.cdisc.org","Unit of Pressure","Code"
"17be5817-be61-4e35-9e79-40c5c4937880","C62122","Code_398","2023-12-15","http://www.cdisc.org","Sitting","Code"
"637265b2-946e-46d7-8dab-93c906131288","C62166","Code_399","2023-12-15","http://www.cdisc.org","Standing","Code"
"f7c44676-1dc5-4c75-ae06-254e54725d53","C62167","Code_400","2023-12-15","http://www.cdisc.org","Supine Position","Code"
"34e524cb-97ba-429e-b6df-85c9082ee26a","C62164","Code_401","2023-12-15","http://www.cdisc.org","Body Position","Code"
"6e76fae2-3730-48aa-b0fe-2c4957990677","C12681","Code_402","2023-12-15","http://www.cdisc.org","Brachial Artery","Code"
"1568208a-217d-45f5-8d37-b081a70b7e7c","C12687","Code_403","2023-12-15","http://www.cdisc.org","Common Carotid Artery","Code"
"827cad75-20b3-4ebb-ab8a-216ee756da41","C32478","Code_404","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","Code"
"80847f12-50ae-422c-8d9b-4a6183fcaf4d","C12715","Code_405","2023-12-15","http://www.cdisc.org","Femoral Artery","Code"
"5cb9a574-ea5a-4e95-937c-a863da4ebc40","C12838","Code_406","2023-12-15","http://www.cdisc.org","Radial Artery","Code"
"74d6365c-ae7a-42ff-8793-bd0812967092","C13717","Code_407","2023-12-15","http://www.cdisc.org","Anatomic Site","Code"
"55c4963e-fa03-433b-af2b-c1dbece63642","C25229","Code_408","2023-12-15","http://www.cdisc.org","Left","Code"
"2e913c1d-3bc9-451d-a350-e002f6eaca0b","C25228","Code_409","2023-12-15","http://www.cdisc.org","Right","Code"
"e9aa3d2c-bdf8-4fe0-a57d-92d0b657c5f4","C25185","Code_410","2023-12-15","http://www.cdisc.org","Laterality","Code"
"f3e22564-a64d-4bba-803f-38aae8098a21","C25299","Code_411","2023-12-15","http://www.cdisc.org","DIABP","Code"
"a2dac267-0f57-4fb8-90cc-eed15648529d","C49677","Code_412","2023-12-15","http://www.cdisc.org","HR","Code"
"273f1b9c-8b86-48b6-940a-086175200aca","C77140","Code_413","2023-12-15","http://www.cdisc.org","Clinical Test Result","Code"
"eedc1c92-184a-4201-b11e-b84d9799e46b","C73688","Code_414","2023-12-15","http://www.cdisc.org","Count per Minute","Code"
"7f621a22-0f5c-4ae5-a03b-ed55161e3bd4","C62122","Code_415","2023-12-15","http://www.cdisc.org","Sitting","Code"
"0b4f3dae-2127-4014-81ec-ead866c2b40a","C62166","Code_416","2023-12-15","http://www.cdisc.org","Standing","Code"
"34715e83-272d-43b6-878e-0bfa4ebfb759","C62167","Code_417","2023-12-15","http://www.cdisc.org","Supine Position","Code"
"296b0ad5-fddb-4a78-b2e4-1f40eacf7e14","C62164","Code_418","2023-12-15","http://www.cdisc.org","Body Position","Code"
"a3bd247e-dcc8-4951-8272-63117ec7f79a","C12681","Code_419","2023-12-15","http://www.cdisc.org","Brachial Artery","Code"
"20bdb8c4-6f97-440c-b814-fa08cb14529a","C12687","Code_420","2023-12-15","http://www.cdisc.org","Common Carotid Artery","Code"
"32e47b10-aa96-45f4-a45f-87391d2364cd","C32478","Code_421","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","Code"
"157da724-bc10-4ee4-88ac-74212f6fc17c","C12715","Code_422","2023-12-15","http://www.cdisc.org","Femoral Artery","Code"
"acc40dfe-9997-4631-a1b2-46d03c8811ae","C12838","Code_423","2023-12-15","http://www.cdisc.org","Radial Artery","Code"
"8bcaadfa-11d6-460d-9e43-9b998d719dfe","C13717","Code_424","2023-12-15","http://www.cdisc.org","Anatomic Site","Code"
"a498a792-0c8a-4c42-aed7-707981c7d59c","C25229","Code_425","2023-12-15","http://www.cdisc.org","Left","Code"
"f77236e5-b520-4df0-a8ce-b2e8ad170ffc","C25228","Code_426","2023-12-15","http://www.cdisc.org","Right","Code"
"aa0d6c13-670b-4030-a9e0-3ac8fb5f101a","C25185","Code_427","2023-12-15","http://www.cdisc.org","Laterality","Code"
"35b2594e-fb23-4faf-9190-741f3ef64912","C49677","Code_428","2023-12-15","http://www.cdisc.org","HR","Code"
"c53afd06-9f66-4891-94ba-97bfddc64d2a","C174268","Code_123","2023-12-15","http://www.cdisc.org","Placebo Comparator Arm","Code"
"449338e1-bf10-4e4d-bbd3-fc69823dbb19","C188866","Code_124","2023-12-15","http://www.cdisc.org","Data Generated Within Study","Code"
"e953435f-4d46-489f-98c0-e6b27c820bfb","C174267","Code_125","2023-12-15","http://www.cdisc.org","Active Comparator Arm","Code"
"f2f9d0ad-686a-4ce7-8e76-1b0affe1eac7","C188866","Code_126","2023-12-15","http://www.cdisc.org","Data Generated Within Study","Code"
"187026a6-ebc1-42b0-95b3-40a225bdd84d","C174267","Code_127","2023-12-15","http://www.cdisc.org","Active Comparator Arm","Code"
"c5e72306-3540-40c3-8c0f-ba2238600941","C188866","Code_128","2023-12-15","http://www.cdisc.org","Data Generated Within Study","Code"
"34fafe7a-62d3-4e8c-97ab-a6b546454ab2","C15228","Code_136","2023-12-15","http://www.cdisc.org","Double Blind Study","Code"
"0a61e5b0-0406-409f-a486-657d4d37a8d8","C202487","Code_129","2023-12-15","http://www.cdisc.org","Screening Epoch","Code"
"73220019-a0a9-4f0c-9240-6d90f0b91b01","C101526","Code_130","2023-12-15","http://www.cdisc.org","Treatment Epoch","Code"
"44ddf76d-ca49-487b-a8ad-f13ee30014e8","C101526","Code_131","2023-12-15","http://www.cdisc.org","Treatment Epoch","Code"
"520eafe2-29d4-46bd-b359-1852a82ef09b","C101526","Code_132","2023-12-15","http://www.cdisc.org","Treatment Epoch","Code"
"e8e80aab-5bfc-4731-b773-24397fabf167","C202578","Code_133","2023-12-15","http://www.cdisc.org","Follow-Up Epoch","Code"
"8fcfa0ee-53c9-4340-940b-912c869d5fe5","G30.9","Code_550","1","ICD-10-CM","Alzheimer's disease; unspecified","Code"
"7acd0787-d53c-46f5-b250-77f4a0a73d4d","26929004","Code_551","January 31, 2018","SNOMED","Alzheimer's disease","Code"
"616d9239-a3ad-4220-aed4-a3b5e3c7b75b","C70793","Code_142","2023-12-15","http://www.cdisc.org","Sponsor","Code"
"05bb40c8-abb2-4046-a862-a5baf2cd45c4","C85826","Code_555","2023-12-15","http://www.cdisc.org","Primary Objective","Code"
"520ab8dd-b667-49e5-93fe-26548e008e73","C94496","Code_554","2023-12-15","http://www.cdisc.org","Primary Endpoint","Code"
"925ae575-3c5c-4ab5-8e25-634deb2a8baf","C94496","Code_556","2023-12-15","http://www.cdisc.org","Primary Endpoint","Code"
"937b0aa4-793d-4fc3-8981-6e85d74d296b","C85826","Code_558","2023-12-15","http://www.cdisc.org","Primary Objective","Code"
"2e3509f6-add3-483c-865b-75d65336422d","C94496","Code_557","2023-12-15","http://www.cdisc.org","Primary Endpoint","Code"
"699fab48-46ba-4681-a15d-69abe17a0140","C94496","Code_559","2023-12-15","http://www.cdisc.org","Primary Endpoint","Code"
"2e9f9dfb-848f-4511-b16c-a192ba8a1e18","C94496","Code_560","2023-12-15","http://www.cdisc.org","Primary Endpoint","Code"
"be0354c3-9d9e-46a6-bb0d-052714f29dd8","C85827","Code_562","2023-12-15","http://www.cdisc.org","Secondary Objective","Code"
"adbf8fda-f6a1-46b0-af20-eb8679a5cf42","C139173","Code_561","2023-12-15","http://www.cdisc.org","Secondary Endpoint","Code"
"a8dfb0cc-a0bb-4cc1-b271-9fed4ebbf039","C139173","Code_563","2023-12-15","http://www.cdisc.org","Secondary Endpoint","Code"
"0eae3778-6c45-4092-9e82-a722ce3dbe15","C139173","Code_564","2023-12-15","http://www.cdisc.org","Secondary Endpoint","Code"
"45a38a75-3adb-4011-b8d6-bb2d208fa694","C85827","Code_566","2023-12-15","http://www.cdisc.org","Secondary Objective","Code"
"29b93b9c-e914-4522-b120-41d1e957e51f","C139173","Code_565","2023-12-15","http://www.cdisc.org","Secondary Endpoint","Code"
"f50cd0b2-1ade-4213-abd5-fdb84a7c908f","C85827","Code_568","2023-12-15","http://www.cdisc.org","Secondary Objective","Code"
"d1bc0670-5810-4be1-8c13-edbdad76bf9b","C139173","Code_567","2023-12-15","http://www.cdisc.org","Secondary Endpoint","Code"
"79ef61c5-b016-48c9-8af8-57c9dc0060eb","C85827","Code_570","2023-12-15","http://www.cdisc.org","Secondary Objective","Code"
"6d28116b-fc8f-46c4-a526-b16b0be478c2","C139173","Code_569","2023-12-15","http://www.cdisc.org","Secondary Endpoint","Code"
"6887a87b-d2d3-493e-9c44-fd428148339a","C49636","Code_553","2023-12-15","http://www.cdisc.org","Both","Code"
"01fb1d57-93f6-4b7c-a116-7cc889366954","C25532","Code_571","2023-12-15","http://www.cdisc.org","Inclusion Criteria","Code"
"b2128437-a174-438d-85c9-5a8dfbee31ab","C25532","Code_572","2023-12-15","http://www.cdisc.org","Inclusion Criteria","Code"
"e8ce5211-b56d-4ac3-b83e-682fe94091e3","C25532","Code_573","2023-12-15","http://www.cdisc.org","Inclusion Criteria","Code"
"6110cab0-8f1d-4a22-b57a-abec31d32826","C25532","Code_574","2023-12-15","http://www.cdisc.org","Inclusion Criteria","Code"
"bba48c69-ba99-4361-97e9-b0f232310c0a","C25532","Code_575","2023-12-15","http://www.cdisc.org","Inclusion Criteria","Code"
"759bfef8-c49a-4a0d-80f5-98d8bd470e9f","C25532","Code_576","2023-12-15","http://www.cdisc.org","Inclusion Criteria","Code"
"1f71ef33-9cfb-4b1c-9ecb-7e065578198d","C25532","Code_577","2023-12-15","http://www.cdisc.org","Inclusion Criteria","Code"
"f587990c-1458-46d0-bfcc-d7de752825dc","C25532","Code_578","2023-12-15","http://www.cdisc.org","Inclusion Criteria","Code"
"348d14b1-e9fe-4599-b510-0a8ef1f10e5a","C25370","Code_579","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"8c431988-8bd4-4111-9a6a-69d667efaf6d","C25370","Code_580","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"c3a2d765-596d-4dc9-aa0d-0aad80aa500c","C25370","Code_581","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"d0754ae4-1ae2-4776-816d-48ddbdfd97cb","C25370","Code_582","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"e247075a-1361-4a4a-a667-eb46bf154af8","C25370","Code_583","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"48461565-93bf-48b0-88cf-0f9eb30d7758","C25370","Code_584","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"9408d876-819c-47d1-99bb-25d283625f8d","C25370","Code_585","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"03c354ed-f69a-4255-b42e-75dbaa8bdde1","C25370","Code_586","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"85bd3443-016e-4ceb-b58a-132755e2271b","C25370","Code_587","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"b024e96a-141a-4fd1-877b-ac54733a44f9","C25370","Code_588","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"85fccb41-523f-47eb-862c-30cba6e7883a","C25370","Code_589","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"cfdb8c90-ae0d-42ca-8d85-c6ffcf273066","C25370","Code_590","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"aa57a4bc-708e-40b5-b336-23252520ea0b","C25370","Code_591","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"f9758560-ffae-4674-bd80-34abea419ec6","C25370","Code_592","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"3cb75d8b-2b6d-4754-b014-aa921e13c6f1","C25370","Code_593","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"300d034f-a320-4d70-8a02-6c1944f86d8a","C25370","Code_594","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"582f22ec-9b67-4ac3-9bac-9979e5d3f5f9","C25370","Code_595","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"13b4344c-998b-450b-8d7a-f48187a95492","C25370","Code_596","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"b0d2504e-5d06-439f-b04f-44f5e177ba4d","C25370","Code_597","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"bcbb346c-ab5a-48f7-a12b-a85cb1659208","C25370","Code_598","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"ec874909-ea87-4ba8-bffb-eab0c17af207","C25370","Code_599","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"aaf63c3b-aee2-455d-8b6d-8a24f936ed80","C25370","Code_600","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"696c77a0-5938-401e-b285-105e89c94686","C25370","Code_601","2023-12-15","http://www.cdisc.org","Exclusion Criteria","Code"
"bf832cd3-85c6-485c-98ed-8c6644390cb1","C29848","Code_552","2023-12-15","http://www.cdisc.org","Year","Code"
"76955172-1186-4daf-9dad-deedbd96acc4","C201357","Code_14","2023-12-15","http://www.cdisc.org","Before","Code"
"e86fa9e9-4c55-4f64-9477-f01b1bce3faa","C201355","Code_15","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"27663d33-7677-4846-b22d-870ecccfac65","C201357","Code_16","2023-12-15","http://www.cdisc.org","Before","Code"
"ea826e96-3402-49be-bb2f-b3bfd09c3280","C201355","Code_17","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"95a54408-52a8-4d18-a2f6-19b41f521d2c","C201358","Code_19","2023-12-15","http://www.cdisc.org","Fixed Reference","Code"
"91286de4-56a3-44c8-8391-a20968c807da","C201355","Code_20","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"16cc65af-46d6-4789-86f3-310c46d36fc4","C201356","Code_21","2023-12-15","http://www.cdisc.org","After","Code"
"a9c45064-f6e0-490e-8dcc-acbd07bfc495","C201355","Code_22","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"2795dd02-ed91-4522-8d89-4863e215be60","C201356","Code_24","2023-12-15","http://www.cdisc.org","After","Code"
"a895a483-c26c-41f3-8ad9-cae15d37cb0a","C201355","Code_25","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"ecf0e85c-8a8c-485e-b5c8-c9ea9367a158","C201356","Code_27","2023-12-15","http://www.cdisc.org","After","Code"
"1775eae2-bc91-4fae-a8d3-90df7393e6c4","C201355","Code_28","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"7792e7b6-420d-4c39-9715-a04f03a16544","C201356","Code_30","2023-12-15","http://www.cdisc.org","After","Code"
"487e4b5d-efce-489f-88cc-d8eda2f729af","C201355","Code_31","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"9a214847-e596-496f-832a-d7920b0c1fad","C201356","Code_35","2023-12-15","http://www.cdisc.org","After","Code"
"af31a69b-f9ff-44b1-911e-2a4dcbb747c7","C201355","Code_36","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"28040e16-4357-4e00-ad90-561196089aa7","C201356","Code_40","2023-12-15","http://www.cdisc.org","After","Code"
"3f389625-9194-44f9-9fa8-04e13df7b50d","C201355","Code_41","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"295c4d47-6f2a-449a-a7dc-9e83c9aeeb90","C201356","Code_45","2023-12-15","http://www.cdisc.org","After","Code"
"22ab2687-709a-49a3-9c65-c5c6fc318c84","C201355","Code_46","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"4ed14059-4e6c-4227-ab94-a0e7182a8c09","C201356","Code_50","2023-12-15","http://www.cdisc.org","After","Code"
"79aa20b8-67c8-46b9-9923-bd4032b29b87","C201355","Code_51","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"0731bcf5-7d1b-479b-891a-fa5776d45428","C201356","Code_53","2023-12-15","http://www.cdisc.org","After","Code"
"732485f0-62c0-4575-be6e-22399f99ee9c","C201355","Code_54","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"772e3f32-998a-42a9-821c-6f98431f89e4","C201356","Code_33","2023-12-15","http://www.cdisc.org","After","Code"
"d2904fbb-7da3-4508-a3f8-07459da6a8d6","C201355","Code_34","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"45d702ca-58e0-41a9-b03c-65b28723ba7e","C201356","Code_38","2023-12-15","http://www.cdisc.org","After","Code"
"d2811530-0b5b-4cda-bb2e-14eb9637180f","C201355","Code_39","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"ee0120ba-24ff-4916-bfbf-0ad06131d57f","C201356","Code_43","2023-12-15","http://www.cdisc.org","After","Code"
"817775bd-0125-497e-9459-cc3c3c15c9d9","C201355","Code_44","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"f84b1127-8941-41d2-ad62-3963e328ffd5","C201356","Code_48","2023-12-15","http://www.cdisc.org","After","Code"
"77d13dcd-6627-43d1-8944-5305c6b345ae","C201355","Code_49","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"13f3d2b6-e413-4087-8ee7-999098650349","C201358","Code_56","2023-12-15","http://www.cdisc.org","Fixed Reference","Code"
"545e65e7-10d2-4226-8f39-c1273dd38cc9","C201355","Code_57","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"cc967455-84c0-4575-b71a-16f91c84fc3a","C201358","Code_58","2023-12-15","http://www.cdisc.org","Fixed Reference","Code"
"8facaeda-dac4-4f61-84f1-42dfe1bdddcc","C201355","Code_59","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"954287c4-bb17-4f7d-a9a2-22fd099b56f5","C201358","Code_60","2023-12-15","http://www.cdisc.org","Fixed Reference","Code"
"01b8cfb8-8eac-4fef-8f84-08099d79dcc9","C201355","Code_61","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"b700a54a-f288-48e0-9b43-ab182f238500","C201356","Code_62","2023-12-15","http://www.cdisc.org","After","Code"
"018dd430-6a2a-414a-8229-6088d57a84a1","C201355","Code_63","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"880e1ae7-a6a4-4b4b-bba5-4946688607c0","C201356","Code_64","2023-12-15","http://www.cdisc.org","After","Code"
"ee0e2574-1614-4430-9bcf-a4c09afb34c1","C201353","Code_65","2023-12-15","http://www.cdisc.org","End to Start","Code"
"41219540-8089-4a82-a163-b94972f94c9e","C201356","Code_66","2023-12-15","http://www.cdisc.org","After","Code"
"67250f45-4ca8-49a7-8570-fa6be64a850b","C201355","Code_67","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"3061fd9d-af92-4dc8-8480-1ddc6105e1ca","C201356","Code_68","2023-12-15","http://www.cdisc.org","After","Code"
"7a5bbc1e-a348-43a3-9b8b-fc9bee4cf0db","C201353","Code_69","2023-12-15","http://www.cdisc.org","End to Start","Code"
"34045c5c-b2d3-424e-bde6-8a7c6d7d020a","C201356","Code_70","2023-12-15","http://www.cdisc.org","After","Code"
"09db5181-810f-45e4-b179-3c5e2ab99408","C201355","Code_71","2023-12-15","http://www.cdisc.org","Start to Start","Code"
"5fa3ee05-20e9-4e22-a075-0997d1b3598f","C70793","Code_602","2023-12-15","http://www.cdisc.org","Clinical Study Sponsor","Code"
"d3cfb3d0-9b78-4437-b80f-1d8e547476c2","GBR","Code_603","2020-08","ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland","Code"
"b45fc7c3-1edb-4427-90b6-f40c34e65e82","C94108","Code_3","2023-12-15","http://www.cdisc.org","Study Acronym","Code"
"dcf05f1c-15aa-4c1e-bfb2-4d33b0e9b3f9","C99905x1","Code_5","2023-12-15","http://www.cdisc.org","Brief Study Title","Code"
"fc3d1667-69d3-4e9d-a826-17e094cb2e27","C99905x2","Code_6","2023-12-15","http://www.cdisc.org","Official Study Title","Code"
"74da4250-0c96-40a4-9d5f-3c0caf7e3b8e","C99905x3","Code_7","2023-12-15","http://www.cdisc.org","Public Study Title","Code"
"f312e379-00e2-4cb6-91a5-b44a147373bc","C25508","Code_8","2023-12-15","http://www.cdisc.org","Final","Code"
"541c48dc-135e-474b-bafd-9204409f66c7","C99903x1","Code_11","2023-12-15","http://www.cdisc.org","Protocol Effective Date","Code"
"8e7931da-9577-4341-80a9-6fce1b08a8ef","C41129","Code_13","2023-12-15","http://www.cdisc.org","Region","Code"
"7c5bb880-c025-4584-bb23-2e1144d4685f","150","Code_12","2020-08","ISO 3166 1 alpha3","Europe","Code"
