"uuid:ID","codeSystemVersion","code","decode","instanceType","codeSystem","id"
"99447136-3694-48e6-a0c8-5c5dcef3da73","2023-12-15","C25298","SYSBP","Code","http://www.cdisc.org","Code_378"
"d7dfb69d-d08c-45c6-9e94-cfee6ea919f1","2023-12-15","C77140","Clinical Test Result","Code","http://www.cdisc.org","Code_379"
"2500c16f-dead-4748-8963-19058b7b4c5b","2023-12-15","C49669","Unit of Pressure","Code","http://www.cdisc.org","Code_380"
"2fb5eb67-71ca-49bf-865f-179549f1f809","2023-12-15","C62122","Sitting","Code","http://www.cdisc.org","Code_381"
"60427581-558a-4dcc-8624-509b94f16556","2023-12-15","C62166","Standing","Code","http://www.cdisc.org","Code_382"
"50d53aaa-3baf-470c-869b-2ecf5192f070","2023-12-15","C62167","Supine Position","Code","http://www.cdisc.org","Code_383"
"628de6f9-5003-4e44-814c-670072ccd05d","2023-12-15","C62164","Body Position","Code","http://www.cdisc.org","Code_384"
"5a433b95-2fb5-4be8-8b06-de386457771d","2023-12-15","C12681","Brachial Artery","Code","http://www.cdisc.org","Code_385"
"b40d40ee-8613-4a2f-9e58-ab29a1398d2b","2023-12-15","C12687","Common Carotid Artery","Code","http://www.cdisc.org","Code_386"
"640e3508-2e69-4794-b5c5-35fe9bc36e92","2023-12-15","C32478","Dorsalis Pedis Artery","Code","http://www.cdisc.org","Code_387"
"998d2a79-2d6e-4f8f-80c6-17cf25108515","2023-12-15","C12715","Femoral Artery","Code","http://www.cdisc.org","Code_388"
"f89b1afd-27bf-4e3b-be30-4b517438ad21","2023-12-15","C12838","Radial Artery","Code","http://www.cdisc.org","Code_389"
"60203359-b559-455b-a4ed-4db3193da262","2023-12-15","C13717","Anatomic Site","Code","http://www.cdisc.org","Code_390"
"148bd5b8-60b5-4ce9-90b4-8784ea7ed885","2023-12-15","C25229","Left","Code","http://www.cdisc.org","Code_391"
"781acd99-63b8-4e72-986b-ce3db4eec68e","2023-12-15","C25228","Right","Code","http://www.cdisc.org","Code_392"
"966c655b-4643-4791-8e6b-528227a28ab3","2023-12-15","C25185","Laterality","Code","http://www.cdisc.org","Code_393"
"4613f13f-a5cc-4eab-887f-a67b80dcb08a","2023-12-15","C25298","SYSBP","Code","http://www.cdisc.org","Code_394"
"f4567683-873b-4f22-b587-7486dbdb5e6f","2023-12-15","C25299","DIABP","Code","http://www.cdisc.org","Code_395"
"8c7be30f-1ccd-4ce4-af05-715dc079698b","2023-12-15","C77140","Clinical Test Result","Code","http://www.cdisc.org","Code_396"
"7ae93a02-f33e-4b0e-a56a-a1020b29f4e6","2023-12-15","C49669","Unit of Pressure","Code","http://www.cdisc.org","Code_397"
"451c9a7d-edd9-4759-a2c1-f648d678099d","2023-12-15","C62122","Sitting","Code","http://www.cdisc.org","Code_398"
"470f4402-fb4b-4655-b6fa-e04e3ab2a21d","2023-12-15","C62166","Standing","Code","http://www.cdisc.org","Code_399"
"326598d9-5908-4d9b-953c-a4b017da530f","2023-12-15","C62167","Supine Position","Code","http://www.cdisc.org","Code_400"
"5454931d-a09e-44eb-9af3-23b62cefd4de","2023-12-15","C62164","Body Position","Code","http://www.cdisc.org","Code_401"
"0c3043fc-e423-4167-ba2d-738b4480f26d","2023-12-15","C12681","Brachial Artery","Code","http://www.cdisc.org","Code_402"
"3703cfb1-3b9d-4a90-9e70-6b865c48c139","2023-12-15","C12687","Common Carotid Artery","Code","http://www.cdisc.org","Code_403"
"f89280e8-1556-4775-9154-ed65e897ad11","2023-12-15","C32478","Dorsalis Pedis Artery","Code","http://www.cdisc.org","Code_404"
"d25c2090-44d0-477c-97bf-9ab04aa70049","2023-12-15","C12715","Femoral Artery","Code","http://www.cdisc.org","Code_405"
"4718f241-bed8-424f-abca-d1c05b067e7d","2023-12-15","C12838","Radial Artery","Code","http://www.cdisc.org","Code_406"
"8274564e-a6f1-4af0-8b83-85a91b25690c","2023-12-15","C13717","Anatomic Site","Code","http://www.cdisc.org","Code_407"
"74892bed-6e19-4d29-97b7-7dfa3dec0eca","2023-12-15","C25229","Left","Code","http://www.cdisc.org","Code_408"
"b98721cc-fff1-450a-9f0f-59806c966670","2023-12-15","C25228","Right","Code","http://www.cdisc.org","Code_409"
"0a0d1fb1-e8e7-4b56-9292-db2d1b0cd463","2023-12-15","C25185","Laterality","Code","http://www.cdisc.org","Code_410"
"4207069c-69df-490c-9337-35a2e1a910dc","2023-12-15","C25299","DIABP","Code","http://www.cdisc.org","Code_411"
"4b667af3-5053-417e-96ba-9f8111d611c2","2023-12-15","C49677","HR","Code","http://www.cdisc.org","Code_412"
"8db370e3-09f4-473d-b6d0-095feb9ef3d2","2023-12-15","C77140","Clinical Test Result","Code","http://www.cdisc.org","Code_413"
"7e5b7ac7-44a8-4c64-9303-772797eb173b","2023-12-15","C73688","Count per Minute","Code","http://www.cdisc.org","Code_414"
"c995f727-b91a-4305-a02c-68b5bef65df4","2023-12-15","C62122","Sitting","Code","http://www.cdisc.org","Code_415"
"2c4b9112-d603-4c37-9d11-11f3df2d5a57","2023-12-15","C62166","Standing","Code","http://www.cdisc.org","Code_416"
"f5e5ceab-c3ef-414b-9774-04d8ae6854f0","2023-12-15","C62167","Supine Position","Code","http://www.cdisc.org","Code_417"
"ad3079e9-c03e-4037-8c34-9be384cf26b4","2023-12-15","C62164","Body Position","Code","http://www.cdisc.org","Code_418"
"1fbb1b64-9c17-4c45-80ac-b2e4eb9527af","2023-12-15","C12681","Brachial Artery","Code","http://www.cdisc.org","Code_419"
"7ac543a1-a2b6-4b55-9d2f-acaeb53b72e8","2023-12-15","C12687","Common Carotid Artery","Code","http://www.cdisc.org","Code_420"
"1ef885dc-63f8-4347-a3ba-85fd88d27749","2023-12-15","C32478","Dorsalis Pedis Artery","Code","http://www.cdisc.org","Code_421"
"150050c7-ba0c-47f2-9fca-88c7a7ab1d37","2023-12-15","C12715","Femoral Artery","Code","http://www.cdisc.org","Code_422"
"8664cd2c-cba6-406c-92fb-d72e8b724740","2023-12-15","C12838","Radial Artery","Code","http://www.cdisc.org","Code_423"
"9b502ce1-3915-48d9-b60d-e15bee6b5ae7","2023-12-15","C13717","Anatomic Site","Code","http://www.cdisc.org","Code_424"
"cc86f3e7-bdd8-41df-8452-730f52b10163","2023-12-15","C25229","Left","Code","http://www.cdisc.org","Code_425"
"7dc4a842-5e54-48b0-8302-e0b22ed7948a","2023-12-15","C25228","Right","Code","http://www.cdisc.org","Code_426"
"a062a862-dc0f-4d4c-9add-649b9095b9ac","2023-12-15","C25185","Laterality","Code","http://www.cdisc.org","Code_427"
"3790ca88-80a2-4edb-a11b-e9a7e054b0c5","2023-12-15","C49677","HR","Code","http://www.cdisc.org","Code_428"
"1e8b91e4-c7e8-4b9b-9f8d-59215d9829b8","2023-12-15","C174268","Placebo Comparator Arm","Code","http://www.cdisc.org","Code_123"
"b4d94e5c-7955-42ba-a247-40ef4deeb54b","2023-12-15","C188866","Data Generated Within Study","Code","http://www.cdisc.org","Code_124"
"d9f71859-5775-40c4-bebf-4443cbbde4c0","2023-12-15","C174267","Active Comparator Arm","Code","http://www.cdisc.org","Code_125"
"85c7942e-f451-4f7a-88a4-ad9e4c585a64","2023-12-15","C188866","Data Generated Within Study","Code","http://www.cdisc.org","Code_126"
"26a18df1-3c3e-483a-a5c9-c5e097fa30f9","2023-12-15","C174267","Active Comparator Arm","Code","http://www.cdisc.org","Code_127"
"31ad3e0c-26ed-4f80-b77b-eb780b6892e6","2023-12-15","C188866","Data Generated Within Study","Code","http://www.cdisc.org","Code_128"
"a4a5e096-b05f-45b0-871b-3a6be24fb44f","2023-12-15","C15228","Double Blind Study","Code","http://www.cdisc.org","Code_136"
"76fab621-ce49-437e-b7d6-3def7acf4019","2023-12-15","C202487","Screening Epoch","Code","http://www.cdisc.org","Code_129"
"379bcf7b-b6bb-4853-9188-70869c235c14","2023-12-15","C101526","Treatment Epoch","Code","http://www.cdisc.org","Code_130"
"b9bf9b57-dc28-443b-9df7-5fb90c002f31","2023-12-15","C101526","Treatment Epoch","Code","http://www.cdisc.org","Code_131"
"1704b362-d52d-4d1a-9a82-786aecd5697f","2023-12-15","C101526","Treatment Epoch","Code","http://www.cdisc.org","Code_132"
"85a37789-3455-412e-a466-c2099ea012e1","2023-12-15","C202578","Follow-Up Epoch","Code","http://www.cdisc.org","Code_133"
"a9c4ede7-c03e-4374-9d81-a60d8379d74c","1","G30.9","Alzheimer's disease; unspecified","Code","ICD-10-CM","Code_550"
"afdf627f-a8fe-4116-b46c-c6a7a96eba07","January 31, 2018","26929004","Alzheimer's disease","Code","SNOMED","Code_551"
"7e6c66d9-2a04-4552-91ff-eec3b1cbc989","2023-12-15","C70793","Sponsor","Code","http://www.cdisc.org","Code_142"
"962a2e8b-83b9-4de5-83d7-50f37178b1a9","2023-12-15","C85826","Primary Objective","Code","http://www.cdisc.org","Code_555"
"a5fe0cb3-bbd1-4754-9b0e-3493781a9f59","2023-12-15","C94496","Primary Endpoint","Code","http://www.cdisc.org","Code_554"
"0685031a-b477-4cb4-847a-5f479c8bec36","2023-12-15","C94496","Primary Endpoint","Code","http://www.cdisc.org","Code_556"
"b2be35fb-46d2-48e2-94f2-7c242b3af3a7","2023-12-15","C85826","Primary Objective","Code","http://www.cdisc.org","Code_558"
"4c65ebd3-c8e2-4ef9-a8ec-e3701a107322","2023-12-15","C94496","Primary Endpoint","Code","http://www.cdisc.org","Code_557"
"7067ba95-9452-4fbc-8d4c-65850a71ed0a","2023-12-15","C94496","Primary Endpoint","Code","http://www.cdisc.org","Code_559"
"82bd87ce-502c-45b2-a130-4002b8de41a7","2023-12-15","C94496","Primary Endpoint","Code","http://www.cdisc.org","Code_560"
"cdddbc26-4cd9-4169-b2e4-199d337c7ef5","2023-12-15","C85827","Secondary Objective","Code","http://www.cdisc.org","Code_562"
"7afc3d8b-e104-4761-89fb-300eef788e2f","2023-12-15","C139173","Secondary Endpoint","Code","http://www.cdisc.org","Code_561"
"4b6d5577-d1db-4531-a711-df498aa95bc7","2023-12-15","C139173","Secondary Endpoint","Code","http://www.cdisc.org","Code_563"
"2dd9d053-24cd-4c99-85e2-2e491662a8a7","2023-12-15","C139173","Secondary Endpoint","Code","http://www.cdisc.org","Code_564"
"3b4b6edb-5433-48e5-a81b-d1d3083686ae","2023-12-15","C85827","Secondary Objective","Code","http://www.cdisc.org","Code_566"
"411442aa-9e44-4f3a-a760-13e7f9e50f09","2023-12-15","C139173","Secondary Endpoint","Code","http://www.cdisc.org","Code_565"
"f672790e-0cab-4703-8af9-dd001e0fa42a","2023-12-15","C85827","Secondary Objective","Code","http://www.cdisc.org","Code_568"
"968bf4dc-fa99-4e3a-97c4-e79bdc9feeca","2023-12-15","C139173","Secondary Endpoint","Code","http://www.cdisc.org","Code_567"
"a060eedf-66e0-49ac-b73c-eb923f730c13","2023-12-15","C85827","Secondary Objective","Code","http://www.cdisc.org","Code_570"
"1d228cc0-630d-475c-818e-5ac5336e21fb","2023-12-15","C139173","Secondary Endpoint","Code","http://www.cdisc.org","Code_569"
"94c22c00-12c0-4ea0-9479-8acc76b2c446","2023-12-15","C49636","Both","Code","http://www.cdisc.org","Code_553"
"25481a69-b76e-4a72-a652-09498b3c949b","2023-12-15","C25532","Inclusion Criteria","Code","http://www.cdisc.org","Code_571"
"1041f30e-4711-4f01-a25d-be415e77ea2d","2023-12-15","C25532","Inclusion Criteria","Code","http://www.cdisc.org","Code_572"
"4d244097-0014-48b0-8ed4-f16be93a3793","2023-12-15","C25532","Inclusion Criteria","Code","http://www.cdisc.org","Code_573"
"34566416-2d64-4f9c-b6f5-797983930ef0","2023-12-15","C25532","Inclusion Criteria","Code","http://www.cdisc.org","Code_574"
"a97a4026-2cb3-451b-bf4b-f1654637aec9","2023-12-15","C25532","Inclusion Criteria","Code","http://www.cdisc.org","Code_575"
"87ff8a31-8596-43de-9b08-f312ec438c0e","2023-12-15","C25532","Inclusion Criteria","Code","http://www.cdisc.org","Code_576"
"26088cb8-fc77-4a56-b29d-f4da99553347","2023-12-15","C25532","Inclusion Criteria","Code","http://www.cdisc.org","Code_577"
"04fa42c3-4ade-4aa2-94f9-5ee4a5e386ea","2023-12-15","C25532","Inclusion Criteria","Code","http://www.cdisc.org","Code_578"
"6d52d8c9-8397-4a16-83fe-74aede650559","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_579"
"cb6a1f05-f274-4b58-9682-8fd5813078c7","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_580"
"83b2cf62-b470-407c-a0d0-2ed83a776821","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_581"
"53e66e50-566e-412e-a867-cddd525b09d1","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_582"
"825e76e5-73ed-441b-8118-40be99a45fc8","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_583"
"87313ead-1161-43b2-bbd1-6232110522a1","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_584"
"8a0a3e7e-30de-4c55-926d-99f28b275e58","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_585"
"141c3214-9a0d-4ea3-837e-b521682a6946","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_586"
"5412358a-302b-4899-b481-1dba867fcbe3","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_587"
"91523fb1-c924-4ee5-9325-2d8a3713d0cd","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_588"
"701d04c6-f078-4f0a-8a7e-b617d6e69139","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_589"
"eb6422fb-79fa-4fe7-bd36-8b7a1a08c053","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_590"
"f60d0a22-2693-4365-a446-ea49afe29782","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_591"
"48b090d7-f560-4115-a7be-5d42919d2664","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_592"
"23e458c2-0309-43fd-8035-8df99bc28048","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_593"
"1aeb0de8-c216-4241-b0d8-7610a5518f92","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_594"
"17f2ce7d-2bd9-4776-b34c-f8b0d1541fc3","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_595"
"71da906b-f4cd-4c4c-969a-bcf62a3cc347","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_596"
"27f9d8b7-3d6c-4ec3-ae0d-f54ffe456f5f","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_597"
"aaadb6f7-9c4c-4c8a-8e1a-6d46f0a1b16c","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_598"
"93562135-05fb-4e86-baf6-991f11659df7","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_599"
"895e58ca-0b80-43ee-8690-29c7b7ee319c","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_600"
"cb0c64dc-97a7-41d1-8bdb-179f3a210d46","2023-12-15","C25370","Exclusion Criteria","Code","http://www.cdisc.org","Code_601"
"1e486968-d585-4e7a-b686-863e8851e6e0","2023-12-15","C29848","Year","Code","http://www.cdisc.org","Code_552"
"9ed1dca5-3712-4d5f-97eb-4a21bdd71e12","2023-12-15","C201357","Before","Code","http://www.cdisc.org","Code_14"
"212701ae-ffeb-4856-bf3b-2a5e8fdca526","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_15"
"78b947ec-5c57-4e01-ad58-bd1f72e4ed9f","2023-12-15","C201357","Before","Code","http://www.cdisc.org","Code_16"
"aab375db-a7f7-4fde-8c96-cb71ff2aca13","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_17"
"7289dfad-f8cf-4262-a05c-736d8bf3ca31","2023-12-15","C201358","Fixed Reference","Code","http://www.cdisc.org","Code_19"
"e932f7b8-5ec2-4742-87c1-fa5220809c2a","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_20"
"4bf10deb-273f-45cd-a604-fc941dfaf578","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_21"
"8ab72fe0-ed82-4b69-8fb0-3b5cc3537fba","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_22"
"ca803581-2a4e-4c28-9914-3f17af6ee3b7","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_24"
"22e7fde0-72d9-4e28-9444-a7135b134dd9","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_25"
"8c402892-419d-478c-b889-7f671e66b4e7","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_27"
"e071435b-fc50-4589-9ebf-9ed8a0944275","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_28"
"d5a7c3d3-9aa9-4ada-831a-4c7f14957b4c","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_30"
"993d3b0d-909b-4f5f-a0da-f51881638891","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_31"
"0ab89430-bbd6-498e-87f3-d3adaaab5654","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_35"
"26289337-ce80-4348-89ee-1c1215beebcd","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_36"
"cd8ac13f-76a8-472d-b638-fd92aa15e636","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_40"
"da7a866d-2af3-4630-b562-4727f22c4fc2","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_41"
"211936b3-f38c-4ee3-a362-d641bcdfd629","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_45"
"73ae4478-a0b0-4786-a559-3216f437bb21","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_46"
"841d9a4a-525d-4936-964f-d49c9f9b3c74","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_50"
"61b5352a-b1b6-4848-8d71-1f1aecef26ef","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_51"
"373f9343-75bb-4f70-99af-87ff36c1c15e","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_53"
"57ed4731-1461-488d-9840-ae5b284048d5","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_54"
"39bc641c-0ad8-46a3-aa39-2aa5553d5572","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_33"
"72271eb3-6d3e-4703-9729-c776f9b291e5","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_34"
"dbf1730d-f21d-4fbb-8ae9-10f2d75e902c","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_38"
"60d1087a-3e36-4094-aec2-0dd893896e6c","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_39"
"7a6252c2-d410-4a7f-8e37-905f7d6ee9a7","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_43"
"cf26fecc-e2b0-4a89-aab9-dc441d7bc03d","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_44"
"1cb010b0-042e-4069-9d28-56fd846e96c2","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_48"
"81a8614c-ceb3-46a6-8edb-6df8cd59c824","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_49"
"5d1c6d06-1bc8-4f8f-accf-265c0ac92b9c","2023-12-15","C201358","Fixed Reference","Code","http://www.cdisc.org","Code_56"
"4f1c4db2-d4a6-4867-97a8-ca345dc195c2","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_57"
"c74ebc0b-3d83-4249-99e6-46c4d6a1679d","2023-12-15","C201358","Fixed Reference","Code","http://www.cdisc.org","Code_58"
"080c1f7c-bb32-49c5-bc3f-14a8c2753269","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_59"
"1eaa6753-31dc-4482-a977-1ea9dd2c9028","2023-12-15","C201358","Fixed Reference","Code","http://www.cdisc.org","Code_60"
"7735838f-01ef-429c-940d-053c73450cd9","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_61"
"57b368d1-face-43cb-bac5-7c557b52b0d4","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_62"
"97b6286c-0343-4c1f-954b-87f5fe43319b","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_63"
"a1d728f9-3ed2-46a8-8c31-d1ba77b7be28","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_64"
"ab85bb7d-5a54-47b0-b583-9bd67d5e75fc","2023-12-15","C201353","End to Start","Code","http://www.cdisc.org","Code_65"
"9995a387-a977-45f7-9715-ba9edb9a6bbc","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_66"
"c8bda34d-8693-402b-bf44-a7f408574729","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_67"
"0476d989-5dfb-4582-99b4-47206f719851","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_68"
"68db1634-b558-4dd5-9027-36f397d7ba0a","2023-12-15","C201353","End to Start","Code","http://www.cdisc.org","Code_69"
"8167a29f-743b-482d-a793-d934c7a06abd","2023-12-15","C201356","After","Code","http://www.cdisc.org","Code_70"
"29bea4c9-a359-4bcd-8c3b-3130302a8d6d","2023-12-15","C201355","Start to Start","Code","http://www.cdisc.org","Code_71"
"ff47be1c-567d-4607-b8cd-423e4c5a0564","2023-12-15","C70793","Clinical Study Sponsor","Code","http://www.cdisc.org","Code_602"
"4b472993-7b0a-4c13-81be-67e051cfd568","2020-08","GBR","United Kingdom of Great Britain and Northern Ireland","Code","ISO 3166 1 alpha3","Code_603"
"7185476c-8b4d-4041-ae2b-2d1534b385a0","2023-12-15","C94108","Study Acronym","Code","http://www.cdisc.org","Code_3"
"5e991333-8bf3-43f4-8213-d7751ce8c561","2023-12-15","C99905x1","Brief Study Title","Code","http://www.cdisc.org","Code_5"
"687ca253-bc4c-4b5a-a23f-fc87a121f0ee","2023-12-15","C99905x2","Official Study Title","Code","http://www.cdisc.org","Code_6"
"40f72921-8e3e-4f47-b09d-38437926b993","2023-12-15","C99905x3","Public Study Title","Code","http://www.cdisc.org","Code_7"
"101bea67-430b-49b6-945c-45fa7156aa68","2023-12-15","C25508","Final","Code","http://www.cdisc.org","Code_8"
"578abf95-b779-4b7b-9b44-cb23cf01ba29","2023-12-15","C99903x1","Protocol Effective Date","Code","http://www.cdisc.org","Code_11"
"dca6e11f-5b90-491f-900f-aea7470f042f","2023-12-15","C41129","Region","Code","http://www.cdisc.org","Code_13"
"4f1bc736-bfec-4057-a0b3-6e99c2f1a245","2020-08","150","Europe","Code","ISO 3166 1 alpha3","Code_12"
