"uuid:ID","codeSystem","instanceType","code","decode","id","codeSystemVersion"
"537f285d-e7cc-4492-8182-9d789fd6896f","http://www.cdisc.org","Code","C49669","Unit of Pressure","Code_380","2023-12-15"
"7c506348-eb38-46d4-9abd-61eef6782a7c","http://www.cdisc.org","Code","C62122","Sitting","Code_381","2023-12-15"
"e3f5e454-e530-4931-9a17-4565a0af3f76","http://www.cdisc.org","Code","C62166","Standing","Code_382","2023-12-15"
"6dbbd6cd-674d-436c-a755-c32aa6f91666","http://www.cdisc.org","Code","C62167","Supine Position","Code_383","2023-12-15"
"74f95015-092b-4351-bbcc-676dd81e2f28","http://www.cdisc.org","Code","C62164","Body Position","Code_384","2023-12-15"
"77030a68-fd73-4a82-ac62-b1b9293825a0","http://www.cdisc.org","Code","C12681","Brachial Artery","Code_385","2023-12-15"
"28092eb4-097c-4397-8052-ff459e28aae6","http://www.cdisc.org","Code","C12687","Common Carotid Artery","Code_386","2023-12-15"
"8517a1ee-ea7f-4ae2-a066-96cf4f2a587b","http://www.cdisc.org","Code","C32478","Dorsalis Pedis Artery","Code_387","2023-12-15"
"ef710f8a-1445-4fdd-8492-3a701a0eb359","http://www.cdisc.org","Code","C12715","Femoral Artery","Code_388","2023-12-15"
"6dae17c4-1f4d-4fc8-8d47-361ddc755bce","http://www.cdisc.org","Code","C12838","Radial Artery","Code_389","2023-12-15"
"7441aaf1-f147-40d3-aae8-db18b6f0fdb9","http://www.cdisc.org","Code","C13717","Anatomic Site","Code_390","2023-12-15"
"7af96c26-933b-43b5-afbb-5cd2701b2e93","http://www.cdisc.org","Code","C25229","Left","Code_391","2023-12-15"
"addacd22-5ad8-4d2b-ba60-358dda8ce3a4","http://www.cdisc.org","Code","C25228","Right","Code_392","2023-12-15"
"40dce96f-4c73-4ea2-beac-d0de98c36550","http://www.cdisc.org","Code","C25185","Laterality","Code_393","2023-12-15"
"3a5ed1bc-7a4e-459d-9709-d2958a0363ee","http://www.cdisc.org","Code","C25298","SYSBP","Code_394","2023-12-15"
"f94935be-71a8-4c86-8516-660162f99f9c","http://www.cdisc.org","Code","C25299","DIABP","Code_395","2023-12-15"
"11b7ef52-81f6-4f8a-a30e-5ad0a939ee5f","http://www.cdisc.org","Code","C77140","Clinical Test Result","Code_396","2023-12-15"
"2d4e2ab4-9238-4964-913e-116c369ff0bf","http://www.cdisc.org","Code","C49669","Unit of Pressure","Code_397","2023-12-15"
"522f64b6-f057-40ef-a387-d3433a03f08d","http://www.cdisc.org","Code","C62122","Sitting","Code_398","2023-12-15"
"5f9ecc3d-f72e-4b32-8883-eb292e7b37ab","http://www.cdisc.org","Code","C62166","Standing","Code_399","2023-12-15"
"4f53c20d-e2dc-4e27-a15d-97d00799ada5","http://www.cdisc.org","Code","C62167","Supine Position","Code_400","2023-12-15"
"7b563e6d-a27d-4776-affa-ca54a33f8801","http://www.cdisc.org","Code","C62164","Body Position","Code_401","2023-12-15"
"cd20ae69-10b7-4e0c-ae32-253275082b06","http://www.cdisc.org","Code","C12681","Brachial Artery","Code_402","2023-12-15"
"61408671-7b3f-412b-bbc5-3cf22d79aa5f","http://www.cdisc.org","Code","C12687","Common Carotid Artery","Code_403","2023-12-15"
"a6922a9b-5943-41f7-b1b1-91b3d5458b3c","http://www.cdisc.org","Code","C32478","Dorsalis Pedis Artery","Code_404","2023-12-15"
"77dab90a-63ef-4888-bf01-bb39c5ca31a9","http://www.cdisc.org","Code","C12715","Femoral Artery","Code_405","2023-12-15"
"e20b51ab-e1f2-4eed-a708-fb3736474b54","http://www.cdisc.org","Code","C12838","Radial Artery","Code_406","2023-12-15"
"79ad1bbf-1f1b-42af-945f-6789b587fa38","http://www.cdisc.org","Code","C13717","Anatomic Site","Code_407","2023-12-15"
"a0ed0ed1-7fec-4bfb-988a-576f330edf62","http://www.cdisc.org","Code","C25229","Left","Code_408","2023-12-15"
"3d524c02-6dbb-4ad7-a4b2-adbd926f123c","http://www.cdisc.org","Code","C25228","Right","Code_409","2023-12-15"
"23c63972-0bcc-4f11-89a6-80dd8a15d437","http://www.cdisc.org","Code","C25185","Laterality","Code_410","2023-12-15"
"d4f3e7b9-108a-4a70-a3c2-26d7bac6136c","http://www.cdisc.org","Code","C25299","DIABP","Code_411","2023-12-15"
"3488be36-da8a-4c71-a357-66e3d73e3ece","http://www.cdisc.org","Code","C49677","HR","Code_412","2023-12-15"
"60aeab2c-c0cd-4940-9067-cd963577cc43","http://www.cdisc.org","Code","C77140","Clinical Test Result","Code_413","2023-12-15"
"6c8744e6-bd56-47b7-b755-b46dcbd09aaa","http://www.cdisc.org","Code","C73688","Count per Minute","Code_414","2023-12-15"
"d3f538ee-1f9e-4035-a494-f5d9d248fff5","http://www.cdisc.org","Code","C62122","Sitting","Code_415","2023-12-15"
"4601de04-fea7-41d7-be18-2a4c0676f5bd","http://www.cdisc.org","Code","C62166","Standing","Code_416","2023-12-15"
"34d0b611-ae3c-4f0c-a2d4-2342ab5cf02b","http://www.cdisc.org","Code","C62167","Supine Position","Code_417","2023-12-15"
"4365f782-a3d9-4342-b000-2eb134cba69b","http://www.cdisc.org","Code","C62164","Body Position","Code_418","2023-12-15"
"98711bbd-d501-4996-88ca-2ba74d1457a9","http://www.cdisc.org","Code","C12681","Brachial Artery","Code_419","2023-12-15"
"58c8b6d5-7194-4dfe-9093-80b8cbc27534","http://www.cdisc.org","Code","C12687","Common Carotid Artery","Code_420","2023-12-15"
"7e22c464-36b1-45a4-b8f6-7192bf3b40ef","http://www.cdisc.org","Code","C32478","Dorsalis Pedis Artery","Code_421","2023-12-15"
"44d18c01-fe4c-4463-bba9-39e4bee01b39","http://www.cdisc.org","Code","C12715","Femoral Artery","Code_422","2023-12-15"
"177f58a7-c21a-4ad7-8da2-976f47ddaaaf","http://www.cdisc.org","Code","C12838","Radial Artery","Code_423","2023-12-15"
"e26a979c-1468-4703-95b9-50466f25eab6","http://www.cdisc.org","Code","C13717","Anatomic Site","Code_424","2023-12-15"
"5055abf6-eab8-443b-90c6-761c87fd7c51","http://www.cdisc.org","Code","C25229","Left","Code_425","2023-12-15"
"b756ea43-e2b0-416e-8c1e-0d7577de004e","http://www.cdisc.org","Code","C25228","Right","Code_426","2023-12-15"
"62b1bdb3-31e4-4e60-a9a2-d75428e0f5b3","http://www.cdisc.org","Code","C25185","Laterality","Code_427","2023-12-15"
"6c7b3aa8-4a01-4036-9610-414c48cdee50","http://www.cdisc.org","Code","C49677","HR","Code_428","2023-12-15"
"fb477163-16f9-4a8b-b461-c33c3c8a4c7d","http://www.cdisc.org","Code","C174268","Placebo Comparator Arm","Code_123","2023-12-15"
"d2a6f003-f712-41e2-88a5-0f1fa3b6c069","http://www.cdisc.org","Code","C188866","Data Generated Within Study","Code_124","2023-12-15"
"b10d259d-4671-47a0-bc1c-1b2d30f9870e","http://www.cdisc.org","Code","C174267","Active Comparator Arm","Code_125","2023-12-15"
"21404134-c7be-4682-845f-85f4d57e8b2a","http://www.cdisc.org","Code","C188866","Data Generated Within Study","Code_126","2023-12-15"
"f2a11ef0-c626-42db-ad71-332432cf93a8","http://www.cdisc.org","Code","C174267","Active Comparator Arm","Code_127","2023-12-15"
"f5b3ae82-853a-4d88-a28b-87fffebd44cc","http://www.cdisc.org","Code","C188866","Data Generated Within Study","Code_128","2023-12-15"
"48036e71-2d78-45e6-9db1-b32a9f72507a","http://www.cdisc.org","Code","C15228","Double Blind Study","Code_136","2023-12-15"
"b9850faa-1cb1-4de5-9eda-2765ee1e6fb1","http://www.cdisc.org","Code","C202487","Screening Epoch","Code_129","2023-12-15"
"dc339c83-8788-470b-bd9f-62313dc48a8b","http://www.cdisc.org","Code","C101526","Treatment Epoch","Code_130","2023-12-15"
"567d1d8a-b441-48b0-97b6-056f46e87550","http://www.cdisc.org","Code","C101526","Treatment Epoch","Code_131","2023-12-15"
"5ec65046-0dd3-4850-b20b-db916003a2ce","http://www.cdisc.org","Code","C101526","Treatment Epoch","Code_132","2023-12-15"
"76c5237b-8f6f-475f-8dee-a6b7825734dc","http://www.cdisc.org","Code","C202578","Follow-Up Epoch","Code_133","2023-12-15"
"5d3fbabc-b397-4655-98d5-6098827b088f","ICD-10-CM","Code","G30.9","Alzheimer's disease; unspecified","Code_550","1"
"5ea2990a-66dc-48fb-a7f7-6b48fb018888","SNOMED","Code","26929004","Alzheimer's disease","Code_551","January 31, 2018"
"171d320c-113a-4239-8607-6f64d2a40c0a","http://www.cdisc.org","Code","C70793","Sponsor","Code_142","2023-12-15"
"6a21f82e-a80e-456f-9541-b5026e238633","http://www.cdisc.org","Code","C85826","Primary Objective","Code_555","2023-12-15"
"f5c23956-e0fc-443b-85fe-74a4a7738b69","http://www.cdisc.org","Code","C94496","Primary Endpoint","Code_554","2023-12-15"
"c4db1dfd-d1a5-49b4-ad1f-3924a33386bf","http://www.cdisc.org","Code","C94496","Primary Endpoint","Code_556","2023-12-15"
"9c358d5d-c122-48fd-8ee9-fcd989fa2150","http://www.cdisc.org","Code","C85826","Primary Objective","Code_558","2023-12-15"
"7678b87a-a806-4833-80f5-e8ddcbd40c18","http://www.cdisc.org","Code","C94496","Primary Endpoint","Code_557","2023-12-15"
"cdf42fd8-9503-47e6-b942-b56586b0200f","http://www.cdisc.org","Code","C94496","Primary Endpoint","Code_559","2023-12-15"
"ed2fc04f-5917-4189-8394-aad080898183","http://www.cdisc.org","Code","C94496","Primary Endpoint","Code_560","2023-12-15"
"7733aea0-cd02-47fc-9192-b319aa5fb74e","http://www.cdisc.org","Code","C85827","Secondary Objective","Code_562","2023-12-15"
"0e83ec01-d589-4997-ac37-2ed1674641cb","http://www.cdisc.org","Code","C139173","Secondary Endpoint","Code_561","2023-12-15"
"5c16499f-e956-4980-9184-77186fa086c5","http://www.cdisc.org","Code","C139173","Secondary Endpoint","Code_563","2023-12-15"
"41d2c8ea-2758-44fb-83e5-0f1304d49641","http://www.cdisc.org","Code","C139173","Secondary Endpoint","Code_564","2023-12-15"
"d227594c-fd16-476f-ad35-7a2bb806f070","http://www.cdisc.org","Code","C85827","Secondary Objective","Code_566","2023-12-15"
"138857ca-0ad1-4d79-8508-ef46ed1311fe","http://www.cdisc.org","Code","C139173","Secondary Endpoint","Code_565","2023-12-15"
"773d72d9-ebf1-4afa-bf68-4b1f595ad453","http://www.cdisc.org","Code","C85827","Secondary Objective","Code_568","2023-12-15"
"40dc072e-3c16-451b-8d5c-a81395a4118f","http://www.cdisc.org","Code","C139173","Secondary Endpoint","Code_567","2023-12-15"
"f3f0168a-6a52-42f2-aac0-2bd0bdc666f2","http://www.cdisc.org","Code","C85827","Secondary Objective","Code_570","2023-12-15"
"90fee853-f77e-4b25-8af1-4d0c0cb46bd4","http://www.cdisc.org","Code","C139173","Secondary Endpoint","Code_569","2023-12-15"
"f3d08773-a954-484f-b69c-cec067b24145","http://www.cdisc.org","Code","C49636","Both","Code_553","2023-12-15"
"5e430afc-67c9-411a-a9d1-d1209cedadc6","http://www.cdisc.org","Code","C25532","Inclusion Criteria","Code_571","2023-12-15"
"5ebf8801-4781-4f20-88e1-2868c059b208","http://www.cdisc.org","Code","C25532","Inclusion Criteria","Code_572","2023-12-15"
"6162db29-f87e-40db-bbd9-84f41f6c46c2","http://www.cdisc.org","Code","C25532","Inclusion Criteria","Code_573","2023-12-15"
"db596a53-6579-4ddd-b07f-fd54b1e7206b","http://www.cdisc.org","Code","C25532","Inclusion Criteria","Code_574","2023-12-15"
"9f13921e-4731-4e7a-a132-58664b6e2ecc","http://www.cdisc.org","Code","C25532","Inclusion Criteria","Code_575","2023-12-15"
"1ac2c726-7fcd-4b3d-85f9-c22785f57911","http://www.cdisc.org","Code","C25532","Inclusion Criteria","Code_576","2023-12-15"
"ef37f393-45ff-4bcf-9077-577ed2fb8b17","http://www.cdisc.org","Code","C25532","Inclusion Criteria","Code_577","2023-12-15"
"f85694a2-ad61-4d30-bf38-2e7ef6ad5b19","http://www.cdisc.org","Code","C25532","Inclusion Criteria","Code_578","2023-12-15"
"dc70ca71-2955-4ea2-8c28-eac223a8ff3c","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_579","2023-12-15"
"ef35d2ed-42c1-4e25-b8f9-64696b7ff046","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_580","2023-12-15"
"6e02d72e-a643-4a51-bf32-ac78aab4f55f","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_581","2023-12-15"
"904b6832-9a7d-436e-88ca-572144742aa8","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_582","2023-12-15"
"94079518-70a1-4bd4-ad58-74117d378d29","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_583","2023-12-15"
"57f8f739-7a4e-4df8-b250-63b2855ebf95","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_584","2023-12-15"
"418cc943-6fa7-4314-a223-1fc449ec62d7","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_585","2023-12-15"
"1de543a5-0d6f-4019-8db5-465e33817da5","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_586","2023-12-15"
"bba388e2-3ded-41ff-a7a3-7174ffc89c46","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_587","2023-12-15"
"79e30462-0ef6-4323-afcb-5f91d49c14bd","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_588","2023-12-15"
"25a50140-85c4-412e-a9f8-1b20d72abc97","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_589","2023-12-15"
"d28f5ed1-ee43-46bb-bb74-f4eadfef5b25","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_590","2023-12-15"
"fcb62f5c-0b8c-4789-979f-3dcc58f2efe8","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_591","2023-12-15"
"d0ac7d8c-5df1-4cbb-b581-a29e5e0c99f0","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_592","2023-12-15"
"c926b439-7a21-432a-8d9f-c00e2b5bb0e7","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_593","2023-12-15"
"856044f1-5e07-4b95-8982-44d2369b45f9","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_594","2023-12-15"
"0569a771-82cf-4afe-9cb9-338698679d09","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_595","2023-12-15"
"7e7f7a3c-1065-4717-931d-4f1709b20f47","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_596","2023-12-15"
"32add496-b366-441d-bad8-d6cdcf40345f","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_597","2023-12-15"
"3e8a3d57-1cf1-4c1d-98d3-5c25edfdbe05","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_598","2023-12-15"
"2a153d15-4059-4bd9-8f89-e5e793e7cb60","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_599","2023-12-15"
"1a31434a-8c19-40f2-90d6-982470276954","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_600","2023-12-15"
"631d85c4-fa39-4c4c-820c-75c9c421ef6c","http://www.cdisc.org","Code","C25370","Exclusion Criteria","Code_601","2023-12-15"
"2b9e84e8-382b-4722-b73c-46ad5c5bc85f","http://www.cdisc.org","Code","C29848","Year","Code_552","2023-12-15"
"11cb8d16-5d44-4882-ac84-81d86fe19662","http://www.cdisc.org","Code","C201357","Before","Code_14","2023-12-15"
"e8d537c2-78a1-4a89-847b-086fcc3b8412","http://www.cdisc.org","Code","C201355","Start to Start","Code_15","2023-12-15"
"7a1d3d8d-fd80-4909-bf69-f946d707536c","http://www.cdisc.org","Code","C201357","Before","Code_16","2023-12-15"
"2969ba59-413f-40cb-8449-5bfd8503309d","http://www.cdisc.org","Code","C201355","Start to Start","Code_17","2023-12-15"
"39cd290b-76bb-4ee2-9fe5-bba9b3f99087","http://www.cdisc.org","Code","C201358","Fixed Reference","Code_19","2023-12-15"
"a746cd76-e734-4ca1-a920-e7e819324a47","http://www.cdisc.org","Code","C201355","Start to Start","Code_20","2023-12-15"
"1227ee53-cb4b-469f-b722-223545049ada","http://www.cdisc.org","Code","C201356","After","Code_21","2023-12-15"
"fbce14dd-9270-44cb-9336-1f69b777beb1","http://www.cdisc.org","Code","C201355","Start to Start","Code_22","2023-12-15"
"5169fba9-3c5a-46b8-bd5d-0685c832968e","http://www.cdisc.org","Code","C201356","After","Code_24","2023-12-15"
"d275d422-0837-4c5e-92c3-fab9a888bd83","http://www.cdisc.org","Code","C201355","Start to Start","Code_25","2023-12-15"
"eceee4d9-54de-441c-b541-7e2c5ef9dc2e","http://www.cdisc.org","Code","C201356","After","Code_27","2023-12-15"
"3b8928ea-493c-4ed2-8a8d-4dbd47bb05d1","http://www.cdisc.org","Code","C201355","Start to Start","Code_28","2023-12-15"
"36e6dcce-9be2-4500-ba43-3665a79fb1dc","http://www.cdisc.org","Code","C201356","After","Code_30","2023-12-15"
"78082fa8-dc67-47f5-90c3-6602b3b90822","http://www.cdisc.org","Code","C201355","Start to Start","Code_31","2023-12-15"
"cec9c9af-ca7a-40a0-b85c-6feed448730e","http://www.cdisc.org","Code","C201356","After","Code_35","2023-12-15"
"4f096238-4631-45d6-9293-f99470f5ea10","http://www.cdisc.org","Code","C201355","Start to Start","Code_36","2023-12-15"
"3edf65c3-3079-4fba-8a88-bd60f457c485","http://www.cdisc.org","Code","C201356","After","Code_40","2023-12-15"
"e49ae816-deb3-4194-b39d-4b6c210903be","http://www.cdisc.org","Code","C201355","Start to Start","Code_41","2023-12-15"
"9243aa98-5cc4-4f76-8e6b-fe95b426c47a","http://www.cdisc.org","Code","C201356","After","Code_45","2023-12-15"
"a7961122-bd06-45b6-870d-64a1aa882997","http://www.cdisc.org","Code","C201355","Start to Start","Code_46","2023-12-15"
"8f7f3852-3143-4256-a2dc-189d53fc1a47","http://www.cdisc.org","Code","C201356","After","Code_50","2023-12-15"
"bbb4d1cb-06a3-4ee1-96d2-3fdf48c9f913","http://www.cdisc.org","Code","C201355","Start to Start","Code_51","2023-12-15"
"eb50a4fb-c1e4-494b-8267-fac61e9bffe9","http://www.cdisc.org","Code","C201356","After","Code_53","2023-12-15"
"c11e6776-1f21-4508-9000-3aeca4b72cac","http://www.cdisc.org","Code","C201355","Start to Start","Code_54","2023-12-15"
"140fec24-fe6a-4111-9144-02211359a125","http://www.cdisc.org","Code","C201356","After","Code_33","2023-12-15"
"360fff5f-aae6-439d-83b5-5d9fdf98c0c7","http://www.cdisc.org","Code","C201355","Start to Start","Code_34","2023-12-15"
"acc16ac5-0523-40ab-a04b-f60d430b53cc","http://www.cdisc.org","Code","C201356","After","Code_38","2023-12-15"
"c4877ceb-e294-4840-9cae-7b98028a897c","http://www.cdisc.org","Code","C201355","Start to Start","Code_39","2023-12-15"
"b2fa50f3-b9ec-4d58-a1fc-546316554975","http://www.cdisc.org","Code","C201356","After","Code_43","2023-12-15"
"ed04e8e2-ab7f-461e-8f46-e062ffc1ddcb","http://www.cdisc.org","Code","C201355","Start to Start","Code_44","2023-12-15"
"8a435a44-0856-4070-9a7b-992fda81ae3c","http://www.cdisc.org","Code","C201356","After","Code_48","2023-12-15"
"a94180da-23d9-413b-b031-54dbe63cb2a5","http://www.cdisc.org","Code","C201355","Start to Start","Code_49","2023-12-15"
"35598275-1843-451e-8473-6e4dc136bd60","http://www.cdisc.org","Code","C201358","Fixed Reference","Code_56","2023-12-15"
"03a7449d-b6ba-4f32-b5fa-742206046152","http://www.cdisc.org","Code","C201355","Start to Start","Code_57","2023-12-15"
"6e9ec37b-1c37-4ee9-8192-f86a5343642b","http://www.cdisc.org","Code","C201358","Fixed Reference","Code_58","2023-12-15"
"a3b4b909-7712-4ec9-b73c-bd7cc8a6cb76","http://www.cdisc.org","Code","C201355","Start to Start","Code_59","2023-12-15"
"9d6c00f1-6584-4e49-8dcf-db9a756c9bb5","http://www.cdisc.org","Code","C201358","Fixed Reference","Code_60","2023-12-15"
"9d7842d4-b1e1-4290-bf47-9f759b01fc42","http://www.cdisc.org","Code","C201355","Start to Start","Code_61","2023-12-15"
"3de6a4da-3a1d-4709-b794-f321d09349f4","http://www.cdisc.org","Code","C201356","After","Code_62","2023-12-15"
"131017d5-5110-4d21-8ebf-6db7ba9312db","http://www.cdisc.org","Code","C201355","Start to Start","Code_63","2023-12-15"
"5aa6575b-abb8-4cba-9421-d9647359f37c","http://www.cdisc.org","Code","C201356","After","Code_64","2023-12-15"
"fd4663e8-cb2c-4de9-b240-e9b644eedace","http://www.cdisc.org","Code","C201353","End to Start","Code_65","2023-12-15"
"a6ceeeb0-861d-4d0a-8381-6d21768c4298","http://www.cdisc.org","Code","C201356","After","Code_66","2023-12-15"
"09965419-799a-47a0-b9ac-7ad7a8d3fcea","http://www.cdisc.org","Code","C201355","Start to Start","Code_67","2023-12-15"
"b795d996-875f-450b-9387-615a35c37d50","http://www.cdisc.org","Code","C201356","After","Code_68","2023-12-15"
"1b7daa82-85ac-484d-9892-657e4a8220cc","http://www.cdisc.org","Code","C201353","End to Start","Code_69","2023-12-15"
"87ef6c39-cb2d-4eff-a116-cbe2ab758942","http://www.cdisc.org","Code","C201356","After","Code_70","2023-12-15"
"b02adc8c-ff9a-4314-9b02-43f031db819e","http://www.cdisc.org","Code","C201355","Start to Start","Code_71","2023-12-15"
"0a7ed19a-0c00-4179-ae3a-d09b9bd5ae37","http://www.cdisc.org","Code","C70793","Clinical Study Sponsor","Code_602","2023-12-15"
"664bedf5-b278-4f30-b568-b26ebc91f758","ISO 3166 1 alpha3","Code","GBR","United Kingdom of Great Britain and Northern Ireland","Code_603","2020-08"
"7e9420c3-ef2a-4e3d-a783-0dfe5b5ccf01","http://www.cdisc.org","Code","C94108","Study Acronym","Code_3","2023-12-15"
"55939815-b328-4997-a7d9-490f323764a5","http://www.cdisc.org","Code","C99905x1","Brief Study Title","Code_5","2023-12-15"
"f94ba807-7b27-498b-8b98-33b487b769d6","http://www.cdisc.org","Code","C99905x2","Official Study Title","Code_6","2023-12-15"
"2290edce-0493-4089-8afd-41fc8528a248","http://www.cdisc.org","Code","C99905x3","Public Study Title","Code_7","2023-12-15"
"f0009712-2bf7-403f-9454-476dd3d7800e","http://www.cdisc.org","Code","C25508","Final","Code_8","2023-12-15"
"2de5bd42-aa26-4e00-a22c-3d27dfabf6ac","http://www.cdisc.org","Code","C99903x1","Protocol Effective Date","Code_11","2023-12-15"
"05997dcd-8e24-4a19-978b-6b78aa865a0c","http://www.cdisc.org","Code","C41129","Region","Code_13","2023-12-15"
"310b3569-fa1b-4387-9b67-c075aa148726","ISO 3166 1 alpha3","Code","150","Europe","Code_12","2020-08"
