"uuid:ID","id","codeSystem","codeSystemVersion","instanceType","code","decode"
"fa2bb7ee-37b2-44eb-9538-06c5d79998a9","Code_384","http://www.cdisc.org","2023-12-15","Code","C62164","Body Position"
"dee0a8a4-ccbd-42e2-9704-0577e3a5a005","Code_385","http://www.cdisc.org","2023-12-15","Code","C12681","Brachial Artery"
"23f720e1-4e37-4504-8047-0d29e425a69e","Code_386","http://www.cdisc.org","2023-12-15","Code","C12687","Common Carotid Artery"
"6c9677aa-bc65-48ba-b3da-cb60b5822f59","Code_387","http://www.cdisc.org","2023-12-15","Code","C32478","Dorsalis Pedis Artery"
"aac4419c-132b-483c-a4ee-fc5eb6f71018","Code_388","http://www.cdisc.org","2023-12-15","Code","C12715","Femoral Artery"
"58aee338-36a5-45d3-b580-f53880bc9bc3","Code_389","http://www.cdisc.org","2023-12-15","Code","C12838","Radial Artery"
"b1f26105-0fb8-4bc9-9207-8710d7ac33fb","Code_390","http://www.cdisc.org","2023-12-15","Code","C13717","Anatomic Site"
"23c6cca5-a879-412e-8724-e4f02a97f027","Code_391","http://www.cdisc.org","2023-12-15","Code","C25229","Left"
"10a73027-8c87-442e-82ea-90abb46cd3c5","Code_392","http://www.cdisc.org","2023-12-15","Code","C25228","Right"
"dcb7b01d-24a9-47ae-ad9e-a4b3b685b193","Code_393","http://www.cdisc.org","2023-12-15","Code","C25185","Laterality"
"cc55d00d-28e7-48a7-b223-eadf8cb9397c","Code_394","http://www.cdisc.org","2023-12-15","Code","C25298","SYSBP"
"85790017-ffaf-4150-ba97-181cc8c8c003","Code_395","http://www.cdisc.org","2023-12-15","Code","C25299","DIABP"
"2cc585ae-5020-4882-bb84-a0c98ac3be89","Code_396","http://www.cdisc.org","2023-12-15","Code","C77140","Clinical Test Result"
"b79c6f77-5f69-483f-bc5f-7722a344933d","Code_397","http://www.cdisc.org","2023-12-15","Code","C49669","Unit of Pressure"
"7ce3122f-2c24-45d9-b743-9a53818f5e00","Code_398","http://www.cdisc.org","2023-12-15","Code","C62122","Sitting"
"796400b8-5e2f-4f80-a5f1-020ead99835f","Code_399","http://www.cdisc.org","2023-12-15","Code","C62166","Standing"
"2b00236d-572b-4c7a-bde7-41f68b30d32e","Code_400","http://www.cdisc.org","2023-12-15","Code","C62167","Supine Position"
"90446a0e-2f47-4c79-84ac-49afc33b96bf","Code_401","http://www.cdisc.org","2023-12-15","Code","C62164","Body Position"
"d58ab5a3-5de7-4299-971b-09fe051ec5f9","Code_402","http://www.cdisc.org","2023-12-15","Code","C12681","Brachial Artery"
"b73ed541-ffde-4128-b7f6-03b7d408aaf8","Code_403","http://www.cdisc.org","2023-12-15","Code","C12687","Common Carotid Artery"
"127053a5-04ad-4ade-8cc8-74c34de91094","Code_404","http://www.cdisc.org","2023-12-15","Code","C32478","Dorsalis Pedis Artery"
"464791b3-56e1-4f69-8476-57743e2b9a28","Code_405","http://www.cdisc.org","2023-12-15","Code","C12715","Femoral Artery"
"b48300f8-63c6-4a24-a6a1-5c1fdf83000e","Code_406","http://www.cdisc.org","2023-12-15","Code","C12838","Radial Artery"
"b6a8542c-de00-4892-bc3c-833660c1ee88","Code_407","http://www.cdisc.org","2023-12-15","Code","C13717","Anatomic Site"
"6e86f256-ecba-41d8-8a1c-19a8abcaad69","Code_408","http://www.cdisc.org","2023-12-15","Code","C25229","Left"
"cb68e120-1bc2-4b8d-b7a1-86832b890538","Code_409","http://www.cdisc.org","2023-12-15","Code","C25228","Right"
"4ba02a27-3039-4e91-9fbe-e37c97c3e197","Code_410","http://www.cdisc.org","2023-12-15","Code","C25185","Laterality"
"00701153-8c59-4449-bf40-e913755a6e1f","Code_411","http://www.cdisc.org","2023-12-15","Code","C25299","DIABP"
"78c4e81c-b4af-4e1f-811f-6bfdad005a1a","Code_412","http://www.cdisc.org","2023-12-15","Code","C49677","HR"
"c9218519-f9d2-4810-bfa7-e60778cd9b66","Code_413","http://www.cdisc.org","2023-12-15","Code","C77140","Clinical Test Result"
"7dedd498-988b-419d-ad54-35c4f7b47dc0","Code_414","http://www.cdisc.org","2023-12-15","Code","C73688","Count per Minute"
"7b5d4677-276b-42d4-bbba-802c0f30819b","Code_415","http://www.cdisc.org","2023-12-15","Code","C62122","Sitting"
"03605a3b-6536-460b-b89a-1b4fbae9897e","Code_416","http://www.cdisc.org","2023-12-15","Code","C62166","Standing"
"edd99059-191f-4736-be98-9ba609623222","Code_417","http://www.cdisc.org","2023-12-15","Code","C62167","Supine Position"
"f155cf11-ed63-40f2-9c06-e8ca71ff52c2","Code_418","http://www.cdisc.org","2023-12-15","Code","C62164","Body Position"
"6e0325d7-adcd-4a86-9559-a7113b1b31d2","Code_419","http://www.cdisc.org","2023-12-15","Code","C12681","Brachial Artery"
"90cec483-5605-4d47-b4cd-56c8f81ed0ad","Code_420","http://www.cdisc.org","2023-12-15","Code","C12687","Common Carotid Artery"
"a1554440-3135-497c-8041-02624c1e0b8b","Code_421","http://www.cdisc.org","2023-12-15","Code","C32478","Dorsalis Pedis Artery"
"a682df49-5ced-4108-b987-3cee002ea387","Code_422","http://www.cdisc.org","2023-12-15","Code","C12715","Femoral Artery"
"6205b1bb-bdd5-4e10-ad13-1fa6008de8b9","Code_423","http://www.cdisc.org","2023-12-15","Code","C12838","Radial Artery"
"b5b31eb8-ea07-4a9a-a429-9e1fc0ec6b08","Code_424","http://www.cdisc.org","2023-12-15","Code","C13717","Anatomic Site"
"d7f51ecf-60e6-4c0b-9726-f5f1ed0f3e9c","Code_425","http://www.cdisc.org","2023-12-15","Code","C25229","Left"
"6c3de379-8ace-4cc0-afde-81b58f8ef65b","Code_426","http://www.cdisc.org","2023-12-15","Code","C25228","Right"
"15d44792-5b73-44a9-9b41-5af773cdbcd0","Code_427","http://www.cdisc.org","2023-12-15","Code","C25185","Laterality"
"67d0cf57-7513-4b0e-8010-f70681ddc9fc","Code_428","http://www.cdisc.org","2023-12-15","Code","C49677","HR"
"7b89fcf1-c5a8-4b8f-b45b-0322adf24985","Code_123","http://www.cdisc.org","2023-12-15","Code","C174268","Placebo Comparator Arm"
"12f10272-be94-460c-b359-cf3041fc8c95","Code_124","http://www.cdisc.org","2023-12-15","Code","C188866","Data Generated Within Study"
"08ec9ec9-d1c4-4c49-894c-07e225b89ed4","Code_125","http://www.cdisc.org","2023-12-15","Code","C174267","Active Comparator Arm"
"ce523a1c-bba8-4810-9fc6-4d2203f3374f","Code_126","http://www.cdisc.org","2023-12-15","Code","C188866","Data Generated Within Study"
"95be2565-0386-42e1-8e78-9d984c960c16","Code_127","http://www.cdisc.org","2023-12-15","Code","C174267","Active Comparator Arm"
"70c7a401-554c-4f9e-9e43-a233d308242a","Code_128","http://www.cdisc.org","2023-12-15","Code","C188866","Data Generated Within Study"
"b6c14637-b18f-4a4c-a5aa-3d27e4302ecf","Code_136","http://www.cdisc.org","2023-12-15","Code","C15228","Double Blind Study"
"4c605c3d-5a1b-4fd9-b7b0-497c525a1869","Code_129","http://www.cdisc.org","2023-12-15","Code","C202487","Screening Epoch"
"f5ded7f4-65ec-444d-8c10-5961f9b9b60f","Code_130","http://www.cdisc.org","2023-12-15","Code","C101526","Treatment Epoch"
"7caad1f4-6f38-4cb9-b179-f3c15d79e28c","Code_131","http://www.cdisc.org","2023-12-15","Code","C101526","Treatment Epoch"
"2d3ba699-5fb0-452d-b3c4-08a9d5edeb3b","Code_132","http://www.cdisc.org","2023-12-15","Code","C101526","Treatment Epoch"
"3b4beba7-cd8a-4b37-ae78-c58df9e9568f","Code_133","http://www.cdisc.org","2023-12-15","Code","C202578","Follow-Up Epoch"
"7b886447-bf42-4325-83cb-4fdf388a2228","Code_546","ICD-10-CM","1","Code","G30.9","Alzheimer's disease; unspecified"
"206d10df-d887-4dfe-85c0-6900eecbc48f","Code_547","SNOMED","January 31, 2018","Code","26929004","Alzheimer's disease"
"afb92ac4-b6c3-4bde-95d9-6da1fe2a1e72","Code_142","http://www.cdisc.org","2023-12-15","Code","C70793","Sponsor"
"13ff7960-f053-4420-963e-a97a3dcc48a4","Code_551","http://www.cdisc.org","2023-12-15","Code","C85826","Primary Objective"
"df2afe5f-b6fc-4d3f-86bd-39d45d973693","Code_550","http://www.cdisc.org","2023-12-15","Code","C94496","Primary Endpoint"
"766a6743-8b1b-4403-b752-0319313b5674","Code_552","http://www.cdisc.org","2023-12-15","Code","C94496","Primary Endpoint"
"863e8cac-1ac0-495c-87b1-cfc31ecdfafb","Code_554","http://www.cdisc.org","2023-12-15","Code","C85826","Primary Objective"
"d5774d32-9a29-4037-a310-ef2ad3309d2b","Code_553","http://www.cdisc.org","2023-12-15","Code","C94496","Primary Endpoint"
"b8e78e7e-1c21-40fd-8c73-65cb24ed301c","Code_555","http://www.cdisc.org","2023-12-15","Code","C94496","Primary Endpoint"
"e0a1dc59-859d-4c40-b85d-a7dda3a3bc91","Code_556","http://www.cdisc.org","2023-12-15","Code","C94496","Primary Endpoint"
"22923591-9395-4f51-9ac1-a8682f1691b1","Code_558","http://www.cdisc.org","2023-12-15","Code","C85827","Secondary Objective"
"cd7efb11-2515-4855-b07a-e6f28a5182ef","Code_557","http://www.cdisc.org","2023-12-15","Code","C139173","Secondary Endpoint"
"75e93c40-1b86-406b-8dc1-79ec62d8e4ca","Code_559","http://www.cdisc.org","2023-12-15","Code","C139173","Secondary Endpoint"
"5bc7841f-f25a-4c02-a159-02d5f9bf9548","Code_560","http://www.cdisc.org","2023-12-15","Code","C139173","Secondary Endpoint"
"1f76d0c2-0f58-49eb-9167-975f3b1717c0","Code_562","http://www.cdisc.org","2023-12-15","Code","C85827","Secondary Objective"
"485b7e83-e96a-4686-a574-e2687b7b6297","Code_561","http://www.cdisc.org","2023-12-15","Code","C139173","Secondary Endpoint"
"9b098990-9b37-4f6c-9f3d-b4c8baa0d2dc","Code_564","http://www.cdisc.org","2023-12-15","Code","C85827","Secondary Objective"
"94093042-3898-405c-8468-4ccf5c163e32","Code_563","http://www.cdisc.org","2023-12-15","Code","C139173","Secondary Endpoint"
"de246842-b09a-4d72-8810-e7335885e245","Code_566","http://www.cdisc.org","2023-12-15","Code","C85827","Secondary Objective"
"eeee0da5-05f2-40f3-82e6-2220d9a31220","Code_565","http://www.cdisc.org","2023-12-15","Code","C139173","Secondary Endpoint"
"e7bcacc3-9f7f-4180-87dc-23310ebf6288","Code_549","http://www.cdisc.org","2023-12-15","Code","C49636","Both"
"506da758-8cfc-4e39-945a-53c5aa43016e","Code_567","http://www.cdisc.org","2023-12-15","Code","C25532","Inclusion Criteria"
"a07b1d55-c896-48b5-a5e3-6e2557b528ec","Code_568","http://www.cdisc.org","2023-12-15","Code","C25532","Inclusion Criteria"
"6cb487af-58e2-453f-8b63-0d6f234a5acc","Code_569","http://www.cdisc.org","2023-12-15","Code","C25532","Inclusion Criteria"
"06cda652-8762-4b58-aea3-1b5a50cc02c8","Code_570","http://www.cdisc.org","2023-12-15","Code","C25532","Inclusion Criteria"
"e39946a9-0941-4d64-9b34-24919d418dcf","Code_571","http://www.cdisc.org","2023-12-15","Code","C25532","Inclusion Criteria"
"4fec251a-8a82-4144-a27a-4f3ed0eedf59","Code_572","http://www.cdisc.org","2023-12-15","Code","C25532","Inclusion Criteria"
"1bc46b80-8a89-49c9-b3e1-d0f192b0367b","Code_573","http://www.cdisc.org","2023-12-15","Code","C25532","Inclusion Criteria"
"7bf05212-47c5-4420-9b20-1d2f42dd8dd1","Code_574","http://www.cdisc.org","2023-12-15","Code","C25532","Inclusion Criteria"
"9a51be01-eef8-40d7-ab09-9ad668e02c74","Code_575","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"e416fb98-0cec-4c0f-8948-5636be8a9840","Code_576","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"ad68b5b0-52ee-4275-9d2c-4e21a7026241","Code_577","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"87914196-3380-4109-80ea-f87625bdc43f","Code_578","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"fd51a75b-23a0-44be-8bbc-4b9b7be6a9ca","Code_579","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"42bc1f25-641f-4966-80cf-20319b8f8d0c","Code_580","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"da543b29-7aa9-45ea-8bb5-9d54f41f532c","Code_581","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"257f1775-1024-42f5-a54b-5d7940c5ff66","Code_582","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"01ab32b8-9626-4375-98f7-27448e583d96","Code_583","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"808c5bb1-53d4-4c02-b3fc-ffa1a069ef40","Code_584","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"6dd4b9ee-ee94-4e05-b96b-20f6f38aef0f","Code_585","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"f34452bf-9207-47af-82f3-7e55175a5334","Code_586","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"431073b3-b5b9-4e3b-86f8-47b836fb49ac","Code_587","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"da64dbc2-697a-4572-96ab-fdc43cbeae98","Code_588","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"f60b6ebf-3d5a-4949-b5da-f6a465fd6230","Code_589","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"6ca129f5-b482-476b-aab7-b96db713125e","Code_590","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"19214313-5540-493f-96c6-96f5e92f8a7a","Code_591","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"0ec9f067-7ee5-49d2-88b4-220844bf66fe","Code_592","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"20a74f54-158d-4d5c-a06d-a9a48a3416b0","Code_593","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"35a67b36-0c39-48d9-82a9-de5efcd4fb15","Code_594","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"9cde07f7-90ed-464a-b02a-f4619a0c749a","Code_595","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"8073977f-1b86-483a-9018-fccd06e4d036","Code_596","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"7b394849-9652-49f9-ab78-08238632ddc9","Code_597","http://www.cdisc.org","2023-12-15","Code","C25370","Exclusion Criteria"
"279e4cc5-433c-40ea-af41-91dc11c3d66e","Code_548","http://www.cdisc.org","2023-12-15","Code","C29848","Year"
"613e3670-09a4-4abc-b62c-e1970bf51698","Code_14","http://www.cdisc.org","2023-12-15","Code","C201357","Before"
"4758d3b8-0989-4b38-9d06-6282e37d4dc4","Code_15","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"9dbbe092-0ebb-4c91-8d50-f56a121bb066","Code_16","http://www.cdisc.org","2023-12-15","Code","C201357","Before"
"498b45bb-9e34-4194-8ffe-59a09f0b0c97","Code_17","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"ae44986d-de55-4dd9-84d3-6e6ded468f5b","Code_19","http://www.cdisc.org","2023-12-15","Code","C201358","Fixed Reference"
"c0887991-76da-4268-a006-785e96517f05","Code_20","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"592828ea-b765-4e0c-a2dc-4dbf7d471ddf","Code_21","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"b2662ca6-ccea-426a-916d-505d071248d3","Code_22","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"8098467d-d96c-40da-bd15-71a11518b36c","Code_24","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"656455e9-1c8a-406c-becb-ca7741298c34","Code_25","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"166ad501-8740-4ea8-ab6f-7570b55e5dd8","Code_27","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"3a2543df-6f78-4638-bf1d-ecd8d9a0c29e","Code_28","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"d92d6f08-82b1-439b-81e8-10771f6dc5f1","Code_30","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"dd88def3-7294-4242-93a4-65279f077d33","Code_31","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"88c1ec78-33e3-4c72-8688-1b9470ff318e","Code_35","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"ee71a1aa-8ecf-4dae-8abc-8f958b42ad26","Code_36","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"4411f151-2cb2-46de-a675-27dee991435c","Code_40","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"ac19faa3-5812-4df5-bfbe-9d8ed4b948d4","Code_41","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"e2cdf55a-7f0c-4819-893c-b9529b8bda01","Code_45","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"350279d0-5b9c-4615-9297-0c592fd391d4","Code_46","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"fd9d8d6a-c79d-471f-9d79-02270a49d30f","Code_50","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"6c140769-0e01-4afe-9b97-58a672864236","Code_51","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"f0f94ece-f214-43fd-92da-0fb6a92c93f3","Code_53","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"511dae7f-fe4b-4444-850b-f8cf5ce83202","Code_54","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"3921c3db-625d-40d8-a55c-b183be4266e4","Code_33","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"82cc4666-3354-4ef6-9f0c-dca0573382fe","Code_34","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"6cc13edb-83ae-4955-ae54-b0543d270e48","Code_38","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"a1922347-8eb6-451d-81f5-f2c4859df337","Code_39","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"86d95959-bc88-4fc7-857d-97912a5f43a9","Code_43","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"0c3dd2d3-a7fb-40c1-94d8-950e15a0f3a7","Code_44","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"faf27231-e93c-46ef-b4e0-b9a0c80170d5","Code_48","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"343bdfe2-639d-4aca-b269-0e29fb4ff85d","Code_49","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"e39141cd-ad53-4e34-b09e-6af325f7503a","Code_56","http://www.cdisc.org","2023-12-15","Code","C201358","Fixed Reference"
"0c283c6c-a526-4ec3-99b2-fe1341d49a80","Code_57","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"b88fa8e3-d552-40c7-b884-19fecd01850c","Code_58","http://www.cdisc.org","2023-12-15","Code","C201358","Fixed Reference"
"b6c49ee6-a070-4305-8c18-fc716af323d4","Code_59","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"21d33510-5383-44b1-86e6-6c5be3e99694","Code_60","http://www.cdisc.org","2023-12-15","Code","C201358","Fixed Reference"
"d838ce69-1ab0-4fd4-ad03-bfc7e0097d3e","Code_61","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"dad98209-05b0-4242-9b58-a90b07cec7d4","Code_62","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"f489957e-0622-45ee-b291-cf2284321362","Code_63","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"dd39b87e-32b3-47ff-ba4b-0ea45091162e","Code_64","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"e1627b8d-7abd-46da-a9fb-804cf9dd2faa","Code_65","http://www.cdisc.org","2023-12-15","Code","C201353","End to Start"
"609a8643-7198-482f-aa7f-dcec10ef945a","Code_66","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"bf6010a4-1b5b-46b1-89f3-b5d0d966d29e","Code_67","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"751fde39-8ff3-44ee-bb6a-fb153d3478dc","Code_68","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"b7c8c95b-e336-45c9-b2dd-0618c3cc64de","Code_69","http://www.cdisc.org","2023-12-15","Code","C201353","End to Start"
"b6783a12-e6f3-476b-a097-4a1292d54caa","Code_70","http://www.cdisc.org","2023-12-15","Code","C201356","After"
"74650d80-e4d8-46ca-90b5-ec0ce5fea806","Code_71","http://www.cdisc.org","2023-12-15","Code","C201355","Start to Start"
"41f53e31-df38-408b-a3e8-dd6840d5f967","Code_598","http://www.cdisc.org","2023-12-15","Code","C70793","Clinical Study Sponsor"
"eb386cd9-d4d9-44d7-9bed-0e019db06b54","Code_599","ISO 3166 1 alpha3","2020-08","Code","GBR","United Kingdom of Great Britain and Northern Ireland"
"874ce193-7d0b-4098-9b28-a8148f7ab3e7","Code_3","http://www.cdisc.org","2023-12-15","Code","C94108","Study Acronym"
"8ea74d18-868b-41e1-ac20-cccd157deb81","Code_5","http://www.cdisc.org","2023-12-15","Code","C99905x1","Brief Study Title"
"99438f16-4c71-4d95-a782-11b427a1f327","Code_6","http://www.cdisc.org","2023-12-15","Code","C99905x2","Official Study Title"
"7a3458d4-1587-44cd-9cd2-2a9a20d6e0cd","Code_7","http://www.cdisc.org","2023-12-15","Code","C99905x3","Public Study Title"
"249ab38a-7d2f-46e7-a7ff-809a664e0617","Code_8","http://www.cdisc.org","2023-12-15","Code","C25508","Final"
"5ffd057c-22df-47ee-9dfc-9e5ca0166d4d","Code_11","http://www.cdisc.org","2023-12-15","Code","C99903x1","Protocol Effective Date"
"16251377-baba-424f-af41-785dff6efe81","Code_13","http://www.cdisc.org","2023-12-15","Code","C41129","Region"
"0a84381e-eedd-4197-af71-7753336d89ae","Code_12","ISO 3166 1 alpha3","2020-08","Code","150","Europe"
