"uuid:ID","decode","instanceType","codeSystemVersion","code","id","codeSystem"
"001932d4-8322-47f6-8157-6c7e23e64ee5","Common Carotid Artery","Code","2023-12-15","C12687","Code_403","http://www.cdisc.org"
"468b0224-7a53-495d-8a3d-4c1b3a5f565a","Dorsalis Pedis Artery","Code","2023-12-15","C32478","Code_404","http://www.cdisc.org"
"bb45e3c5-67a5-4a6f-8692-e27734869492","Femoral Artery","Code","2023-12-15","C12715","Code_405","http://www.cdisc.org"
"5c0ab2bf-5220-46cd-8d42-85f839419e86","Radial Artery","Code","2023-12-15","C12838","Code_406","http://www.cdisc.org"
"301f8db2-9c0a-40ed-8da5-75064de4e442","Anatomic Site","Code","","C13717","Code_407","NCI Thesaurus"
"4f953612-1722-4432-ad31-ac2dfc0b757d","Left","Code","2023-12-15","C25229","Code_408","http://www.cdisc.org"
"597c1a58-250c-432c-8add-173c757b6458","Right","Code","2023-12-15","C25228","Code_409","http://www.cdisc.org"
"4fc769d2-83f2-4eaa-b626-d91aa6b5ebb9","Laterality","Code","","C25185","Code_410","NCI Thesaurus"
"393af2c0-09f1-4d37-ae59-0e513c5fd3dd","DIABP","Code","","C25299","Code_411","NCI Thesaurus"
"778aa237-00a9-4bdc-a2ea-2d66ebe4f797","HR","Code","","C49677","Code_412","NCI Thesaurus"
"01d81480-8ebf-44da-ad8b-fd72493103a7","Clinical Test Result","Code","","C77140","Code_413","NCI Thesaurus"
"aa68599a-bcf6-4414-9a3e-2221d54e2cd9","Count per Minute","Code","","C73688","Code_414","NCI Thesaurus"
"cebc5365-3eed-45fe-bad1-560c69fef3ad","Sitting","Code","2023-12-15","C62122","Code_415","http://www.cdisc.org"
"dd37d559-fce4-48c0-b75c-0fa9eae2d12f","Standing","Code","2023-12-15","C62166","Code_416","http://www.cdisc.org"
"49e3ce63-c130-47e4-9ef6-9f3588344c1f","Supine Position","Code","2023-12-15","C62167","Code_417","http://www.cdisc.org"
"640971cc-211d-4a27-b69d-772dd3dfa969","Body Position","Code","","C62164","Code_418","NCI Thesaurus"
"35774e64-ca4e-410e-886a-afcaa47f4c6d","Brachial Artery","Code","2023-12-15","C12681","Code_419","http://www.cdisc.org"
"22b2c964-c9bd-494b-8012-4f33244b93a2","Common Carotid Artery","Code","2023-12-15","C12687","Code_420","http://www.cdisc.org"
"e941145c-2fc1-4965-a2a1-0103db669b59","Dorsalis Pedis Artery","Code","2023-12-15","C32478","Code_421","http://www.cdisc.org"
"63f7ffd4-04ca-492b-9903-b661950fa598","Femoral Artery","Code","2023-12-15","C12715","Code_422","http://www.cdisc.org"
"9dfbeb75-a80d-461b-b63b-cb58ef005ca4","Radial Artery","Code","2023-12-15","C12838","Code_423","http://www.cdisc.org"
"cbeb5a53-6798-4e7f-a571-fb4ffb356d89","Anatomic Site","Code","","C13717","Code_424","NCI Thesaurus"
"c14785d0-2302-4cb2-833a-bb43aa69049d","Left","Code","2023-12-15","C25229","Code_425","http://www.cdisc.org"
"2f93daa8-dc8f-4299-a6ba-c1808bdaee9b","Right","Code","2023-12-15","C25228","Code_426","http://www.cdisc.org"
"c57bca24-b78e-4327-af2a-049eb2775e67","Laterality","Code","","C25185","Code_427","NCI Thesaurus"
"217e01d0-9cc0-4e42-9241-e9d45b953e57","HR","Code","","C49677","Code_428","NCI Thesaurus"
"a0254806-a134-453e-a49a-766aa843fa34","Placebo Comparator Arm","Code","2023-12-15","C174268","Code_123","http://www.cdisc.org"
"0dad0ded-3d48-43ca-941e-6f8671c82ca4","Data Generated Within Study","Code","2023-12-15","C188866","Code_124","http://www.cdisc.org"
"844bef60-f2a6-4831-b301-a12f58529b80","Active Comparator Arm","Code","2023-12-15","C174267","Code_125","http://www.cdisc.org"
"a0b9bd62-cf1a-4f1e-b1cf-226750c329fa","Data Generated Within Study","Code","2023-12-15","C188866","Code_126","http://www.cdisc.org"
"36eee26c-9b16-4efa-a1d9-0facca1f8e59","Active Comparator Arm","Code","2023-12-15","C174267","Code_127","http://www.cdisc.org"
"c1df5686-5a72-4fe6-a68a-6ab58cad9ec1","Data Generated Within Study","Code","2023-12-15","C188866","Code_128","http://www.cdisc.org"
"8f977666-659d-40bf-9b63-3117bbc043cd","Double Blind Study","Code","2023-12-15","C15228","Code_136","http://www.cdisc.org"
"a34ef2b6-b007-43d2-a9d2-34b952814fcc","Screening Epoch","Code","2023-12-15","C202487","Code_129","http://www.cdisc.org"
"2181e55e-6184-4e98-801c-7dddceed5d03","Treatment Epoch","Code","2023-12-15","C101526","Code_130","http://www.cdisc.org"
"af980b59-1ae4-4359-87eb-fbf5cd07ede3","Treatment Epoch","Code","2023-12-15","C101526","Code_131","http://www.cdisc.org"
"1824c229-68ba-4a4a-994d-f93e875a341a","Treatment Epoch","Code","2023-12-15","C101526","Code_132","http://www.cdisc.org"
"f23e2bb2-ad59-4435-9bc4-2223ecaf99e9","Follow-Up Epoch","Code","2023-12-15","C202578","Code_133","http://www.cdisc.org"
"c1d07e8d-e6a5-49ea-80c5-d7402a75b3fc","Alzheimer's disease; unspecified","Code","1","G30.9","Code_546","ICD-10-CM"
"b6510fd0-c4c2-4122-a358-4c1e08397c1f","Alzheimer's disease","Code","January 31, 2018","26929004","Code_547","SNOMED"
"ae866a69-9d7f-4f31-b7c4-6885aa6d6cfc","Sponsor","Code","2023-12-15","C70793","Code_142","http://www.cdisc.org"
"021ae17a-87b8-4c3b-a5bf-64125d377298","Trial Primary Objective","Code","2023-12-15","C85826","Code_551","http://www.cdisc.org"
"d956dd0c-1f2b-4238-922d-4a14ec9a0410","Primary Endpoint","Code","2023-12-15","C94496","Code_550","http://www.cdisc.org"
"47c0b68f-db1f-429a-84f9-0f9a7c6b2e2f","Primary Endpoint","Code","2023-12-15","C94496","Code_552","http://www.cdisc.org"
"92c3a318-acd6-4d49-903f-87177d79aff3","Trial Primary Objective","Code","2023-12-15","C85826","Code_554","http://www.cdisc.org"
"1b8f13ae-bed1-45d1-b4d0-5e0c01cb748c","Primary Endpoint","Code","2023-12-15","C94496","Code_553","http://www.cdisc.org"
"68273d34-42a8-4dc1-9a14-e9ac585f1911","Primary Endpoint","Code","2023-12-15","C94496","Code_555","http://www.cdisc.org"
"5531c3f4-49fc-4ba9-bca4-94ccc7525f08","Primary Endpoint","Code","2023-12-15","C94496","Code_556","http://www.cdisc.org"
"b419fe92-c67f-400d-805e-8e2cf1272670","Trial Secondary Objective","Code","2023-12-15","C85827","Code_558","http://www.cdisc.org"
"98385cc7-0448-465a-99de-daaf13291663","Secondary Endpoint","Code","2023-12-15","C139173","Code_557","http://www.cdisc.org"
"c7edac20-effc-4793-b1ae-5b23d35deed4","Secondary Endpoint","Code","2023-12-15","C139173","Code_559","http://www.cdisc.org"
"ad7ba99b-b183-4b4a-9b28-2ea1b14f2a1d","Secondary Endpoint","Code","2023-12-15","C139173","Code_560","http://www.cdisc.org"
"e0175001-e068-4abd-a0b6-6ab4f804e591","Trial Secondary Objective","Code","2023-12-15","C85827","Code_562","http://www.cdisc.org"
"3129edef-e1a1-4746-be17-22e832158d33","Secondary Endpoint","Code","2023-12-15","C139173","Code_561","http://www.cdisc.org"
"e0ff9ea5-8d12-47e8-b20e-3d0b912a6140","Trial Secondary Objective","Code","2023-12-15","C85827","Code_564","http://www.cdisc.org"
"82ac349c-5f6f-4556-9dc8-76933c5c45e6","Secondary Endpoint","Code","2023-12-15","C139173","Code_563","http://www.cdisc.org"
"17e3a286-70e2-45d5-a8a8-a711971bdb57","Trial Secondary Objective","Code","2023-12-15","C85827","Code_566","http://www.cdisc.org"
"afa64178-1b93-4644-958a-b31b81236665","Secondary Endpoint","Code","2023-12-15","C139173","Code_565","http://www.cdisc.org"
"8df6624f-acbd-4bb1-a834-720f218c9e88","Inclusion Criteria","Code","2023-12-15","C25532","Code_567","http://www.cdisc.org"
"b1089809-75ce-4a3c-9c50-dcceb11ccab0","Inclusion Criteria","Code","2023-12-15","C25532","Code_568","http://www.cdisc.org"
"f28abe29-2499-4b0e-b6cc-e6c8de107411","Inclusion Criteria","Code","2023-12-15","C25532","Code_569","http://www.cdisc.org"
"12f0d728-fac7-428e-97c1-600dcb3eb513","Inclusion Criteria","Code","2023-12-15","C25532","Code_570","http://www.cdisc.org"
"025b7d4d-4b2d-47ec-b4e1-442b4ba4bd1d","Inclusion Criteria","Code","2023-12-15","C25532","Code_571","http://www.cdisc.org"
"763c4fe9-5128-4062-8021-50322f2f1069","Inclusion Criteria","Code","2023-12-15","C25532","Code_572","http://www.cdisc.org"
"a5d57fd0-fb0f-4855-bd8d-378a1ae5d97d","Inclusion Criteria","Code","2023-12-15","C25532","Code_573","http://www.cdisc.org"
"1103d546-c67d-4fc4-bdb6-53a64112b388","Inclusion Criteria","Code","2023-12-15","C25532","Code_574","http://www.cdisc.org"
"fba68d06-4e30-4d61-b03f-fa35608346c6","Exclusion Criteria","Code","2023-12-15","C25370","Code_575","http://www.cdisc.org"
"0fbe20eb-4498-4dfe-a15f-bd5f88d974a5","Exclusion Criteria","Code","2023-12-15","C25370","Code_576","http://www.cdisc.org"
"c03b27b7-a497-4ef7-b6b4-c8f5a5dde22b","Exclusion Criteria","Code","2023-12-15","C25370","Code_577","http://www.cdisc.org"
"3508f538-245b-4d15-a531-e05d49f7fa50","Exclusion Criteria","Code","2023-12-15","C25370","Code_578","http://www.cdisc.org"
"1fb1b109-b76a-45ac-bf58-08fcb40b4f8d","Exclusion Criteria","Code","2023-12-15","C25370","Code_579","http://www.cdisc.org"
"bab8270b-04eb-4c19-9fa5-9c8986de2e8d","Exclusion Criteria","Code","2023-12-15","C25370","Code_580","http://www.cdisc.org"
"348ff5a3-8a15-4575-b0ff-906934f7f41e","Exclusion Criteria","Code","2023-12-15","C25370","Code_581","http://www.cdisc.org"
"777b5297-50e2-443f-981a-61ce281b8ce1","Exclusion Criteria","Code","2023-12-15","C25370","Code_582","http://www.cdisc.org"
"3ba8ac79-2d5f-45c8-9e61-cb9ff21ea496","Exclusion Criteria","Code","2023-12-15","C25370","Code_583","http://www.cdisc.org"
"44128c14-573c-4a66-b2b4-36e53bbf8687","Exclusion Criteria","Code","2023-12-15","C25370","Code_584","http://www.cdisc.org"
"80a946ba-1aa2-4f5e-869e-bc088c75fd4e","Exclusion Criteria","Code","2023-12-15","C25370","Code_585","http://www.cdisc.org"
"41554342-1b66-42bc-9e7c-8f67577e6e19","Exclusion Criteria","Code","2023-12-15","C25370","Code_586","http://www.cdisc.org"
"bc6ffc65-f2fb-407d-9b71-986a748f2db4","Exclusion Criteria","Code","2023-12-15","C25370","Code_587","http://www.cdisc.org"
"c1fa9335-7ebb-4e38-8f1b-6e981eed4e11","Exclusion Criteria","Code","2023-12-15","C25370","Code_588","http://www.cdisc.org"
"5c5543c5-11f9-4fa2-8661-d53aeccbac75","Exclusion Criteria","Code","2023-12-15","C25370","Code_589","http://www.cdisc.org"
"b3f23697-91d0-4cbb-bd38-21918b102448","Exclusion Criteria","Code","2023-12-15","C25370","Code_590","http://www.cdisc.org"
"8b55515a-70aa-49b5-945b-f289596bd4a0","Exclusion Criteria","Code","2023-12-15","C25370","Code_591","http://www.cdisc.org"
"c36c2e23-5ebe-4aa3-a539-043335a3719f","Exclusion Criteria","Code","2023-12-15","C25370","Code_592","http://www.cdisc.org"
"3cebf6de-a612-433b-8a15-7ef2d26b9ca2","Exclusion Criteria","Code","2023-12-15","C25370","Code_593","http://www.cdisc.org"
"1f1c7e74-7762-4ffd-a000-8d2a12c1e86c","Exclusion Criteria","Code","2023-12-15","C25370","Code_594","http://www.cdisc.org"
"98e929c4-0338-4d57-8763-d864f982559b","Exclusion Criteria","Code","2023-12-15","C25370","Code_595","http://www.cdisc.org"
"6fdada1b-d5cd-4a4a-89e6-472da60fc207","Exclusion Criteria","Code","2023-12-15","C25370","Code_596","http://www.cdisc.org"
"02a0a8b7-29bb-432e-90f9-748407c8f5dc","Exclusion Criteria","Code","2023-12-15","C25370","Code_597","http://www.cdisc.org"
"66ba7a76-9349-4964-98ff-1fafd5366d05","Year","Code","2023-12-15","C29848","Code_548","http://www.cdisc.org"
"efb7f61b-5018-4b90-b9be-539cc09e30fc","Before","Code","2023-12-15","C201357","Code_14","http://www.cdisc.org"
"c3114e96-8648-4a95-8a4b-9a16d8ab1414","Start to Start","Code","2023-12-15","C201355","Code_15","http://www.cdisc.org"
"3d8c3319-993b-4424-bfe3-086b93c7eadc","Before","Code","2023-12-15","C201357","Code_16","http://www.cdisc.org"
"8c2586ae-f84b-4f1b-9d34-b953caa2d6f2","Start to Start","Code","2023-12-15","C201355","Code_17","http://www.cdisc.org"
"a5a6755f-e0c4-4b00-ba69-c530be966302","Fixed Reference","Code","2023-12-15","C201358","Code_19","http://www.cdisc.org"
"05f6791f-0862-442f-a469-1baf2e2f502a","Start to Start","Code","2023-12-15","C201355","Code_20","http://www.cdisc.org"
"a2856621-d6fe-429a-92d4-55d20d42ec92","After","Code","2023-12-15","C201356","Code_21","http://www.cdisc.org"
"c58b7f37-9cb2-4514-aff8-95728097cb36","Start to Start","Code","2023-12-15","C201355","Code_22","http://www.cdisc.org"
"ddf4aa7b-7952-4168-a816-fb8d123c0273","After","Code","2023-12-15","C201356","Code_24","http://www.cdisc.org"
"c0dda058-6be4-4334-af71-3ae3d711e556","Start to Start","Code","2023-12-15","C201355","Code_25","http://www.cdisc.org"
"27ad692b-ab54-484e-9ce6-06d97305b015","After","Code","2023-12-15","C201356","Code_27","http://www.cdisc.org"
"1a658fa2-3624-4b0c-90f1-0a1a618db7cc","Start to Start","Code","2023-12-15","C201355","Code_28","http://www.cdisc.org"
"96fbe9aa-1c45-4f2a-ab21-3af72aa0c66d","After","Code","2023-12-15","C201356","Code_30","http://www.cdisc.org"
"c0951974-aabe-47db-996d-efb9104ffc9b","Start to Start","Code","2023-12-15","C201355","Code_31","http://www.cdisc.org"
"0f8e7fdc-4a48-4522-8102-dc94a3da7c98","After","Code","2023-12-15","C201356","Code_35","http://www.cdisc.org"
"b3e57c4b-e80f-4424-81e3-99f62972d780","Start to Start","Code","2023-12-15","C201355","Code_36","http://www.cdisc.org"
"da2e438b-a0f6-4abe-bf3c-199b86b125e3","After","Code","2023-12-15","C201356","Code_40","http://www.cdisc.org"
"bda8dece-8272-464e-ad18-a5a86eb8cf07","Start to Start","Code","2023-12-15","C201355","Code_41","http://www.cdisc.org"
"262b677d-515a-436a-aaa5-c2e6bd8cedb1","After","Code","2023-12-15","C201356","Code_45","http://www.cdisc.org"
"2af55f67-6c86-48f2-8a6c-94ab1d0bd1de","Start to Start","Code","2023-12-15","C201355","Code_46","http://www.cdisc.org"
"ee91489a-30e8-4c76-b16e-dba4c4e70025","After","Code","2023-12-15","C201356","Code_50","http://www.cdisc.org"
"4ae13128-1784-4321-bbca-544d9aad1824","Start to Start","Code","2023-12-15","C201355","Code_51","http://www.cdisc.org"
"e77e6c25-ddde-4ccb-9871-f740229fd041","After","Code","2023-12-15","C201356","Code_53","http://www.cdisc.org"
"436600e2-fb7c-4093-9142-1304b8dfcd58","Start to Start","Code","2023-12-15","C201355","Code_54","http://www.cdisc.org"
"8b7d4c43-5e21-424b-a49f-48a982979e64","After","Code","2023-12-15","C201356","Code_33","http://www.cdisc.org"
"3c5525d5-650a-484c-b1f8-9094b4e5a020","Start to Start","Code","2023-12-15","C201355","Code_34","http://www.cdisc.org"
"997194f9-a747-4ad6-935b-6ed6b1a09505","After","Code","2023-12-15","C201356","Code_38","http://www.cdisc.org"
"ceaff4b7-4919-4f9c-80d3-c013bfd84912","Start to Start","Code","2023-12-15","C201355","Code_39","http://www.cdisc.org"
"514a8e6a-5a9c-4987-8879-24736070344d","After","Code","2023-12-15","C201356","Code_43","http://www.cdisc.org"
"8dc79ac5-bc60-4c96-adb4-40d9b345c04c","Start to Start","Code","2023-12-15","C201355","Code_44","http://www.cdisc.org"
"f2d7fe6e-b478-41f5-b05c-2be4d00e84de","After","Code","2023-12-15","C201356","Code_48","http://www.cdisc.org"
"1ed4dc6b-d696-451e-8463-577c678baa57","Start to Start","Code","2023-12-15","C201355","Code_49","http://www.cdisc.org"
"f974264e-f071-47fc-b37d-f553f907f856","Fixed Reference","Code","2023-12-15","C201358","Code_56","http://www.cdisc.org"
"815f557e-62d1-4480-af80-0a40e0fced06","Start to Start","Code","2023-12-15","C201355","Code_57","http://www.cdisc.org"
"6caef6ad-ed73-404c-99b8-5ca75e13815c","Fixed Reference","Code","2023-12-15","C201358","Code_58","http://www.cdisc.org"
"32bb5382-0993-432f-863d-8ca39fdf9767","Start to Start","Code","2023-12-15","C201355","Code_59","http://www.cdisc.org"
"d12a5dd6-724e-4b99-8621-1fdc3e02a75c","Fixed Reference","Code","2023-12-15","C201358","Code_60","http://www.cdisc.org"
"1abfbbb2-ef54-466e-b389-025f2e474b95","Start to Start","Code","2023-12-15","C201355","Code_61","http://www.cdisc.org"
"e6d86902-6456-4446-ac45-8e9e91f63ea0","After","Code","2023-12-15","C201356","Code_62","http://www.cdisc.org"
"32334469-215f-4224-b65d-d5cf6f4d15a2","Start to Start","Code","2023-12-15","C201355","Code_63","http://www.cdisc.org"
"c8d1cf0f-4a52-41a9-95ad-62e623f35ad5","After","Code","2023-12-15","C201356","Code_64","http://www.cdisc.org"
"b65a2cd7-2c01-4345-a81b-033be8c73ade","End to Start","Code","2023-12-15","C201353","Code_65","http://www.cdisc.org"
"5b9346cc-466a-4ca0-bdd6-e6ccbbd9a666","After","Code","2023-12-15","C201356","Code_66","http://www.cdisc.org"
"a8af9138-a112-44ea-a190-aea771f120b9","Start to Start","Code","2023-12-15","C201355","Code_67","http://www.cdisc.org"
"f25d7835-708d-42a0-9d81-9f588e7d74ab","After","Code","2023-12-15","C201356","Code_68","http://www.cdisc.org"
"1e51079b-0e84-4c9a-9610-0001426f18bb","End to Start","Code","2023-12-15","C201353","Code_69","http://www.cdisc.org"
"529a79b7-8c52-4e26-b649-47711d7c4888","After","Code","2023-12-15","C201356","Code_70","http://www.cdisc.org"
"91b63996-ab17-41b0-ac5c-16bdcee64e4b","Start to Start","Code","2023-12-15","C201355","Code_71","http://www.cdisc.org"
"a131ee1c-68fd-40b4-be3c-f216efde799e","Clinical Study Sponsor","Code","2023-12-15","C70793","Code_598","http://www.cdisc.org"
"2a2d2695-1964-4342-a2c0-49e2b779490f","United Kingdom of Great Britain and Northern Ireland","Code","2020-08","GBR","Code_599","ISO 3166 1 alpha3"
"2d36721e-fbf0-46d8-8c21-3a7ccf9a212a","Study Acronym","Code","2023-12-15","C94108","Code_3","http://www.cdisc.org"
"764864e1-b74e-4661-a193-5d2e4fda3c55","Brief Study Title","Code","2023-12-15","C99905x1","Code_5","http://www.cdisc.org"
"a8fd7584-3332-4474-ac8d-106f935e2ca8","Official Study Title","Code","2023-12-15","C99905x2","Code_6","http://www.cdisc.org"
"daf78296-b12e-4271-8852-3bbd7fe6717c","Public Study Title","Code","2023-12-15","C99905x3","Code_7","http://www.cdisc.org"
"468aa223-3900-4cef-99e5-6dc326cec34b","Final","Code","2023-12-15","C25508","Code_8","http://www.cdisc.org"
"f36f60fe-6744-4d6d-a53c-2972aace80e9","Protocol Effective Date","Code","2023-12-15","C99903x1","Code_11","http://www.cdisc.org"
"dbb31352-d564-4bcf-9c57-1b10ed414e56","Region","Code","2023-12-15","C41129","Code_13","http://www.cdisc.org"
"30fac8e3-f5fe-40a1-ae1c-40a7c2a9f398","Europe","Code","2020-08","150","Code_12","ISO 3166 1 alpha3"
