"uuid:ID","codeSystem","code","id","instanceType","codeSystemVersion","decode"
"3998a516-8dfc-493d-b220-cfc15ae14d20","http://www.cdisc.org","C62167","Code_383","Code","2023-12-15","Supine Position"
"847b9645-fcd9-4ae8-832f-7a8faf18685c","http://www.cdisc.org","C62164","Code_384","Code","2023-12-15","Body Position"
"321543c3-8930-4e3f-aa3e-46be7521d2b3","http://www.cdisc.org","C12681","Code_385","Code","2023-12-15","Brachial Artery"
"b98c1e27-c439-473a-8fff-aee15b9f9b57","http://www.cdisc.org","C12687","Code_386","Code","2023-12-15","Common Carotid Artery"
"4bcf83a8-8887-4e15-8375-c1ed665c71c4","http://www.cdisc.org","C32478","Code_387","Code","2023-12-15","Dorsalis Pedis Artery"
"cb7503f4-c208-4f01-9b5d-4181d4fdf252","http://www.cdisc.org","C12715","Code_388","Code","2023-12-15","Femoral Artery"
"bcfb695e-5171-44e1-b5c7-45fa8dbdc2fe","http://www.cdisc.org","C12838","Code_389","Code","2023-12-15","Radial Artery"
"fee7e3d7-6479-43ed-88f3-6e4248167725","http://www.cdisc.org","C13717","Code_390","Code","2023-12-15","Anatomic Site"
"8d95766f-3f5b-4d14-97ba-41a824bfdf43","http://www.cdisc.org","C25229","Code_391","Code","2023-12-15","Left"
"92967d3c-2576-4c41-8192-3e1cdc0af4db","http://www.cdisc.org","C25228","Code_392","Code","2023-12-15","Right"
"371456fc-e24e-4be3-b33f-1a4e68e6071e","http://www.cdisc.org","C25185","Code_393","Code","2023-12-15","Laterality"
"afae90b0-d0f5-4c07-bb19-532ee06f3648","http://www.cdisc.org","C25298","Code_394","Code","2023-12-15","SYSBP"
"b6cada03-1895-487d-8446-e038119212a5","http://www.cdisc.org","C25299","Code_395","Code","2023-12-15","DIABP"
"37bb9d28-1ce5-4233-a999-68920236fe40","http://www.cdisc.org","C77140","Code_396","Code","2023-12-15","Clinical Test Result"
"e7f8d22f-0dfd-4739-9473-f3803cd6bb8a","http://www.cdisc.org","C49669","Code_397","Code","2023-12-15","Unit of Pressure"
"31f5e722-e43b-4c99-b31f-768335e96c97","http://www.cdisc.org","C62122","Code_398","Code","2023-12-15","Sitting"
"894f8abd-5d6c-4264-9339-8903d00a0a6c","http://www.cdisc.org","C62166","Code_399","Code","2023-12-15","Standing"
"e12e4184-3e09-416a-ac70-ae5107092333","http://www.cdisc.org","C62167","Code_400","Code","2023-12-15","Supine Position"
"60035366-9d5a-4da3-aa2e-36139a4801aa","http://www.cdisc.org","C62164","Code_401","Code","2023-12-15","Body Position"
"48662a62-807a-4dac-b8c3-55cf3a9046e4","http://www.cdisc.org","C12681","Code_402","Code","2023-12-15","Brachial Artery"
"aada8344-d83c-4377-aaf0-a82af1da4d9e","http://www.cdisc.org","C12687","Code_403","Code","2023-12-15","Common Carotid Artery"
"521b2444-40f4-4a59-b0cc-49adf5827e49","http://www.cdisc.org","C32478","Code_404","Code","2023-12-15","Dorsalis Pedis Artery"
"b220ab66-7f7d-49dc-bc3e-21b142d16946","http://www.cdisc.org","C12715","Code_405","Code","2023-12-15","Femoral Artery"
"0dc51f38-35db-4c5e-8e78-faba7de0292e","http://www.cdisc.org","C12838","Code_406","Code","2023-12-15","Radial Artery"
"21a49a8c-6226-4b9b-bd15-b041f4aa986a","http://www.cdisc.org","C13717","Code_407","Code","2023-12-15","Anatomic Site"
"dd931a21-6fc1-40d1-aa30-ce6ab664f6fc","http://www.cdisc.org","C25229","Code_408","Code","2023-12-15","Left"
"5f9675ff-811b-4776-b14b-9d76eb3b9984","http://www.cdisc.org","C25228","Code_409","Code","2023-12-15","Right"
"09221234-94d1-4534-87cf-0dac6cb2b826","http://www.cdisc.org","C25185","Code_410","Code","2023-12-15","Laterality"
"788bf7c3-4956-4122-a9e0-d3f4a77d1b21","http://www.cdisc.org","C25299","Code_411","Code","2023-12-15","DIABP"
"c4801fa3-25af-4ff9-b764-976945d0ca32","http://www.cdisc.org","C49677","Code_412","Code","2023-12-15","HR"
"35bbfe52-24e4-408c-96fc-3707390faa0c","http://www.cdisc.org","C77140","Code_413","Code","2023-12-15","Clinical Test Result"
"ead16de3-2868-4cec-b216-92cf2d800900","http://www.cdisc.org","C73688","Code_414","Code","2023-12-15","Count per Minute"
"476e545d-b6bb-497d-9fd8-3cec61b1dfef","http://www.cdisc.org","C62122","Code_415","Code","2023-12-15","Sitting"
"9b9160df-4a4e-4a46-bbd2-b6d361ffbae3","http://www.cdisc.org","C62166","Code_416","Code","2023-12-15","Standing"
"d233c108-40de-4a69-8ecb-0751180beffd","http://www.cdisc.org","C62167","Code_417","Code","2023-12-15","Supine Position"
"84f1be5c-4b0b-442f-aa88-dc2b48a3e25a","http://www.cdisc.org","C62164","Code_418","Code","2023-12-15","Body Position"
"6a3f2e50-53f4-4963-9114-a57f467d5906","http://www.cdisc.org","C12681","Code_419","Code","2023-12-15","Brachial Artery"
"c1c6af5f-3a77-4e26-a11f-f3b63a58b89a","http://www.cdisc.org","C12687","Code_420","Code","2023-12-15","Common Carotid Artery"
"7736ddfa-4a19-4614-99d4-95844d979cda","http://www.cdisc.org","C32478","Code_421","Code","2023-12-15","Dorsalis Pedis Artery"
"c1e7b102-1873-4b43-acc2-b95f18500f0b","http://www.cdisc.org","C12715","Code_422","Code","2023-12-15","Femoral Artery"
"0fdf7893-478c-4827-b0b0-a400dd565609","http://www.cdisc.org","C12838","Code_423","Code","2023-12-15","Radial Artery"
"c38161a5-7f1e-4d1d-a9ee-cb67f4ac13c5","http://www.cdisc.org","C13717","Code_424","Code","2023-12-15","Anatomic Site"
"db812cdd-10fb-4c86-93f3-466d5dc46270","http://www.cdisc.org","C25229","Code_425","Code","2023-12-15","Left"
"18fc93e5-8276-46c5-82b6-b7f5ae3ae72a","http://www.cdisc.org","C25228","Code_426","Code","2023-12-15","Right"
"54fff93c-4dc1-4aae-b1b3-3c66892ae6f0","http://www.cdisc.org","C25185","Code_427","Code","2023-12-15","Laterality"
"e2e472b7-1098-4a6f-9855-008b267c34ee","http://www.cdisc.org","C49677","Code_428","Code","2023-12-15","HR"
"f9d38b6d-13af-4c16-b66f-082cc448d8d6","http://www.cdisc.org","C174268","Code_123","Code","2023-12-15","Placebo Comparator Arm"
"f70316bd-b145-4628-9096-36657c4d4e9d","http://www.cdisc.org","C188866","Code_124","Code","2023-12-15","Data Generated Within Study"
"34cac0ca-2390-4e43-878d-b632ec251961","http://www.cdisc.org","C174267","Code_125","Code","2023-12-15","Active Comparator Arm"
"381cb94d-fbac-42a6-9b5b-52c74df5be98","http://www.cdisc.org","C188866","Code_126","Code","2023-12-15","Data Generated Within Study"
"5522ed39-ed60-4fe0-a059-81e82a8806dc","http://www.cdisc.org","C174267","Code_127","Code","2023-12-15","Active Comparator Arm"
"f498d78a-cbb6-461c-9c5e-13a30cfabbef","http://www.cdisc.org","C188866","Code_128","Code","2023-12-15","Data Generated Within Study"
"b92d7da2-7b58-4294-a913-782ecfa29338","http://www.cdisc.org","C15228","Code_136","Code","2023-12-15","Double Blind Study"
"9e862c42-a61e-4b33-b265-915050a4e67e","http://www.cdisc.org","C202487","Code_129","Code","2023-12-15","Screening Epoch"
"64d6997b-e2ff-4de4-854e-df292e381fd7","http://www.cdisc.org","C101526","Code_130","Code","2023-12-15","Treatment Epoch"
"6d77077b-bdfa-4bb6-b508-aad4109ca8fb","http://www.cdisc.org","C101526","Code_131","Code","2023-12-15","Treatment Epoch"
"0e43808f-07db-41c3-bb46-e8f888fbb6fe","http://www.cdisc.org","C101526","Code_132","Code","2023-12-15","Treatment Epoch"
"985fab3c-c099-4ccf-8e0e-b27619c8cf6a","http://www.cdisc.org","C202578","Code_133","Code","2023-12-15","Follow-Up Epoch"
"f5206add-52d7-4572-8bc4-3924a0bc8afe","ICD-10-CM","G30.9","Code_546","Code","1","Alzheimer's disease; unspecified"
"faf73e5a-e705-492b-a9c0-81ac8efe92ba","SNOMED","26929004","Code_547","Code","January 31, 2018","Alzheimer's disease"
"18b73862-a7e6-4e8f-a7c8-8de89fd86586","http://www.cdisc.org","C70793","Code_142","Code","2023-12-15","Sponsor"
"d33a866e-5a1b-4a59-84a1-14a80d6db228","http://www.cdisc.org","C85826","Code_551","Code","2023-12-15","Primary Objective"
"2282997b-d46f-423c-a599-95921684ed71","http://www.cdisc.org","C94496","Code_550","Code","2023-12-15","Primary Endpoint"
"ea45e1d9-62de-4f2b-9d99-6d618966f6c7","http://www.cdisc.org","C94496","Code_552","Code","2023-12-15","Primary Endpoint"
"8d4ba61a-f392-4b74-a2b9-57bd08dc21d1","http://www.cdisc.org","C85826","Code_554","Code","2023-12-15","Primary Objective"
"2eda3531-1666-4ac4-912c-062d032fe21e","http://www.cdisc.org","C94496","Code_553","Code","2023-12-15","Primary Endpoint"
"5c6e11b7-eddf-401a-b011-f254bdeeb7b6","http://www.cdisc.org","C94496","Code_555","Code","2023-12-15","Primary Endpoint"
"d2c24885-bb06-4759-aa31-93320370b9ea","http://www.cdisc.org","C94496","Code_556","Code","2023-12-15","Primary Endpoint"
"f711025b-a419-4538-8678-814a73923089","http://www.cdisc.org","C85827","Code_558","Code","2023-12-15","Secondary Objective"
"e589efd9-92f3-44bd-934d-41786dcf0d78","http://www.cdisc.org","C139173","Code_557","Code","2023-12-15","Secondary Endpoint"
"db28154e-0d34-44bf-b304-7cb5edfd5021","http://www.cdisc.org","C139173","Code_559","Code","2023-12-15","Secondary Endpoint"
"08deacc1-f462-4d11-b6ea-968bffdcddb1","http://www.cdisc.org","C139173","Code_560","Code","2023-12-15","Secondary Endpoint"
"bf8efb2e-6679-4172-bb8f-31acad80ef88","http://www.cdisc.org","C85827","Code_562","Code","2023-12-15","Secondary Objective"
"4c62c2d5-884a-4efe-bc26-29f9e024e619","http://www.cdisc.org","C139173","Code_561","Code","2023-12-15","Secondary Endpoint"
"2f4c692a-87d9-44ba-ada4-f90aa124c41f","http://www.cdisc.org","C85827","Code_564","Code","2023-12-15","Secondary Objective"
"8f621b4d-6612-4c81-a251-c7a4fcdeddba","http://www.cdisc.org","C139173","Code_563","Code","2023-12-15","Secondary Endpoint"
"0eceaa38-6754-4edf-8899-c9436d74c5ba","http://www.cdisc.org","C85827","Code_566","Code","2023-12-15","Secondary Objective"
"61c6a45f-6fbb-417d-a03a-ea144f50d5e9","http://www.cdisc.org","C139173","Code_565","Code","2023-12-15","Secondary Endpoint"
"a9b6f120-a6fe-4dd8-baa3-5af69c68a0e4","http://www.cdisc.org","C49636","Code_549","Code","2023-12-15","Both"
"112c3223-2866-48f4-896b-5723632b3e71","http://www.cdisc.org","C25532","Code_567","Code","2023-12-15","Inclusion Criteria"
"8ccaf881-c9a5-4efa-858f-d38ad7f423ce","http://www.cdisc.org","C25532","Code_568","Code","2023-12-15","Inclusion Criteria"
"d39f7a69-c0c4-4d1f-910b-2294575d67af","http://www.cdisc.org","C25532","Code_569","Code","2023-12-15","Inclusion Criteria"
"c0ac73b4-a4d9-4f29-a6e5-6ac09dc864ac","http://www.cdisc.org","C25532","Code_570","Code","2023-12-15","Inclusion Criteria"
"3086a0af-609c-446b-a1cb-e2b499d89b47","http://www.cdisc.org","C25532","Code_571","Code","2023-12-15","Inclusion Criteria"
"2185f3c4-37ee-476a-a629-d2d56c4e3218","http://www.cdisc.org","C25532","Code_572","Code","2023-12-15","Inclusion Criteria"
"078de86e-e44f-40c8-9cc5-54327e0441b0","http://www.cdisc.org","C25532","Code_573","Code","2023-12-15","Inclusion Criteria"
"32777b51-1077-4426-9ed8-275c79e704a2","http://www.cdisc.org","C25532","Code_574","Code","2023-12-15","Inclusion Criteria"
"bb7ed0ec-e842-43fe-9ad4-a9396adfe67c","http://www.cdisc.org","C25370","Code_575","Code","2023-12-15","Exclusion Criteria"
"0caee767-96b4-43f6-8314-e20902caa9c8","http://www.cdisc.org","C25370","Code_576","Code","2023-12-15","Exclusion Criteria"
"f99ee676-3b44-4248-8441-3f08a0def54e","http://www.cdisc.org","C25370","Code_577","Code","2023-12-15","Exclusion Criteria"
"aaabcba6-f1e0-4db2-8460-25a8583ba909","http://www.cdisc.org","C25370","Code_578","Code","2023-12-15","Exclusion Criteria"
"c4cebc5a-3f14-4a20-84bf-dfd975e9dab0","http://www.cdisc.org","C25370","Code_579","Code","2023-12-15","Exclusion Criteria"
"4a52c2c5-acac-49c8-9555-637edddbe5c1","http://www.cdisc.org","C25370","Code_580","Code","2023-12-15","Exclusion Criteria"
"c3695407-8ec0-4c54-946a-a523121a2846","http://www.cdisc.org","C25370","Code_581","Code","2023-12-15","Exclusion Criteria"
"50856e85-1687-46e6-82dd-28bafe327dec","http://www.cdisc.org","C25370","Code_582","Code","2023-12-15","Exclusion Criteria"
"ad70fe6c-428f-4588-9394-0931fece0022","http://www.cdisc.org","C25370","Code_583","Code","2023-12-15","Exclusion Criteria"
"b2f1ad3d-aaa2-4b7f-b129-a5386854f4e6","http://www.cdisc.org","C25370","Code_584","Code","2023-12-15","Exclusion Criteria"
"0a6aa4bb-af9b-4461-b645-ef6e0e1cc049","http://www.cdisc.org","C25370","Code_585","Code","2023-12-15","Exclusion Criteria"
"aebb0429-0684-48d3-b419-fad3c652b7a8","http://www.cdisc.org","C25370","Code_586","Code","2023-12-15","Exclusion Criteria"
"6cbe5d56-1609-4ece-9634-08c51729d1ec","http://www.cdisc.org","C25370","Code_587","Code","2023-12-15","Exclusion Criteria"
"0dc2797c-5dd7-4ec8-ab71-36553d6bdee1","http://www.cdisc.org","C25370","Code_588","Code","2023-12-15","Exclusion Criteria"
"672ba194-fc3d-4c95-9eeb-3e30de937982","http://www.cdisc.org","C25370","Code_589","Code","2023-12-15","Exclusion Criteria"
"2128faf1-5e3b-4e48-9b5c-84a3374ebadf","http://www.cdisc.org","C25370","Code_590","Code","2023-12-15","Exclusion Criteria"
"33217229-cfcd-45ac-8685-73101e3463a6","http://www.cdisc.org","C25370","Code_591","Code","2023-12-15","Exclusion Criteria"
"bab270ca-dade-4e23-8aed-431d53c786ca","http://www.cdisc.org","C25370","Code_592","Code","2023-12-15","Exclusion Criteria"
"7683519c-9018-40c3-84aa-9f52641e5b00","http://www.cdisc.org","C25370","Code_593","Code","2023-12-15","Exclusion Criteria"
"5f07e337-7410-465c-8775-fde098b55568","http://www.cdisc.org","C25370","Code_594","Code","2023-12-15","Exclusion Criteria"
"bd187bf6-a865-432b-bfca-cdfbb3a13314","http://www.cdisc.org","C25370","Code_595","Code","2023-12-15","Exclusion Criteria"
"e63a2013-ee0c-4a3d-8619-4fdddd3e42e4","http://www.cdisc.org","C25370","Code_596","Code","2023-12-15","Exclusion Criteria"
"9382b548-bd8f-496f-ba5d-38b00593e71b","http://www.cdisc.org","C25370","Code_597","Code","2023-12-15","Exclusion Criteria"
"9dfe70ff-eb8e-451e-85f2-ddd699cd32e2","http://www.cdisc.org","C29848","Code_548","Code","2023-12-15","Year"
"380b8a70-cd27-4011-9d0f-a8faa577fbdf","http://www.cdisc.org","C201357","Code_14","Code","2023-12-15","Before"
"0f742069-909b-462b-b93b-3f56c22ecacc","http://www.cdisc.org","C201355","Code_15","Code","2023-12-15","Start to Start"
"87755370-aa48-47a4-8783-7e31dea968c2","http://www.cdisc.org","C201357","Code_16","Code","2023-12-15","Before"
"a45a4057-33da-441d-8d93-8a427384d22c","http://www.cdisc.org","C201355","Code_17","Code","2023-12-15","Start to Start"
"c8e7d1ed-fd48-4589-9eaa-1d554205c572","http://www.cdisc.org","C201358","Code_19","Code","2023-12-15","Fixed Reference"
"baadf57e-9474-41bd-a4ba-938e55e263dd","http://www.cdisc.org","C201355","Code_20","Code","2023-12-15","Start to Start"
"0a0881b7-e262-4386-b16b-8cbbce6c0120","http://www.cdisc.org","C201356","Code_21","Code","2023-12-15","After"
"758ca043-2c6d-4316-bb6a-7556ed1d4aa5","http://www.cdisc.org","C201355","Code_22","Code","2023-12-15","Start to Start"
"971328ce-4ca0-43c6-b353-8c1add57de74","http://www.cdisc.org","C201356","Code_24","Code","2023-12-15","After"
"dd3f0cc6-0fe9-4a99-ae13-c9ccf913b04f","http://www.cdisc.org","C201355","Code_25","Code","2023-12-15","Start to Start"
"5cf198ef-3acb-43c2-bbad-6e04976fc144","http://www.cdisc.org","C201356","Code_27","Code","2023-12-15","After"
"a44de730-6376-4ec2-9a41-c6ebb998c519","http://www.cdisc.org","C201355","Code_28","Code","2023-12-15","Start to Start"
"974d9091-4504-4ac3-8818-c77aec774755","http://www.cdisc.org","C201356","Code_30","Code","2023-12-15","After"
"fce16b5f-55ae-4dd1-88be-50735231aa5e","http://www.cdisc.org","C201355","Code_31","Code","2023-12-15","Start to Start"
"7a2c7ec8-88e1-4236-9512-44a00ba6a551","http://www.cdisc.org","C201356","Code_35","Code","2023-12-15","After"
"8d4be592-3ec3-4b24-90d4-a86efb170db2","http://www.cdisc.org","C201355","Code_36","Code","2023-12-15","Start to Start"
"b96ce696-b0c5-4aa6-8316-72a29017bdb0","http://www.cdisc.org","C201356","Code_40","Code","2023-12-15","After"
"884597e2-2ec0-438b-958e-f59a12594905","http://www.cdisc.org","C201355","Code_41","Code","2023-12-15","Start to Start"
"3b61ec98-e503-45e0-ab2e-336d261dafba","http://www.cdisc.org","C201356","Code_45","Code","2023-12-15","After"
"4841a749-20a3-4b5a-ab1b-7a23857c1a77","http://www.cdisc.org","C201355","Code_46","Code","2023-12-15","Start to Start"
"9e836dbb-9728-46e5-903f-038b9294e7c8","http://www.cdisc.org","C201356","Code_50","Code","2023-12-15","After"
"fae52b8f-c150-499a-9095-8f97cddaf2d4","http://www.cdisc.org","C201355","Code_51","Code","2023-12-15","Start to Start"
"c847b4f8-035e-4adf-8548-8f28d56c1838","http://www.cdisc.org","C201356","Code_53","Code","2023-12-15","After"
"e5bc98d4-1649-431a-ae71-42e4b7393c0b","http://www.cdisc.org","C201355","Code_54","Code","2023-12-15","Start to Start"
"b8e398ac-a41e-4bb3-96d8-80129e4c83e6","http://www.cdisc.org","C201356","Code_33","Code","2023-12-15","After"
"46d526ff-6bfb-4ae0-8d29-de68137528db","http://www.cdisc.org","C201355","Code_34","Code","2023-12-15","Start to Start"
"ad000981-8720-4b17-9e27-626596385a98","http://www.cdisc.org","C201356","Code_38","Code","2023-12-15","After"
"7a33d00a-55bb-4266-b6c6-4fe0c29ac492","http://www.cdisc.org","C201355","Code_39","Code","2023-12-15","Start to Start"
"9cd36e68-fa07-4188-96fe-5488b5300e82","http://www.cdisc.org","C201356","Code_43","Code","2023-12-15","After"
"d53fa8fc-cd30-4bc8-9bc3-a7e2be094624","http://www.cdisc.org","C201355","Code_44","Code","2023-12-15","Start to Start"
"6e46ab4b-8b65-4eeb-985f-633258e9bf56","http://www.cdisc.org","C201356","Code_48","Code","2023-12-15","After"
"06e721a0-a7ed-4e60-bba2-00db6e69ef5d","http://www.cdisc.org","C201355","Code_49","Code","2023-12-15","Start to Start"
"81b03d81-f6f2-44ad-bd00-82d859a6b6de","http://www.cdisc.org","C201358","Code_56","Code","2023-12-15","Fixed Reference"
"1a06f5a3-4a27-4782-a6f4-aa029504c5c6","http://www.cdisc.org","C201355","Code_57","Code","2023-12-15","Start to Start"
"907bf8f3-863e-40ee-97b8-2a91e61769b8","http://www.cdisc.org","C201358","Code_58","Code","2023-12-15","Fixed Reference"
"ea927f14-9b7b-4dcd-9760-707e956e6167","http://www.cdisc.org","C201355","Code_59","Code","2023-12-15","Start to Start"
"32631486-4f06-4273-bbea-ed09cba2175c","http://www.cdisc.org","C201358","Code_60","Code","2023-12-15","Fixed Reference"
"8558646a-568d-4f34-96ab-9c2ee0ddb8c3","http://www.cdisc.org","C201355","Code_61","Code","2023-12-15","Start to Start"
"cd54f79d-fa77-4056-92d8-592f79168fe8","http://www.cdisc.org","C201356","Code_62","Code","2023-12-15","After"
"3d4a7690-d285-47cd-9e38-69cb2319fba5","http://www.cdisc.org","C201355","Code_63","Code","2023-12-15","Start to Start"
"611f744b-d525-4997-833a-ef3f2d89fa88","http://www.cdisc.org","C201356","Code_64","Code","2023-12-15","After"
"f2400ca1-5d44-411a-8511-c32f63a025d9","http://www.cdisc.org","C201353","Code_65","Code","2023-12-15","End to Start"
"1bc01279-2431-4b87-93bc-a0091fde760b","http://www.cdisc.org","C201356","Code_66","Code","2023-12-15","After"
"84575d43-0098-4767-9f9d-0bf58dc6e41a","http://www.cdisc.org","C201355","Code_67","Code","2023-12-15","Start to Start"
"7c47ae5e-9250-426c-aa83-acea90d5a9cb","http://www.cdisc.org","C201356","Code_68","Code","2023-12-15","After"
"409993a6-3555-483e-a0ff-44bba1929e26","http://www.cdisc.org","C201353","Code_69","Code","2023-12-15","End to Start"
"3e0f9f21-40a3-4da1-8a39-e2e398ce1020","http://www.cdisc.org","C201356","Code_70","Code","2023-12-15","After"
"26bd59ba-b85b-480b-a8ff-c003a436063a","http://www.cdisc.org","C201355","Code_71","Code","2023-12-15","Start to Start"
"4c32e2ce-9476-4cb9-8cca-c368c47d795f","http://www.cdisc.org","C70793","Code_598","Code","2023-12-15","Clinical Study Sponsor"
"b23de6d1-ca9c-4070-b841-616be9f82116","ISO 3166 1 alpha3","GBR","Code_599","Code","2020-08","United Kingdom of Great Britain and Northern Ireland"
"e1ffebdc-1d58-4f43-a1c0-edf688f53e1e","http://www.cdisc.org","C94108","Code_3","Code","2023-12-15","Study Acronym"
"ec7a60ac-d14d-4cec-b531-417adb211680","http://www.cdisc.org","C99905x1","Code_5","Code","2023-12-15","Brief Study Title"
"846772cc-15d8-4177-a147-c0c9b60e61db","http://www.cdisc.org","C99905x2","Code_6","Code","2023-12-15","Official Study Title"
"76f40b97-015e-4f3d-beab-bfcdc1de4271","http://www.cdisc.org","C99905x3","Code_7","Code","2023-12-15","Public Study Title"
"33f6139e-274f-44b0-931f-576091bd30b5","http://www.cdisc.org","C25508","Code_8","Code","2023-12-15","Final"
"bb0bfb40-ece8-4470-8205-b91137100508","http://www.cdisc.org","C99903x1","Code_11","Code","2023-12-15","Protocol Effective Date"
"e407f70f-c747-4551-833f-b0126edab968","http://www.cdisc.org","C41129","Code_13","Code","2023-12-15","Region"
"663095fc-5678-4b37-9bbe-14cad66803b6","ISO 3166 1 alpha3","150","Code_12","Code","2020-08","Europe"
