"codeSystem","code","decode","codeSystemVersion","uuid:ID","id","instanceType"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","1d8ebb45-800a-4ac1-84b9-a0d8487b5678","Code_379","Code"
"http://www.cdisc.org","C49669","Unit of Pressure","2023-12-15","b6abc34e-3c26-4f47-a912-ce70de75c064","Code_380","Code"
"http://www.cdisc.org","C62122","Sitting","2023-12-15","a5292111-eef2-4f75-b559-21603965bb72","Code_381","Code"
"http://www.cdisc.org","C62166","Standing","2023-12-15","18ae0160-8a7e-45ca-a901-1c85a52def7c","Code_382","Code"
"http://www.cdisc.org","C62167","Supine Position","2023-12-15","15ad4fc4-5004-43fb-aba9-c959fddf04b5","Code_383","Code"
"http://www.cdisc.org","C62164","Body Position","2023-12-15","fe35461a-e77e-40a7-a3d7-5f05a61de466","Code_384","Code"
"http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","624ccdf4-733a-4d4a-80b4-168a80b0f7f0","Code_385","Code"
"http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","aace65e7-25e0-4c0b-a0bc-01d5012ba0ef","Code_386","Code"
"http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","e9685878-76bf-435b-a443-ff00914689d1","Code_387","Code"
"http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","c5819a28-30ba-4f24-8875-84d02a25f849","Code_388","Code"
"http://www.cdisc.org","C12838","Radial Artery","2023-12-15","c81b9dd1-4f1d-45ae-8812-79f10146bf40","Code_389","Code"
"http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","c99d19e6-20e5-45e7-b060-def67acedd95","Code_390","Code"
"http://www.cdisc.org","C25229","Left","2023-12-15","7086f837-d91b-4472-8466-6a813a16b355","Code_391","Code"
"http://www.cdisc.org","C25228","Right","2023-12-15","6059d02a-6023-4dd8-9ce7-2c2dbe0a4e6a","Code_392","Code"
"http://www.cdisc.org","C25185","Laterality","2023-12-15","12f12d1c-ba9a-49cf-b341-1165ee18627f","Code_393","Code"
"http://www.cdisc.org","C25298","SYSBP","2023-12-15","a46d8636-88e2-4e14-b365-2a3decc346b0","Code_394","Code"
"http://www.cdisc.org","C25299","DIABP","2023-12-15","2f0fd864-203a-402f-b06f-fb9676ceb3f8","Code_395","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","36b5636b-f88f-4ca7-af39-a6ee1f25eafb","Code_396","Code"
"http://www.cdisc.org","C49669","Unit of Pressure","2023-12-15","95d0719e-3afc-4df8-bcac-f083ccbd8de8","Code_397","Code"
"http://www.cdisc.org","C62122","Sitting","2023-12-15","f4f9d36d-8d93-4739-80db-6568d1700c49","Code_398","Code"
"http://www.cdisc.org","C62166","Standing","2023-12-15","1ffa6281-6a4e-4cfe-9561-d645261442e2","Code_399","Code"
"http://www.cdisc.org","C62167","Supine Position","2023-12-15","10de6c80-4f6b-4b0b-849c-b30d390d638f","Code_400","Code"
"http://www.cdisc.org","C62164","Body Position","2023-12-15","6f92fd6d-51d1-4a32-bd99-4046a5515159","Code_401","Code"
"http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","8db2e5d2-2a2b-4718-aa7d-afdfccdca6c5","Code_402","Code"
"http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","3bbd6862-59a0-4ee5-a02d-d42f437a4063","Code_403","Code"
"http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","eb0697bd-6416-44c8-8635-b1133f91b3b0","Code_404","Code"
"http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","1864cc6c-890d-4e56-946b-d7b393309c98","Code_405","Code"
"http://www.cdisc.org","C12838","Radial Artery","2023-12-15","5e18f736-d169-4c51-b8c1-5590e22d77fa","Code_406","Code"
"http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","390b4f06-0822-44d5-81fb-ea8b37f3090a","Code_407","Code"
"http://www.cdisc.org","C25229","Left","2023-12-15","b29cf085-71a6-4819-88ef-0ba477934e8c","Code_408","Code"
"http://www.cdisc.org","C25228","Right","2023-12-15","47abe817-fefb-4acc-8071-9cee7a2fd9ca","Code_409","Code"
"http://www.cdisc.org","C25185","Laterality","2023-12-15","92d932ce-2bf5-4009-a297-2426f99eeb6c","Code_410","Code"
"http://www.cdisc.org","C25299","DIABP","2023-12-15","91163b9e-833d-45a6-bcac-47d417d5dfeb","Code_411","Code"
"http://www.cdisc.org","C49677","HR","2023-12-15","d2aea8e3-b4a2-4da3-b00a-67f4d906dd61","Code_412","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","6f92bd65-285f-4106-bd58-4dacc37699ab","Code_413","Code"
"http://www.cdisc.org","C73688","Count per Minute","2023-12-15","8a8f5385-03eb-4fe1-9c33-42a9d1e48d61","Code_414","Code"
"http://www.cdisc.org","C62122","Sitting","2023-12-15","834b9499-ab71-4bfe-952f-b7c816134c01","Code_415","Code"
"http://www.cdisc.org","C62166","Standing","2023-12-15","0c44e172-5497-48e3-824d-2d187ecec863","Code_416","Code"
"http://www.cdisc.org","C62167","Supine Position","2023-12-15","54993d13-dca2-4a18-a12e-3710a275f089","Code_417","Code"
"http://www.cdisc.org","C62164","Body Position","2023-12-15","71111e11-73a7-4332-8d25-cbfa5cbabfa3","Code_418","Code"
"http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","758e2f5c-207d-4848-b129-e4fe173b6931","Code_419","Code"
"http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","ae182845-e62f-41df-afeb-4ab374f6ea09","Code_420","Code"
"http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","918783d6-7cf8-42c3-855c-d474be6c1af2","Code_421","Code"
"http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","10a1e926-d6e0-4b21-8264-4416a0246904","Code_422","Code"
"http://www.cdisc.org","C12838","Radial Artery","2023-12-15","ae5c0c8f-6fea-4c1c-8fa2-1ef06629281a","Code_423","Code"
"http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","b8b7921c-6852-42d0-b364-a565f61b56bf","Code_424","Code"
"http://www.cdisc.org","C25229","Left","2023-12-15","709fea3a-723a-46fb-874d-d225878aac0c","Code_425","Code"
"http://www.cdisc.org","C25228","Right","2023-12-15","bb40a575-c8d7-4545-b7e2-db528ca15cbd","Code_426","Code"
"http://www.cdisc.org","C25185","Laterality","2023-12-15","07cf035b-0915-4663-99a3-6c9b54bba62d","Code_427","Code"
"http://www.cdisc.org","C49677","HR","2023-12-15","f543d3fc-9176-4a42-bae7-ad3be7c17a5e","Code_428","Code"
"http://www.cdisc.org","C174268","Placebo Comparator Arm","2023-12-15","1eec19ad-ae3c-432e-a182-b4bad43b4117","Code_123","Code"
"http://www.cdisc.org","C188866","Data Generated Within Study","2023-12-15","e569cc13-15c6-4d21-9155-c1bc70a22bbf","Code_124","Code"
"http://www.cdisc.org","C174267","Active Comparator Arm","2023-12-15","b9729a4d-6caf-412c-a5e8-96f09b077695","Code_125","Code"
"http://www.cdisc.org","C188866","Data Generated Within Study","2023-12-15","637377a4-6f5f-4ced-95ba-f017d125848a","Code_126","Code"
"http://www.cdisc.org","C174267","Active Comparator Arm","2023-12-15","ebd34f69-7eb1-4222-ab38-66ca486f7cf3","Code_127","Code"
"http://www.cdisc.org","C188866","Data Generated Within Study","2023-12-15","655ae8f6-61b7-4fa5-864a-7c9fe392c2d2","Code_128","Code"
"http://www.cdisc.org","C15228","Double Blind Study","2023-12-15","6d4739a7-697b-4b8e-85f2-c76199a84f86","Code_136","Code"
"http://www.cdisc.org","C202487","Screening Epoch","2023-12-15","eb002005-f3b2-4a0f-8e15-1467eb72e1fa","Code_129","Code"
"http://www.cdisc.org","C101526","Treatment Epoch","2023-12-15","516a444f-5096-4db8-867e-ae2beeb4b32b","Code_130","Code"
"http://www.cdisc.org","C101526","Treatment Epoch","2023-12-15","baffe81c-b89e-4f28-b9d3-3fdddb560f0e","Code_131","Code"
"http://www.cdisc.org","C101526","Treatment Epoch","2023-12-15","ca9cb686-39b9-44b3-9071-1a20d0872f1e","Code_132","Code"
"http://www.cdisc.org","C202578","Follow-Up Epoch","2023-12-15","907895a8-4a4e-4249-b30f-528936eebbc9","Code_133","Code"
"ICD-10-CM","G30.9","Alzheimer's disease; unspecified","1","c04a28d3-27d0-43fa-a970-7c86c5e51324","Code_550","Code"
"SNOMED","26929004","Alzheimer's disease","January 31, 2018","3064d468-83b9-4820-a46e-bed620a99800","Code_551","Code"
"http://www.cdisc.org","C70793","Sponsor","2023-12-15","b0dc9694-aea0-427c-91c0-9b5e127d0607","Code_142","Code"
"http://www.cdisc.org","C85826","Primary Objective","2023-12-15","0fe35eb1-a2e4-4d70-b41e-d18873fa6d0f","Code_555","Code"
"http://www.cdisc.org","C94496","Primary Endpoint","2023-12-15","dd2299a8-b70d-4970-b081-15775319fd55","Code_554","Code"
"http://www.cdisc.org","C94496","Primary Endpoint","2023-12-15","ec499ff6-4ced-4503-8437-7d86dd58c1f6","Code_556","Code"
"http://www.cdisc.org","C85826","Primary Objective","2023-12-15","06acc393-a84e-45f3-9812-bcee829a7e70","Code_558","Code"
"http://www.cdisc.org","C94496","Primary Endpoint","2023-12-15","3a1dc8f4-46fb-4749-834c-2b07b50711fd","Code_557","Code"
"http://www.cdisc.org","C94496","Primary Endpoint","2023-12-15","a11c4391-b03a-41b8-ab17-ba29434b5fc1","Code_559","Code"
"http://www.cdisc.org","C94496","Primary Endpoint","2023-12-15","b4b07bd8-8f1b-4f03-bb9d-4f92b5dedaea","Code_560","Code"
"http://www.cdisc.org","C85827","Secondary Objective","2023-12-15","b415d86d-c2af-4646-8acc-905ce3c0f424","Code_562","Code"
"http://www.cdisc.org","C139173","Secondary Endpoint","2023-12-15","1c4a50c8-d8f6-4106-af18-21b23a042872","Code_561","Code"
"http://www.cdisc.org","C139173","Secondary Endpoint","2023-12-15","9be10597-dc5d-45e6-8ebe-da5d43d32c02","Code_563","Code"
"http://www.cdisc.org","C139173","Secondary Endpoint","2023-12-15","4ece345d-a08c-485d-8c14-15105f92741a","Code_564","Code"
"http://www.cdisc.org","C85827","Secondary Objective","2023-12-15","6706bcab-a91d-4713-8518-4d06d9d2e63d","Code_566","Code"
"http://www.cdisc.org","C139173","Secondary Endpoint","2023-12-15","8a303219-de6e-4423-b30e-2bf96d242fc6","Code_565","Code"
"http://www.cdisc.org","C85827","Secondary Objective","2023-12-15","5627b9a2-32e9-41c1-afe3-96c344a9f14e","Code_568","Code"
"http://www.cdisc.org","C139173","Secondary Endpoint","2023-12-15","076df7a9-c1b6-46db-9be1-8ef24fb203fb","Code_567","Code"
"http://www.cdisc.org","C85827","Secondary Objective","2023-12-15","096659a9-a0be-4b70-bb2f-a481a429e458","Code_570","Code"
"http://www.cdisc.org","C139173","Secondary Endpoint","2023-12-15","f736c81c-d1b9-40e3-99c2-b679debe8238","Code_569","Code"
"http://www.cdisc.org","C49636","Both","2023-12-15","5bfc68dc-0034-4491-a702-e193f9fa124a","Code_553","Code"
"http://www.cdisc.org","C25532","Inclusion Criteria","2023-12-15","807ac251-afd8-43d5-8a82-768cd63b9227","Code_571","Code"
"http://www.cdisc.org","C25532","Inclusion Criteria","2023-12-15","addaabb1-ff33-4639-9285-73528318a1b0","Code_572","Code"
"http://www.cdisc.org","C25532","Inclusion Criteria","2023-12-15","c5121e18-57df-4a78-9062-2e9f438ebd5f","Code_573","Code"
"http://www.cdisc.org","C25532","Inclusion Criteria","2023-12-15","244b0b4f-c1ed-4c87-8ae9-a33f85592d0e","Code_574","Code"
"http://www.cdisc.org","C25532","Inclusion Criteria","2023-12-15","3e857a62-4003-4f85-97ed-952764c4f18e","Code_575","Code"
"http://www.cdisc.org","C25532","Inclusion Criteria","2023-12-15","d911bb71-fd73-4597-8197-14fb74c1fda7","Code_576","Code"
"http://www.cdisc.org","C25532","Inclusion Criteria","2023-12-15","6c607863-74cb-4a1d-9b51-fc8d4878a7a1","Code_577","Code"
"http://www.cdisc.org","C25532","Inclusion Criteria","2023-12-15","8c10ce31-deb6-49fe-803c-53857164003e","Code_578","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","808f8302-6f74-4ac6-9032-c90787109683","Code_579","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","6f4b69fb-5892-4a21-8953-3479f7230e2d","Code_580","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","cc4f69f3-3922-4e72-88a2-5a098cb40b57","Code_581","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","4a5774e3-65b3-4c3e-b4de-1813db71ac8f","Code_582","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","9f8164a3-5e67-4d52-a67c-54c5f4857f24","Code_583","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","c1bfd6c7-c1b1-4ee2-9b51-d03bca5ca673","Code_584","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","ec28cfd9-9643-4bc7-bfa8-ce6025c3df52","Code_585","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","5b49a60c-a6ee-4c1c-a5dd-f994097b9ab0","Code_586","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","ce9b1bd2-917b-44ce-a4a3-065470254955","Code_587","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","124a8a93-97ac-4b7c-b617-0a0dbd93a747","Code_588","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","4baee3a9-de16-4024-be8c-17be2cb5a41f","Code_589","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","13c16e64-cedf-4602-8d87-c4dfadf09572","Code_590","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","7f6be612-2a3a-4dd6-bfaf-cc157f949142","Code_591","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","a8cbd35d-9872-4fc7-9fba-0b19ce0772e5","Code_592","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","7e10a96f-013b-4da4-9403-3e0497af31a0","Code_593","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","c25d5713-e61a-476b-875b-a82da5f26280","Code_594","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","b101e4c5-e836-4992-8478-3b2b3c074e6b","Code_595","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","c9854c9e-0b85-42d5-aac2-2ba4f92edd2c","Code_596","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","5c3a5b7a-cec0-4d91-9714-5f0200b57812","Code_597","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","9ea0aa67-ff85-49bb-b375-339a5de19263","Code_598","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","570fbfdc-c8f6-421b-abae-852d038d5069","Code_599","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","b1ea6b64-235c-401f-96d9-70f80f219c11","Code_600","Code"
"http://www.cdisc.org","C25370","Exclusion Criteria","2023-12-15","6ca2576c-5860-41db-9e18-a0949ad12c9a","Code_601","Code"
"http://www.cdisc.org","C29848","Year","2023-12-15","15806412-2692-4f59-8e61-d06f18d70c6c","Code_552","Code"
"http://www.cdisc.org","C201357","Before","2023-12-15","76ec0293-32de-48d1-a49a-3e9d94cf3371","Code_14","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","9f907ea5-5e17-4cf2-abf9-011f4766565a","Code_15","Code"
"http://www.cdisc.org","C201357","Before","2023-12-15","b5965978-977a-451f-a3fd-8738f581ed2f","Code_16","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","335696e5-2bf2-446c-80cc-8d3b88aabc84","Code_17","Code"
"http://www.cdisc.org","C201358","Fixed Reference","2023-12-15","0b7f2dc0-d9ec-4279-9d69-e4ac12834ae2","Code_19","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","af639b14-3b19-4e05-bc25-56fe4759805b","Code_20","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","2ce4964d-2e3f-42f2-8064-aca2d5f7e5e1","Code_21","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","e1d96db2-31e1-413c-9b7d-7d67b0e7ac71","Code_22","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","8cfc849a-3b39-423c-b077-234a21b85d97","Code_24","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","6380f8f8-d399-4e42-9e79-4abe5a4f7bd7","Code_25","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","90744018-1fe7-4448-b956-a92d3d38cce6","Code_27","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","c728c285-575d-4ebd-9b8b-74a13fdb33bd","Code_28","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","99eb0511-07d0-4d48-876b-7778c0b11c4f","Code_30","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","f07b09eb-f386-45f7-b216-05e33e42a0cf","Code_31","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","7e32600e-babc-464d-abea-1a31b4090772","Code_35","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","3cb0bb03-dc3e-42c4-abd9-e7524a447821","Code_36","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","71521e39-3e44-425c-8b32-44bb477f2ea8","Code_40","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","cad248bb-5bd2-4f30-a78e-438aaddc9044","Code_41","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","325a5333-5cd8-43aa-802d-33bcb5ab060d","Code_45","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","8b8e7cbe-e06e-469e-98bc-a447b3cdb0dd","Code_46","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","5af336c8-fa1c-40de-a064-b3266619bcb3","Code_50","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","79b859eb-5399-45df-be72-53fdaaa1f9cb","Code_51","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","ed1e09d6-e773-46fb-81b5-85392840a7d9","Code_53","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","34e7b893-7ecc-459f-bdaf-f91c5c41adc9","Code_54","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","3a8da41e-f386-4045-81a4-2d1e3a722563","Code_33","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","728712b3-9eee-4ada-aad1-55461beb719d","Code_34","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","ad6d5e66-c294-444b-b2e8-c70a2cb024e1","Code_38","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","87046907-ea5c-4571-814a-3fa1737797b7","Code_39","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","54fd1e64-11b8-4ffa-8d94-3707ed56be43","Code_43","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","8340b3f2-e083-475a-a06b-1f6fa0b1af9b","Code_44","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","90bc428d-d907-4fcc-8322-632bf68044b0","Code_48","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","d42551c1-0991-4e46-96d6-80a5ac1c494b","Code_49","Code"
"http://www.cdisc.org","C201358","Fixed Reference","2023-12-15","c190804a-8869-4f62-9d6d-3d8cf00393e0","Code_56","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","29d351f2-1e51-46c0-998a-fc298967d85c","Code_57","Code"
"http://www.cdisc.org","C201358","Fixed Reference","2023-12-15","90138dea-b054-4baf-8ccb-fc4f80b06aa3","Code_58","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","91dbbd5a-234c-4285-b29f-9e512bc272ee","Code_59","Code"
"http://www.cdisc.org","C201358","Fixed Reference","2023-12-15","f166c980-bda4-4896-8623-f8cd5964e257","Code_60","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","c4d2f50c-e1ff-4379-8582-76051ffa9c6e","Code_61","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","0f601ee6-3b74-4784-9783-0ae87c7b6909","Code_62","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","ff338102-f624-4d5f-acb3-a383f9e24415","Code_63","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","c12d5d23-de86-43cd-a3ef-b931a89d6666","Code_64","Code"
"http://www.cdisc.org","C201353","End to Start","2023-12-15","d1957448-7931-49a4-9ec5-c2fde6b6ff4f","Code_65","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","4bf528a6-4e8c-48a4-888e-a2775ff496bf","Code_66","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","e2ee6b98-63e1-42f7-a59a-eaa34c817947","Code_67","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","a51473ef-2d6b-4c23-b948-382e8d1e7862","Code_68","Code"
"http://www.cdisc.org","C201353","End to Start","2023-12-15","dc092b45-b745-4a59-ba84-b5dde147afe1","Code_69","Code"
"http://www.cdisc.org","C201356","After","2023-12-15","061a6b7e-6e51-461f-bad5-c8b37a862a0f","Code_70","Code"
"http://www.cdisc.org","C201355","Start to Start","2023-12-15","7ffe5ce1-9bc1-4bdb-a819-2391b0d19c57","Code_71","Code"
"http://www.cdisc.org","C70793","Clinical Study Sponsor","2023-12-15","68667347-7dc1-4fee-afa3-e23abde41d75","Code_602","Code"
"ISO 3166 1 alpha3","GBR","United Kingdom of Great Britain and Northern Ireland","2020-08","d3af7e67-2f01-40fb-80a0-1ae705bf93e9","Code_603","Code"
"http://www.cdisc.org","C94108","Study Acronym","2023-12-15","f4f18741-7047-4d0c-862b-333aaaa9493b","Code_3","Code"
"http://www.cdisc.org","C99905x1","Brief Study Title","2023-12-15","74d3a4f0-a0f2-4e21-a9fa-93dba119d100","Code_5","Code"
"http://www.cdisc.org","C99905x2","Official Study Title","2023-12-15","0ca2a5d3-0201-4dfd-b285-61ced1ab12b3","Code_6","Code"
"http://www.cdisc.org","C99905x3","Public Study Title","2023-12-15","261b21c7-8355-41e0-af6e-6104f1f6afc7","Code_7","Code"
"http://www.cdisc.org","C25508","Final","2023-12-15","6df5ad20-9f35-4a93-bf24-c8cc0677bf10","Code_8","Code"
"http://www.cdisc.org","C99903x1","Protocol Effective Date","2023-12-15","07d749c9-3810-4032-82ba-1c0b3d938765","Code_11","Code"
"http://www.cdisc.org","C41129","Region","2023-12-15","9c94e710-9dd3-48b3-b6f3-b6ea11b286b0","Code_13","Code"
"ISO 3166 1 alpha3","150","Europe","2020-08","cf7faab3-29ac-47bb-ba40-db904cc0505c","Code_12","Code"
