"codeSystem","decode","instanceType","id","uuid:ID","codeSystemVersion","code"
"http://www.cdisc.org","Body Position","Code","Code_384","ca9e80b6-951c-464a-a37c-994dff123a82","2023-12-15","C62164"
"http://www.cdisc.org","Brachial Artery","Code","Code_385","e03d711f-9073-4b07-a5cf-894f790b3c01","2023-12-15","C12681"
"http://www.cdisc.org","Common Carotid Artery","Code","Code_386","2a7619e8-4bc3-4903-87b2-c2a7bfbf010c","2023-12-15","C12687"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","Code_387","2bf75a5e-a03e-4507-8461-9b58a73852ee","2023-12-15","C32478"
"http://www.cdisc.org","Femoral Artery","Code","Code_388","96c9b063-512e-4c48-83bf-77d6dac95b4c","2023-12-15","C12715"
"http://www.cdisc.org","Radial Artery","Code","Code_389","2b3950ef-218a-4785-b16e-8f7c07c90fab","2023-12-15","C12838"
"http://www.cdisc.org","Anatomic Site","Code","Code_390","231a3661-1b8c-4535-9633-0b6cd4d5a3b2","2023-12-15","C13717"
"http://www.cdisc.org","Left","Code","Code_391","4e09759b-e6e0-4134-b695-2e696d8429d0","2023-12-15","C25229"
"http://www.cdisc.org","Right","Code","Code_392","f789d3c9-0474-43ee-9999-e55289d817d6","2023-12-15","C25228"
"http://www.cdisc.org","Laterality","Code","Code_393","d38fdae6-0031-4d07-ae49-b96503bd5edd","2023-12-15","C25185"
"http://www.cdisc.org","SYSBP","Code","Code_394","a899247b-a3ee-42ab-b5fb-56d843403798","2023-12-15","C25298"
"http://www.cdisc.org","DIABP","Code","Code_395","0344ef93-8ff9-4318-84f9-956fc70d8831","2023-12-15","C25299"
"http://www.cdisc.org","Clinical Test Result","Code","Code_396","50a9ae87-2755-458d-bc4a-95df94144a51","2023-12-15","C77140"
"http://www.cdisc.org","Unit of Pressure","Code","Code_397","1a5fa532-1e92-4c87-a0a8-270854edb257","2023-12-15","C49669"
"http://www.cdisc.org","Sitting","Code","Code_398","39084d0b-d80e-400d-9760-099a1bab78d6","2023-12-15","C62122"
"http://www.cdisc.org","Standing","Code","Code_399","849d1241-2e2f-480d-9ad8-9baf10ed887e","2023-12-15","C62166"
"http://www.cdisc.org","Supine Position","Code","Code_400","1507b119-5896-42f6-8bbf-068f7f837f15","2023-12-15","C62167"
"http://www.cdisc.org","Body Position","Code","Code_401","4144e31b-ff42-4b21-bfbb-90d974e01ed9","2023-12-15","C62164"
"http://www.cdisc.org","Brachial Artery","Code","Code_402","bdf6f023-172b-4c0f-a41a-d7171155b13b","2023-12-15","C12681"
"http://www.cdisc.org","Common Carotid Artery","Code","Code_403","79b8ab98-379f-45ae-8fc4-c7c8c9f033ab","2023-12-15","C12687"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","Code_404","c90ce26c-9ba5-4977-9b14-9ae867b307a3","2023-12-15","C32478"
"http://www.cdisc.org","Femoral Artery","Code","Code_405","555e82bf-2644-4ad3-b3f6-43f373d394e7","2023-12-15","C12715"
"http://www.cdisc.org","Radial Artery","Code","Code_406","5ac3277f-7a21-4b46-a771-28e10e8cf341","2023-12-15","C12838"
"http://www.cdisc.org","Anatomic Site","Code","Code_407","1c39cf2e-773c-4ef8-af96-7453b2279745","2023-12-15","C13717"
"http://www.cdisc.org","Left","Code","Code_408","6eee617b-b147-4031-8a66-9d07d4c3a452","2023-12-15","C25229"
"http://www.cdisc.org","Right","Code","Code_409","ce6a81d2-cbfa-4878-a4d3-eb47eddbaa6a","2023-12-15","C25228"
"http://www.cdisc.org","Laterality","Code","Code_410","f18cff08-2809-4a51-97bc-57f1ac029bed","2023-12-15","C25185"
"http://www.cdisc.org","DIABP","Code","Code_411","a3b28c8b-7776-4c82-ba08-7fa0cd0c6a40","2023-12-15","C25299"
"http://www.cdisc.org","HR","Code","Code_412","e5d68809-b068-4b70-8429-4b450ecefec0","2023-12-15","C49677"
"http://www.cdisc.org","Clinical Test Result","Code","Code_413","7d1d4738-304e-4d32-91d7-c79a5bad0d96","2023-12-15","C77140"
"http://www.cdisc.org","Count per Minute","Code","Code_414","48ee1efa-f7f9-42fc-8dfc-ecea6bd47809","2023-12-15","C73688"
"http://www.cdisc.org","Sitting","Code","Code_415","a6fae8de-cbb8-4ffd-878d-f63ec84a2816","2023-12-15","C62122"
"http://www.cdisc.org","Standing","Code","Code_416","fa9c244b-9b1c-4db5-af5a-3bfd585d4a77","2023-12-15","C62166"
"http://www.cdisc.org","Supine Position","Code","Code_417","c1264dd5-2dbe-4d5e-99c5-a62b750e6e07","2023-12-15","C62167"
"http://www.cdisc.org","Body Position","Code","Code_418","7f22e68d-5e80-4469-b728-29111d04a700","2023-12-15","C62164"
"http://www.cdisc.org","Brachial Artery","Code","Code_419","578ea647-0fce-4aba-8a52-364105863b66","2023-12-15","C12681"
"http://www.cdisc.org","Common Carotid Artery","Code","Code_420","09be8667-e48f-46b5-a347-21d52697d38d","2023-12-15","C12687"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","Code_421","a36c1d34-491c-4b7b-9eb0-7340e283ef62","2023-12-15","C32478"
"http://www.cdisc.org","Femoral Artery","Code","Code_422","dc5637f4-e750-4b8c-862f-a096fac073c7","2023-12-15","C12715"
"http://www.cdisc.org","Radial Artery","Code","Code_423","64fc8220-35d0-428b-a573-7a26b0079b32","2023-12-15","C12838"
"http://www.cdisc.org","Anatomic Site","Code","Code_424","f9e79eaf-a0db-4ead-97b0-48cea4bd1284","2023-12-15","C13717"
"http://www.cdisc.org","Left","Code","Code_425","3a483b97-7df1-40f4-b855-2b49ece5676c","2023-12-15","C25229"
"http://www.cdisc.org","Right","Code","Code_426","45e99ecf-1b5f-4092-8b6e-ba58eb02a6bf","2023-12-15","C25228"
"http://www.cdisc.org","Laterality","Code","Code_427","b12203ff-8f7d-4c88-80a2-594e002ea5b4","2023-12-15","C25185"
"http://www.cdisc.org","HR","Code","Code_428","9bcb0e9e-a32e-4861-9a18-e769e17c67d6","2023-12-15","C49677"
"http://www.cdisc.org","Placebo Control Arm","Code","Code_123","b43bf64d-699e-44b2-b883-45b0affce453","2023-12-15","C174268"
"http://www.cdisc.org","Data Generated Within Study","Code","Code_124","346e2d0a-9f8b-49c3-9f76-cb9367082a80","2023-12-15","C188866"
"http://www.cdisc.org","Active Comparator Arm","Code","Code_125","cdae3cb6-aec9-4f14-a147-43712d909c31","2023-12-15","C174267"
"http://www.cdisc.org","Data Generated Within Study","Code","Code_126","24b76745-97a6-403d-bf82-b55d5bef8b84","2023-12-15","C188866"
"http://www.cdisc.org","Active Comparator Arm","Code","Code_127","c7ddaca0-6f92-446e-aa4e-16e73a18f3a2","2023-12-15","C174267"
"http://www.cdisc.org","Data Generated Within Study","Code","Code_128","b85844fc-f755-47da-a239-6e67f06dc031","2023-12-15","C188866"
"http://www.cdisc.org","Double Blind Study","Code","Code_136","c71da9d6-8873-4a39-abbf-a2802983135a","2023-12-15","C15228"
"http://www.cdisc.org","Screening Epoch","Code","Code_129","950d0ef3-b1df-4173-990d-b7c36197e2e5","2023-12-15","C202487"
"http://www.cdisc.org","Treatment Epoch","Code","Code_130","6da72369-3004-4396-9e6d-1700c850e510","2023-12-15","C101526"
"http://www.cdisc.org","Treatment Epoch","Code","Code_131","0f77063e-26d8-4c6a-92b4-e65613d867f4","2023-12-15","C101526"
"http://www.cdisc.org","Treatment Epoch","Code","Code_132","6b839263-b5ed-4fc2-b3eb-f923f868b23d","2023-12-15","C101526"
"http://www.cdisc.org","Follow-Up Epoch","Code","Code_133","ae190394-a239-4236-b1a8-c3912408a531","2023-12-15","C202578"
"ICD-10-CM","Alzheimer's disease; unspecified","Code","Code_546","d241f7e7-2db9-4a15-b125-67b6f65d0212","1","G30.9"
"SNOMED","Alzheimer's disease","Code","Code_547","9d079e26-fa7d-4888-a215-a58bbca20947","January 31, 2018","26929004"
"http://www.cdisc.org","Sponsor","Code","Code_142","0d4190c8-9d2c-4e55-b5d1-154a4d7d3f5e","2023-12-15","C70793"
"http://www.cdisc.org","Primary Objective","Code","Code_551","7ae46256-c349-4229-9744-505798678f2b","2023-12-15","C85826"
"http://www.cdisc.org","Primary Endpoint","Code","Code_550","63e3c25e-bdac-4ef6-9705-91dab88e71b4","2023-12-15","C94496"
"http://www.cdisc.org","Primary Endpoint","Code","Code_552","7e030b03-0273-4ef2-b02a-f106bfadf85f","2023-12-15","C94496"
"http://www.cdisc.org","Primary Objective","Code","Code_554","735f9e95-1112-4b8f-aded-3c4385c6b4dd","2023-12-15","C85826"
"http://www.cdisc.org","Primary Endpoint","Code","Code_553","084b2e0d-d5a2-4e18-9b6a-861fadda99a1","2023-12-15","C94496"
"http://www.cdisc.org","Primary Endpoint","Code","Code_555","70b565b5-a683-4659-8264-1e4dd199aea2","2023-12-15","C94496"
"http://www.cdisc.org","Primary Endpoint","Code","Code_556","e74da34d-2028-459a-9ea4-dbc5ffa177b5","2023-12-15","C94496"
"http://www.cdisc.org","Secondary Objective","Code","Code_558","1ac4716f-1d06-4aeb-bf5c-00258f4509f0","2023-12-15","C85827"
"http://www.cdisc.org","Secondary Endpoint","Code","Code_557","2f42c387-9772-421c-9fa2-269638d9e0c5","2023-12-15","C139173"
"http://www.cdisc.org","Secondary Endpoint","Code","Code_559","fb36ea46-0adf-44ed-b99a-111b1bfd1075","2023-12-15","C139173"
"http://www.cdisc.org","Secondary Endpoint","Code","Code_560","3dc6f8b8-9f63-480a-b564-e679cf26df0c","2023-12-15","C139173"
"http://www.cdisc.org","Secondary Objective","Code","Code_562","71408715-41a7-4900-b4c4-d77c9d83fbf5","2023-12-15","C85827"
"http://www.cdisc.org","Secondary Endpoint","Code","Code_561","81ac84a8-a334-4eb7-81a3-27b1333d8935","2023-12-15","C139173"
"http://www.cdisc.org","Secondary Objective","Code","Code_564","c9e77d88-fe1d-47a1-9c96-9e0e31390a01","2023-12-15","C85827"
"http://www.cdisc.org","Secondary Endpoint","Code","Code_563","bcaafd80-17ca-4d12-918e-3572a8902c09","2023-12-15","C139173"
"http://www.cdisc.org","Secondary Objective","Code","Code_566","7c0d5cfc-ac3e-4294-8b56-80c1e9749c7a","2023-12-15","C85827"
"http://www.cdisc.org","Secondary Endpoint","Code","Code_565","31e366a2-0c03-4376-96a7-26f3f822d859","2023-12-15","C139173"
"http://www.cdisc.org","Both","Code","Code_549","b7999fe9-3833-4b0a-b37c-d529c928aeb1","2023-12-15","C49636"
"http://www.cdisc.org","Inclusion Criteria","Code","Code_567","e1c05681-0f50-4a2f-bea9-80ae903fe598","2023-12-15","C25532"
"http://www.cdisc.org","Inclusion Criteria","Code","Code_568","da9929fd-e407-4e17-81ea-5b526cb3c92b","2023-12-15","C25532"
"http://www.cdisc.org","Inclusion Criteria","Code","Code_569","f9cd8db6-8b10-4546-b858-ed64e8bfec59","2023-12-15","C25532"
"http://www.cdisc.org","Inclusion Criteria","Code","Code_570","267591f4-d7fb-4f07-8cef-c378ee80f5b1","2023-12-15","C25532"
"http://www.cdisc.org","Inclusion Criteria","Code","Code_571","569790b1-cd89-4948-92f1-c7010b889335","2023-12-15","C25532"
"http://www.cdisc.org","Inclusion Criteria","Code","Code_572","81af438f-b015-4546-8208-5e9802b900a5","2023-12-15","C25532"
"http://www.cdisc.org","Inclusion Criteria","Code","Code_573","2009e2d4-6b72-462c-b030-2ea60aadb1e4","2023-12-15","C25532"
"http://www.cdisc.org","Inclusion Criteria","Code","Code_574","69d7615d-dca6-4ca2-832a-8b7459742852","2023-12-15","C25532"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_575","6b5711a1-ed96-4939-911e-03594bba7d3f","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_576","8b92cdb9-8d89-45cd-9449-35981cd16eae","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_577","1342ca3d-28ec-4e24-b3cc-b3f400ca94db","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_578","f9d2edf9-d861-4ca8-b6c0-b9ac97e18fad","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_579","fbd96b2b-8f6f-4c68-9499-7d58617f7552","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_580","6bc95622-3d0b-46df-9556-938e1a79a231","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_581","3ff2bcf7-64ed-42b4-9e27-05c517f9d263","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_582","22a0b334-1d2e-4f3f-8fec-ded6950359d1","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_583","54c9e86b-6479-4d7b-b23a-050d15d76210","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_584","6138f9b5-16ff-422b-8d39-4136f0b9de17","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_585","0887cdee-4829-43aa-9764-fcbb8e00d766","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_586","26e68ad0-77af-496f-9d53-db6469f3440b","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_587","b84e9422-0beb-435e-9187-6d9d7a620bf3","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_588","d71e78b8-98a6-4d9a-9676-339332f416e9","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_589","c0c3d1f0-22a5-4e6f-aab2-daa441b248c8","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_590","10263a2b-cbf8-4a19-9b9b-2739642f76b7","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_591","14a5016a-9f2f-4213-a170-c5252177e957","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_592","a31eb737-94fe-493f-a4a3-11c5470011c9","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_593","b7255781-4ef1-4bbd-bf05-cc4129a46973","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_594","499962a0-bbb7-4bd1-9499-93696f7cfd36","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_595","121a126b-1f46-45f5-b491-6c49b63900d9","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_596","0a5fa783-db59-47b3-98ff-b5c2ffcea285","2023-12-15","C25370"
"http://www.cdisc.org","Exclusion Criteria","Code","Code_597","0df69ce3-d904-496b-8de3-5ec2349c4f89","2023-12-15","C25370"
"http://www.cdisc.org","Year","Code","Code_548","f35afa33-a27c-4f99-a9dc-ae78935d6fc1","2023-12-15","C29848"
"http://www.cdisc.org","Before","Code","Code_14","3823dc7c-17a8-4f41-9552-9b66a10c1faa","2023-12-15","C201357"
"http://www.cdisc.org","Start to Start","Code","Code_15","2926ce0f-1285-4dca-9746-9cef190cc01a","2023-12-15","C201355"
"http://www.cdisc.org","Before","Code","Code_16","5f571d44-ad91-4424-a36a-d9fcd50afd08","2023-12-15","C201357"
"http://www.cdisc.org","Start to Start","Code","Code_17","ffd2d8d7-b472-48c4-809a-6d2a49950ef6","2023-12-15","C201355"
"http://www.cdisc.org","Fixed Reference","Code","Code_19","981b18f5-0669-43e2-91f0-0e3bb903c158","2023-12-15","C201358"
"http://www.cdisc.org","Start to Start","Code","Code_20","94aed3c6-4d8c-452b-af64-f8de3d30ca8b","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_21","4a6e0a69-4dd4-4cb0-bf3f-4f4b918a74dc","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_22","020f5d16-aeb8-411f-ae1a-154168b5992b","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_24","25e58ae4-2af8-4b4a-b67b-9c419eec2f79","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_25","4197dd3e-4685-4ebd-a9ee-dbfa31998b22","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_27","be7df012-db49-40c4-b239-c68a714c384d","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_28","1da09109-b44d-4919-8abf-e64094d68e42","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_30","2e1deacf-1bb0-433a-b6e4-e7c89646080b","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_31","65461ceb-1ea0-472b-a42e-d808b01c2653","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_35","81c0396a-dc5b-4812-86ff-715fe52f1f2c","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_36","e71f5856-ec2d-4606-8252-418b47586dc3","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_40","4b08ce18-2cbf-46b2-a9f9-2ab98d34f51c","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_41","d4650b4d-3fe7-4874-a5f1-498cfc0a7f67","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_45","e1d0dd39-8575-4f14-8c9c-03aa39e1278c","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_46","a5363bcd-f282-4c35-84f6-e635116a652e","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_50","42c43d9a-7c0e-4d3d-925d-79696b2c046a","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_51","4040552b-99ee-4a75-8ace-b65265fddcfd","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_53","00ce221e-b888-4d21-be5b-8baa89ede419","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_54","755f21bc-9eb5-477a-8d0e-8429bd7518c2","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_33","176c11ee-be0e-4093-86bf-d3f793018a39","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_34","8db3671a-3bf0-47a7-92a9-76809c14b5ed","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_38","0b4ad50a-72dc-4690-a27b-3cdbc4851c94","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_39","39b85404-e578-407b-a457-d7f930a3b626","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_43","dd674f77-df47-4e11-b3dd-cdee62c247ca","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_44","280afe3c-377a-4339-95cd-05a4ec94f1b9","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_48","2c3a28e7-107c-4375-923b-d28c32965eb6","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_49","4f5ec3ae-ba8d-4570-8d09-461e1fbee3c8","2023-12-15","C201355"
"http://www.cdisc.org","Fixed Reference","Code","Code_56","ffc03814-a7f8-436d-be34-f2fee29d6d26","2023-12-15","C201358"
"http://www.cdisc.org","Start to Start","Code","Code_57","7282c778-6ba9-489c-b198-c953cdd77d8c","2023-12-15","C201355"
"http://www.cdisc.org","Fixed Reference","Code","Code_58","e235d376-be51-40e7-b1ee-7e1a465a991b","2023-12-15","C201358"
"http://www.cdisc.org","Start to Start","Code","Code_59","153002b0-2b0d-4c07-a667-ed5ea2f0edea","2023-12-15","C201355"
"http://www.cdisc.org","Fixed Reference","Code","Code_60","d8eec1e0-e144-4e15-96a5-4ae8b4cc3d22","2023-12-15","C201358"
"http://www.cdisc.org","Start to Start","Code","Code_61","ea1f6da8-f8ac-4f47-ac2a-360e234fa884","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_62","e819e290-c9e8-4201-a212-1ee932a355dd","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_63","a898503b-1185-4156-87dc-624296cb5ea8","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_64","93bd2788-9070-4dff-9465-4730390411dc","2023-12-15","C201356"
"http://www.cdisc.org","End to Start","Code","Code_65","6b4ec464-aebd-4317-8973-debf8fc405c7","2023-12-15","C201353"
"http://www.cdisc.org","After","Code","Code_66","722263ea-1a12-4a2b-a273-a44f6d5b8530","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_67","ff69fa22-8da7-4d7f-91be-df01cd8f87c4","2023-12-15","C201355"
"http://www.cdisc.org","After","Code","Code_68","2d11826b-d59e-4307-8b31-4643a00bdaad","2023-12-15","C201356"
"http://www.cdisc.org","End to Start","Code","Code_69","8fd564ca-0471-44b1-ad1e-d2e43f758e8f","2023-12-15","C201353"
"http://www.cdisc.org","After","Code","Code_70","ed261729-1acc-4f76-94c4-4ea909cdf3f9","2023-12-15","C201356"
"http://www.cdisc.org","Start to Start","Code","Code_71","1b668339-13d1-41f3-8326-b2fb893fe866","2023-12-15","C201355"
"http://www.cdisc.org","Clinical Study Sponsor","Code","Code_598","93f45edf-a07a-4a55-a467-8fbebe1fff90","2023-12-15","C70793"
"ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland","Code","Code_599","cd7c9381-3234-42d5-9756-4fb2d8085fd9","2020-08","GBR"
"http://www.cdisc.org","Study Acronym","Code","Code_3","5911e976-b302-49ab-8662-cbf0378a3868","2023-12-15","C94108"
"http://www.cdisc.org","Brief Study Title","Code","Code_5","8bba9c02-b92a-4b83-860a-736962543ece","2023-12-15","C99905x1"
"http://www.cdisc.org","Official Study Title","Code","Code_6","cb39b9c8-a92d-4be5-a2f7-6a55436b4482","2023-12-15","C99905x2"
"http://www.cdisc.org","Public Study Title","Code","Code_7","4d4a37b7-9091-4d43-bbb6-96c4462b2e99","2023-12-15","C99905x3"
"http://www.cdisc.org","Final","Code","Code_8","b8d0b5a5-618c-4596-b687-0599248aef0a","2023-12-15","C25508"
"http://www.cdisc.org","Protocol Effective Date","Code","Code_11","16f3b063-207c-4aec-b507-2e0302ebe0f1","2023-12-15","C99903x1"
"http://www.cdisc.org","Region","Code","Code_13","df0c65f0-488c-4a53-8bbd-075d356b9d3a","2023-12-15","C41129"
"ISO 3166 1 alpha3","Europe","Code","Code_12","0236a6c6-7015-456c-b454-d836e26307a9","2020-08","150"
