"instanceType","codeSystemVersion","code","uuid:ID","decode","codeSystem","id"
"Code","2023-12-15","C62166","b15bbd4f-4dc4-4602-8e3e-4e4be996a09c","Standing","http://www.cdisc.org","Code_382"
"Code","2023-12-15","C62167","ca244512-dc92-4706-b6fc-230bd7ceff05","Supine Position","http://www.cdisc.org","Code_383"
"Code","2023-12-15","C62164","faccbf3e-ad97-4121-b4e7-2d93d579ffaa","Body Position","http://www.cdisc.org","Code_384"
"Code","2023-12-15","C12681","2e6f5a12-38bd-4636-9ff7-6c838c9735ee","Brachial Artery","http://www.cdisc.org","Code_385"
"Code","2023-12-15","C12687","a1b7b2bd-a111-4664-a95b-70df08347edd","Common Carotid Artery","http://www.cdisc.org","Code_386"
"Code","2023-12-15","C32478","18ed957b-c037-499e-b71a-24c948a78978","Dorsalis Pedis Artery","http://www.cdisc.org","Code_387"
"Code","2023-12-15","C12715","8012ad89-9c67-4b5b-a38e-4fa56be81972","Femoral Artery","http://www.cdisc.org","Code_388"
"Code","2023-12-15","C12838","dcecd4a7-3805-4114-9599-41b20a60b23c","Radial Artery","http://www.cdisc.org","Code_389"
"Code","2023-12-15","C13717","0a5abf27-7902-42f7-adb8-abf993ff5341","Anatomic Site","http://www.cdisc.org","Code_390"
"Code","2023-12-15","C25229","f84036ac-f4ad-4dac-8ec3-c544503232c8","Left","http://www.cdisc.org","Code_391"
"Code","2023-12-15","C25228","5d93685a-4b5b-4791-b7c8-7685874917cb","Right","http://www.cdisc.org","Code_392"
"Code","2023-12-15","C25185","23265ae7-2d61-4ee0-a904-cfde8384a7c5","Laterality","http://www.cdisc.org","Code_393"
"Code","2023-12-15","C25298","5a96bdce-8fc7-4957-84cf-887dbe08c831","SYSBP","http://www.cdisc.org","Code_394"
"Code","2023-12-15","C25299","a63dbdc3-400b-4e4d-9672-f1d600671dc8","DIABP","http://www.cdisc.org","Code_395"
"Code","2023-12-15","C77140","83d8e93d-af36-4c84-8e37-3ecb7a5e2f35","Clinical Test Result","http://www.cdisc.org","Code_396"
"Code","2023-12-15","C49669","19bff7d1-d095-4da1-abaf-4853eb555854","Unit of Pressure","http://www.cdisc.org","Code_397"
"Code","2023-12-15","C62122","75edca31-ac96-4f62-b12a-041f5dd06868","Sitting","http://www.cdisc.org","Code_398"
"Code","2023-12-15","C62166","f45f25d2-de6d-412a-8780-b35c50159e6b","Standing","http://www.cdisc.org","Code_399"
"Code","2023-12-15","C62167","6daaae79-431e-43c4-bc8c-6222fa41a919","Supine Position","http://www.cdisc.org","Code_400"
"Code","2023-12-15","C62164","b54d46ad-9f0a-4830-be44-288889ed005f","Body Position","http://www.cdisc.org","Code_401"
"Code","2023-12-15","C12681","62b6bd0a-75b7-43ed-ba2c-e21fd91abdf6","Brachial Artery","http://www.cdisc.org","Code_402"
"Code","2023-12-15","C12687","65c9bac7-9681-4e58-8ca9-406241360246","Common Carotid Artery","http://www.cdisc.org","Code_403"
"Code","2023-12-15","C32478","91e696b8-8c26-4d26-a71a-1fdd41846cf1","Dorsalis Pedis Artery","http://www.cdisc.org","Code_404"
"Code","2023-12-15","C12715","b3633b18-b567-4ea6-b6d2-1f317bb0c24b","Femoral Artery","http://www.cdisc.org","Code_405"
"Code","2023-12-15","C12838","ee9190c7-3a04-449a-8231-b3e84cfc5554","Radial Artery","http://www.cdisc.org","Code_406"
"Code","2023-12-15","C13717","83a8d939-67d2-49af-b04f-dbd3c50aa261","Anatomic Site","http://www.cdisc.org","Code_407"
"Code","2023-12-15","C25229","62b8a965-8d8d-4c85-903e-30589c484fb2","Left","http://www.cdisc.org","Code_408"
"Code","2023-12-15","C25228","86377a8c-c11a-4f03-b99f-159a4510f1bb","Right","http://www.cdisc.org","Code_409"
"Code","2023-12-15","C25185","6856be25-a227-4b94-8a5d-a9e45927ba9e","Laterality","http://www.cdisc.org","Code_410"
"Code","2023-12-15","C25299","883d5489-b3f6-4461-8774-c096e4fd3fe0","DIABP","http://www.cdisc.org","Code_411"
"Code","2023-12-15","C49677","2c914608-e105-46bc-97ff-3095af617bc8","HR","http://www.cdisc.org","Code_412"
"Code","2023-12-15","C77140","1c600b3a-98fd-4904-8b99-690cb9e77c28","Clinical Test Result","http://www.cdisc.org","Code_413"
"Code","2023-12-15","C73688","2d3c2e7c-0dd0-498a-85e1-c070118c9023","Count per Minute","http://www.cdisc.org","Code_414"
"Code","2023-12-15","C62122","3d06fe7b-f6ec-4f7a-b903-6fa6d1136f18","Sitting","http://www.cdisc.org","Code_415"
"Code","2023-12-15","C62166","6caf4e56-ccdf-45d7-bc6e-2575763d04f8","Standing","http://www.cdisc.org","Code_416"
"Code","2023-12-15","C62167","e9dd5168-8f34-47d9-85ae-05de228c99ac","Supine Position","http://www.cdisc.org","Code_417"
"Code","2023-12-15","C62164","45749593-10eb-4053-9f05-203935e4c5d0","Body Position","http://www.cdisc.org","Code_418"
"Code","2023-12-15","C12681","d71c3e37-c5f2-461a-9201-133b44737958","Brachial Artery","http://www.cdisc.org","Code_419"
"Code","2023-12-15","C12687","59f40f78-bb9a-4e87-90f5-df9b163bc89e","Common Carotid Artery","http://www.cdisc.org","Code_420"
"Code","2023-12-15","C32478","0b19cdfa-fcf4-4776-a252-171521115688","Dorsalis Pedis Artery","http://www.cdisc.org","Code_421"
"Code","2023-12-15","C12715","19f01f3f-ba63-478c-8a32-044fdd1a65d7","Femoral Artery","http://www.cdisc.org","Code_422"
"Code","2023-12-15","C12838","acce7160-a7d1-4d49-a499-51d48f7226cf","Radial Artery","http://www.cdisc.org","Code_423"
"Code","2023-12-15","C13717","bf617190-bdb2-4ed6-9a0e-7a05a362ac41","Anatomic Site","http://www.cdisc.org","Code_424"
"Code","2023-12-15","C25229","0a8e983f-1a86-42c4-9a7c-990e07975883","Left","http://www.cdisc.org","Code_425"
"Code","2023-12-15","C25228","532a993f-a49b-4f21-a018-ecb5f9eb2160","Right","http://www.cdisc.org","Code_426"
"Code","2023-12-15","C25185","a29da518-e32c-4dc6-a195-e720ad264232","Laterality","http://www.cdisc.org","Code_427"
"Code","2023-12-15","C49677","2f3b76a4-b2a1-4fb4-b535-4a0cf4076983","HR","http://www.cdisc.org","Code_428"
"Code","2023-12-15","C174268","5e50aba7-aa19-4187-9cb5-8fb0f8f4dea2","Placebo Comparator Arm","http://www.cdisc.org","Code_123"
"Code","2023-12-15","C188866","5d9c4667-c753-454a-ba94-6976abf219ea","Data Generated Within Study","http://www.cdisc.org","Code_124"
"Code","2023-12-15","C174267","9a010ed8-a53a-4121-aa1d-54b73dcc8852","Active Comparator Arm","http://www.cdisc.org","Code_125"
"Code","2023-12-15","C188866","8611cd67-f523-4799-9bdf-d3076ce3a167","Data Generated Within Study","http://www.cdisc.org","Code_126"
"Code","2023-12-15","C174267","1640ab0f-60e1-4a35-a529-3135e0dc2028","Active Comparator Arm","http://www.cdisc.org","Code_127"
"Code","2023-12-15","C188866","8fc3ba57-811d-4b7a-a899-d7bb092d2b3b","Data Generated Within Study","http://www.cdisc.org","Code_128"
"Code","2023-12-15","C15228","01506dc1-3ce4-413b-b6fe-b2b1fc572a53","Double Blind Study","http://www.cdisc.org","Code_136"
"Code","2023-12-15","C202487","ade5d37d-4ad0-4c67-a7e1-4cc0bc11728c","Screening Epoch","http://www.cdisc.org","Code_129"
"Code","2023-12-15","C101526","2149d584-a027-44cd-a3bf-a0d424a43f41","Treatment Epoch","http://www.cdisc.org","Code_130"
"Code","2023-12-15","C101526","261629bb-8f4b-44ae-a017-a56c5423b571","Treatment Epoch","http://www.cdisc.org","Code_131"
"Code","2023-12-15","C101526","adb6c407-b1b3-4c30-83c3-c2b5ea7ddebd","Treatment Epoch","http://www.cdisc.org","Code_132"
"Code","2023-12-15","C202578","a2bc1ba5-414f-4b93-864f-def3e9850abc","Follow-Up Epoch","http://www.cdisc.org","Code_133"
"Code","1","G30.9","1e39827f-fcaa-4041-8d14-b8e59fa9ffb1","Alzheimer's disease; unspecified","ICD-10-CM","Code_546"
"Code","January 31, 2018","26929004","f303a79a-015e-45f9-8ab8-867b10500144","Alzheimer's disease","SNOMED","Code_547"
"Code","2023-12-15","C70793","730f486c-fd1c-4644-aabb-63424e986cf7","Sponsor","http://www.cdisc.org","Code_142"
"Code","2023-12-15","C85826","c78029a2-44b4-4804-b33a-8a3ea2f32454","Primary Objective","http://www.cdisc.org","Code_551"
"Code","2023-12-15","C94496","0b13b9c8-5da2-42a5-ac71-09cc4c0c68c3","Primary Endpoint","http://www.cdisc.org","Code_550"
"Code","2023-12-15","C94496","aed4404c-17c2-494c-a29e-ab14ac8fdd3d","Primary Endpoint","http://www.cdisc.org","Code_552"
"Code","2023-12-15","C85826","433b5901-39e0-4e61-8778-6347faca193e","Primary Objective","http://www.cdisc.org","Code_554"
"Code","2023-12-15","C94496","4da8cc49-3549-4272-b362-94b8ac8e9314","Primary Endpoint","http://www.cdisc.org","Code_553"
"Code","2023-12-15","C94496","b66d6238-e5ce-4206-8317-0e9af60cc359","Primary Endpoint","http://www.cdisc.org","Code_555"
"Code","2023-12-15","C94496","ca36be72-f8a0-415f-ac90-d958893b335f","Primary Endpoint","http://www.cdisc.org","Code_556"
"Code","2023-12-15","C85827","92c3f1a6-731a-43dc-8a9f-5db7572a4eb8","Secondary Objective","http://www.cdisc.org","Code_558"
"Code","2023-12-15","C139173","e44f3e64-c5d8-4212-a339-dd10a4b43a8f","Secondary Endpoint","http://www.cdisc.org","Code_557"
"Code","2023-12-15","C139173","de1aa853-a4ad-49d9-8517-ffc67c824910","Secondary Endpoint","http://www.cdisc.org","Code_559"
"Code","2023-12-15","C139173","3f3a9745-a2eb-4dd1-b896-d68a248bb18a","Secondary Endpoint","http://www.cdisc.org","Code_560"
"Code","2023-12-15","C85827","e0727619-fa17-470f-9d88-fa7c9881e5c3","Secondary Objective","http://www.cdisc.org","Code_562"
"Code","2023-12-15","C139173","1571e674-a3e9-456f-a84e-fa83124879d5","Secondary Endpoint","http://www.cdisc.org","Code_561"
"Code","2023-12-15","C85827","476a126d-d7e2-4415-954d-3d57541c0074","Secondary Objective","http://www.cdisc.org","Code_564"
"Code","2023-12-15","C139173","6ca5f322-fe5a-4d7f-8f27-eca2503af8ca","Secondary Endpoint","http://www.cdisc.org","Code_563"
"Code","2023-12-15","C85827","8fe088f2-b422-4688-8086-3b2f40584e9d","Secondary Objective","http://www.cdisc.org","Code_566"
"Code","2023-12-15","C139173","492deaa3-bf73-4276-bfd3-3f4b0e10022a","Secondary Endpoint","http://www.cdisc.org","Code_565"
"Code","2023-12-15","C49636","cf8f3a42-20b9-4c10-af37-f86396eeb75e","Both","http://www.cdisc.org","Code_549"
"Code","2023-12-15","C25532","5d216439-e6ac-490b-a235-1c9890346831","Inclusion Criteria","http://www.cdisc.org","Code_567"
"Code","2023-12-15","C25532","f3424c90-1d82-4ddc-8abf-e3d582cff1a7","Inclusion Criteria","http://www.cdisc.org","Code_568"
"Code","2023-12-15","C25532","bea055c7-adec-45e5-ad23-b1795f260038","Inclusion Criteria","http://www.cdisc.org","Code_569"
"Code","2023-12-15","C25532","40f5e112-7fa7-48f6-857f-305bbe5edfa9","Inclusion Criteria","http://www.cdisc.org","Code_570"
"Code","2023-12-15","C25532","683b68a0-aab3-49f6-a42d-5940ef5ac424","Inclusion Criteria","http://www.cdisc.org","Code_571"
"Code","2023-12-15","C25532","719b8076-db5b-4272-a223-402d32e02d41","Inclusion Criteria","http://www.cdisc.org","Code_572"
"Code","2023-12-15","C25532","e5470464-9901-46f9-bac1-589336fd9caa","Inclusion Criteria","http://www.cdisc.org","Code_573"
"Code","2023-12-15","C25532","547bf95c-5d4e-4154-a275-a1a3b974786c","Inclusion Criteria","http://www.cdisc.org","Code_574"
"Code","2023-12-15","C25370","42773df8-0ca0-4a87-8111-42fda4ba035d","Exclusion Criteria","http://www.cdisc.org","Code_575"
"Code","2023-12-15","C25370","8caeb644-eeb2-4ec7-90c9-090906a5b6f3","Exclusion Criteria","http://www.cdisc.org","Code_576"
"Code","2023-12-15","C25370","97359ac0-53fa-4457-a337-30c32cf93658","Exclusion Criteria","http://www.cdisc.org","Code_577"
"Code","2023-12-15","C25370","6e33a810-40b7-45ee-a850-03a1f9e42920","Exclusion Criteria","http://www.cdisc.org","Code_578"
"Code","2023-12-15","C25370","19e2b374-2236-4375-9211-657fef8446d1","Exclusion Criteria","http://www.cdisc.org","Code_579"
"Code","2023-12-15","C25370","b1e547eb-64a8-4023-90f6-d77e788177ee","Exclusion Criteria","http://www.cdisc.org","Code_580"
"Code","2023-12-15","C25370","82f92adb-41aa-4b94-94eb-e6baf1d8ee7a","Exclusion Criteria","http://www.cdisc.org","Code_581"
"Code","2023-12-15","C25370","186e8f3f-bca9-4a0e-afaf-f8983e4e75c4","Exclusion Criteria","http://www.cdisc.org","Code_582"
"Code","2023-12-15","C25370","19e53466-ded9-4950-9a9b-f8e9e860705d","Exclusion Criteria","http://www.cdisc.org","Code_583"
"Code","2023-12-15","C25370","41dc84f3-02d6-4fee-8dca-90c268e58c4d","Exclusion Criteria","http://www.cdisc.org","Code_584"
"Code","2023-12-15","C25370","f4381d66-725c-4925-876e-431777b5cc2c","Exclusion Criteria","http://www.cdisc.org","Code_585"
"Code","2023-12-15","C25370","eacad1a3-9d2d-4f11-9b9b-82f8882a9168","Exclusion Criteria","http://www.cdisc.org","Code_586"
"Code","2023-12-15","C25370","d22accbd-0ec2-4614-8093-55c9a41d2c9a","Exclusion Criteria","http://www.cdisc.org","Code_587"
"Code","2023-12-15","C25370","a1e138fc-d51a-44a8-a01a-ce7f93d649f2","Exclusion Criteria","http://www.cdisc.org","Code_588"
"Code","2023-12-15","C25370","b99d3392-a501-440e-9ba4-d374fcabf503","Exclusion Criteria","http://www.cdisc.org","Code_589"
"Code","2023-12-15","C25370","269be479-7616-45eb-94e1-a6781d957763","Exclusion Criteria","http://www.cdisc.org","Code_590"
"Code","2023-12-15","C25370","7a9d68b0-20cc-4f9d-9ff5-bd0d800c5a4d","Exclusion Criteria","http://www.cdisc.org","Code_591"
"Code","2023-12-15","C25370","eeaacd54-c8d9-4fc8-90a3-8ab5ede2a8dc","Exclusion Criteria","http://www.cdisc.org","Code_592"
"Code","2023-12-15","C25370","9872c111-fa38-4a86-892d-b5208911bfcf","Exclusion Criteria","http://www.cdisc.org","Code_593"
"Code","2023-12-15","C25370","e3c553ba-644c-479f-9181-4d707ec8bc23","Exclusion Criteria","http://www.cdisc.org","Code_594"
"Code","2023-12-15","C25370","ab85f510-f539-4df7-aad8-8c318983eca0","Exclusion Criteria","http://www.cdisc.org","Code_595"
"Code","2023-12-15","C25370","81793eb1-ef6c-46a3-8084-12ca56c6a44c","Exclusion Criteria","http://www.cdisc.org","Code_596"
"Code","2023-12-15","C25370","7c3c2cf7-f577-44cd-bdee-c00e2c19ee64","Exclusion Criteria","http://www.cdisc.org","Code_597"
"Code","2023-12-15","C29848","b8853632-39dc-43c5-b97a-b7f7bc1c8fb3","Year","http://www.cdisc.org","Code_548"
"Code","2023-12-15","C201357","308ff270-3c4c-4540-a85c-8965f33dc3c6","Before","http://www.cdisc.org","Code_14"
"Code","2023-12-15","C201355","8e8e494e-16c7-495c-9b6f-cd4d2afd0a36","Start to Start","http://www.cdisc.org","Code_15"
"Code","2023-12-15","C201357","680d7d8e-a474-40f5-8a74-16a636d64992","Before","http://www.cdisc.org","Code_16"
"Code","2023-12-15","C201355","2aaa9df1-fe0f-406b-b758-6d91e09ec096","Start to Start","http://www.cdisc.org","Code_17"
"Code","2023-12-15","C201358","bd006344-f619-4f4b-9d67-9aab52a3599b","Fixed Reference","http://www.cdisc.org","Code_19"
"Code","2023-12-15","C201355","e4e82c0b-2a9a-49c0-81bf-cdc2b88ad81b","Start to Start","http://www.cdisc.org","Code_20"
"Code","2023-12-15","C201356","e6187eaa-4c3b-4445-9feb-5f2815f50062","After","http://www.cdisc.org","Code_21"
"Code","2023-12-15","C201355","142eb468-23ba-4c1f-ab0c-d64e0d4c8cc5","Start to Start","http://www.cdisc.org","Code_22"
"Code","2023-12-15","C201356","8dd23b81-f508-4bad-ac1c-78e24c0da58b","After","http://www.cdisc.org","Code_24"
"Code","2023-12-15","C201355","a00c3b10-1ab8-46da-8074-15921eb794ff","Start to Start","http://www.cdisc.org","Code_25"
"Code","2023-12-15","C201356","7fa6bd71-7df2-4d2c-8b40-7e243eda2dde","After","http://www.cdisc.org","Code_27"
"Code","2023-12-15","C201355","895bbc50-8d2d-4bf6-9eda-07a0faf2a0aa","Start to Start","http://www.cdisc.org","Code_28"
"Code","2023-12-15","C201356","95ca1221-df83-460e-8828-e1b854efc91a","After","http://www.cdisc.org","Code_30"
"Code","2023-12-15","C201355","a2fdb77c-69f7-40a5-915e-350f7d587c48","Start to Start","http://www.cdisc.org","Code_31"
"Code","2023-12-15","C201356","0c2bbe3a-b373-4884-bee6-c1716ad7ad3b","After","http://www.cdisc.org","Code_35"
"Code","2023-12-15","C201355","0c1e11af-aee6-451c-a9cd-f76defec691c","Start to Start","http://www.cdisc.org","Code_36"
"Code","2023-12-15","C201356","9f01873e-ee18-41e0-9376-b06d7cca6923","After","http://www.cdisc.org","Code_40"
"Code","2023-12-15","C201355","6363ecb9-026e-49bd-ac4f-3d2e865ed4bf","Start to Start","http://www.cdisc.org","Code_41"
"Code","2023-12-15","C201356","7cc34152-be87-4d1c-839a-8c2c7f4db99b","After","http://www.cdisc.org","Code_45"
"Code","2023-12-15","C201355","61a647db-fa3a-4c49-8b4e-6239d996b3d1","Start to Start","http://www.cdisc.org","Code_46"
"Code","2023-12-15","C201356","7505570f-2d9c-4942-8175-328296e2783f","After","http://www.cdisc.org","Code_50"
"Code","2023-12-15","C201355","67329960-4fc9-428f-a135-2bcfaa841d17","Start to Start","http://www.cdisc.org","Code_51"
"Code","2023-12-15","C201356","e2df8317-84a8-4261-826b-a5c1f02caf59","After","http://www.cdisc.org","Code_53"
"Code","2023-12-15","C201355","e29bc90b-553c-4280-8b53-877f22dbe497","Start to Start","http://www.cdisc.org","Code_54"
"Code","2023-12-15","C201356","9b98ea31-f063-4d33-beba-efbccee8b36b","After","http://www.cdisc.org","Code_33"
"Code","2023-12-15","C201355","87e7ca6d-51b8-4f77-9b0a-1b50ecf9c3b3","Start to Start","http://www.cdisc.org","Code_34"
"Code","2023-12-15","C201356","d3fe5210-c9d6-4c6e-b781-2d2d58e48c56","After","http://www.cdisc.org","Code_38"
"Code","2023-12-15","C201355","9f979f84-72f0-4176-a8b8-d6fc62fff417","Start to Start","http://www.cdisc.org","Code_39"
"Code","2023-12-15","C201356","1660ece7-d2d7-40c7-b09e-407733810eab","After","http://www.cdisc.org","Code_43"
"Code","2023-12-15","C201355","f3fcf5ff-f001-402c-8be1-79680072da45","Start to Start","http://www.cdisc.org","Code_44"
"Code","2023-12-15","C201356","907959d2-4029-433d-aefb-f615a069a3e3","After","http://www.cdisc.org","Code_48"
"Code","2023-12-15","C201355","a0107e33-63bb-4e87-bfa8-9513acf89948","Start to Start","http://www.cdisc.org","Code_49"
"Code","2023-12-15","C201358","c8887f45-86d4-453e-9f6f-3440232c71bf","Fixed Reference","http://www.cdisc.org","Code_56"
"Code","2023-12-15","C201355","8626cfdd-c9f6-4c9e-a52b-6b1fe860bbe6","Start to Start","http://www.cdisc.org","Code_57"
"Code","2023-12-15","C201358","c4874b63-a15a-485f-86e5-62e5b24a8653","Fixed Reference","http://www.cdisc.org","Code_58"
"Code","2023-12-15","C201355","ae34426c-9b48-4599-a6db-75a2993676a4","Start to Start","http://www.cdisc.org","Code_59"
"Code","2023-12-15","C201358","c9cfde4d-57a0-4266-a9dd-aba812ed4629","Fixed Reference","http://www.cdisc.org","Code_60"
"Code","2023-12-15","C201355","b8b61297-9dea-4480-88f9-6bde9d082e41","Start to Start","http://www.cdisc.org","Code_61"
"Code","2023-12-15","C201356","1df312f6-5a06-4264-9253-099f6799c3b5","After","http://www.cdisc.org","Code_62"
"Code","2023-12-15","C201355","e16edba3-a1e5-4924-9323-a93929dee2fb","Start to Start","http://www.cdisc.org","Code_63"
"Code","2023-12-15","C201356","686cded3-fd5d-4347-b808-2e382f2e125f","After","http://www.cdisc.org","Code_64"
"Code","2023-12-15","C201353","ec347e12-14ed-46cb-8b29-630d2727938b","End to Start","http://www.cdisc.org","Code_65"
"Code","2023-12-15","C201356","3494028e-a771-4b2a-b44e-0f646a4fa030","After","http://www.cdisc.org","Code_66"
"Code","2023-12-15","C201355","e89dc4a6-b7b4-4e45-87be-e4f91648c5e1","Start to Start","http://www.cdisc.org","Code_67"
"Code","2023-12-15","C201356","e042ef93-6caf-4c9c-bbae-5069408cdb1a","After","http://www.cdisc.org","Code_68"
"Code","2023-12-15","C201353","ecfeb200-9eb9-4c77-89af-1dcc616f652c","End to Start","http://www.cdisc.org","Code_69"
"Code","2023-12-15","C201356","9f81d3ee-ca9f-4d24-8ddd-c1d8140ce3ae","After","http://www.cdisc.org","Code_70"
"Code","2023-12-15","C201355","c5d03b92-3b07-4f70-ad75-918a36e24e5f","Start to Start","http://www.cdisc.org","Code_71"
"Code","2023-12-15","C70793","d1ed6b37-16aa-47b9-b26a-3e4cd9eefc82","Clinical Study Sponsor","http://www.cdisc.org","Code_598"
"Code","2020-08","GBR","103b57ec-0bc5-4167-ab55-3eb722926dd2","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3","Code_599"
"Code","2023-12-15","C94108","2c8311fa-56ea-4afe-8afe-665350b43a01","Study Acronym","http://www.cdisc.org","Code_3"
"Code","2023-12-15","C99905x1","46e660c4-62be-481b-acc7-22f37963e79d","Brief Study Title","http://www.cdisc.org","Code_5"
"Code","2023-12-15","C99905x2","2a7c2763-303e-4fb0-88f4-cd375f45394c","Official Study Title","http://www.cdisc.org","Code_6"
"Code","2023-12-15","C99905x3","e551f2ce-7869-485e-85b2-58cfa27b52dc","Public Study Title","http://www.cdisc.org","Code_7"
"Code","2023-12-15","C25508","eb3a7bc9-84e8-46d8-8d5a-1cd842f91a33","Final","http://www.cdisc.org","Code_8"
"Code","2023-12-15","C99903x1","4cf66055-a283-422b-aaa0-122da52924d5","Protocol Effective Date","http://www.cdisc.org","Code_11"
"Code","2023-12-15","C41129","e1d9b792-8549-4746-8610-185cac577908","Region","http://www.cdisc.org","Code_13"
"Code","2020-08","150","baf8da7a-8b1a-4d4d-9024-b9b68cd483fa","Europe","ISO 3166 1 alpha3","Code_12"
